NU_ANO,Q024,Q025,SG_UF_PROVA,QTD
2019,C,A,PI,118
2019,C,A,PR,195
2019,C,A,RJ,308
2019,C,A,RN,68
2019,C,A,RO,67
2019,C,A,RR,39
2019,C,A,RS,213
2019,C,A,SC,84
2019,C,A,SE,35
2019,C,A,SP,757
2019,C,A,TO,52
2019,C,B,AC,1166
2019,C,B,AL,3784
2019,C,B,AM,4431
2019,C,B,AP,1483
2019,C,B,BA,16514
2019,C,B,CE,12427
2019,C,B,DF,11817
2019,C,B,ES,8775
2019,C,B,GO,12217
2019,C,B,MA,5901
2019,C,B,MG,47912
2019,C,B,MS,5183
2019,C,B,MT,6116
2019,C,B,PA,8642
2019,C,B,PB,7768
2019,C,B,PE,14222
2019,C,B,PI,4641
2019,C,B,PR,24863
2019,C,B,RJ,34342
2019,C,B,RN,7218
2019,C,B,RO,2926
2019,C,B,RR,870
2019,C,B,RS,23745
2019,C,B,SC,14196
2019,C,B,SE,3510
2019,C,B,SP,93395
2019,C,B,TO,2176
2019,D,A,AC,3
2019,D,A,AL,6
2019,D,A,AM,31
2019,D,A,AP,9
2019,D,A,BA,31
2019,D,A,CE,37
2019,D,A,DF,16
2019,D,A,ES,10
2019,D,A,GO,11
2019,D,A,MA,28
2019,D,A,MG,43
2019,D,A,MS,7
2019,D,A,MT,14
2019,D,A,PA,44
2019,D,A,PB,9
2019,D,A,PE,23
2019,D,A,PI,15
2019,D,A,PR,17
2019,D,A,RJ,31
2019,D,A,RN,8
2019,D,A,RO,4
2019,D,A,RR,4
2019,D,A,RS,23
2019,D,A,SC,8
2019,D,A,SE,8
2019,D,A,SP,87
2019,D,A,TO,2
2019,D,B,AC,295
2019,D,B,AL,1053
2019,D,B,AM,1207
2019,D,B,AP,433
2019,D,B,BA,4433
2019,D,B,CE,3514
2019,D,B,DF,4731
2019,D,B,ES,2473
2019,D,B,GO,3202
2019,D,B,MA,1448
2019,D,B,MG,13534
2019,D,B,MS,1468
2019,D,B,MT,1652
2019,D,B,PA,2195
2019,D,B,PB,2184
2019,D,B,PE,4378
2019,D,B,PI,1271
2019,D,B,PR,7729
2019,D,B,RJ,11196
2019,D,B,RN,2032
2019,D,B,RO,660
2019,D,B,RR,296
2019,D,B,RS,6703
2019,D,B,SC,4227
2019,D,B,SE,1024
2019,D,B,SP,30189
2019,D,B,TO,597
2019,E,A,AC,1
2019,E,A,AL,2
2019,E,A,AM,11
2019,E,A,AP,1
2019,E,A,BA,10
2019,E,A,CE,37
2019,E,A,DF,8
2019,E,A,ES,2
2019,E,A,GO,2
2019,E,A,MA,16
2019,E,A,MG,24
2019,E,A,MS,4
2019,E,A,MT,6
2019,E,A,PA,15
2019,E,A,PB,5
2019,E,A,PE,8
2019,E,A,PI,7
2019,E,A,PR,4
2019,E,A,RJ,11
2019,E,A,RN,2
2019,E,A,RR,3
2019,E,A,RS,11
2019,E,A,SC,5
2019,E,A,SE,2
2019,E,A,SP,33
2019,E,A,TO,3
2019,E,B,AC,80
2019,E,B,AL,388
2019,E,B,AM,471
2019,E,B,AP,140
2019,E,B,BA,1501
2019,E,B,CE,1390
2019,E,B,DF,2484
2019,E,B,ES,874
2019,E,B,GO,1181
2019,E,B,MA,466
2019,E,B,MG,5553
2019,E,B,MS,483
2019,E,B,MT,558
2019,E,B,PA,764
2019,E,B,PB,877
2019,E,B,PE,1813
2019,E,B,PI,424
2019,E,B,PR,3045
2019,E,B,RJ,5044
2019,E,B,RN,804
2019,E,B,RO,184
2019,E,B,RR,128
2019,E,B,RS,2673
2019,E,B,SC,1583
2019,E,B,SE,372
2019,E,B,SP,13841
2019,E,B,TO,203
2020,A,A,AC,15750
2020,A,A,AL,19315
2020,A,A,AM,56408
2020,A,A,AP,16496
2020,A,A,BA,78412
2020,A,A,CE,81803
2020,A,A,DF,12064
2020,A,A,ES,9937
2020,A,A,GO,28712
2020,A,A,MA,84650
2020,A,A,MG,58450
2020,A,A,MS,13260
2020,A,A,MT,16588
2020,A,A,PA,125647
2020,A,A,PB,26281
2020,A,A,PE,44156
2020,A,A,PI,40167
2020,A,A,PR,16351
2020,A,A,RJ,37125
2020,A,A,RN,19073
2020,A,A,RO,12383
2020,A,A,RR,4118
2020,A,A,RS,22557
2020,A,A,SC,6504
2020,A,A,SE,21499
2020,A,A,SP,62875
2020,A,A,TO,15202
2020,A,B,AC,12190
2020,A,B,AL,43975
2020,A,B,AM,52122
2020,A,B,AP,16100
2020,A,B,BA,185086
2020,A,B,CE,133838
2020,A,B,DF,29132
2020,A,B,ES,32965
2020,A,B,GO,75444
2020,A,B,MA,86857
2020,A,B,MG,157636
2020,A,B,MS,27683
2020,A,B,MT,31451
2020,A,B,PA,110929
2020,A,B,PB,66932
2020,A,B,PE,139622
2020,A,B,PI,47813
2020,A,B,PR,63553
2020,A,B,RJ,114540
2020,A,B,RN,49545
2020,A,B,RO,25786
2020,A,B,RR,5499
2020,A,B,RS,67506
2020,A,B,SC,31237
2020,A,B,SE,33554
2020,A,B,SP,237281
2020,A,B,TO,20923
2020,B,A,AC,1503
2020,B,A,AL,946
2020,B,A,AM,7113
2020,B,A,AP,1477
2020,B,A,BA,5601
2020,B,A,CE,4005
2020,B,A,DF,2340
2020,B,A,ES,1688
2020,B,A,GO,3690
2020,B,A,MA,5029
2020,B,A,MG,11058
2020,B,A,MS,1789
2020,B,A,MT,2647
2020,B,A,PA,10359
2020,B,A,PB,1762
2020,B,A,PE,2647
2020,B,A,PI,3483
2020,B,A,PR,3398
2020,B,A,RJ,6947
2020,B,A,RN,1951
2020,B,A,RO,1615
2020,B,A,RR,668
2020,B,A,RS,4995
2020,B,A,SC,1403
2020,B,A,SE,1205
2020,B,A,SP,12865
2020,B,A,TO,1451
2020,B,B,AC,9599
2020,B,B,AL,30962
2020,B,B,AM,37202
2020,B,B,AP,10163
2020,B,B,BA,152274
2020,B,B,CE,85103
2020,B,B,DF,48759
2020,B,B,ES,47957
2020,B,B,GO,84193
2020,B,B,MA,51774
2020,B,B,MG,272170
2020,B,B,MS,32271
2020,B,B,MT,39442
2020,B,B,PA,70591
2020,B,B,PB,55590
2020,B,B,PE,105036
2020,B,B,PI,35232
2020,B,B,PR,112501
2020,B,B,RJ,169941
2020,B,B,RN,48048
2020,B,B,RO,24956
2020,B,B,RR,5105
2020,B,B,RS,116424
2020,B,B,SC,58266
2020,B,B,SE,25624
2020,B,B,SP,421952
2020,B,B,TO,17219
2020,C,A,AC,38
2020,C,A,AL,17
2020,C,A,AM,218
2020,C,A,AP,32
2020,C,A,BA,88
2020,C,A,CE,81
2020,C,A,DF,81
2020,C,A,ES,51
2020,C,A,GO,77
2020,C,A,MA,77
2020,C,A,MG,290
2020,C,A,MS,42
2020,C,A,MT,68
2020,C,A,PA,170
2020,C,A,PB,23
2020,C,A,PE,49
2020,C,A,PI,59
2020,C,A,PR,124
2020,C,A,RJ,183
2020,C,A,RN,37
2020,C,A,RO,37
2020,C,A,RR,14
2020,C,A,RS,161
2020,C,A,SC,60
2020,C,A,SE,23
2020,C,A,SP,426
2020,C,A,TO,31
2020,C,B,AC,1189
2020,C,B,AL,3928
2020,C,B,AM,5371
2020,C,B,AP,1591
2020,C,B,BA,16832
2020,C,B,CE,12392
2020,C,B,DF,12456
2020,C,B,ES,8461
2020,C,B,GO,12344
2020,C,B,MA,6329
2020,C,B,MG,48591
2020,C,B,MS,5338
2020,C,B,MT,6285
2020,C,B,PA,9322
2020,C,B,PB,7639
2020,C,B,PE,14453
2020,C,B,PI,4714
2020,C,B,PR,25414
2020,C,B,RJ,34156
2020,C,B,RN,7385
2020,C,B,RO,2974
2020,C,B,RR,1000
2020,C,B,RS,23861
2020,C,B,SC,14367
2020,C,B,SE,3536
2020,C,B,SP,94738
2020,C,B,TO,2513
2020,D,A,AC,1
2020,D,A,AL,1
2020,D,A,AM,21
2020,D,A,AP,3
2020,D,A,BA,7
2020,D,A,CE,11
2020,D,A,DF,13
2020,D,A,ES,6
2020,D,A,GO,4
2020,D,A,MA,4
2020,D,A,MG,26
2020,D,A,MS,3
2020,D,A,MT,4
2020,D,A,PA,20
2020,D,A,PB,6
2020,D,A,PE,11
2020,D,A,PI,9
2020,D,A,PR,4
2020,D,A,RJ,26
2020,D,A,RN,4
2020,D,A,RO,3
2020,D,A,RR,1
2020,D,A,RS,12
2020,D,A,SC,11
2020,D,A,SE,5
2020,D,A,SP,52
2020,D,A,TO,4
2020,D,B,AC,313
2020,D,B,AL,1148
2020,D,B,AM,1467
2020,D,B,AP,434
2020,D,B,BA,4678
2020,D,B,CE,3805
2020,D,B,DF,5267
2020,D,B,ES,2474
2020,D,B,GO,3504
2020,D,B,MA,1563
2020,D,B,MG,14258
2020,D,B,MS,1640
2020,D,B,MT,1772
2020,D,B,PA,2402
2020,D,B,PB,2313
2020,D,B,PE,4781
2020,D,B,PI,1319
2020,D,B,PR,8186
2020,D,B,RJ,11929
2020,D,B,RN,2198
2020,D,B,RO,675
2020,D,B,RR,305
2020,D,B,RS,7286
2020,D,B,SC,4491
2020,D,B,SE,1042
2020,D,B,SP,33729
2020,D,B,TO,679
2020,E,A,AC,1
2020,E,A,AM,9
2020,E,A,BA,2
2020,E,A,CE,2
2020,E,A,DF,5
2020,E,A,ES,1
2020,E,A,GO,2
2020,E,A,MA,2
2020,E,A,MG,5
2020,E,A,MS,2
2020,E,A,MT,4
2020,E,A,PA,5
2020,E,A,PB,3
2020,E,A,PE,5
2020,E,A,PR,3
2020,E,A,RJ,8
2020,E,A,RN,1
2020,E,A,RO,1
2020,E,A,RS,2
2020,E,A,SE,1
2020,E,A,SP,21
2020,E,B,AC,87
2020,E,B,AL,425
2020,E,B,AM,599
2020,E,B,AP,186
2020,E,B,BA,1756
2020,E,B,CE,1530
2020,E,B,DF,3053
2020,E,B,ES,989
2020,E,B,GO,1374
2020,E,B,MA,549
2020,E,B,MG,6039
2020,E,B,MS,596
2020,E,B,MT,650
2020,E,B,PA,862
2020,E,B,PB,937
2020,E,B,PE,2112
2020,E,B,PI,491
2020,E,B,PR,3677
2020,E,B,RJ,5832
2020,E,B,RN,859
2020,E,B,RO,211
2020,E,B,RR,126
2020,E,B,RS,3070
2020,E,B,SC,1845
2020,E,B,SE,404
2020,E,B,SP,17943
2020,E,B,TO,219
2021,A,A,AC,4903
2021,A,A,AL,5935
2021,A,A,AM,25976
2021,A,A,AP,4291
2021,A,A,BA,25831
2021,A,A,CE,39220
2021,A,A,DF,3107
2021,A,A,ES,3015
2021,A,A,GO,10464
2021,A,A,MA,28099
2021,A,A,MG,15768
2021,A,A,MS,3176
2021,A,A,MT,4415
2021,A,A,PA,46838
2021,A,A,PB,10084
2021,A,A,PE,17070
2021,A,A,PI,13406
2021,A,A,PR,3793
2021,A,A,RJ,12530
2021,A,A,RN,5877
2021,A,A,RO,2654
2021,A,A,RR,868
2021,A,A,RS,5426
2021,A,A,SC,1841
2021,A,A,SE,7929
2021,A,A,SP,14591
2021,A,A,TO,4038
2021,A,B,AC,7241
2021,A,B,AL,25460
2021,A,B,AM,32699
2021,A,B,AP,9000
2021,A,B,BA,114547
2021,A,B,CE,104822
2021,A,B,DF,14194
2021,A,B,ES,18441
2021,A,B,GO,49527
2021,A,B,MA,56071
2021,A,B,MG,80241
2021,A,B,MS,13261
2021,A,B,MT,17133
2021,A,B,PA,74706
2021,A,B,PB,43503
2021,A,B,PE,87881
2021,A,B,PI,33792
2021,A,B,PR,32251
2021,A,B,RJ,62401
2021,A,B,RN,30028
2021,A,B,RO,12211
2021,A,B,RR,2905
2021,A,B,RS,34071
2021,A,B,SC,17372
2021,A,B,SE,22404
2021,A,B,SP,107508
2021,A,B,TO,11709
2021,B,A,AC,513
2021,B,A,AL,287
2021,B,A,AM,2467
2021,B,A,AP,377
2021,B,A,BA,1701
2021,B,A,CE,1425
2021,B,A,DF,597
2021,B,A,ES,441
2021,B,A,GO,1134
2021,B,A,MA,1435
2021,B,A,MG,2766
2021,B,A,MS,374
2021,B,A,MT,649
2021,B,A,PA,3336
2021,B,A,PB,623
2021,B,A,PE,892
2021,B,A,PI,978
2021,B,A,PR,790
2021,B,A,RJ,2540
2021,B,A,RN,633
2021,B,A,RO,336
2021,B,A,RR,139
2021,B,A,RS,1298
2021,B,A,SC,397
2021,B,A,SE,353
2021,B,A,SP,3075
2021,B,A,TO,344
2021,B,B,AC,6030
2021,B,B,AL,19374
2021,B,B,AM,21987
2021,B,B,AP,6029
2021,B,B,BA,98804
2021,B,B,CE,57280
2021,B,B,DF,29189
2021,B,B,ES,30490
2021,B,B,GO,56889
2021,B,B,MA,33978
2021,B,B,MG,160868
2021,B,B,MS,18639
2021,B,B,MT,24929
2021,B,B,PA,48524
2021,B,B,PB,36633
2021,B,B,PE,67018
2021,B,B,PI,24647
2021,B,B,PR,70225
2021,B,B,RJ,109300
2021,B,B,RN,33507
2021,B,B,RO,13937
2021,B,B,RR,2936
2021,B,B,RS,75286
2021,B,B,SC,40126
2021,B,B,SE,17700
2021,B,B,SP,245243
2021,B,B,TO,11179
2021,C,A,AC,9
2021,C,A,AL,4
2021,C,A,AM,94
2021,C,A,AP,10
2021,C,A,BA,58
2021,C,A,CE,39
2021,C,A,DF,20
2021,C,A,ES,19
2021,C,A,GO,38
2021,C,A,MA,25
2021,C,A,MG,123
2021,C,A,MS,8
2021,C,A,MT,18
2021,C,A,PA,84
2021,C,A,PB,14
2021,C,A,PE,26
2021,C,A,PI,20
2021,C,A,PR,42
2021,C,A,RJ,80
2021,C,A,RN,18
2021,C,A,RO,9
2021,C,A,RR,5
2021,C,A,RS,50
2021,C,A,SC,22
2021,C,A,SE,4
2021,C,A,SP,112
2021,C,A,TO,10
2021,C,B,AC,1196
2021,C,B,AL,3612
2021,C,B,AM,4474
2021,C,B,AP,1383
2021,C,B,BA,17120
2021,C,B,CE,11375
2021,C,B,DF,11017
2021,C,B,ES,7812
2021,C,B,GO,12742
2021,C,B,MA,5824
2021,C,B,MG,44136
2021,C,B,MS,4675
2021,C,B,MT,6051
2021,C,B,PA,8672
2021,C,B,PB,7321
2021,C,B,PE,13044
2021,C,B,PI,4873
2021,C,B,PR,23454
2021,C,B,RJ,31669
2021,C,B,RN,7248
2021,C,B,RO,2645
2021,C,B,RR,788
2021,C,B,RS,22368
2021,C,B,SC,13612
2021,C,B,SE,3655
2021,C,B,SP,82807
2021,C,B,TO,2471
2021,D,A,AC,1
2021,D,A,AL,3
2021,D,A,AM,17
2021,D,A,AP,2
2021,D,A,BA,4
2021,D,A,CE,15
2021,D,A,DF,3
2021,D,A,ES,2
2021,D,A,GO,4
2021,D,A,MA,3
2021,D,A,MG,19
2021,D,A,MT,3
2021,D,A,PA,8
2021,D,A,PB,6
2021,D,A,PE,4
2021,D,A,PI,1
2021,D,A,PR,5
2021,D,A,RJ,10
2021,D,A,RN,1
2021,D,A,RO,1
2021,D,A,RS,1
2021,D,A,SC,4
2021,D,A,SE,1
2021,D,A,SP,24
2021,D,B,AC,323
2021,D,B,AL,1328
2021,D,B,AM,1434
2021,D,B,AP,463
2021,D,B,BA,5681
2021,D,B,CE,4247
2021,D,B,DF,5642
2021,D,B,ES,2687
2021,D,B,GO,4223
2021,D,B,MA,1798
2021,D,B,MG,16194
2021,D,B,MS,1688
2021,D,B,MT,2020
2021,D,B,PA,2730
2021,D,B,PB,2601
2021,D,B,PE,5009
2021,D,B,PI,1589
2021,D,B,PR,9160
2021,D,B,RJ,12834
2021,D,B,RN,2392
2021,D,B,RO,725
2021,D,B,RR,288
2021,D,B,RS,8164
2021,D,B,SC,5137
2021,D,B,SE,1227
2021,D,B,SP,35714
2021,D,B,TO,802
2021,E,A,AC,1
2021,E,A,AL,2
2021,E,A,AM,2
2021,E,A,AP,2
2021,E,A,BA,2
2021,E,A,CE,3
2021,E,A,DF,4
2021,E,A,MG,3
2021,E,A,MT,2
2021,E,A,PA,1
2021,E,A,PE,1
2021,E,A,PR,4
2021,E,A,RJ,7
2021,E,A,RN,1
2021,E,A,RO,1
2021,E,A,RS,2
2021,E,A,SP,11
2021,E,A,TO,1
2021,E,B,AC,119
2021,E,B,AL,579
2021,E,B,AM,628
2021,E,B,AP,217
2021,E,B,BA,2446
2021,E,B,CE,2091
2021,E,B,DF,3728
2021,E,B,ES,1274
2021,E,B,GO,1894
2021,E,B,MA,672
2021,E,B,MG,7711
2021,E,B,MS,669
2021,E,B,MT,865
2021,E,B,PA,1079
2021,E,B,PB,1217
2021,E,B,PE,2671
2021,E,B,PI,663
2021,E,B,PR,4558
2021,E,B,RJ,6976
2021,E,B,RN,1114
2021,E,B,RO,282
2021,E,B,RR,127
2021,E,B,RS,3818
2021,E,B,SC,2254
2021,E,B,SE,523
2021,E,B,SP,20868
2021,E,B,TO,319
2022,A,A,AC,5243
2022,A,A,AL,6453
2022,A,A,AM,20238
2022,A,A,AP,4440
2022,A,A,BA,26018
2022,A,A,CE,34270
2022,A,A,DF,2692
2022,A,A,ES,2714
2022,A,A,GO,7950
2022,A,A,MA,26015
2022,A,A,MG,13393
2022,A,A,MS,3122
2022,A,A,MT,3877
2022,A,A,PA,48098
2022,A,A,PB,9781
2022,A,A,PE,15044
2022,A,A,PI,12813
2022,A,A,PR,3773
2022,A,A,RJ,13738
2022,A,A,RN,6370
2022,A,A,RO,2167
2022,A,A,RR,738
2022,A,A,RS,5157
2022,A,A,SC,1740
2022,A,A,SE,8389
2022,A,A,SP,14384
2022,A,A,TO,3390
2022,A,B,AC,8997
2022,A,B,AL,32416
2022,A,B,AM,32216
2022,A,B,AP,10190
2022,A,B,BA,127630
2022,A,B,CE,116390
2022,A,B,DF,15939
2022,A,B,ES,20217
2022,A,B,GO,53194
2022,A,B,MA,65905
2022,A,B,MG,88750
2022,A,B,MS,16748
2022,A,B,MT,21257
2022,A,B,PA,91896
2022,A,B,PB,49143
2022,A,B,PE,95475
2022,A,B,PI,40227
2022,A,B,PR,41008
2022,A,B,RJ,79030
2022,A,B,RN,37698
2022,A,B,RO,13483
2022,A,B,RR,3297
2022,A,B,RS,41647
2022,A,B,SC,20814
2022,A,B,SE,27348
2022,A,B,SP,141425
2022,A,B,TO,12593
2022,B,A,AC,395
2022,B,A,AL,242
2022,B,A,AM,1923
2022,B,A,AP,294
2022,B,A,BA,1298
2022,B,A,CE,1231
2022,B,A,DF,446
2022,B,A,ES,346
2022,B,A,GO,972
2022,B,A,MA,1078
2022,B,A,MG,1919
2022,B,A,MS,247
2022,B,A,MT,484
2022,B,A,PA,2478
2022,B,A,PB,486
2022,B,A,PE,668
2022,B,A,PI,699
2022,B,A,PR,642
2022,B,A,RJ,2108
2022,B,A,RN,564
2022,B,A,RO,249
2022,B,A,RR,85
2022,B,A,RS,959
2022,B,A,SC,338
2022,B,A,SE,295
2022,B,A,SP,2538
2022,B,A,TO,250
2022,B,B,AC,6187
2022,B,B,AL,19285
2022,B,B,AM,20288
2022,B,B,AP,5769
2022,B,B,BA,87278
2022,B,B,CE,56225
2022,B,B,DF,27146
2022,B,B,ES,28784
2022,B,B,GO,58493
2022,B,B,MA,32047
2022,B,B,MG,144978
2022,B,B,MS,17898
2022,B,B,MT,24858
2022,B,B,PA,47715
2022,B,B,PB,33258
2022,B,B,PE,58743
2022,B,B,PI,23697
2022,B,B,PR,69303
2022,B,B,RJ,106895
2022,B,B,RN,33174
2022,B,B,RO,12510
2022,B,B,RR,2963
2022,B,B,RS,72854
2022,B,B,SC,39680
2022,B,B,SE,17016
2022,B,B,SP,249555
2022,B,B,TO,9770
2022,C,A,AC,11
2022,C,A,AL,5
2022,C,A,AM,97
2022,C,A,AP,6
2022,C,A,BA,45
2022,C,A,CE,35
2022,C,A,DF,28
2022,C,A,ES,20
2022,C,A,GO,57
2022,C,A,MA,27
2022,C,A,MG,85
2022,C,A,MS,10
2022,C,A,MT,15
2022,C,A,PA,51
2022,C,A,PB,15
2022,C,A,PE,19
2022,C,A,PI,15
2022,C,A,PR,40
2022,C,A,RJ,94
2022,C,A,RN,11
2022,C,A,RO,10
2022,C,A,RR,3
2022,C,A,RS,41
2022,C,A,SC,22
2022,C,A,SE,7
2022,C,A,SP,130
2022,C,A,TO,8
2022,C,B,AC,1255
2022,C,B,AL,3729
2022,C,B,AM,4149
2022,C,B,AP,1339
2022,C,B,BA,15677
2022,C,B,CE,11849
2022,C,B,DF,10480
2022,C,B,ES,7735
2022,C,B,GO,14381
2022,C,B,MA,5517
2022,C,B,MG,39989
2022,C,B,MS,4440
2022,C,B,MT,6141
2022,C,B,PA,8631
2022,C,B,PB,6870
2022,C,B,PE,12224
2022,C,B,PI,4813
2022,C,B,PR,22719
2022,C,B,RJ,30365
2022,C,B,RN,6933
2022,C,B,RO,2550
2022,C,B,RR,902
2022,C,B,RS,21069
2022,C,B,SC,13138
2022,C,B,SE,3534
2022,C,B,SP,82777
2022,C,B,TO,2366
2022,D,A,AC,1
2022,D,A,AL,1
2022,D,A,AM,14
2022,D,A,AP,1
2022,D,A,BA,9
2022,D,A,CE,7
2022,D,A,DF,5
2022,D,A,ES,5
2022,D,A,GO,6
2022,D,A,MA,9
2022,D,A,MG,15
2022,D,A,MS,2
2022,D,A,MT,2
2022,D,A,PA,7
2022,D,A,PB,1
2022,D,A,PE,5
2022,D,A,PI,2
2022,D,A,PR,6
2022,D,A,RJ,15
2022,D,A,RN,1
2022,D,A,RS,5
2022,D,A,SC,3
2022,D,A,SE,1
2022,D,A,SP,35
2022,D,B,AC,388
2022,D,B,AL,1277
2022,D,B,AM,1400
2022,D,B,AP,452
2022,D,B,BA,5093
2022,D,B,CE,4335
2022,D,B,DF,5310
2022,D,B,ES,2699
2022,D,B,GO,4626
2022,D,B,MA,1686
2022,D,B,MG,14042
2022,D,B,MS,1561
2022,D,B,MT,2007
2022,D,B,PA,2725
2022,D,B,PB,2581
2022,D,B,PE,4936
2022,D,B,PI,1531
2022,D,B,PR,8569
2022,D,B,RJ,12356
2022,D,B,RN,2328
2022,D,B,RO,702
2022,D,B,RR,315
2022,D,B,RS,7227
2022,D,B,SC,4940
2022,D,B,SE,1209
2022,D,B,SP,34184
2022,D,B,TO,754
2022,E,A,AL,2
2022,E,A,AM,4
2022,E,A,AP,1
2022,E,A,BA,6
2022,E,A,CE,3
2022,E,A,DF,3
2022,E,A,GO,2
2022,E,A,MA,1
2022,E,A,MG,3
2022,E,A,MS,1
2022,E,A,PA,4
2022,E,A,PE,2
2022,E,A,PI,1
2022,E,A,PR,4
2022,E,A,RJ,7
2022,E,A,RS,3
2022,E,A,SC,3
2022,E,A,SP,15
2022,E,A,TO,2
2022,E,B,AC,124
2022,E,B,AL,535
2022,E,B,AM,657
2022,E,B,AP,182
2022,E,B,BA,2112
2022,E,B,CE,2032
2022,E,B,DF,3352
2022,E,B,ES,1180
2022,E,B,GO,1941
2022,E,B,MA,631
2022,E,B,MG,6607
2022,E,B,MS,654
2022,E,B,MT,740
2022,E,B,PA,1016
2022,E,B,PB,1103
2022,E,B,PE,2479
2022,E,B,PI,602
2022,E,B,PR,4332
2022,E,B,RJ,6282
2022,E,B,RN,970
2022,E,B,RO,298
2022,E,B,RR,131
2022,E,B,RS,3333
2022,E,B,SC,2113
2022,E,B,SE,513
2022,E,B,SP,19399
2022,E,B,TO,307
2023,A,A,AC,5153
2023,A,A,AL,9295
2023,A,A,AM,22231
2023,A,A,AP,5393
2023,A,A,BA,34561
2023,A,A,CE,33626
2023,A,A,DF,3603
2023,A,A,ES,3095
2023,A,A,GO,8482
2023,A,A,MA,31975
2023,A,A,MG,17275
2023,A,A,MS,3018
2023,A,A,MT,4330
2023,A,A,PA,51316
2023,A,A,PB,13393
2023,A,A,PE,18654
2023,A,A,PI,14891
2023,A,A,PR,4750
2023,A,A,RJ,18457
2023,A,A,RN,7815
2023,A,A,RO,2501
2023,A,A,RR,884
2023,A,A,RS,5565
2023,A,A,SC,2119
2023,A,A,SE,9326
2023,A,A,SP,18024
2023,A,A,TO,3545
2023,A,B,AC,11121
2023,A,B,AL,47380
2023,A,B,AM,40916
2023,A,B,AP,13979
2023,A,B,BA,174512
2023,A,B,CE,135760
2023,A,B,DF,20954
2023,A,B,ES,27314
2023,A,B,GO,64345
2023,A,B,MA,90474
2023,A,B,MG,124262
2023,A,B,MS,20058
2023,A,B,MT,25713
2023,A,B,PA,114052
2023,A,B,PB,65418
2023,A,B,PE,120177
2023,A,B,PI,54009
2023,A,B,PR,54979
2023,A,B,RJ,101946
2023,A,B,RN,48517
2023,A,B,RO,16862
2023,A,B,RR,4064
2023,A,B,RS,51710
2023,A,B,SC,27545
