NU_ANO,Q024,TP_ESCOLA,SG_UF_PROVA,QTD
2021,D,2,MT,328
2021,D,2,PA,223
2021,D,2,PB,132
2021,D,2,PE,364
2021,D,2,PI,75
2021,D,2,PR,1734
2021,D,2,RJ,1143
2021,D,2,RN,212
2021,D,2,RO,154
2021,D,2,RR,61
2021,D,2,RS,1492
2021,D,2,SC,1063
2021,D,2,SE,44
2021,D,2,SP,4666
2021,D,2,TO,119
2021,D,3,AC,28
2021,D,3,AL,293
2021,D,3,AM,207
2021,D,3,AP,67
2021,D,3,BA,1267
2021,D,3,CE,963
2021,D,3,DF,1172
2021,D,3,ES,466
2021,D,3,GO,816
2021,D,3,MA,321
2021,D,3,MG,2810
2021,D,3,MS,280
2021,D,3,MT,312
2021,D,3,PA,550
2021,D,3,PB,509
2021,D,3,PE,1126
2021,D,3,PI,377
2021,D,3,PR,1988
2021,D,3,RJ,3366
2021,D,3,RN,412
2021,D,3,RO,83
2021,D,3,RR,17
2021,D,3,RS,1446
2021,D,3,SC,1012
2021,D,3,SE,266
2021,D,3,SP,9271
2021,D,3,TO,106
2021,E,1,AC,85
2021,E,1,AL,425
2021,E,1,AM,403
2021,E,1,AP,168
2021,E,1,BA,1667
2021,E,1,CE,1461
2021,E,1,DF,2416
2021,E,1,ES,834
2021,E,1,GO,1272
2021,E,1,MA,493
2021,E,1,MG,5131
2021,E,1,MS,439
2021,E,1,MT,610
2021,E,1,PA,778
2021,E,1,PB,905
2021,E,1,PE,1847
2021,E,1,PI,484
2021,E,1,PR,2607
2021,E,1,RJ,4408
2021,E,1,RN,835
2021,E,1,RO,205
2021,E,1,RR,95
2021,E,1,RS,2439
2021,E,1,SC,1320
2021,E,1,SE,381
2021,E,1,SP,12409
2021,E,1,TO,228
2021,E,2,AC,18
2021,E,2,AL,11
2021,E,2,AM,106
2021,E,2,AP,16
2021,E,2,BA,119
2021,E,2,CE,72
2021,E,2,DF,346
2021,E,2,ES,175
2021,E,2,GO,181
2021,E,2,MA,34
2021,E,2,MG,743
2021,E,2,MS,89
2021,E,2,MT,105
2021,E,2,PA,58
2021,E,2,PB,44
2021,E,2,PE,123
2021,E,2,PI,15
2021,E,2,PR,583
2021,E,2,RJ,431
2021,E,2,RN,63
2021,E,2,RO,52
2021,E,2,RR,18
2021,E,2,RS,498
2021,E,2,SC,325
2021,E,2,SE,13
2021,E,2,SP,1759
2021,E,2,TO,37
2021,E,3,AC,17
2021,E,3,AL,145
2021,E,3,AM,121
2021,E,3,AP,35
2021,E,3,BA,662
2021,E,3,CE,561
2021,E,3,DF,970
2021,E,3,ES,265
2021,E,3,GO,441
2021,E,3,MA,145
2021,E,3,MG,1840
2021,E,3,MS,141
2021,E,3,MT,152
2021,E,3,PA,244
2021,E,3,PB,268
2021,E,3,PE,702
2021,E,3,PI,164
2021,E,3,PR,1372
2021,E,3,RJ,2144
2021,E,3,RN,217
2021,E,3,RO,26
2021,E,3,RR,14
2021,E,3,RS,883
2021,E,3,SC,609
2021,E,3,SE,129
2021,E,3,SP,6711
2021,E,3,TO,55
2022,A,1,AC,9824
2022,A,1,AL,24135
2022,A,1,AM,25836
2022,A,1,AP,10296
2022,A,1,BA,102423
2022,A,1,CE,61676
2022,A,1,DF,11102
2022,A,1,ES,12390
2022,A,1,GO,28214
2022,A,1,MA,59947
2022,A,1,MG,64941
2022,A,1,MS,11137
2022,A,1,MT,14220
2022,A,1,PA,99408
2022,A,1,PB,38003
2022,A,1,PE,66525
2022,A,1,PI,35792
2022,A,1,PR,21563
2022,A,1,RJ,54455
2022,A,1,RN,30373
2022,A,1,RO,8435
2022,A,1,RR,2497
2022,A,1,RS,28016
2022,A,1,SC,11042
2022,A,1,SE,23109
2022,A,1,SP,80746
2022,A,1,TO,8758
2022,A,2,AC,4362
2022,A,2,AL,13790
2022,A,2,AM,26371
2022,A,2,AP,4225
2022,A,2,BA,48652
2022,A,2,CE,87581
2022,A,2,DF,7184
2022,A,2,ES,10320
2022,A,2,GO,32004
2022,A,2,MA,31239
2022,A,2,MG,36037
2022,A,2,MS,8512
2022,A,2,MT,10628
2022,A,2,PA,38790
2022,A,2,PB,19787
2022,A,2,PE,42372
2022,A,2,PI,16457
2022,A,2,PR,22518
2022,A,2,RJ,35235
2022,A,2,RN,12947
2022,A,2,RO,7113
2022,A,2,RR,1494
2022,A,2,RS,18257
2022,A,2,SC,11094
2022,A,2,SE,11954
2022,A,2,SP,71046
2022,A,2,TO,7149
2022,A,3,AC,54
2022,A,3,AL,944
2022,A,3,AM,247
2022,A,3,AP,109
2022,A,3,BA,2573
2022,A,3,CE,1403
2022,A,3,DF,345
2022,A,3,ES,221
2022,A,3,GO,926
2022,A,3,MA,734
2022,A,3,MG,1165
2022,A,3,MS,221
2022,A,3,MT,286
2022,A,3,PA,1796
2022,A,3,PB,1134
2022,A,3,PE,1622
2022,A,3,PI,791
2022,A,3,PR,700
2022,A,3,RJ,3078
2022,A,3,RN,748
2022,A,3,RO,102
2022,A,3,RR,44
2022,A,3,RS,531
2022,A,3,SC,418
2022,A,3,SE,674
2022,A,3,SP,4017
2022,A,3,TO,76
2022,B,1,AC,4857
2022,B,1,AL,14354
2022,B,1,AM,13541
2022,B,1,AP,4517
2022,B,1,BA,65568
2022,B,1,CE,38065
2022,B,1,DF,17732
2022,B,1,ES,17960
2022,B,1,GO,31679
2022,B,1,MA,24849
2022,B,1,MG,102874
2022,B,1,MS,11036
2022,B,1,MT,16088
2022,B,1,PA,37968
2022,B,1,PB,25585
2022,B,1,PE,42691
2022,B,1,PI,18696
2022,B,1,PR,39310
2022,B,1,RJ,71791
2022,B,1,RN,25422
2022,B,1,RO,8029
2022,B,1,RR,2043
2022,B,1,RS,47226
2022,B,1,SC,20307
2022,B,1,SE,13131
2022,B,1,SP,145663
2022,B,1,TO,6558
2022,B,2,AC,1574
2022,B,2,AL,3473
2022,B,2,AM,7958
2022,B,2,AP,1331
2022,B,2,BA,17199
2022,B,2,CE,16116
2022,B,2,DF,7958
2022,B,2,ES,9875
2022,B,2,GO,24545
2022,B,2,MA,6847
2022,B,2,MG,37175
2022,B,2,MS,6184
2022,B,2,MT,7988
2022,B,2,PA,9320
2022,B,2,PB,5989
2022,B,2,PE,12990
2022,B,2,PI,4107
2022,B,2,PR,26221
2022,B,2,RJ,26440
2022,B,2,RN,6321
2022,B,2,RO,4483
2022,B,2,RR,916
2022,B,2,RS,23198
2022,B,2,SC,17059
2022,B,2,SE,2746
2022,B,2,SP,84030
2022,B,2,TO,3112
2022,B,3,AC,151
2022,B,3,AL,1700
2022,B,3,AM,712
2022,B,3,AP,215
2022,B,3,BA,5809
2022,B,3,CE,3275
2022,B,3,DF,1902
2022,B,3,ES,1295
2022,B,3,GO,3241
2022,B,3,MA,1429
2022,B,3,MG,6848
2022,B,3,MS,925
2022,B,3,MT,1266
2022,B,3,PA,2905
2022,B,3,PB,2170
2022,B,3,PE,3730
2022,B,3,PI,1593
2022,B,3,PR,4414
2022,B,3,RJ,10772
2022,B,3,RN,1995
2022,B,3,RO,247
2022,B,3,RR,89
2022,B,3,RS,3389
2022,B,3,SC,2652
2022,B,3,SE,1434
2022,B,3,SP,22400
2022,B,3,TO,350
2022,C,1,AC,917
2022,C,1,AL,2754
2022,C,1,AM,2701
2022,C,1,AP,988
2022,C,1,BA,11588
2022,C,1,CE,8217
2022,C,1,DF,6731
2022,C,1,ES,4857
2022,C,1,GO,8082
2022,C,1,MA,4212
2022,C,1,MG,27705
2022,C,1,MS,2738
2022,C,1,MT,4017
2022,C,1,PA,6302
2022,C,1,PB,5234
2022,C,1,PE,8859
2022,C,1,PI,3590
2022,C,1,PR,13098
2022,C,1,RJ,19806
2022,C,1,RN,5232
2022,C,1,RO,1614
2022,C,1,RR,628
2022,C,1,RS,13428
2022,C,1,SC,6953
2022,C,1,SE,2648
2022,C,1,SP,48820
2022,C,1,TO,1653
2022,C,2,AC,234
2022,C,2,AL,344
2022,C,2,AM,1166
2022,C,2,AP,224
2022,C,2,BA,1684
2022,C,2,CE,1847
2022,C,2,DF,2092
2022,C,2,ES,1936
2022,C,2,GO,4524
2022,C,2,MA,653
2022,C,2,MG,7582
2022,C,2,MS,1151
2022,C,2,MT,1442
2022,C,2,PA,1173
2022,C,2,PB,640
2022,C,2,PE,1491
2022,C,2,PI,490
2022,C,2,PR,6185
2022,C,2,RJ,4582
2022,C,2,RN,852
2022,C,2,RO,790
2022,C,2,RR,216
2022,C,2,RS,5274
2022,C,2,SC,4155
2022,C,2,SE,241
2022,C,2,SP,18165
2022,C,2,TO,498
2022,C,3,AC,115
2022,C,3,AL,636
2022,C,3,AM,379
2022,C,3,AP,133
2022,C,3,BA,2450
2022,C,3,CE,1820
2022,C,3,DF,1685
2022,C,3,ES,962
2022,C,3,GO,1832
2022,C,3,MA,679
2022,C,3,MG,4787
2022,C,3,MS,561
2022,C,3,MT,697
2022,C,3,PA,1207
2022,C,3,PB,1011
2022,C,3,PE,1893
2022,C,3,PI,748
2022,C,3,PR,3476
2022,C,3,RJ,6071
2022,C,3,RN,860
2022,C,3,RO,156
2022,C,3,RR,61
2022,C,3,RS,2408
2022,C,3,SC,2052
2022,C,3,SE,652
2022,C,3,SP,15922
2022,C,3,TO,223
2022,D,1,AC,284
2022,D,1,AL,924
2022,D,1,AM,866
2022,D,1,AP,329
2022,D,1,BA,3624
2022,D,1,CE,2989
2022,D,1,DF,3284
2022,D,1,ES,1694
2022,D,1,GO,2729
2022,D,1,MA,1224
2022,D,1,MG,9652
2022,D,1,MS,942
2022,D,1,MT,1309
2022,D,1,PA,1990
2022,D,1,PB,1931
2022,D,1,PE,3436
2022,D,1,PI,1114
2022,D,1,PR,4985
2022,D,1,RJ,7950
2022,D,1,RN,1717
2022,D,1,RO,454
2022,D,1,RR,230
2022,D,1,RS,4448
2022,D,1,SC,2775
2022,D,1,SE,905
2022,D,1,SP,20347
2022,D,1,TO,539
2022,D,2,AC,57
2022,D,2,AL,87
2022,D,2,AM,316
2022,D,2,AP,60
2022,D,2,BA,384
2022,D,2,CE,394
2022,D,2,DF,728
2022,D,2,ES,493
2022,D,2,GO,1052
2022,D,2,MA,141
2022,D,2,MG,1838
2022,D,2,MS,302
2022,D,2,MT,330
2022,D,2,PA,246
2022,D,2,PB,137
2022,D,2,PE,382
2022,D,2,PI,86
2022,D,2,PR,1574
2022,D,2,RJ,1211
2022,D,2,RN,185
2022,D,2,RO,179
2022,D,2,RR,54
2022,D,2,RS,1408
2022,D,2,SC,1058
2022,D,2,SE,52
2022,D,2,SP,4746
2022,D,2,TO,103
2022,D,3,AC,48
2022,D,3,AL,267
2022,D,3,AM,232
2022,D,3,AP,64
2022,D,3,BA,1094
2022,D,3,CE,959
2022,D,3,DF,1303
2022,D,3,ES,517
2022,D,3,GO,851
2022,D,3,MA,330
2022,D,3,MG,2567
2022,D,3,MS,319
2022,D,3,MT,370
2022,D,3,PA,496
2022,D,3,PB,514
2022,D,3,PE,1123
2022,D,3,PI,333
2022,D,3,PR,2016
2022,D,3,RJ,3210
2022,D,3,RN,427
2022,D,3,RO,69
2022,D,3,RR,31
2022,D,3,RS,1376
2022,D,3,SC,1110
2022,D,3,SE,253
2022,D,3,SP,9126
2022,D,3,TO,112
2022,E,1,AC,86
2022,E,1,AL,388
2022,E,1,AM,411
2022,E,1,AP,129
2022,E,1,BA,1468
2022,E,1,CE,1391
2022,E,1,DF,2131
2022,E,1,ES,755
2022,E,1,GO,1178
2022,E,1,MA,448
2022,E,1,MG,4404
2022,E,1,MS,387
2022,E,1,MT,509
2022,E,1,PA,732
2022,E,1,PB,802
2022,E,1,PE,1708
2022,E,1,PI,440
2022,E,1,PR,2549
2022,E,1,RJ,3916
2022,E,1,RN,693
2022,E,1,RO,192
2022,E,1,RR,102
2022,E,1,RS,2040
2022,E,1,SC,1163
2022,E,1,SE,395
2022,E,1,SP,11462
2022,E,1,TO,220
2022,E,2,AC,21
2022,E,2,AL,19
2022,E,2,AM,105
2022,E,2,AP,10
2022,E,2,BA,84
2022,E,2,CE,131
2022,E,2,DF,306
2022,E,2,ES,158
2022,E,2,GO,322
2022,E,2,MA,38
2022,E,2,MG,631
2022,E,2,MS,103
2022,E,2,MT,90
2022,E,2,PA,68
2022,E,2,PB,32
2022,E,2,PE,137
2022,E,2,PI,18
2022,E,2,PR,574
2022,E,2,RJ,405
2022,E,2,RN,74
2022,E,2,RO,56
2022,E,2,RR,18
2022,E,2,RS,436
2022,E,2,SC,316
2022,E,2,SE,14
2022,E,2,SP,1645
2022,E,2,TO,37
2022,E,3,AC,17
2022,E,3,AL,130
2022,E,3,AM,145
2022,E,3,AP,44
2022,E,3,BA,566
2022,E,3,CE,513
2022,E,3,DF,918
2022,E,3,ES,267
2022,E,3,GO,443
2022,E,3,MA,146
2022,E,3,MG,1575
2022,E,3,MS,165
2022,E,3,MT,141
2022,E,3,PA,220
2022,E,3,PB,269
2022,E,3,PE,636
2022,E,3,PI,145
2022,E,3,PR,1213
2022,E,3,RJ,1968
2022,E,3,RN,203
2022,E,3,RO,50
2022,E,3,RR,11
2022,E,3,RS,860
2022,E,3,SC,637
2022,E,3,SE,104
2022,E,3,SP,6307
2022,E,3,TO,52
2023,A,1,AC,11248
2023,A,1,AL,33945
2023,A,1,AM,35947
2023,A,1,AP,14119
2023,A,1,BA,149396
2023,A,1,CE,81305
2023,A,1,DF,15255
2023,A,1,ES,17597
2023,A,1,GO,35510
2023,A,1,MA,81308
2023,A,1,MG,91793
2023,A,1,MS,13923
2023,A,1,MT,16842
2023,A,1,PA,120540
2023,A,1,PB,52937
2023,A,1,PE,89182
2023,A,1,PI,46478
2023,A,1,PR,27217
2023,A,1,RJ,77406
2023,A,1,RN,40534
2023,A,1,RO,10972
2023,A,1,RR,3143
2023,A,1,RS,34837
2023,A,1,SC,14980
2023,A,1,SE,29707
2023,A,1,SP,105630
2023,A,1,TO,10827
2023,A,2,AC,4936
2023,A,2,AL,21414
2023,A,2,AM,26846
2023,A,2,AP,5086
2023,A,2,BA,56136
2023,A,2,CE,86448
2023,A,2,DF,8839
2023,A,2,ES,12461
2023,A,2,GO,36070
2023,A,2,MA,40040
2023,A,2,MG,48028
2023,A,2,MS,8838
2023,A,2,MT,12719
2023,A,2,PA,42507
2023,A,2,PB,24560
2023,A,2,PE,47774
2023,A,2,PI,21461
2023,A,2,PR,31603
2023,A,2,RJ,38796
2023,A,2,RN,14793
2023,A,2,RO,8278
2023,A,2,RR,1762
2023,A,2,RS,21536
2023,A,2,SC,14025
2023,A,2,SE,12717
2023,A,2,SP,89638
2023,A,2,TO,8014
2023,A,3,AC,90
2023,A,3,AL,1316
2023,A,3,AM,354
2023,A,3,AP,167
2023,A,3,BA,3541
2023,A,3,CE,1633
2023,A,3,DF,463
2023,A,3,ES,351
2023,A,3,GO,1247
2023,A,3,MA,1101
2023,A,3,MG,1716
2023,A,3,MS,315
2023,A,3,MT,482
2023,A,3,PA,2321
2023,A,3,PB,1314
2023,A,3,PE,1875
2023,A,3,PI,961
2023,A,3,PR,909
2023,A,3,RJ,4201
2023,A,3,RN,1005
2023,A,3,RO,113
2023,A,3,RR,43
2023,A,3,RS,902
2023,A,3,SC,659
2023,A,3,SE,814
2023,A,3,SP,5696
2023,A,3,TO,145
2023,B,1,AC,4805
2023,B,1,AL,15226
2023,B,1,AM,15455
2023,B,1,AP,5582
2023,B,1,BA,71705
2023,B,1,CE,38774
2023,B,1,DF,19030
2023,B,1,ES,20165
2023,B,1,GO,32062
2023,B,1,MA,27218
2023,B,1,MG,113705
2023,B,1,MS,11405
2023,B,1,MT,16251
2023,B,1,PA,39200
2023,B,1,PB,28004
2023,B,1,PE,45872
2023,B,1,PI,18564
2023,B,1,PR,40216
2023,B,1,RJ,78999
2023,B,1,RN,26841
2023,B,1,RO,8436
2023,B,1,RR,2214
2023,B,1,RS,47099
2023,B,1,SC,22353
2023,B,1,SE,13580
2023,B,1,SP,151770
2023,B,1,TO,7072
2023,B,2,AC,1346
2023,B,2,AL,3464
2023,B,2,AM,7203
2023,B,2,AP,1442
2023,B,2,BA,14589
2023,B,2,CE,12682
2023,B,2,DF,7621
2023,B,2,ES,9811
2023,B,2,GO,20928
2023,B,2,MA,6616
2023,B,2,MG,34513
2023,B,2,MS,5252
2023,B,2,MT,7576
2023,B,2,PA,8820
2023,B,2,PB,4888
2023,B,2,PE,11101
2023,B,2,PI,3814
2023,B,2,PR,27141
2023,B,2,RJ,22561
2023,B,2,RN,5358
2023,B,2,RO,4318
2023,B,2,RR,868
2023,B,2,RS,21261
2023,B,2,SC,15804
2023,B,2,SE,2295
2023,B,2,SP,79320
2023,B,2,TO,2864
2023,B,3,AC,163
2023,B,3,AL,1721
2023,B,3,AM,886
2023,B,3,AP,250
2023,B,3,BA,6491
2023,B,3,CE,3254
2023,B,3,DF,2141
2023,B,3,ES,1449
2023,B,3,GO,3503
2023,B,3,MA,1618
2023,B,3,MG,8060
2023,B,3,MS,1057
2023,B,3,MT,1337
2023,B,3,PA,3390
2023,B,3,PB,2265
2023,B,3,PE,3770
2023,B,3,PI,1754
2023,B,3,PR,4995
2023,B,3,RJ,11776
2023,B,3,RN,2015
2023,B,3,RO,353
2023,B,3,RR,118
2023,B,3,RS,4046
2023,B,3,SC,3355
2023,B,3,SE,1367
2023,B,3,SP,26047
2023,B,3,TO,394
2023,C,1,AC,914
2023,C,1,AL,2871
2023,C,1,AM,2770
2023,C,1,AP,1158
2023,C,1,BA,11200
2023,C,1,CE,8439
2023,C,1,DF,6971
2023,C,1,ES,5012
2023,C,1,GO,7998
2023,C,1,MA,4350
2023,C,1,MG,29339
2023,C,1,MS,2887
2023,C,1,MT,3976
2023,C,1,PA,6447
2023,C,1,PB,5450
2023,C,1,PE,8920
2023,C,1,PI,3413
2023,C,1,PR,12909
2023,C,1,RJ,20645
2023,C,1,RN,5175
2023,C,1,RO,1664
2023,C,1,RR,709
2023,C,1,RS,13039
2023,C,1,SC,7282
2023,C,1,SE,2677
2023,C,1,SP,48667
2023,C,1,TO,1611
2023,C,2,AC,190
2023,C,2,AL,316
2023,C,2,AM,1066
2023,C,2,AP,235
2023,C,2,BA,1444
2023,C,2,CE,1442
2023,C,2,DF,1870
2023,C,2,ES,1887
2023,C,2,GO,3503
2023,C,2,MA,612
2023,C,2,MG,6117
2023,C,2,MS,990
2023,C,2,MT,1330
2023,C,2,PA,995
2023,C,2,PB,476
2023,C,2,PE,1199
2023,C,2,PI,379
2023,C,2,PR,5726
2023,C,2,RJ,3423
2023,C,2,RN,677
2023,C,2,RO,723
2023,C,2,RR,217
2023,C,2,RS,4360
2023,C,2,SC,3468
2023,C,2,SE,208
2023,C,2,SP,15433
2023,C,2,TO,475
2023,C,3,AC,94
2023,C,3,AL,698
2023,C,3,AM,463
2023,C,3,AP,140
2023,C,3,BA,2601
2023,C,3,CE,1747
2023,C,3,DF,1794
2023,C,3,ES,980
2023,C,3,GO,1923
2023,C,3,MA,683
2023,C,3,MG,4865
2023,C,3,MS,622
2023,C,3,MT,759
2023,C,3,PA,1285
2023,C,3,PB,1031
2023,C,3,PE,1930
2023,C,3,PI,740
2023,C,3,PR,3632
2023,C,3,RJ,6132
2023,C,3,RN,949
2023,C,3,RO,173
2023,C,3,RR,73
2023,C,3,RS,2674
2023,C,3,SC,2341
2023,C,3,SE,566
2023,C,3,SP,16741
2023,C,3,TO,230
2023,D,1,AC,253
2023,D,1,AL,923
2023,D,1,AM,893
2023,D,1,AP,338
2023,D,1,BA,3555
2023,D,1,CE,3095
2023,D,1,DF,3467
2023,D,1,ES,1773
2023,D,1,GO,2755
2023,D,1,MA,1207
2023,D,1,MG,9720
2023,D,1,MS,973
2023,D,1,MT,1274
2023,D,1,PA,1933
2023,D,1,PB,1866
2023,D,1,PE,3379
2023,D,1,PI,1069
2023,D,1,PR,4792
2023,D,1,RJ,8041
2023,D,1,RN,1752
2023,D,1,RO,458
2023,D,1,RR,249
2023,D,1,RS,4316
2023,D,1,SC,2762
2023,D,1,SE,861
2023,D,1,SP,20106
2023,D,1,TO,510
2023,D,2,AC,50
2023,D,2,AL,67
2023,D,2,AM,233
2023,D,2,AP,43
2023,D,2,BA,282
2023,D,2,CE,300
2023,D,2,DF,670
2023,D,2,ES,502
2023,D,2,GO,809
2023,D,2,MA,110
2023,D,2,MG,1505
2023,D,2,MS,238
2023,D,2,MT,309
2023,D,2,PA,200
2023,D,2,PB,106
2023,D,2,PE,315
2023,D,2,PI,69
2023,D,2,PR,1354
2023,D,2,RJ,903
2023,D,2,RN,158
2023,D,2,RO,175
2023,D,2,RR,50
2023,D,2,RS,1090
2023,D,2,SC,873
2023,D,2,SE,34
2023,D,2,SP,3744
2023,D,2,TO,99
2023,D,3,AC,57
2023,D,3,AL,274
2023,D,3,AM,227
2023,D,3,AP,67
2023,D,3,BA,1196
2023,D,3,CE,884
2023,D,3,DF,1343
2023,D,3,ES,504
2023,D,3,GO,941
2023,D,3,MA,311
2023,D,3,MG,2702
2023,D,3,MS,290
2023,D,3,MT,356
2023,D,3,PA,536
2023,D,3,PB,485
2023,D,3,PE,1059
2023,D,3,PI,353
2023,D,3,PR,2058
2023,D,3,RJ,3161
2023,D,3,RN,479
2023,D,3,RO,73
2023,D,3,RR,35
2023,D,3,RS,1496
2023,D,3,SC,1250
2023,D,3,SE,239
2023,D,3,SP,9204
2023,D,3,TO,108
2023,E,1,AC,87
2023,E,1,AL,371
2023,E,1,AM,361
2023,E,1,AP,142
2023,E,1,BA,1487
2023,E,1,CE,1389
2023,E,1,DF,2203
2023,E,1,ES,753
2023,E,1,GO,1117
2023,E,1,MA,430
2023,E,1,MG,4548
2023,E,1,MS,410
2023,E,1,MT,468
2023,E,1,PA,670
2023,E,1,PB,842
2023,E,1,PE,1721
2023,E,1,PI,419
2023,E,1,PR,2275
2023,E,1,RJ,4092
2023,E,1,RN,693
2023,E,1,RO,178
2023,E,1,RR,110
2023,E,1,RS,2028
2023,E,1,SC,1180
2023,E,1,SE,344
2023,E,1,SP,11306
2023,E,1,TO,178
2023,E,2,AC,17
2023,E,2,AL,9
2023,E,2,AM,89
2023,E,2,AP,14
2023,E,2,BA,80
2023,E,2,CE,104
2023,E,2,DF,301
2023,E,2,ES,169
2023,E,2,GO,240
2023,E,2,MA,31
2023,E,2,MG,429
2023,E,2,MS,87
2023,E,2,MT,63
2023,E,2,PA,63
2023,E,2,PB,36
2023,E,2,PE,110
2023,E,2,PI,13
2023,E,2,PR,487
2023,E,2,RJ,294
2023,E,2,RN,44
2023,E,2,RO,67
2023,E,2,RR,22
2023,E,2,RS,369
2023,E,2,SC,266
2023,E,2,SE,12
2023,E,2,SP,1268
2023,E,2,TO,26
2023,E,3,AC,24
2023,E,3,AL,145
2023,E,3,AM,123
2023,E,3,AP,24
2023,E,3,BA,565
2023,E,3,CE,464
2023,E,3,DF,1007
2023,E,3,ES,310
2023,E,3,GO,504
2023,E,3,MA,121
2023,E,3,MG,1535
2023,E,3,MS,168
2023,E,3,MT,170
2023,E,3,PA,255
2023,E,3,PB,251
2023,E,3,PE,652
2023,E,3,PI,152
2023,E,3,PR,1192
2023,E,3,RJ,1866
2023,E,3,RN,233
2023,E,3,RO,57
2023,E,3,RR,26
2023,E,3,RS,866
2023,E,3,SC,665
2023,E,3,SE,119
2023,E,3,SP,6197
2023,E,3,TO,65
