NU_ANO,TP_LOCALIZACAO_ESC,Q024,SG_UF_PROVA,QTD
2022,2.0,B,PR,568
2022,2.0,B,RJ,505
2022,2.0,B,RN,167
2022,2.0,B,RO,235
2022,2.0,B,RR,53
2022,2.0,B,RS,731
2022,2.0,B,SC,422
2022,2.0,B,SE,83
2022,2.0,B,SP,937
2022,2.0,B,TO,136
2022,2.0,C,AC,4
2022,2.0,C,AL,3
2022,2.0,C,AM,32
2022,2.0,C,AP,3
2022,2.0,C,BA,48
2022,2.0,C,CE,41
2022,2.0,C,DF,17
2022,2.0,C,ES,89
2022,2.0,C,GO,52
2022,2.0,C,MA,40
2022,2.0,C,MG,231
2022,2.0,C,MS,45
2022,2.0,C,MT,83
2022,2.0,C,PA,18
2022,2.0,C,PB,14
2022,2.0,C,PE,50
2022,2.0,C,PI,5
2022,2.0,C,PR,105
2022,2.0,C,RJ,92
2022,2.0,C,RN,38
2022,2.0,C,RO,37
2022,2.0,C,RR,13
2022,2.0,C,RS,179
2022,2.0,C,SC,93
2022,2.0,C,SE,13
2022,2.0,C,SP,267
2022,2.0,C,TO,15
2022,2.0,D,AL,1
2022,2.0,D,AM,3
2022,2.0,D,BA,15
2022,2.0,D,CE,5
2022,2.0,D,DF,6
2022,2.0,D,ES,23
2022,2.0,D,GO,17
2022,2.0,D,MA,14
2022,2.0,D,MG,66
2022,2.0,D,MS,8
2022,2.0,D,MT,14
2022,2.0,D,PA,3
2022,2.0,D,PB,4
2022,2.0,D,PE,21
2022,2.0,D,PI,1
2022,2.0,D,PR,33
2022,2.0,D,RJ,34
2022,2.0,D,RN,7
2022,2.0,D,RO,6
2022,2.0,D,RS,44
2022,2.0,D,SC,25
2022,2.0,D,SE,2
2022,2.0,D,SP,78
2022,2.0,D,TO,3
2022,2.0,E,BA,5
2022,2.0,E,DF,3
2022,2.0,E,ES,8
2022,2.0,E,GO,12
2022,2.0,E,MA,4
2022,2.0,E,MG,18
2022,2.0,E,MS,5
2022,2.0,E,MT,4
2022,2.0,E,PA,1
2022,2.0,E,PE,8
2022,2.0,E,PI,1
2022,2.0,E,PR,9
2022,2.0,E,RJ,5
2022,2.0,E,RN,7
2022,2.0,E,RO,2
2022,2.0,E,RS,11
2022,2.0,E,SC,23
2022,2.0,E,SE,2
2022,2.0,E,SP,30
2022,2.0,E,TO,2
2023,1.0,A,AC,2462
2023,1.0,A,AL,14201
2023,1.0,A,AM,17222
2023,1.0,A,AP,2462
2023,1.0,A,BA,23356
2023,1.0,A,CE,74220
2023,1.0,A,DF,5902
2023,1.0,A,ES,8024
2023,1.0,A,GO,22311
2023,1.0,A,MA,21545
2023,1.0,A,MG,23671
2023,1.0,A,MS,4933
2023,1.0,A,MT,7328
2023,1.0,A,PA,21964
2023,1.0,A,PB,16450
2023,1.0,A,PE,28410
2023,1.0,A,PI,12202
2023,1.0,A,PR,18595
2023,1.0,A,RJ,24739
2023,1.0,A,RN,8906
2023,1.0,A,RO,5499
2023,1.0,A,RR,1043
2023,1.0,A,RS,12568
2023,1.0,A,SC,9357
2023,1.0,A,SE,6725
2023,1.0,A,SP,61670
2023,1.0,A,TO,3920
2023,1.0,B,AC,937
2023,1.0,B,AL,3892
2023,1.0,B,AM,5884
2023,1.0,B,AP,1168
2023,1.0,B,BA,12592
2023,1.0,B,CE,13760
2023,1.0,B,DF,7515
2023,1.0,B,ES,8031
2023,1.0,B,GO,16519
2023,1.0,B,MA,5521
2023,1.0,B,MG,27059
2023,1.0,B,MS,4373
2023,1.0,B,MT,5994
2023,1.0,B,PA,8338
2023,1.0,B,PB,5140
2023,1.0,B,PE,10475
2023,1.0,B,PI,3886
2023,1.0,B,PR,21859
2023,1.0,B,RJ,24169
2023,1.0,B,RN,5415
2023,1.0,B,RO,3275
2023,1.0,B,RR,666
2023,1.0,B,RS,16970
2023,1.0,B,SC,14191
2023,1.0,B,SE,2460
2023,1.0,B,SP,78087
2023,1.0,B,TO,1982
2023,1.0,C,AC,216
2023,1.0,C,AL,880
2023,1.0,C,AM,1253
2023,1.0,C,AP,316
2023,1.0,C,BA,3263
2023,1.0,C,CE,2891
2023,1.0,C,DF,3164
2023,1.0,C,ES,2309
2023,1.0,C,GO,4111
2023,1.0,C,MA,1041
2023,1.0,C,MG,8685
2023,1.0,C,MS,1304
2023,1.0,C,MT,1584
2023,1.0,C,PA,1868
2023,1.0,C,PB,1273
2023,1.0,C,PE,2678
2023,1.0,C,PI,935
2023,1.0,C,PR,7526
2023,1.0,C,RJ,7888
2023,1.0,C,RN,1415
2023,1.0,C,RO,690
2023,1.0,C,RR,241
2023,1.0,C,RS,5582
2023,1.0,C,SC,4750
2023,1.0,C,SE,654
2023,1.0,C,SP,26906
2023,1.0,C,TO,531
2023,1.0,D,AC,80
2023,1.0,D,AL,312
2023,1.0,D,AM,402
2023,1.0,D,AP,101
2023,1.0,D,BA,1299
2023,1.0,D,CE,1098
2023,1.0,D,DF,1829
2023,1.0,D,ES,869
2023,1.0,D,GO,1398
2023,1.0,D,MA,358
2023,1.0,D,MG,3624
2023,1.0,D,MS,457
2023,1.0,D,MT,532
2023,1.0,D,PA,649
2023,1.0,D,PB,510
2023,1.0,D,PE,1261
2023,1.0,D,PI,383
2023,1.0,D,PR,2988
2023,1.0,D,RJ,3589
2023,1.0,D,RN,585
2023,1.0,D,RO,197
2023,1.0,D,RR,68
2023,1.0,D,RS,2240
2023,1.0,D,SC,1860
2023,1.0,D,SE,232
2023,1.0,D,SP,11454
2023,1.0,D,TO,178
2023,1.0,E,AC,32
2023,1.0,E,AL,144
2023,1.0,E,AM,191
2023,1.0,E,AP,30
2023,1.0,E,BA,582
2023,1.0,E,CE,532
2023,1.0,E,DF,1234
2023,1.0,E,ES,445
2023,1.0,E,GO,648
2023,1.0,E,MA,139
2023,1.0,E,MG,1790
2023,1.0,E,MS,225
2023,1.0,E,MT,212
2023,1.0,E,PA,290
2023,1.0,E,PB,269
2023,1.0,E,PE,718
2023,1.0,E,PI,150
2023,1.0,E,PR,1512
2023,1.0,E,RJ,2003
2023,1.0,E,RN,255
2023,1.0,E,RO,104
2023,1.0,E,RR,45
2023,1.0,E,RS,1101
2023,1.0,E,SC,844
2023,1.0,E,SE,115
2023,1.0,E,SP,6814
2023,1.0,E,TO,82
2023,2.0,A,AC,398
2023,2.0,A,AL,930
2023,2.0,A,AM,1402
2023,2.0,A,AP,236
2023,2.0,A,BA,1817
2023,2.0,A,CE,5162
2023,2.0,A,DF,273
2023,2.0,A,ES,356
2023,2.0,A,GO,507
2023,2.0,A,MA,2865
2023,2.0,A,MG,904
2023,2.0,A,MS,378
2023,2.0,A,MT,627
2023,2.0,A,PA,1659
2023,2.0,A,PB,692
2023,2.0,A,PE,1608
2023,2.0,A,PI,717
2023,2.0,A,PR,966
2023,2.0,A,RJ,879
2023,2.0,A,RN,304
2023,2.0,A,RO,188
2023,2.0,A,RR,134
2023,2.0,A,RS,462
2023,2.0,A,SC,260
2023,2.0,A,SE,389
2023,2.0,A,SP,1110
2023,2.0,A,TO,398
2023,2.0,B,AC,64
2023,2.0,B,AL,109
2023,2.0,B,AM,142
2023,2.0,B,AP,15
2023,2.0,B,BA,442
2023,2.0,B,CE,434
2023,2.0,B,DF,88
2023,2.0,B,ES,382
2023,2.0,B,GO,320
2023,2.0,B,MA,351
2023,2.0,B,MG,879
2023,2.0,B,MS,207
2023,2.0,B,MT,375
2023,2.0,B,PA,216
2023,2.0,B,PB,118
2023,2.0,B,PE,352
2023,2.0,B,PI,84
2023,2.0,B,PR,548
2023,2.0,B,RJ,463
2023,2.0,B,RN,179
2023,2.0,B,RO,178
2023,2.0,B,RR,75
2023,2.0,B,RS,583
2023,2.0,B,SC,366
2023,2.0,B,SE,77
2023,2.0,B,SP,987
2023,2.0,B,TO,111
2023,2.0,C,AC,3
2023,2.0,C,AL,8
2023,2.0,C,AM,21
2023,2.0,C,AP,1
2023,2.0,C,BA,56
2023,2.0,C,CE,27
2023,2.0,C,DF,21
2023,2.0,C,ES,90
2023,2.0,C,GO,49
2023,2.0,C,MA,26
2023,2.0,C,MG,206
2023,2.0,C,MS,33
2023,2.0,C,MT,72
2023,2.0,C,PA,14
2023,2.0,C,PB,10
2023,2.0,C,PE,40
2023,2.0,C,PI,8
2023,2.0,C,PR,94
2023,2.0,C,RJ,70
2023,2.0,C,RN,26
2023,2.0,C,RO,46
2023,2.0,C,RR,9
2023,2.0,C,RS,109
2023,2.0,C,SC,98
2023,2.0,C,SE,5
2023,2.0,C,SP,220
2023,2.0,C,TO,8
2023,2.0,D,AC,5
2023,2.0,D,AL,1
2023,2.0,D,AM,4
2023,2.0,D,BA,12
2023,2.0,D,CE,10
2023,2.0,D,DF,5
2023,2.0,D,ES,24
2023,2.0,D,GO,26
2023,2.0,D,MA,13
2023,2.0,D,MG,45
2023,2.0,D,MS,8
2023,2.0,D,MT,28
2023,2.0,D,PA,3
2023,2.0,D,PB,2
2023,2.0,D,PE,13
2023,2.0,D,PI,1
2023,2.0,D,PR,16
2023,2.0,D,RJ,7
2023,2.0,D,RN,12
2023,2.0,D,RO,11
2023,2.0,D,RR,2
2023,2.0,D,RS,25
2023,2.0,D,SC,26
2023,2.0,D,SE,1
2023,2.0,D,SP,69
2023,2.0,D,TO,7
2023,2.0,E,BA,4
2023,2.0,E,DF,2
2023,2.0,E,ES,8
2023,2.0,E,GO,6
2023,2.0,E,MA,1
2023,2.0,E,MG,9
2023,2.0,E,MS,6
2023,2.0,E,MT,5
2023,2.0,E,PA,1
2023,2.0,E,PE,6
2023,2.0,E,PR,7
2023,2.0,E,RJ,6
2023,2.0,E,RN,4
2023,2.0,E,RO,4
2023,2.0,E,RS,14
2023,2.0,E,SC,13
2023,2.0,E,SP,42
