NU_ANO,Q006,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2020,C,2.0,SC,93
2020,C,2.0,SE,35
2020,C,2.0,SP,369
2020,C,2.0,TO,79
2020,C,1.0,AC,293
2020,C,1.0,AL,1263
2020,C,1.0,AM,2153
2020,C,1.0,AP,287
2020,C,1.0,BA,4278
2020,C,1.0,CE,5288
2020,C,1.0,DF,2055
2020,C,1.0,ES,2462
2020,C,1.0,GO,5854
2020,C,1.0,MA,1804
2020,C,1.0,MG,9760
2020,C,1.0,MS,1710
2020,C,1.0,MT,1937
2020,C,1.0,PA,2920
2020,C,1.0,PB,1566
2020,C,1.0,PE,3637
2020,C,1.0,PI,1204
2020,C,1.0,PR,5887
2020,C,1.0,RJ,7534
2020,C,1.0,RN,1497
2020,C,1.0,RO,1259
2020,C,1.0,RR,240
2020,C,1.0,RS,4852
2020,C,1.0,SC,3741
2020,C,1.0,SE,880
2020,C,1.0,SP,21636
2020,C,1.0,TO,776
2020,C,2.0,AC,7
2020,C,2.0,AL,53
2020,C,2.0,AM,64
2020,C,2.0,AP,4
2020,C,2.0,BA,138
2020,C,2.0,CE,89
2020,C,2.0,DF,47
2020,C,2.0,ES,97
2020,C,2.0,GO,94
2020,C,2.0,MA,111
2020,C,2.0,MG,254
2020,C,2.0,MS,69
2020,C,2.0,MT,135
2020,C,2.0,PA,74
2020,C,2.0,PB,42
2020,C,2.0,PE,114
2020,C,2.0,PI,29
2020,C,2.0,PR,137
2020,C,2.0,RJ,180
2020,C,2.0,RN,40
2020,C,2.0,RO,64
2020,C,2.0,RR,23
2020,C,2.0,RS,163
2020,C,2.0,SC,95
2020,C,2.0,SE,27
2020,C,2.0,SP,309
2020,C,2.0,TO,40
2020,D,1.0,AC,149
2020,D,1.0,AL,545
2020,D,1.0,AM,840
2020,D,1.0,AP,129
2020,D,1.0,BA,2043
2020,D,1.0,CE,1819
2020,D,1.0,DF,1113
2020,D,1.0,ES,1369
2020,D,1.0,GO,2835
2020,D,1.0,MA,762
2020,D,1.0,MG,5797
2020,D,1.0,MS,906
2020,D,1.0,MT,1185
2020,D,1.0,PA,1328
2020,D,1.0,PB,735
2020,D,1.0,PE,1661
2020,D,1.0,PI,608
2020,D,1.0,PR,3877
2020,D,1.0,RJ,4248
2020,D,1.0,RN,734
2020,D,1.0,RO,615
2020,D,1.0,RR,118
2020,D,1.0,RS,3274
2020,D,1.0,SC,2772
2020,D,1.0,SE,381
2020,D,1.0,SP,13973
2020,D,1.0,TO,376
2020,D,2.0,AC,4
2020,D,2.0,AL,16
2020,D,2.0,AM,11
2020,D,2.0,AP,4
2020,D,2.0,BA,42
2020,D,2.0,CE,29
2020,D,2.0,DF,12
2020,D,2.0,ES,61
2020,D,2.0,GO,39
2020,D,2.0,MA,39
2020,D,2.0,MG,164
2020,D,2.0,MS,25
2020,D,2.0,MT,70
2020,D,2.0,PA,34
2020,D,2.0,PB,8
2020,D,2.0,PE,39
2020,D,2.0,PI,6
2020,D,2.0,PR,93
2020,D,2.0,RJ,85
2020,D,2.0,RN,19
2020,D,2.0,RO,36
2020,D,2.0,RR,7
2020,D,2.0,RS,84
2020,D,2.0,SC,62
2020,D,2.0,SE,3
2020,D,2.0,SP,168
2020,D,2.0,TO,13
2020,D,1.0,AC,151
2020,D,1.0,AL,550
2020,D,1.0,AM,828
2020,D,1.0,AP,167
2020,D,1.0,BA,2208
2020,D,1.0,CE,1611
2020,D,1.0,DF,1303
2020,D,1.0,ES,1533
2020,D,1.0,GO,2695
2020,D,1.0,MA,855
2020,D,1.0,MG,6330
2020,D,1.0,MS,1031
2020,D,1.0,MT,1246
2020,D,1.0,PA,1426
2020,D,1.0,PB,858
2020,D,1.0,PE,1700
2020,D,1.0,PI,680
2020,D,1.0,PR,4672
2020,D,1.0,RJ,4796
2020,D,1.0,RN,755
2020,D,1.0,RO,635
2020,D,1.0,RR,153
2020,D,1.0,RS,3697
2020,D,1.0,SC,3389
2020,D,1.0,SE,424
2020,D,1.0,SP,17340
2020,D,1.0,TO,418
2020,D,2.0,AC,4
2020,D,2.0,AL,8
2020,D,2.0,AM,17
2020,D,2.0,AP,1
2020,D,2.0,BA,49
2020,D,2.0,CE,15
2020,D,2.0,DF,20
2020,D,2.0,ES,53
2020,D,2.0,GO,60
2020,D,2.0,MA,41
2020,D,2.0,MG,174
2020,D,2.0,MS,31
2020,D,2.0,MT,73
2020,D,2.0,PA,33
2020,D,2.0,PB,7
2020,D,2.0,PE,43
2020,D,2.0,PI,14
2020,D,2.0,PR,87
2020,D,2.0,RJ,84
2020,D,2.0,RN,18
2020,D,2.0,RO,33
2020,D,2.0,RR,13
2020,D,2.0,RS,115
2020,D,2.0,SC,64
2020,D,2.0,SE,7
2020,D,2.0,SP,199
2020,D,2.0,TO,25
2020,E,1.0,AC,139
2020,E,1.0,AL,442
2020,E,1.0,AM,580
2020,E,1.0,AP,126
2020,E,1.0,BA,1847
2020,E,1.0,CE,1234
2020,E,1.0,DF,1098
2020,E,1.0,ES,1147
2020,E,1.0,GO,1867
2020,E,1.0,MA,679
2020,E,1.0,MG,5228
2020,E,1.0,MS,738
2020,E,1.0,MT,990
2020,E,1.0,PA,1150
2020,E,1.0,PB,635
2020,E,1.0,PE,1318
2020,E,1.0,PI,521
2020,E,1.0,PR,3942
2020,E,1.0,RJ,3950
2020,E,1.0,RN,690
2020,E,1.0,RO,476
2020,E,1.0,RR,123
2020,E,1.0,RS,3185
2020,E,1.0,SC,3047
2020,E,1.0,SE,339
2020,E,1.0,SP,14925
2020,E,1.0,TO,323
2020,E,2.0,AC,2
2020,E,2.0,AL,6
2020,E,2.0,AM,14
2020,E,2.0,AP,1
2020,E,2.0,BA,46
2020,E,2.0,CE,7
2020,E,2.0,DF,13
2020,E,2.0,ES,42
2020,E,2.0,GO,40
2020,E,2.0,MA,29
2020,E,2.0,MG,118
2020,E,2.0,MS,25
2020,E,2.0,MT,75
2020,E,2.0,PA,18
2020,E,2.0,PB,8
2020,E,2.0,PE,28
2020,E,2.0,PI,4
2020,E,2.0,PR,57
2020,E,2.0,RJ,55
2020,E,2.0,RN,17
2020,E,2.0,RO,26
2020,E,2.0,RR,5
2020,E,2.0,RS,82
2020,E,2.0,SC,54
2020,E,2.0,SE,12
2020,E,2.0,SP,147
2020,E,2.0,TO,15
2020,F,1.0,AC,108
2020,F,1.0,AL,365
2020,F,1.0,AM,460
2020,F,1.0,AP,132
2020,F,1.0,BA,1388
2020,F,1.0,CE,928
2020,F,1.0,DF,1009
2020,F,1.0,ES,802
2020,F,1.0,GO,1398
2020,F,1.0,MA,525
2020,F,1.0,MG,3917
2020,F,1.0,MS,579
2020,F,1.0,MT,744
2020,F,1.0,PA,857
2020,F,1.0,PB,481
2020,F,1.0,PE,1134
2020,F,1.0,PI,388
2020,F,1.0,PR,3060
2020,F,1.0,RJ,3083
2020,F,1.0,RN,514
2020,F,1.0,RO,333
2020,F,1.0,RR,91
2020,F,1.0,RS,2368
2020,F,1.0,SC,2209
2020,F,1.0,SE,289
2020,F,1.0,SP,11657
2020,F,1.0,TO,241
2020,F,2.0,AC,2
2020,F,2.0,AL,1
2020,F,2.0,AM,3
2020,F,2.0,BA,28
2020,F,2.0,CE,4
2020,F,2.0,DF,12
2020,F,2.0,ES,27
2020,F,2.0,GO,26
2020,F,2.0,MA,20
2020,F,2.0,MG,98
2020,F,2.0,MS,20
2020,F,2.0,MT,42
2020,F,2.0,PA,8
2020,F,2.0,PB,4
2020,F,2.0,PE,21
2020,F,2.0,PI,4
2020,F,2.0,PR,38
2020,F,2.0,RJ,37
2020,F,2.0,RN,12
2020,F,2.0,RO,10
2020,F,2.0,RR,8
2020,F,2.0,RS,60
2020,F,2.0,SC,39
2020,F,2.0,SE,3
2020,F,2.0,SP,108
2020,F,2.0,TO,7
2020,G,1.0,AC,69
2020,G,1.0,AL,216
2020,G,1.0,AM,260
2020,G,1.0,AP,68
2020,G,1.0,BA,816
2020,G,1.0,CE,588
2020,G,1.0,DF,753
2020,G,1.0,ES,453
2020,G,1.0,GO,835
2020,G,1.0,MA,310
2020,G,1.0,MG,2405
2020,G,1.0,MS,399
2020,G,1.0,MT,455
2020,G,1.0,PA,550
2020,G,1.0,PB,298
2020,G,1.0,PE,669
2020,G,1.0,PI,231
2020,G,1.0,PR,1867
2020,G,1.0,RJ,2141
2020,G,1.0,RN,347
2020,G,1.0,RO,179
2020,G,1.0,RR,70
2020,G,1.0,RS,1502
2020,G,1.0,SC,1319
2020,G,1.0,SE,201
2020,G,1.0,SP,7175
2020,G,1.0,TO,143
2020,G,2.0,AC,1
2020,G,2.0,AM,4
2020,G,2.0,AP,1
2020,G,2.0,BA,15
2020,G,2.0,CE,1
2020,G,2.0,DF,6
2020,G,2.0,ES,12
2020,G,2.0,GO,21
2020,G,2.0,MA,8
2020,G,2.0,MG,47
2020,G,2.0,MS,3
2020,G,2.0,MT,23
2020,G,2.0,PA,3
2020,G,2.0,PB,1
2020,G,2.0,PE,14
2020,G,2.0,PI,2
2020,G,2.0,PR,19
2020,G,2.0,RJ,22
2020,G,2.0,RN,5
2020,G,2.0,RO,8
2020,G,2.0,RR,1
2020,G,2.0,RS,30
2020,G,2.0,SC,32
2020,G,2.0,SE,4
2020,G,2.0,SP,39
2020,G,2.0,TO,4
2020,G,1.0,AC,45
2020,G,1.0,AL,122
2020,G,1.0,AM,168
2020,G,1.0,AP,51
2020,G,1.0,BA,527
2020,G,1.0,CE,343
2020,G,1.0,DF,574
2020,G,1.0,ES,298
2020,G,1.0,GO,506
2020,G,1.0,MA,169
2020,G,1.0,MG,1511
2020,G,1.0,MS,239
2020,G,1.0,MT,267
2020,G,1.0,PA,295
2020,G,1.0,PB,175
2020,G,1.0,PE,419
2020,G,1.0,PI,154
2020,G,1.0,PR,1138
2020,G,1.0,RJ,1383
2020,G,1.0,RN,229
2020,G,1.0,RO,91
2020,G,1.0,RR,37
2020,G,1.0,RS,862
2020,G,1.0,SC,808
2020,G,1.0,SE,125
2020,G,1.0,SP,4493
2020,G,1.0,TO,99
2020,G,2.0,AC,2
2020,G,2.0,AL,1
2020,G,2.0,BA,9
2020,G,2.0,CE,1
2020,G,2.0,DF,2
2020,G,2.0,ES,9
2020,G,2.0,GO,21
2020,G,2.0,MA,7
2020,G,2.0,MG,25
2020,G,2.0,MS,5
2020,G,2.0,MT,11
2020,G,2.0,PE,7
2020,G,2.0,PI,1
2020,G,2.0,PR,15
2020,G,2.0,RJ,26
2020,G,2.0,RN,3
2020,G,2.0,RO,5
2020,G,2.0,RR,2
2020,G,2.0,RS,8
2020,G,2.0,SC,9
2020,G,2.0,SE,3
2020,G,2.0,SP,26
2020,G,2.0,TO,1
2020,G,1.0,AC,44
2020,G,1.0,AL,115
2020,G,1.0,AM,120
2020,G,1.0,AP,41
2020,G,1.0,BA,426
2020,G,1.0,CE,265
2020,G,1.0,DF,500
2020,G,1.0,ES,224
2020,G,1.0,GO,390
2020,G,1.0,MA,125
2020,G,1.0,MG,1202
2020,G,1.0,MS,176
2020,G,1.0,MT,213
2020,G,1.0,PA,232
2020,G,1.0,PB,146
2020,G,1.0,PE,342
2020,G,1.0,PI,96
2020,G,1.0,PR,946
2020,G,1.0,RJ,1064
2020,G,1.0,RN,167
2020,G,1.0,RO,64
2020,G,1.0,RR,32
2020,G,1.0,RS,632
2020,G,1.0,SC,569
2020,G,1.0,SE,94
2020,G,1.0,SP,3549
2020,G,1.0,TO,59
2020,G,2.0,AM,1
2020,G,2.0,BA,4
2020,G,2.0,CE,2
2020,G,2.0,DF,4
2020,G,2.0,ES,4
2020,G,2.0,GO,5
2020,G,2.0,MA,4
2020,G,2.0,MG,22
2020,G,2.0,MS,5
2020,G,2.0,MT,11
2020,G,2.0,PB,4
2020,G,2.0,PE,5
2020,G,2.0,PR,11
2020,G,2.0,RJ,13
2020,G,2.0,RN,1
2020,G,2.0,RO,3
2020,G,2.0,RR,1
2020,G,2.0,RS,10
2020,G,2.0,SC,6
2020,G,2.0,SE,2
2020,G,2.0,SP,21
2020,G,2.0,TO,4
2020,G,1.0,AC,28
2020,G,1.0,AL,67
2020,G,1.0,AM,86
2020,G,1.0,AP,29
2020,G,1.0,BA,326
2020,G,1.0,CE,212
2020,G,1.0,DF,381
2020,G,1.0,ES,189
2020,G,1.0,GO,264
2020,G,1.0,MA,112
2020,G,1.0,MG,950
2020,G,1.0,MS,109
2020,G,1.0,MT,152
2020,G,1.0,PA,185
2020,G,1.0,PB,116
2020,G,1.0,PE,227
2020,G,1.0,PI,78
2020,G,1.0,PR,685
2020,G,1.0,RJ,865
2020,G,1.0,RN,122
2020,G,1.0,RO,48
2020,G,1.0,RR,28
2020,G,1.0,RS,549
2020,G,1.0,SC,458
2020,G,1.0,SE,75
2020,G,1.0,SP,2770
2020,G,1.0,TO,48
2020,G,2.0,AM,1
2020,G,2.0,BA,2
2020,G,2.0,ES,7
2020,G,2.0,GO,6
2020,G,2.0,MA,1
2020,G,2.0,MG,13
2020,G,2.0,MS,2
2020,G,2.0,MT,4
2020,G,2.0,PE,2
2020,G,2.0,PR,3
2020,G,2.0,RJ,7
2020,G,2.0,RO,3
2020,G,2.0,RR,1
2020,G,2.0,RS,11
2020,G,2.0,SC,8
2020,G,2.0,SP,17
2020,G,2.0,TO,3
2020,G,1.0,AC,27
2020,G,1.0,AL,98
2020,G,1.0,AM,150
2020,G,1.0,AP,42
2020,G,1.0,BA,482
2020,G,1.0,CE,290
2020,G,1.0,DF,657
2020,G,1.0,ES,246
2020,G,1.0,GO,375
2020,G,1.0,MA,145
2020,G,1.0,MG,1312
2020,G,1.0,MS,247
2020,G,1.0,MT,223
2020,G,1.0,PA,268
2020,G,1.0,PB,148
2020,G,1.0,PE,386
2020,G,1.0,PI,93
2020,G,1.0,PR,917
2020,G,1.0,RJ,1289
2020,G,1.0,RN,168
2020,G,1.0,RO,66
2020,G,1.0,RR,28
2020,G,1.0,RS,771
2020,G,1.0,SC,580
2020,G,1.0,SE,111
2020,G,1.0,SP,3981
2020,G,1.0,TO,90
2020,G,2.0,AL,1
2020,G,2.0,BA,1
2020,G,2.0,CE,1
2020,G,2.0,DF,6
2020,G,2.0,ES,2
2020,G,2.0,GO,3
2020,G,2.0,MA,2
2020,G,2.0,MG,22
2020,G,2.0,MS,2
2020,G,2.0,MT,5
2020,G,2.0,PE,2
2020,G,2.0,PR,7
2020,G,2.0,RJ,9
2020,G,2.0,RN,4
2020,G,2.0,RO,2
2020,G,2.0,RS,8
2020,G,2.0,SC,7
2020,G,2.0,SP,22
2020,G,2.0,TO,2
2020,G,1.0,AC,35
2020,G,1.0,AL,98
2020,G,1.0,AM,132
2020,G,1.0,AP,36
2020,G,1.0,BA,442
2020,G,1.0,CE,320
2020,G,1.0,DF,634
2020,G,1.0,ES,258
2020,G,1.0,GO,409
2020,G,1.0,MA,123
2020,G,1.0,MG,1239
2020,G,1.0,MS,182
2020,G,1.0,MT,205
2020,G,1.0,PA,198
2020,G,1.0,PB,169
2020,G,1.0,PE,372
2020,G,1.0,PI,109
2020,G,1.0,PR,968
2020,G,1.0,RJ,1279
2020,G,1.0,RN,149
2020,G,1.0,RO,54
2020,G,1.0,RR,40
2020,G,1.0,RS,723
2020,G,1.0,SC,532
2020,G,1.0,SE,94
2020,G,1.0,SP,3753
2020,G,1.0,TO,80
2020,G,2.0,AM,1
2020,G,2.0,BA,4
2020,G,2.0,DF,2
2020,G,2.0,ES,4
2020,G,2.0,GO,5
2020,G,2.0,MA,8
2020,G,2.0,MG,13
2020,G,2.0,MS,5
2020,G,2.0,MT,7
2020,G,2.0,PB,3
2020,G,2.0,PE,2
2020,G,2.0,PI,1
2020,G,2.0,PR,8
2020,G,2.0,RJ,5
2020,G,2.0,RN,4
2020,G,2.0,RO,1
2020,G,2.0,RR,1
2020,G,2.0,RS,5
2020,G,2.0,SC,7
2020,G,2.0,SP,17
2020,G,2.0,TO,1
2020,G,1.0,AC,26
2020,G,1.0,AL,85
2020,G,1.0,AM,119
2020,G,1.0,AP,36
2020,G,1.0,BA,404
2020,G,1.0,CE,287
2020,G,1.0,DF,674
2020,G,1.0,ES,230
2020,G,1.0,GO,354
2020,G,1.0,MA,117
2020,G,1.0,MG,1118
2020,G,1.0,MS,169
2020,G,1.0,MT,170
2020,G,1.0,PA,189
2020,G,1.0,PB,132
2020,G,1.0,PE,348
2020,G,1.0,PI,86
2020,G,1.0,PR,838
2020,G,1.0,RJ,1220
2020,G,1.0,RN,145
2020,G,1.0,RO,50
2020,G,1.0,RR,25
2020,G,1.0,RS,674
2020,G,1.0,SC,494
2020,G,1.0,SE,106
2020,G,1.0,SP,3498
2020,G,1.0,TO,77
2020,G,2.0,AM,2
2020,G,2.0,BA,2
2020,G,2.0,ES,3
2020,G,2.0,GO,9
2020,G,2.0,MA,4
2020,G,2.0,MG,9
2020,G,2.0,MS,1
2020,G,2.0,MT,4
2020,G,2.0,PE,1
2020,G,2.0,PR,3
2020,G,2.0,RJ,4
2020,G,2.0,RN,2
2020,G,2.0,RO,3
2020,G,2.0,RS,7
2020,G,2.0,SC,5
2020,G,2.0,SE,1
2020,G,2.0,SP,20
2020,G,2.0,TO,1
2020,G,1.0,AC,26
2020,G,1.0,AL,98
2020,G,1.0,AM,118
2020,G,1.0,AP,28
2020,G,1.0,BA,423
2020,G,1.0,CE,291
2020,G,1.0,DF,740
2020,G,1.0,ES,241
2020,G,1.0,GO,384
2020,G,1.0,MA,130
2020,G,1.0,MG,1136
2020,G,1.0,MS,161
2020,G,1.0,MT,190
2020,G,1.0,PA,213
2020,G,1.0,PB,155
2020,G,1.0,PE,388
2020,G,1.0,PI,79
2020,G,1.0,PR,844
2020,G,1.0,RJ,1283
2020,G,1.0,RN,154
2020,G,1.0,RO,38
2020,G,1.0,RR,32
2020,G,1.0,RS,609
2020,G,1.0,SC,415
2020,G,1.0,SE,96
2020,G,1.0,SP,3636
2020,G,1.0,TO,79
2020,G,2.0,BA,1
2020,G,2.0,DF,1
2020,G,2.0,ES,3
2020,G,2.0,GO,3
2020,G,2.0,MA,1
2020,G,2.0,MG,1
2020,G,2.0,MS,1
2020,G,2.0,MT,2
2020,G,2.0,PA,2
2020,G,2.0,PE,1
2020,G,2.0,PR,3
2020,G,2.0,RJ,5
2020,G,2.0,RN,1
2020,G,2.0,RS,4
2020,G,2.0,SC,2
2020,G,2.0,SP,11
2020,G,2.0,TO,1
2020,G,1.0,AC,36
2020,G,1.0,AL,130
2020,G,1.0,AM,155
2020,G,1.0,AP,37
2020,G,1.0,BA,504
2020,G,1.0,CE,422
2020,G,1.0,DF,1081
2020,G,1.0,ES,284
2020,G,1.0,GO,481
2020,G,1.0,MA,164
2020,G,1.0,MG,1406
2020,G,1.0,MS,181
2020,G,1.0,MT,236
2020,G,1.0,PA,217
2020,G,1.0,PB,174
2020,G,1.0,PE,563
2020,G,1.0,PI,112
2020,G,1.0,PR,967
2020,G,1.0,RJ,1994
2020,G,1.0,RN,191
2020,G,1.0,RO,48
2020,G,1.0,RR,24
2020,G,1.0,RS,844
2020,G,1.0,SC,504
2020,G,1.0,SE,121
2020,G,1.0,SP,5483
2020,G,1.0,TO,82
2020,G,2.0,BA,2
2020,G,2.0,DF,1
2020,G,2.0,ES,1
2020,G,2.0,GO,3
2020,G,2.0,MA,1
2020,G,2.0,MG,3
2020,G,2.0,MS,3
2020,G,2.0,PA,1
2020,G,2.0,PE,1
2020,G,2.0,PR,4
2020,G,2.0,RJ,2
2020,G,2.0,RR,1
2020,G,2.0,RS,2
2020,G,2.0,SC,5
2020,G,2.0,SE,1
2020,G,2.0,SP,12
2021,A,1.0,AC,225
2021,A,1.0,AL,744
2021,A,1.0,AM,3227
2021,A,1.0,AP,190
2021,A,1.0,BA,3831
2021,A,1.0,CE,9663
2021,A,1.0,DF,353
2021,A,1.0,ES,443
2021,A,1.0,GO,1076
2021,A,1.0,MA,2202
2021,A,1.0,MG,1282
2021,A,1.0,MS,156
2021,A,1.0,MT,195
2021,A,1.0,PA,1898
2021,A,1.0,PB,1733
2021,A,1.0,PE,3631
2021,A,1.0,PI,1466
2021,A,1.0,PR,468
2021,A,1.0,RJ,1546
2021,A,1.0,RN,746
2021,A,1.0,RO,278
2021,A,1.0,RR,54
2021,A,1.0,RS,482
2021,A,1.0,SC,195
2021,A,1.0,SE,781
2021,A,1.0,SP,1915
2021,A,1.0,TO,312
2021,A,2.0,AC,27
2021,A,2.0,AL,50
2021,A,2.0,AM,533
2021,A,2.0,AP,11
2021,A,2.0,BA,335
2021,A,2.0,CE,1117
2021,A,2.0,DF,49
2021,A,2.0,ES,14
2021,A,2.0,GO,54
2021,A,2.0,MA,323
2021,A,2.0,MG,86
2021,A,2.0,MS,36
2021,A,2.0,MT,32
2021,A,2.0,PA,147
2021,A,2.0,PB,124
2021,A,2.0,PE,357
2021,A,2.0,PI,75
2021,A,2.0,PR,25
2021,A,2.0,RJ,31
2021,A,2.0,RN,25
2021,A,2.0,RO,20
2021,A,2.0,RR,14
2021,A,2.0,RS,24
2021,A,2.0,SC,5
2021,A,2.0,SE,53
2021,A,2.0,SP,19
2021,A,2.0,TO,58
2021,B,1.0,AC,984
2021,B,1.0,AL,3454
2021,B,1.0,AM,14773
2021,B,1.0,AP,917
2021,B,1.0,BA,16262
2021,B,1.0,CE,50958
2021,B,1.0,DF,2415
2021,B,1.0,ES,3216
2021,B,1.0,GO,9395
2021,B,1.0,MA,7688
2021,B,1.0,MG,8998
2021,B,1.0,MS,1573
2021,B,1.0,MT,1645
2021,B,1.0,PA,9182
2021,B,1.0,PB,6617
2021,B,1.0,PE,16064
2021,B,1.0,PI,4818
2021,B,1.0,PR,3212
2021,B,1.0,RJ,8603
2021,B,1.0,RN,4060
2021,B,1.0,RO,1749
2021,B,1.0,RR,410
2021,B,1.0,RS,3924
2021,B,1.0,SC,1552
2021,B,1.0,SE,3043
2021,B,1.0,SP,11704
2021,B,1.0,TO,1647
2021,B,2.0,AC,92
2021,B,2.0,AL,163
2021,B,2.0,AM,1408
2021,B,2.0,AP,67
2021,B,2.0,BA,1011
2021,B,2.0,CE,3467
2021,B,2.0,DF,118
2021,B,2.0,ES,135
2021,B,2.0,GO,283
2021,B,2.0,MA,771
2021,B,2.0,MG,459
2021,B,2.0,MS,154
2021,B,2.0,MT,158
2021,B,2.0,PA,579
2021,B,2.0,PB,279
2021,B,2.0,PE,836
2021,B,2.0,PI,243
2021,B,2.0,PR,180
2021,B,2.0,RJ,293
2021,B,2.0,RN,152
2021,B,2.0,RO,103
2021,B,2.0,RR,45
2021,B,2.0,RS,213
2021,B,2.0,SC,86
2021,B,2.0,SE,223
2021,B,2.0,SP,236
2021,B,2.0,TO,144
2021,C,1.0,AC,469
2021,C,1.0,AL,1605
2021,C,1.0,AM,5287
2021,C,1.0,AP,453
2021,C,1.0,BA,7234
2021,C,1.0,CE,12084
2021,C,1.0,DF,2259
2021,C,1.0,ES,3069
2021,C,1.0,GO,9994
2021,C,1.0,MA,2919
2021,C,1.0,MG,8948
2021,C,1.0,MS,1630
2021,C,1.0,MT,1769
2021,C,1.0,PA,4180
2021,C,1.0,PB,2294
2021,C,1.0,PE,5851
2021,C,1.0,PI,1863
2021,C,1.0,PR,4964
2021,C,1.0,RJ,7997
2021,C,1.0,RN,1893
2021,C,1.0,RO,1341
2021,C,1.0,RR,246
2021,C,1.0,RS,4806
2021,C,1.0,SC,2673
2021,C,1.0,SE,1176
2021,C,1.0,SP,16207
2021,C,1.0,TO,994
2021,C,2.0,AC,31
2021,C,2.0,AL,67
2021,C,2.0,AM,198
2021,C,2.0,AP,18
2021,C,2.0,BA,306
2021,C,2.0,CE,484
2021,C,2.0,DF,71
2021,C,2.0,ES,132
2021,C,2.0,GO,187
2021,C,2.0,MA,175
2021,C,2.0,MG,294
2021,C,2.0,MS,97
2021,C,2.0,MT,147
2021,C,2.0,PA,147
2021,C,2.0,PB,78
2021,C,2.0,PE,239
2021,C,2.0,PI,47
2021,C,2.0,PR,209
2021,C,2.0,RJ,191
2021,C,2.0,RN,91
2021,C,2.0,RO,54
2021,C,2.0,RR,18
2021,C,2.0,RS,223
2021,C,2.0,SC,110
2021,C,2.0,SE,47
2021,C,2.0,SP,220
2021,C,2.0,TO,65
2021,C,1.0,AC,308
2021,C,1.0,AL,1143
2021,C,1.0,AM,2722
2021,C,1.0,AP,270
2021,C,1.0,BA,4922
2021,C,1.0,CE,5211
2021,C,1.0,DF,1898
2021,C,1.0,ES,2455
2021,C,1.0,GO,7584
2021,C,1.0,MA,1933
2021,C,1.0,MG,8809
2021,C,1.0,MS,1625
2021,C,1.0,MT,1759
2021,C,1.0,PA,2810
2021,C,1.0,PB,1672
2021,C,1.0,PE,3556
2021,C,1.0,PI,1227
2021,C,1.0,PR,5640
2021,C,1.0,RJ,6568
2021,C,1.0,RN,1410
2021,C,1.0,RO,1158
2021,C,1.0,RR,218
2021,C,1.0,RS,4741
2021,C,1.0,SC,3314
2021,C,1.0,SE,837
2021,C,1.0,SP,17703
2021,C,1.0,TO,750
2021,C,2.0,AC,15
2021,C,2.0,AL,33
2021,C,2.0,AM,71
2021,C,2.0,AP,11
2021,C,2.0,BA,186
2021,C,2.0,CE,188
2021,C,2.0,DF,40
2021,C,2.0,ES,89
2021,C,2.0,GO,138
2021,C,2.0,MA,116
2021,C,2.0,MG,252
2021,C,2.0,MS,65
2021,C,2.0,MT,126
2021,C,2.0,PA,92
2021,C,2.0,PB,30
2021,C,2.0,PE,134
2021,C,2.0,PI,24
2021,C,2.0,PR,184
2021,C,2.0,RJ,143
2021,C,2.0,RN,41
2021,C,2.0,RO,59
2021,C,2.0,RR,14
2021,C,2.0,RS,190
2021,C,2.0,SC,97
2021,C,2.0,SE,27
2021,C,2.0,SP,229
2021,C,2.0,TO,44
2021,D,1.0,AC,143
2021,D,1.0,AL,556
2021,D,1.0,AM,1141
2021,D,1.0,AP,138
2021,D,1.0,BA,2274
2021,D,1.0,CE,1889
2021,D,1.0,DF,898
2021,D,1.0,ES,1370
2021,D,1.0,GO,3532
2021,D,1.0,MA,864
2021,D,1.0,MG,5109
2021,D,1.0,MS,850
2021,D,1.0,MT,998
2021,D,1.0,PA,1285
2021,D,1.0,PB,746
2021,D,1.0,PE,1597
2021,D,1.0,PI,574
2021,D,1.0,PR,3643
2021,D,1.0,RJ,3694
2021,D,1.0,RN,717
2021,D,1.0,RO,511
2021,D,1.0,RR,109
2021,D,1.0,RS,3003
2021,D,1.0,SC,2365
2021,D,1.0,SE,393
2021,D,1.0,SP,11290
2021,D,1.0,TO,374
2021,D,2.0,AC,3
2021,D,2.0,AL,12
2021,D,2.0,AM,34
2021,D,2.0,AP,6
2021,D,2.0,BA,69
2021,D,2.0,CE,40
2021,D,2.0,DF,23
2021,D,2.0,ES,63
2021,D,2.0,GO,64
2021,D,2.0,MA,45
2021,D,2.0,MG,147
2021,D,2.0,MS,37
2021,D,2.0,MT,82
2021,D,2.0,PA,42
2021,D,2.0,PB,12
2021,D,2.0,PE,57
2021,D,2.0,PI,7
2021,D,2.0,PR,91
2021,D,2.0,RJ,92
2021,D,2.0,RN,17
2021,D,2.0,RO,32
2021,D,2.0,RR,8
2021,D,2.0,RS,99
2021,D,2.0,SC,67
2021,D,2.0,SE,6
2021,D,2.0,SP,155
2021,D,2.0,TO,20
2021,D,1.0,AC,149
2021,D,1.0,AL,558
2021,D,1.0,AM,929
2021,D,1.0,AP,150
2021,D,1.0,BA,2450
2021,D,1.0,CE,1679
2021,D,1.0,DF,1189
2021,D,1.0,ES,1470
2021,D,1.0,GO,3274
2021,D,1.0,MA,963
2021,D,1.0,MG,5766
2021,D,1.0,MS,965
2021,D,1.0,MT,1196
2021,D,1.0,PA,1450
