NU_ANO,Q025,TP_ESCOLA,SG_UF_PROVA,QTD
2020,A,2,SP,13339
2020,A,2,TO,4708
2020,A,3,AC,10
2020,A,3,AL,97
2020,A,3,AM,57
2020,A,3,AP,15
2020,A,3,BA,217
2020,A,3,CE,169
2020,A,3,DF,81
2020,A,3,ES,28
2020,A,3,GO,85
2020,A,3,MA,151
2020,A,3,MG,97
2020,A,3,MS,24
2020,A,3,MT,39
2020,A,3,PA,480
2020,A,3,PB,103
2020,A,3,PE,146
2020,A,3,PI,164
2020,A,3,PR,53
2020,A,3,RJ,310
2020,A,3,RN,73
2020,A,3,RO,17
2020,A,3,RR,5
2020,A,3,RS,73
2020,A,3,SC,29
2020,A,3,SE,125
2020,A,3,SP,339
2020,A,3,TO,22
2020,B,1,AC,19579
2020,B,1,AL,64281
2020,B,1,AM,73652
2020,B,1,AP,24080
2020,B,1,BA,287621
2020,B,1,CE,166823
2020,B,1,DF,74309
2020,B,1,ES,69922
2020,B,1,GO,120690
2020,B,1,MA,120741
2020,B,1,MG,388384
2020,B,1,MS,50844
2020,B,1,MT,60714
2020,B,1,PA,160282
2020,B,1,PB,107886
2020,B,1,PE,205813
2020,B,1,PI,72693
2020,B,1,PR,147178
2020,B,1,RJ,251450
2020,B,1,RN,88511
2020,B,1,RO,42145
2020,B,1,RR,9275
2020,B,1,RS,165171
2020,B,1,SC,72148
2020,B,1,SE,51729
2020,B,1,SP,585745
2020,B,1,TO,31337
2020,B,2,AC,3512
2020,B,2,AL,12684
2020,B,2,AM,21655
2020,B,2,AP,3871
2020,B,2,BA,61373
2020,B,2,CE,62100
2020,B,2,DF,18351
2020,B,2,ES,20000
2020,B,2,GO,49831
2020,B,2,MA,23507
2020,B,2,MG,95057
2020,B,2,MS,14739
2020,B,2,MT,16751
2020,B,2,PA,27846
2020,B,2,PB,20495
2020,B,2,PE,51293
2020,B,2,PI,13564
2020,B,2,PR,55435
2020,B,2,RJ,61218
2020,B,2,RN,15809
2020,B,2,RO,11998
2020,B,2,RR,2528
2020,B,2,RS,45358
2020,B,2,SC,32591
2020,B,2,SE,9293
2020,B,2,SP,165054
2020,B,2,TO,9497
2020,B,3,AC,287
2020,B,3,AL,3473
2020,B,3,AM,1454
2020,B,3,AP,523
2020,B,3,BA,11632
2020,B,3,CE,7745
2020,B,3,DF,6007
2020,B,3,ES,2924
2020,B,3,GO,6338
2020,B,3,MA,2824
2020,B,3,MG,15253
2020,B,3,MS,1945
2020,B,3,MT,2135
2020,B,3,PA,5978
2020,B,3,PB,5030
2020,B,3,PE,8898
2020,B,3,PI,3312
2020,B,3,PR,10718
2020,B,3,RJ,23730
2020,B,3,RN,3715
2020,B,3,RO,459
2020,B,3,RR,232
2020,B,3,RS,7618
2020,B,3,SC,5467
2020,B,3,SE,3138
2020,B,3,SP,54844
2020,B,3,TO,719
2021,A,1,AC,4187
2021,A,1,AL,4788
2021,A,1,AM,12539
2021,A,1,AP,3764
2021,A,1,BA,18131
2021,A,1,CE,10648
2021,A,1,DF,2910
2021,A,1,ES,2268
2021,A,1,GO,4864
2021,A,1,MA,21547
2021,A,1,MG,13943
2021,A,1,MS,2485
2021,A,1,MT,3656
2021,A,1,PA,39475
2021,A,1,PB,7703
2021,A,1,PE,10721
2021,A,1,PI,10573
2021,A,1,PR,3209
2021,A,1,RJ,11598
2021,A,1,RN,5205
2021,A,1,RO,2021
2021,A,1,RR,747
2021,A,1,RS,5229
2021,A,1,SC,1658
2021,A,1,SE,5774
2021,A,1,SP,13563
2021,A,1,TO,2790
2021,A,2,AC,1236
2021,A,2,AL,1404
2021,A,2,AM,15990
2021,A,2,AP,907
2021,A,2,BA,9363
2021,A,2,CE,29978
2021,A,2,DF,760
2021,A,2,ES,1200
2021,A,2,GO,6744
2021,A,2,MA,7956
2021,A,2,MG,4697
2021,A,2,MS,1070
2021,A,2,MT,1421
2021,A,2,PA,10616
2021,A,2,PB,2973
2021,A,2,PE,7208
2021,A,2,PI,3786
2021,A,2,PR,1405
2021,A,2,RJ,3418
2021,A,2,RN,1300
2021,A,2,RO,978
2021,A,2,RR,264
2021,A,2,RS,1529
2021,A,2,SC,587
2021,A,2,SE,2452
2021,A,2,SP,4129
2021,A,2,TO,1591
2021,A,3,AC,4
2021,A,3,AL,39
2021,A,3,AM,27
2021,A,3,AP,11
2021,A,3,BA,102
2021,A,3,CE,76
2021,A,3,DF,61
2021,A,3,ES,9
2021,A,3,GO,32
2021,A,3,MA,59
2021,A,3,MG,39
2021,A,3,MS,3
2021,A,3,MT,10
2021,A,3,PA,176
2021,A,3,PB,51
2021,A,3,PE,64
2021,A,3,PI,46
2021,A,3,PR,20
2021,A,3,RJ,151
2021,A,3,RN,25
2021,A,3,RO,2
2021,A,3,RR,1
2021,A,3,RS,19
2021,A,3,SC,19
2021,A,3,SE,61
2021,A,3,SP,121
2021,A,3,TO,12
2021,B,1,AC,11150
2021,B,1,AL,36965
2021,B,1,AM,34979
2021,B,1,AP,13124
2021,B,1,BA,159039
2021,B,1,CE,99248
2021,B,1,DF,43002
2021,B,1,ES,38924
2021,B,1,GO,68836
2021,B,1,MA,72154
2021,B,1,MG,217542
2021,B,1,MS,24596
2021,B,1,MT,34521
2021,B,1,PA,103583
2021,B,1,PB,67522
2021,B,1,PE,121630
2021,B,1,PI,48619
2021,B,1,PR,82601
2021,B,1,RJ,152289
2021,B,1,RN,55755
2021,B,1,RO,19789
2021,B,1,RR,4876
2021,B,1,RS,95671
2021,B,1,SC,44242
2021,B,1,SE,33653
2021,B,1,SP,311110
2021,B,1,TO,17559
2021,B,2,AC,3474
2021,B,2,AL,9968
2021,B,2,AM,24778
2021,B,2,AP,3470
2021,B,2,BA,67621
2021,B,2,CE,73079
2021,B,2,DF,15189
2021,B,2,ES,18999
2021,B,2,GO,50327
2021,B,2,MA,23234
2021,B,2,MG,76268
2021,B,2,MS,12475
2021,B,2,MT,14273
2021,B,2,PA,26291
2021,B,2,PB,19078
2021,B,2,PE,45393
2021,B,2,PI,13571
2021,B,2,PR,46567
2021,B,2,RJ,47881
2021,B,2,RN,14905
2021,B,2,RO,9505
2021,B,2,RR,2004
2021,B,2,RS,40503
2021,B,2,SC,28470
2021,B,2,SE,8885
2021,B,2,SP,129219
2021,B,2,TO,8222
2021,B,3,AC,285
2021,B,3,AL,3420
2021,B,3,AM,1465
2021,B,3,AP,498
2021,B,3,BA,11938
2021,B,3,CE,7488
2021,B,3,DF,5579
2021,B,3,ES,2781
2021,B,3,GO,6112
2021,B,3,MA,2955
2021,B,3,MG,15340
2021,B,3,MS,1861
2021,B,3,MT,2204
2021,B,3,PA,5837
2021,B,3,PB,4675
2021,B,3,PE,8600
2021,B,3,PI,3374
2021,B,3,PR,10480
2021,B,3,RJ,23010
2021,B,3,RN,3629
2021,B,3,RO,506
2021,B,3,RR,164
2021,B,3,RS,7533
2021,B,3,SC,5789
2021,B,3,SE,2971
2021,B,3,SP,51811
2021,B,3,TO,699
2022,A,1,AC,4066
2022,A,1,AL,4381
2022,A,1,AM,10901
2022,A,1,AP,3482
2022,A,1,BA,18960
2022,A,1,CE,11060
2022,A,1,DF,2206
2022,A,1,ES,1793
2022,A,1,GO,4102
2022,A,1,MA,17703
2022,A,1,MG,10709
2022,A,1,MS,2112
2022,A,1,MT,2831
2022,A,1,PA,37035
2022,A,1,PB,6909
2022,A,1,PE,9636
2022,A,1,PI,9361
2022,A,1,PR,2537
2022,A,1,RJ,10274
2022,A,1,RN,5166
2022,A,1,RO,1480
2022,A,1,RR,521
2022,A,1,RS,4224
2022,A,1,SC,1385
2022,A,1,SE,5608
2022,A,1,SP,10468
2022,A,1,TO,2080
2022,A,2,AC,1578
2022,A,2,AL,2280
2022,A,2,AM,11340
2022,A,2,AP,1244
2022,A,2,BA,8280
2022,A,2,CE,24408
2022,A,2,DF,950
2022,A,2,ES,1283
2022,A,2,GO,4845
2022,A,2,MA,9358
2022,A,2,MG,4655
2022,A,2,MS,1257
2022,A,2,MT,1531
2022,A,2,PA,13379
2022,A,2,PB,3300
2022,A,2,PE,6014
2022,A,2,PI,4123
2022,A,2,PR,1901
2022,A,2,RJ,5453
2022,A,2,RN,1738
2022,A,2,RO,939
2022,A,2,RR,303
2022,A,2,RS,1918
2022,A,2,SC,702
2022,A,2,SE,3030
2022,A,2,SP,6440
2022,A,2,TO,1561
2022,A,3,AC,6
2022,A,3,AL,42
2022,A,3,AM,35
2022,A,3,AP,16
2022,A,3,BA,136
2022,A,3,CE,78
2022,A,3,DF,18
2022,A,3,ES,9
2022,A,3,GO,40
2022,A,3,MA,69
2022,A,3,MG,51
2022,A,3,MS,13
2022,A,3,MT,16
2022,A,3,PA,224
2022,A,3,PB,74
2022,A,3,PE,88
2022,A,3,PI,46
2022,A,3,PR,27
2022,A,3,RJ,235
2022,A,3,RN,42
2022,A,3,RO,7
2022,A,3,RR,2
2022,A,3,RS,23
2022,A,3,SC,19
2022,A,3,SE,54
2022,A,3,SP,194
2022,A,3,TO,9
2022,B,1,AC,11902
2022,B,1,AL,38174
2022,B,1,AM,32454
2022,B,1,AP,12777
2022,B,1,BA,165711
2022,B,1,CE,101278
2022,B,1,DF,38774
2022,B,1,ES,35863
2022,B,1,GO,67780
2022,B,1,MA,72977
2022,B,1,MG,198867
2022,B,1,MS,24128
2022,B,1,MT,33312
2022,B,1,PA,109365
2022,B,1,PB,64646
2022,B,1,PE,113583
2022,B,1,PI,50271
2022,B,1,PR,78968
2022,B,1,RJ,147644
2022,B,1,RN,58271
2022,B,1,RO,17244
2022,B,1,RR,4979
2022,B,1,RS,90934
2022,B,1,SC,40855
2022,B,1,SE,34580
2022,B,1,SP,296570
2022,B,1,TO,15648
2022,B,2,AC,4670
2022,B,2,AL,15433
2022,B,2,AM,24576
2022,B,2,AP,4606
2022,B,2,BA,59723
2022,B,2,CE,81661
2022,B,2,DF,17318
2022,B,2,ES,21499
2022,B,2,GO,57602
2022,B,2,MA,29560
2022,B,2,MG,78608
2022,B,2,MS,14995
2022,B,2,MT,18947
2022,B,2,PA,36218
2022,B,2,PB,23285
2022,B,2,PE,51358
2022,B,2,PI,17035
2022,B,2,PR,55171
2022,B,2,RJ,62420
2022,B,2,RN,18641
2022,B,2,RO,11682
2022,B,2,RR,2395
2022,B,2,RS,46655
2022,B,2,SC,32980
2022,B,2,SE,11977
2022,B,2,SP,173192
2022,B,2,TO,9338
2022,B,3,AC,379
2022,B,3,AL,3635
2022,B,3,AM,1680
2022,B,3,AP,549
2022,B,3,BA,12356
2022,B,3,CE,7892
2022,B,3,DF,6135
2022,B,3,ES,3253
2022,B,3,GO,7253
2022,B,3,MA,3249
2022,B,3,MG,16891
2022,B,3,MS,2178
2022,B,3,MT,2744
2022,B,3,PA,6400
2022,B,3,PB,5024
2022,B,3,PE,8916
2022,B,3,PI,3564
2022,B,3,PR,11792
2022,B,3,RJ,24864
2022,B,3,RN,4191
2022,B,3,RO,617
2022,B,3,RR,234
2022,B,3,RS,8541
2022,B,3,SC,6850
2022,B,3,SE,3063
2022,B,3,SP,57578
2022,B,3,TO,804
2023,A,1,AC,3872
2023,A,1,AL,5841
2023,A,1,AM,13493
2023,A,1,AP,4229
2023,A,1,BA,26051
2023,A,1,CE,13850
2023,A,1,DF,2887
2023,A,1,ES,2146
2023,A,1,GO,4732
2023,A,1,MA,21714
2023,A,1,MG,13254
2023,A,1,MS,2135
2023,A,1,MT,2941
2023,A,1,PA,40002
2023,A,1,PB,9416
2023,A,1,PE,12453
2023,A,1,PI,10486
2023,A,1,PR,2914
2023,A,1,RJ,14889
2023,A,1,RN,6238
2023,A,1,RO,1793
2023,A,1,RR,655
2023,A,1,RS,4477
2023,A,1,SC,1689
2023,A,1,SE,6622
2023,A,1,SP,12839
2023,A,1,TO,2221
2023,A,2,AC,1576
2023,A,2,AL,3643
2023,A,2,AM,10440
2023,A,2,AP,1407
2023,A,2,BA,9706
2023,A,2,CE,20736
2023,A,2,DF,1186
2023,A,2,ES,1311
2023,A,2,GO,4558
2023,A,2,MA,11115
2023,A,2,MG,5904
2023,A,2,MS,1124
2023,A,2,MT,1794
2023,A,2,PA,13141
2023,A,2,PB,4409
2023,A,2,PE,6814
2023,A,2,PI,4925
2023,A,2,PR,2451
2023,A,2,RJ,5558
2023,A,2,RN,2039
2023,A,2,RO,921
2023,A,2,RR,301
2023,A,2,RS,1900
2023,A,2,SC,733
2023,A,2,SE,2899
2023,A,2,SP,7502
2023,A,2,TO,1536
2023,A,3,AC,8
2023,A,3,AL,72
2023,A,3,AM,51
2023,A,3,AP,18
2023,A,3,BA,182
2023,A,3,CE,102
2023,A,3,DF,33
2023,A,3,ES,16
2023,A,3,GO,46
2023,A,3,MA,112
2023,A,3,MG,71
2023,A,3,MS,17
2023,A,3,MT,28
2023,A,3,PA,256
2023,A,3,PB,88
2023,A,3,PE,103
2023,A,3,PI,65
2023,A,3,PR,38
2023,A,3,RJ,295
2023,A,3,RN,51
2023,A,3,RO,3
2023,A,3,RR,4
2023,A,3,RS,55
2023,A,3,SC,21
2023,A,3,SE,65
2023,A,3,SP,228
2023,A,3,TO,8
2023,B,1,AC,13435
2023,B,1,AL,47495
2023,B,1,AM,41933
2023,B,1,AP,17110
2023,B,1,BA,211292
2023,B,1,CE,119152
2023,B,1,DF,44039
2023,B,1,ES,43154
2023,B,1,GO,74710
2023,B,1,MA,92799
2023,B,1,MG,235851
2023,B,1,MS,27463
2023,B,1,MT,35870
2023,B,1,PA,128788
2023,B,1,PB,79683
2023,B,1,PE,136621
2023,B,1,PI,59457
2023,B,1,PR,84495
2023,B,1,RJ,174294
2023,B,1,RN,68757
2023,B,1,RO,19915
2023,B,1,RR,5770
2023,B,1,RS,96842
2023,B,1,SC,46868
2023,B,1,SE,40547
2023,B,1,SP,324640
2023,B,1,TO,17977
2023,B,2,AC,4963
2023,B,2,AL,21627
2023,B,2,AM,24997
2023,B,2,AP,5413
2023,B,2,BA,62825
2023,B,2,CE,80240
2023,B,2,DF,18115
2023,B,2,ES,23519
2023,B,2,GO,56992
2023,B,2,MA,36294
2023,B,2,MG,84688
2023,B,2,MS,14281
2023,B,2,MT,20203
2023,B,2,PA,39444
2023,B,2,PB,25657
2023,B,2,PE,53685
2023,B,2,PI,20811
2023,B,2,PR,63860
2023,B,2,RJ,60419
2023,B,2,RN,18991
2023,B,2,RO,12640
2023,B,2,RR,2618
2023,B,2,RS,46716
2023,B,2,SC,33703
2023,B,2,SE,12367
2023,B,2,SP,181901
2023,B,2,TO,9942
2023,B,3,AC,420
2023,B,3,AL,4082
2023,B,3,AM,2002
2023,B,3,AP,630
2023,B,3,BA,14212
2023,B,3,CE,7880
2023,B,3,DF,6715
2023,B,3,ES,3578
2023,B,3,GO,8072
2023,B,3,MA,3722
2023,B,3,MG,18807
2023,B,3,MS,2435
2023,B,3,MT,3076
2023,B,3,PA,7531
2023,B,3,PB,5258
2023,B,3,PE,9183
2023,B,3,PI,3895
2023,B,3,PR,12748
2023,B,3,RJ,26841
2023,B,3,RN,4630
2023,B,3,RO,766
2023,B,3,RR,291
2023,B,3,RS,9929
2023,B,3,SC,8249
2023,B,3,SE,3040
2023,B,3,SP,63657
2023,B,3,TO,934
