NU_ANO,Q025,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2019,A,6,RS,483
2019,A,6,SC,87
2019,A,6,SE,211
2019,A,6,SP,1088
2019,A,6,TO,91
2019,A,6,AC,56
2019,A,6,AL,103
2019,A,6,AM,313
2019,A,6,AP,144
2019,A,6,BA,487
2019,A,6,CE,366
2019,A,6,DF,126
2019,A,6,ES,109
2019,A,6,GO,158
2019,A,6,MA,335
2019,A,6,MG,560
2019,A,6,MS,102
2019,A,6,MT,107
2019,A,6,PA,868
2019,A,6,PB,158
2019,A,6,PE,319
2019,A,6,PI,246
2019,A,6,PR,129
2019,A,6,RJ,618
2019,A,6,RN,128
2019,A,6,RO,96
2019,A,6,RR,11
2019,A,6,RS,331
2019,A,6,SC,45
2019,A,6,SE,118
2019,A,6,SP,618
2019,A,6,TO,38
2019,A,6,AC,11
2019,A,6,AL,53
2019,A,6,AM,121
2019,A,6,AP,67
2019,A,6,BA,239
2019,A,6,CE,176
2019,A,6,DF,59
2019,A,6,ES,59
2019,A,6,GO,65
2019,A,6,MA,144
2019,A,6,MG,306
2019,A,6,MS,35
2019,A,6,MT,71
2019,A,6,PA,367
2019,A,6,PB,87
2019,A,6,PE,161
2019,A,6,PI,104
2019,A,6,PR,37
2019,A,6,RJ,347
2019,A,6,RN,64
2019,A,6,RO,46
2019,A,6,RR,9
2019,A,6,RS,170
2019,A,6,SC,26
2019,A,6,SE,38
2019,A,6,SP,337
2019,A,6,TO,20
2019,A,6,AC,7
2019,A,6,AL,15
2019,A,6,AM,37
2019,A,6,AP,23
2019,A,6,BA,115
2019,A,6,CE,64
2019,A,6,DF,25
2019,A,6,ES,19
2019,A,6,GO,21
2019,A,6,MA,49
2019,A,6,MG,129
2019,A,6,MS,23
2019,A,6,MT,25
2019,A,6,PA,137
2019,A,6,PB,36
2019,A,6,PE,47
2019,A,6,PI,34
2019,A,6,PR,18
2019,A,6,RJ,186
2019,A,6,RN,18
2019,A,6,RO,13
2019,A,6,RR,1
2019,A,6,RS,67
2019,A,6,SC,15
2019,A,6,SE,10
2019,A,6,SP,137
2019,A,6,TO,8
2019,A,6,AC,3
2019,A,6,AL,3
2019,A,6,AM,10
2019,A,6,AP,6
2019,A,6,BA,41
2019,A,6,CE,27
2019,A,6,DF,10
2019,A,6,ES,7
2019,A,6,GO,12
2019,A,6,MA,20
2019,A,6,MG,40
2019,A,6,MS,10
2019,A,6,MT,6
2019,A,6,PA,46
2019,A,6,PB,10
2019,A,6,PE,19
2019,A,6,PI,12
2019,A,6,PR,15
2019,A,6,RJ,76
2019,A,6,RN,7
2019,A,6,RO,3
2019,A,6,RR,4
2019,A,6,RS,24
2019,A,6,SC,2
2019,A,6,SE,8
2019,A,6,SP,62
2019,A,6,TO,1
2019,A,6,AC,1
2019,A,6,AL,2
2019,A,6,AM,1
2019,A,6,AP,2
2019,A,6,BA,13
2019,A,6,CE,10
2019,A,6,DF,5
2019,A,6,ES,4
2019,A,6,GO,2
2019,A,6,MA,4
2019,A,6,MG,20
2019,A,6,MS,3
2019,A,6,MT,3
2019,A,6,PA,11
2019,A,6,PB,3
2019,A,6,PE,12
2019,A,6,PI,4
2019,A,6,PR,3
2019,A,6,RJ,35
2019,A,6,RN,5
2019,A,6,RO,1
2019,A,6,RS,11
2019,A,6,SC,1
2019,A,6,SE,2
2019,A,6,SP,32
2019,A,6,TO,2
2019,B,1,AC,1382
2019,B,1,AL,4865
2019,B,1,AM,3546
2019,B,1,AP,1722
2019,B,1,BA,23552
2019,B,1,CE,20192
2019,B,1,DF,5168
2019,B,1,ES,5422
2019,B,1,GO,17914
2019,B,1,MA,11165
2019,B,1,MG,37978
2019,B,1,MS,5869
2019,B,1,MT,7018
2019,B,1,PA,13637
2019,B,1,PB,11198
2019,B,1,PE,23277
2019,B,1,PI,7798
2019,B,1,PR,19593
2019,B,1,RJ,19243
2019,B,1,RN,5204
2019,B,1,RO,2812
2019,B,1,RR,735
2019,B,1,RS,10690
2019,B,1,SC,9416
2019,B,1,SE,5969
2019,B,1,SP,69281
2019,B,1,TO,3612
2019,B,2,AC,2177
2019,B,2,AL,8596
2019,B,2,AM,7549
2019,B,2,AP,2453
2019,B,2,BA,38734
2019,B,2,CE,34493
2019,B,2,DF,12497
2019,B,2,ES,13080
2019,B,2,GO,27081
2019,B,2,MA,15126
2019,B,2,MG,71514
2019,B,2,MS,10050
2019,B,2,MT,12224
2019,B,2,PA,17288
2019,B,2,PB,14203
2019,B,2,PE,35318
2019,B,2,PI,10018
2019,B,2,PR,45243
2019,B,2,RJ,43791
2019,B,2,RN,10349
2019,B,2,RO,5068
2019,B,2,RR,1230
2019,B,2,RS,26936
2019,B,2,SC,22721
2019,B,2,SE,7026
2019,B,2,SP,202333
2019,B,2,TO,5101
2019,B,3,AC,2548
2019,B,3,AL,9864
2019,B,3,AM,9801
2019,B,3,AP,2648
2019,B,3,BA,43205
2019,B,3,CE,37690
2019,B,3,DF,14184
2019,B,3,ES,15728
2019,B,3,GO,27080
2019,B,3,MA,16561
2019,B,3,MG,80868
2019,B,3,MS,8769
2019,B,3,MT,11830
2019,B,3,PA,18678
2019,B,3,PB,15169
2019,B,3,PE,37140
2019,B,3,PI,10947
2019,B,3,PR,33423
2019,B,3,RJ,54536
2019,B,3,RN,12713
2019,B,3,RO,6856
2019,B,3,RR,1368
2019,B,3,RS,37427
2019,B,3,SC,26014
2019,B,3,SE,7283
2019,B,3,SP,135245
2019,B,3,TO,5068
2019,B,4,AC,2020
2019,B,4,AL,7720
2019,B,4,AM,7141
2019,B,4,AP,2159
2019,B,4,BA,36068
2019,B,4,CE,23953
2019,B,4,DF,9553
2019,B,4,ES,11090
2019,B,4,GO,14598
2019,B,4,MA,13514
2019,B,4,MG,54373
2019,B,4,MS,5398
2019,B,4,MT,6728
2019,B,4,PA,14747
2019,B,4,PB,12011
2019,B,4,PE,25042
2019,B,4,PI,8416
2019,B,4,PR,19057
2019,B,4,RJ,38931
2019,B,4,RN,10856
2019,B,4,RO,4457
2019,B,4,RR,992
2019,B,4,RS,22682
2019,B,4,SC,10902
2019,B,4,SE,6060
2019,B,4,SP,73579
2019,B,4,TO,3553
2019,B,5,AC,1595
2019,B,5,AL,5677
2019,B,5,AM,5055
2019,B,5,AP,1652
2019,B,5,BA,28259
2019,B,5,CE,15597
2019,B,5,DF,6747
2019,B,5,ES,7653
2019,B,5,GO,9610
2019,B,5,MA,9976
2019,B,5,MG,37713
2019,B,5,MS,3553
2019,B,5,MT,4477
2019,B,5,PA,11356
2019,B,5,PB,9245
2019,B,5,PE,17747
2019,B,5,PI,5854
2019,B,5,PR,12519
2019,B,5,RJ,26023
2019,B,5,RN,8380
2019,B,5,RO,3210
2019,B,5,RR,660
2019,B,5,RS,16455
2019,B,5,SC,6033
2019,B,5,SE,4739
2019,B,5,SP,47093
2019,B,5,TO,2574
2019,B,6,AC,1203
2019,B,6,AL,4330
2019,B,6,AM,4005
2019,B,6,AP,1248
2019,B,6,BA,19495
2019,B,6,CE,10217
2019,B,6,DF,4890
2019,B,6,ES,5217
2019,B,6,GO,6724
2019,B,6,MA,6889
2019,B,6,MG,26100
2019,B,6,MS,2711
2019,B,6,MT,3201
2019,B,6,PA,8179
2019,B,6,PB,6902
2019,B,6,PE,12284
2019,B,6,PI,4255
2019,B,6,PR,8858
2019,B,6,RJ,16932
2019,B,6,RN,6215
2019,B,6,RO,2456
2019,B,6,RR,457
2019,B,6,RS,11375
2019,B,6,SC,4153
2019,B,6,SE,3323
2019,B,6,SP,32684
2019,B,6,TO,1744
2019,B,6,AC,1020
2019,B,6,AL,3366
2019,B,6,AM,3193
2019,B,6,AP,979
2019,B,6,BA,15688
2019,B,6,CE,8006
2019,B,6,DF,3702
2019,B,6,ES,4008
2019,B,6,GO,5089
2019,B,6,MA,5607
2019,B,6,MG,20708
2019,B,6,MS,2193
2019,B,6,MT,2644
2019,B,6,PA,6556
2019,B,6,PB,5747
2019,B,6,PE,9775
2019,B,6,PI,3279
2019,B,6,PR,7347
2019,B,6,RJ,13556
2019,B,6,RN,5036
2019,B,6,RO,2028
2019,B,6,RR,397
2019,B,6,RS,8979
2019,B,6,SC,3240
2019,B,6,SE,2759
2019,B,6,SP,25406
2019,B,6,TO,1435
2019,B,6,AC,851
2019,B,6,AL,2750
2019,B,6,AM,2694
2019,B,6,AP,900
2019,B,6,BA,12359
2019,B,6,CE,6330
2019,B,6,DF,2811
2019,B,6,ES,3039
2019,B,6,GO,4200
2019,B,6,MA,4669
2019,B,6,MG,16132
2019,B,6,MS,1808
2019,B,6,MT,2258
2019,B,6,PA,5523
2019,B,6,PB,4702
2019,B,6,PE,7871
2019,B,6,PI,2599
2019,B,6,PR,5786
2019,B,6,RJ,10453
2019,B,6,RN,4045
2019,B,6,RO,1778
2019,B,6,RR,305
2019,B,6,RS,7159
2019,B,6,SC,2585
2019,B,6,SE,2150
2019,B,6,SP,20105
2019,B,6,TO,1117
2019,B,6,AC,706
2019,B,6,AL,2402
2019,B,6,AM,2175
2019,B,6,AP,708
2019,B,6,BA,10205
2019,B,6,CE,5196
2019,B,6,DF,2434
2019,B,6,ES,2674
2019,B,6,GO,3593
2019,B,6,MA,3743
2019,B,6,MG,13248
2019,B,6,MS,1617
2019,B,6,MT,1872
2019,B,6,PA,4586
2019,B,6,PB,4125
2019,B,6,PE,6727
2019,B,6,PI,2163
2019,B,6,PR,4883
2019,B,6,RJ,8361
2019,B,6,RN,3622
2019,B,6,RO,1445
2019,B,6,RR,251
2019,B,6,RS,5863
2019,B,6,SC,2365
2019,B,6,SE,1885
2019,B,6,SP,15992
2019,B,6,TO,893
2019,B,6,AC,618
2019,B,6,AL,1988
2019,B,6,AM,1939
2019,B,6,AP,680
2019,B,6,BA,8386
2019,B,6,CE,4158
2019,B,6,DF,1966
2019,B,6,ES,2178
2019,B,6,GO,2815
2019,B,6,MA,3031
2019,B,6,MG,10709
2019,B,6,MS,1351
2019,B,6,MT,1565
2019,B,6,PA,3999
2019,B,6,PB,3249
2019,B,6,PE,5274
2019,B,6,PI,1710
2019,B,6,PR,3968
2019,B,6,RJ,6866
2019,B,6,RN,2975
2019,B,6,RO,1390
2019,B,6,RR,211
2019,B,6,RS,4943
2019,B,6,SC,1845
2019,B,6,SE,1596
2019,B,6,SP,12694
2019,B,6,TO,769
2019,B,6,AC,2186
2019,B,6,AL,6154
2019,B,6,AM,6299
2019,B,6,AP,2251
2019,B,6,BA,25577
2019,B,6,CE,13430
2019,B,6,DF,6352
2019,B,6,ES,7068
2019,B,6,GO,8697
2019,B,6,MA,10081
2019,B,6,MG,33301
2019,B,6,MS,4622
2019,B,6,MT,5201
2019,B,6,PA,13248
2019,B,6,PB,11265
2019,B,6,PE,16922
2019,B,6,PI,5607
2019,B,6,PR,12439
2019,B,6,RJ,20941
2019,B,6,RN,9716
2019,B,6,RO,4499
2019,B,6,RR,665
2019,B,6,RS,14609
2019,B,6,SC,5706
2019,B,6,SE,4937
2019,B,6,SP,38580
2019,B,6,TO,2149
2019,B,6,AC,1414
2019,B,6,AL,3586
2019,B,6,AM,3935
2019,B,6,AP,1537
2019,B,6,BA,16163
2019,B,6,CE,7954
2019,B,6,DF,3802
2019,B,6,ES,4110
2019,B,6,GO,4903
2019,B,6,MA,6155
2019,B,6,MG,17949
2019,B,6,MS,2833
2019,B,6,MT,3186
2019,B,6,PA,8453
2019,B,6,PB,6756
2019,B,6,PE,9766
2019,B,6,PI,3490
2019,B,6,PR,6391
2019,B,6,RJ,11570
2019,B,6,RN,5970
2019,B,6,RO,2808
2019,B,6,RR,379
2019,B,6,RS,8325
2019,B,6,SC,3036
2019,B,6,SE,2892
2019,B,6,SP,21603
2019,B,6,TO,1107
2019,B,6,AC,947
2019,B,6,AL,2198
2019,B,6,AM,2890
2019,B,6,AP,1202
2019,B,6,BA,11163
2019,B,6,CE,4919
2019,B,6,DF,2976
2019,B,6,ES,2824
2019,B,6,GO,3270
2019,B,6,MA,3887
2019,B,6,MG,12513
2019,B,6,MS,2092
2019,B,6,MT,2302
2019,B,6,PA,6210
2019,B,6,PB,4361
2019,B,6,PE,6569
2019,B,6,PI,2154
2019,B,6,PR,4207
2019,B,6,RJ,8491
2019,B,6,RN,3707
2019,B,6,RO,1962
2019,B,6,RR,250
2019,B,6,RS,5774
2019,B,6,SC,1981
2019,B,6,SE,1708
2019,B,6,SP,15125
2019,B,6,TO,753
2019,B,6,AC,523
2019,B,6,AL,1317
2019,B,6,AM,1740
2019,B,6,AP,688
2019,B,6,BA,6385
2019,B,6,CE,2775
2019,B,6,DF,1997
2019,B,6,ES,1832
2019,B,6,GO,2052
2019,B,6,MA,2174
2019,B,6,MG,7637
2019,B,6,MS,1198
2019,B,6,MT,1433
2019,B,6,PA,4021
2019,B,6,PB,2322
2019,B,6,PE,4031
2019,B,6,PI,1309
2019,B,6,PR,2560
2019,B,6,RJ,5658
2019,B,6,RN,2136
2019,B,6,RO,1089
2019,B,6,RR,161
2019,B,6,RS,3398
2019,B,6,SC,1046
2019,B,6,SE,1021
2019,B,6,SP,9491
2019,B,6,TO,400
2019,B,6,AC,263
2019,B,6,AL,797
2019,B,6,AM,1088
2019,B,6,AP,355
2019,B,6,BA,3832
2019,B,6,CE,1659
2019,B,6,DF,1360
2019,B,6,ES,1091
2019,B,6,GO,1163
2019,B,6,MA,1226
2019,B,6,MG,4956
2019,B,6,MS,676
2019,B,6,MT,865
2019,B,6,PA,2241
2019,B,6,PB,1320
2019,B,6,PE,2515
2019,B,6,PI,818
2019,B,6,PR,1399
2019,B,6,RJ,4151
2019,B,6,RN,1290
2019,B,6,RO,540
2019,B,6,RR,93
2019,B,6,RS,2168
2019,B,6,SC,604
2019,B,6,SE,628
2019,B,6,SP,6169
2019,B,6,TO,209
2019,B,6,AC,109
2019,B,6,AL,359
2019,B,6,AM,448
2019,B,6,AP,187
2019,B,6,BA,2061
2019,B,6,CE,1033
2019,B,6,DF,768
2019,B,6,ES,604
2019,B,6,GO,580
2019,B,6,MA,619
2019,B,6,MG,3035
2019,B,6,MS,339
2019,B,6,MT,435
2019,B,6,PA,1164
2019,B,6,PB,757
2019,B,6,PE,1334
2019,B,6,PI,463
2019,B,6,PR,720
2019,B,6,RJ,2906
2019,B,6,RN,697
2019,B,6,RO,231
2019,B,6,RR,31
2019,B,6,RS,1377
2019,B,6,SC,295
2019,B,6,SE,312
2019,B,6,SP,3550
2019,B,6,TO,83
2019,B,6,AC,34
2019,B,6,AL,158
2019,B,6,AM,214
2019,B,6,AP,70
2019,B,6,BA,944
2019,B,6,CE,438
2019,B,6,DF,334
2019,B,6,ES,277
2019,B,6,GO,240
2019,B,6,MA,247
2019,B,6,MG,1486
2019,B,6,MS,143
2019,B,6,MT,180
2019,B,6,PA,449
2019,B,6,PB,284
2019,B,6,PE,616
2019,B,6,PI,206
2019,B,6,PR,324
2019,B,6,RJ,1719
2019,B,6,RN,328
2019,B,6,RO,92
2019,B,6,RR,19
2019,B,6,RS,726
2019,B,6,SC,168
2019,B,6,SE,128
2019,B,6,SP,1660
2019,B,6,TO,40
2019,B,6,AC,9
2019,B,6,AL,31
2019,B,6,AM,67
2019,B,6,AP,25
2019,B,6,BA,358
2019,B,6,CE,135
2019,B,6,DF,111
2019,B,6,ES,98
2019,B,6,GO,104
2019,B,6,MA,75
2019,B,6,MG,568
2019,B,6,MS,49
2019,B,6,MT,73
2019,B,6,PA,155
2019,B,6,PB,101
2019,B,6,PE,243
2019,B,6,PI,85
2019,B,6,PR,124
2019,B,6,RJ,732
2019,B,6,RN,105
2019,B,6,RO,24
2019,B,6,RR,4
2019,B,6,RS,294
2019,B,6,SC,45
2019,B,6,SE,53
2019,B,6,SP,664
2019,B,6,TO,12
2019,B,6,AC,4
2019,B,6,AL,10
2019,B,6,AM,19
2019,B,6,AP,7
2019,B,6,BA,105
2019,B,6,CE,53
2019,B,6,DF,42
2019,B,6,ES,41
2019,B,6,GO,33
2019,B,6,MA,27
2019,B,6,MG,197
2019,B,6,MS,21
2019,B,6,MT,15
2019,B,6,PA,50
2019,B,6,PB,40
2019,B,6,PE,86
2019,B,6,PI,17
2019,B,6,PR,40
2019,B,6,RJ,241
2019,B,6,RN,26
2019,B,6,RO,10
2019,B,6,RR,1
2019,B,6,RS,84
2019,B,6,SC,24
2019,B,6,SE,17
2019,B,6,SP,223
2019,B,6,TO,2
2019,B,6,AC,1
2019,B,6,AL,3
2019,B,6,AM,6
2019,B,6,AP,3
2019,B,6,BA,49
2019,B,6,CE,23
2019,B,6,DF,23
2019,B,6,ES,11
2019,B,6,GO,8
2019,B,6,MA,8
2019,B,6,MG,65
2019,B,6,MS,5
2019,B,6,MT,8
2019,B,6,PA,19
2019,B,6,PB,8
2019,B,6,PE,21
2019,B,6,PI,6
2019,B,6,PR,14
2019,B,6,RJ,100
2019,B,6,RN,7
2019,B,6,RO,6
2019,B,6,RS,38
2019,B,6,SC,7
2019,B,6,SE,9
2019,B,6,SP,76
2019,B,6,TO,1
2020,A,1,AC,294
2020,A,1,AL,395
2020,A,1,AM,1433
2020,A,1,AP,389
2020,A,1,BA,2839
2020,A,1,CE,4465
2020,A,1,DF,192
2020,A,1,ES,164
2020,A,1,GO,1078
2020,A,1,MA,4294
2020,A,1,MG,2114
2020,A,1,MS,369
2020,A,1,MT,490
2020,A,1,PA,4404
2020,A,1,PB,1187
2020,A,1,PE,2445
2020,A,1,PI,2067
2020,A,1,PR,494
2020,A,1,RJ,489
2020,A,1,RN,393
2020,A,1,RO,258
2020,A,1,RR,175
2020,A,1,RS,313
