NU_ANO,Q025,TP_COR_RACA,SG_UF_PROVA,QTD
2022,A,4,AP,69
2022,A,4,BA,658
2022,A,4,CE,507
2022,A,4,DF,80
2022,A,4,ES,60
2022,A,4,GO,331
2022,A,4,MA,397
2022,A,4,MG,338
2022,A,4,MS,56
2022,A,4,MT,107
2022,A,4,PA,885
2022,A,4,PB,310
2022,A,4,PE,383
2022,A,4,PI,357
2022,A,4,PR,86
2022,A,4,RJ,273
2022,A,4,RN,155
2022,A,4,RO,85
2022,A,4,RR,12
2022,A,4,RS,41
2022,A,4,SC,40
2022,A,4,SE,255
2022,A,4,SP,326
2022,A,4,TO,123
2022,A,5,AC,78
2022,A,5,AL,91
2022,A,5,AM,1841
2022,A,5,AP,78
2022,A,5,BA,292
2022,A,5,CE,205
2022,A,5,DF,26
2022,A,5,ES,27
2022,A,5,GO,67
2022,A,5,MA,152
2022,A,5,MG,109
2022,A,5,MS,447
2022,A,5,MT,61
2022,A,5,PA,325
2022,A,5,PB,245
2022,A,5,PE,416
2022,A,5,PI,98
2022,A,5,PR,35
2022,A,5,RJ,76
2022,A,5,RN,27
2022,A,5,RO,91
2022,A,5,RR,105
2022,A,5,RS,35
2022,A,5,SC,32
2022,A,5,SE,51
2022,A,5,SP,123
2022,A,5,TO,83
2022,B,0,AC,347
2022,B,0,AL,1273
2022,B,0,AM,1191
2022,B,0,AP,320
2022,B,0,BA,4808
2022,B,0,CE,4729
2022,B,0,DF,1367
2022,B,0,ES,796
2022,B,0,GO,3523
2022,B,0,MA,1442
2022,B,0,MG,5277
2022,B,0,MS,667
2022,B,0,MT,1066
2022,B,0,PA,3015
2022,B,0,PB,1737
2022,B,0,PE,3153
2022,B,0,PI,1391
2022,B,0,PR,2666
2022,B,0,RJ,4481
2022,B,0,RN,1231
2022,B,0,RO,643
2022,B,0,RR,148
2022,B,0,RS,2377
2022,B,0,SC,1337
2022,B,0,SE,1146
2022,B,0,SP,6537
2022,B,0,TO,434
2022,B,1,AC,3997
2022,B,1,AL,16460
2022,B,1,AM,12359
2022,B,1,AP,4154
2022,B,1,BA,51091
2022,B,1,CE,55081
2022,B,1,DF,25459
2022,B,1,ES,25447
2022,B,1,GO,50267
2022,B,1,MA,25023
2022,B,1,MG,138445
2022,B,1,MS,19966
2022,B,1,MT,19945
2022,B,1,PA,34690
2022,B,1,PB,32547
2022,B,1,PE,60234
2022,B,1,PI,17340
2022,B,1,PR,99293
2022,B,1,RJ,112749
2022,B,1,RN,33254
2022,B,1,RO,8718
2022,B,1,RR,1890
2022,B,1,RS,115281
2022,B,1,SC,61522
2022,B,1,SE,12856
2022,B,1,SP,320523
2022,B,1,TO,6606
2022,B,2,AC,1730
2022,B,2,AL,6337
2022,B,2,AM,3230
2022,B,2,AP,2144
2022,B,2,BA,60858
2022,B,2,CE,13776
2022,B,2,DF,7861
2022,B,2,ES,8248
2022,B,2,GO,13988
2022,B,2,MA,13309
2022,B,2,MG,34743
2022,B,2,MS,2848
2022,B,2,MT,6448
2022,B,2,PA,17308
2022,B,2,PB,8005
2022,B,2,PE,19997
2022,B,2,PI,9033
2022,B,2,PR,6599
2022,B,2,RJ,38922
2022,B,2,RN,7296
2022,B,2,RO,2784
2022,B,2,RR,566
2022,B,2,RS,9495
2022,B,2,SC,3426
2022,B,2,SE,7092
2022,B,2,SP,48646
2022,B,2,TO,3390
2022,B,3,AC,10207
2022,B,3,AL,31127
2022,B,3,AM,39733
2022,B,3,AP,10994
2022,B,3,BA,114578
2022,B,3,CE,113354
2022,B,3,DF,26129
2022,B,3,ES,25105
2022,B,3,GO,60241
2022,B,3,MA,64126
2022,B,3,MG,110700
2022,B,3,MS,16050
2022,B,3,MT,26099
2022,B,3,PA,93401
2022,B,3,PB,47792
2022,B,3,PE,85001
2022,B,3,PI,41115
2022,B,3,PR,33985
2022,B,3,RJ,75468
2022,B,3,RN,37634
2022,B,3,RO,16439
2022,B,3,RR,4536
2022,B,3,RS,18257
2022,B,3,SC,13565
2022,B,3,SE,27046
2022,B,3,SP,138335
2022,B,3,TO,14389
2022,B,4,AC,564
2022,B,4,AL,1670
2022,B,4,AM,1076
2022,B,4,AP,229
2022,B,4,BA,5033
2022,B,4,CE,2988
2022,B,4,DF,1219
2022,B,4,ES,763
2022,B,4,GO,4073
2022,B,4,MA,1540
2022,B,4,MG,4503
2022,B,4,MS,920
2022,B,4,MT,1171
2022,B,4,PA,2919
2022,B,4,PB,2159
2022,B,4,PE,3442
2022,B,4,PI,1722
2022,B,4,PR,3141
2022,B,4,RJ,2737
2022,B,4,RN,1442
2022,B,4,RO,739
2022,B,4,RR,87
2022,B,4,RS,519
2022,B,4,SC,660
2022,B,4,SE,1232
2022,B,4,SP,11937
2022,B,4,TO,839
2022,B,5,AC,106
2022,B,5,AL,375
2022,B,5,AM,1121
2022,B,5,AP,91
2022,B,5,BA,1422
2022,B,5,CE,903
2022,B,5,DF,192
2022,B,5,ES,256
2022,B,5,GO,543
2022,B,5,MA,346
2022,B,5,MG,698
2022,B,5,MS,850
2022,B,5,MT,274
2022,B,5,PA,650
2022,B,5,PB,715
2022,B,5,PE,2030
2022,B,5,PI,269
2022,B,5,PR,247
2022,B,5,RJ,571
2022,B,5,RN,246
2022,B,5,RO,220
2022,B,5,RR,381
2022,B,5,RS,201
2022,B,5,SC,175
2022,B,5,SE,248
2022,B,5,SP,1362
2022,B,5,TO,132
2023,A,0,AC,80
2023,A,0,AL,125
2023,A,0,AM,469
2023,A,0,AP,72
2023,A,0,BA,506
2023,A,0,CE,848
2023,A,0,DF,71
2023,A,0,ES,38
2023,A,0,GO,212
2023,A,0,MA,347
2023,A,0,MG,257
2023,A,0,MS,44
2023,A,0,MT,63
2023,A,0,PA,812
2023,A,0,PB,192
2023,A,0,PE,357
2023,A,0,PI,234
2023,A,0,PR,95
2023,A,0,RJ,336
2023,A,0,RN,110
2023,A,0,RO,45
2023,A,0,RR,14
2023,A,0,RS,118
2023,A,0,SC,38
2023,A,0,SE,173
2023,A,0,SP,247
2023,A,0,TO,52
2023,A,1,AC,796
2023,A,1,AL,1761
2023,A,1,AM,2382
2023,A,1,AP,827
2023,A,1,BA,4549
2023,A,1,CE,5781
2023,A,1,DF,907
2023,A,1,ES,814
2023,A,1,GO,2193
2023,A,1,MA,4810
2023,A,1,MG,4844
2023,A,1,MS,872
2023,A,1,MT,916
2023,A,1,PA,7474
2023,A,1,PB,3433
2023,A,1,PE,4636
2023,A,1,PI,2274
2023,A,1,PR,2695
2023,A,1,RJ,5310
2023,A,1,RN,2461
2023,A,1,RO,487
2023,A,1,RR,121
2023,A,1,RS,4039
2023,A,1,SC,1065
2023,A,1,SE,1648
2023,A,1,SP,8177
2023,A,1,TO,544
2023,A,2,AC,703
2023,A,2,AL,1324
2023,A,2,AM,1269
2023,A,2,AP,958
2023,A,2,BA,12262
2023,A,2,CE,2759
2023,A,2,DF,894
2023,A,2,ES,811
2023,A,2,GO,1634
2023,A,2,MA,5520
2023,A,2,MG,4047
2023,A,2,MS,382
2023,A,2,MT,952
2023,A,2,PA,7724
2023,A,2,PB,1606
2023,A,2,PE,2872
2023,A,2,PI,2730
2023,A,2,PR,501
2023,A,2,RJ,6306
2023,A,2,RN,1057
2023,A,2,RO,390
2023,A,2,RR,98
2023,A,2,RS,950
2023,A,2,SC,325
2023,A,2,SE,1650
2023,A,2,SP,3686
2023,A,2,TO,799
2023,A,3,AC,3585
2023,A,3,AL,5929
2023,A,3,AM,17536
2023,A,3,AP,3626
2023,A,3,BA,17515
2023,A,3,CE,24680
2023,A,3,DF,2117
2023,A,3,ES,1725
2023,A,3,GO,4887
2023,A,3,MA,21620
2023,A,3,MG,9606
2023,A,3,MS,1611
2023,A,3,MT,2628
2023,A,3,PA,36151
2023,A,3,PB,8011
2023,A,3,PE,10570
2023,A,3,PI,9791
2023,A,3,PR,1978
2023,A,3,RJ,8419
2023,A,3,RN,4449
2023,A,3,RO,1659
2023,A,3,RR,578
2023,A,3,RS,1244
2023,A,3,SC,945
2023,A,3,SE,5837
2023,A,3,SP,8027
2023,A,3,TO,2179
2023,A,4,AC,182
2023,A,4,AL,299
2023,A,4,AM,300
2023,A,4,AP,83
2023,A,4,BA,719
2023,A,4,CE,402
2023,A,4,DF,89
2023,A,4,ES,55
2023,A,4,GO,322
2023,A,4,MA,444
2023,A,4,MG,366
2023,A,4,MS,65
2023,A,4,MT,91
2023,A,4,PA,858
2023,A,4,PB,336
2023,A,4,PE,401
2023,A,4,PI,353
2023,A,4,PR,79
2023,A,4,RJ,287
2023,A,4,RN,194
2023,A,4,RO,63
2023,A,4,RR,12
2023,A,4,RS,25
2023,A,4,SC,41
2023,A,4,SE,217
2023,A,4,SP,289
2023,A,4,TO,100
2023,A,5,AC,110
2023,A,5,AL,118
2023,A,5,AM,2028
2023,A,5,AP,88
2023,A,5,BA,388
2023,A,5,CE,218
2023,A,5,DF,28
2023,A,5,ES,30
2023,A,5,GO,88
2023,A,5,MA,200
2023,A,5,MG,109
2023,A,5,MS,302
2023,A,5,MT,113
2023,A,5,PA,380
2023,A,5,PB,335
2023,A,5,PE,534
2023,A,5,PI,94
2023,A,5,PR,55
2023,A,5,RJ,84
2023,A,5,RN,57
2023,A,5,RO,73
2023,A,5,RR,137
2023,A,5,RS,56
2023,A,5,SC,29
2023,A,5,SE,61
2023,A,5,SP,143
2023,A,5,TO,91
2023,B,0,AC,296
2023,B,0,AL,1030
2023,B,0,AM,1079
2023,B,0,AP,274
2023,B,0,BA,3819
2023,B,0,CE,4350
2023,B,0,DF,1100
2023,B,0,ES,637
2023,B,0,GO,2578
2023,B,0,MA,1336
2023,B,0,MG,4471
2023,B,0,MS,537
2023,B,0,MT,781
2023,B,0,PA,2503
2023,B,0,PB,1473
2023,B,0,PE,2490
2023,B,0,PI,1245
2023,B,0,PR,2014
2023,B,0,RJ,3438
2023,B,0,RN,1127
2023,B,0,RO,424
2023,B,0,RR,121
2023,B,0,RS,1969
2023,B,0,SC,1043
2023,B,0,SE,934
2023,B,0,SP,5253
2023,B,0,TO,298
2023,B,1,AC,4388
2023,B,1,AL,20179
2023,B,1,AM,14247
2023,B,1,AP,5356
2023,B,1,BA,59904
2023,B,1,CE,62613
2023,B,1,DF,28317
2023,B,1,ES,28731
2023,B,1,GO,53771
2023,B,1,MA,29380
2023,B,1,MG,155134
2023,B,1,MS,21423
2023,B,1,MT,21591
2023,B,1,PA,39686
2023,B,1,PB,38133
2023,B,1,PE,68391
2023,B,1,PI,20314
2023,B,1,PR,107580
2023,B,1,RJ,121863
2023,B,1,RN,38088
2023,B,1,RO,10058
2023,B,1,RR,2200
2023,B,1,RS,119303
2023,B,1,SC,66090
2023,B,1,SE,15018
2023,B,1,SP,340888
2023,B,1,TO,7386
2023,B,2,AC,2048
2023,B,2,AL,8934
2023,B,2,AM,4182
2023,B,2,AP,3067
2023,B,2,BA,79223
2023,B,2,CE,16091
2023,B,2,DF,9232
2023,B,2,ES,10556
2023,B,2,GO,15834
2023,B,2,MA,18520
2023,B,2,MG,44899
2023,B,2,MS,3247
2023,B,2,MT,7426
2023,B,2,PA,21468
2023,B,2,PB,10443
2023,B,2,PE,25399
2023,B,2,PI,11609
2023,B,2,PR,8173
2023,B,2,RJ,46852
2023,B,2,RN,8924
2023,B,2,RO,3379
2023,B,2,RR,707
2023,B,2,RS,10797
2023,B,2,SC,4423
2023,B,2,SE,8320
2023,B,2,SP,57352
2023,B,2,TO,4197
2023,B,3,AC,11385
2023,B,3,AL,40582
2023,B,3,AM,46738
2023,B,3,AP,14032
2023,B,3,BA,138702
2023,B,3,CE,120464
2023,B,3,DF,28872
2023,B,3,ES,29306
2023,B,3,GO,63318
2023,B,3,MA,81162
2023,B,3,MG,129735
2023,B,3,MS,17084
2023,B,3,MT,27898
2023,B,3,PA,108260
2023,B,3,PB,57555
2023,B,3,PE,97411
2023,B,3,PI,49013
2023,B,3,PR,39782
2023,B,3,RJ,86094
2023,B,3,RN,42548
2023,B,3,RO,18508
2023,B,3,RR,5094
2023,B,3,RS,20633
2023,B,3,SC,16296
2023,B,3,SE,30295
2023,B,3,SP,153078
2023,B,3,TO,16050
2023,B,4,AC,531
2023,B,4,AL,1901
2023,B,4,AM,1081
2023,B,4,AP,292
2023,B,4,BA,4792
2023,B,4,CE,2684
2023,B,4,DF,1141
2023,B,4,ES,720
2023,B,4,GO,3629
2023,B,4,MA,1854
2023,B,4,MG,4237
2023,B,4,MS,946
2023,B,4,MT,1107
2023,B,4,PA,2978
2023,B,4,PB,2081
2023,B,4,PE,3207
2023,B,4,PI,1614
2023,B,4,PR,3192
2023,B,4,RJ,2657
2023,B,4,RN,1367
2023,B,4,RO,697
2023,B,4,RR,96
2023,B,4,RS,516
2023,B,4,SC,705
2023,B,4,SE,1097
2023,B,4,SP,11964
2023,B,4,TO,754
2023,B,5,AC,170
2023,B,5,AL,578
2023,B,5,AM,1605
2023,B,5,AP,132
2023,B,5,BA,1889
2023,B,5,CE,1070
2023,B,5,DF,207
2023,B,5,ES,301
2023,B,5,GO,644
2023,B,5,MA,563
2023,B,5,MG,870
2023,B,5,MS,942
2023,B,5,MT,346
2023,B,5,PA,868
2023,B,5,PB,913
2023,B,5,PE,2591
2023,B,5,PI,368
2023,B,5,PR,362
2023,B,5,RJ,650
2023,B,5,RN,324
2023,B,5,RO,255
2023,B,5,RR,461
2023,B,5,RS,269
2023,B,5,SC,263
2023,B,5,SE,290
2023,B,5,SP,1663
2023,B,5,TO,168
