NU_ANO,Q022,TP_ESCOLA,SG_UF_PROVA,QTD
2019,C,2,DF,5195
2019,C,2,ES,7320
2019,C,2,GO,12504
2019,C,2,MA,15412
2019,C,2,MG,35687
2019,C,2,MS,5511
2019,C,2,MT,6099
2019,C,2,PA,17122
2019,C,2,PB,9594
2019,C,2,PE,21064
2019,C,2,PI,8791
2019,C,2,PR,16204
2019,C,2,RJ,21702
2019,C,2,RN,7371
2019,C,2,RO,4412
2019,C,2,RR,819
2019,C,2,RS,15714
2019,C,2,SC,9842
2019,C,2,SE,5150
2019,C,2,SP,55382
2019,C,2,TO,3439
2019,C,3,AC,70
2019,C,3,AL,845
2019,C,3,AM,294
2019,C,3,AP,133
2019,C,3,BA,2706
2019,C,3,CE,1633
2019,C,3,DF,812
2019,C,3,ES,509
2019,C,3,GO,1183
2019,C,3,MA,850
2019,C,3,MG,2504
2019,C,3,MS,319
2019,C,3,MT,357
2019,C,3,PA,1601
2019,C,3,PB,1093
2019,C,3,PE,1819
2019,C,3,PI,843
2019,C,3,PR,1514
2019,C,3,RJ,4800
2019,C,3,RN,756
2019,C,3,RO,111
2019,C,3,RR,32
2019,C,3,RS,1479
2019,C,3,SC,859
2019,C,3,SE,776
2019,C,3,SP,8665
2019,C,3,TO,131
2019,D,1,AC,6398
2019,D,1,AL,14880
2019,D,1,AM,18515
2019,D,1,AP,6992
2019,D,1,BA,71919
2019,D,1,CE,39017
2019,D,1,DF,17658
2019,D,1,ES,21496
2019,D,1,GO,34789
2019,D,1,MA,33897
2019,D,1,MG,118094
2019,D,1,MS,12656
2019,D,1,MT,17350
2019,D,1,PA,42500
2019,D,1,PB,25830
2019,D,1,PE,51364
2019,D,1,PI,20193
2019,D,1,PR,42362
2019,D,1,RJ,67918
2019,D,1,RN,23545
2019,D,1,RO,9909
2019,D,1,RR,2328
2019,D,1,RS,45813
2019,D,1,SC,20422
2019,D,1,SE,14168
2019,D,1,SP,162717
2019,D,1,TO,8500
2019,D,2,AC,1496
2019,D,2,AL,3728
2019,D,2,AM,6360
2019,D,2,AP,1597
2019,D,2,BA,18843
2019,D,2,CE,16191
2019,D,2,DF,6555
2019,D,2,ES,9132
2019,D,2,GO,13507
2019,D,2,MA,8592
2019,D,2,MG,41548
2019,D,2,MS,5825
2019,D,2,MT,7024
2019,D,2,PA,9981
2019,D,2,PB,5688
2019,D,2,PE,14979
2019,D,2,PI,4910
2019,D,2,PR,22293
2019,D,2,RJ,23243
2019,D,2,RN,5852
2019,D,2,RO,3923
2019,D,2,RR,782
2019,D,2,RS,19399
2019,D,2,SC,14476
2019,D,2,SE,3017
2019,D,2,SP,81939
2019,D,2,TO,3029
2019,D,3,AC,147
2019,D,3,AL,1385
2019,D,3,AM,549
2019,D,3,AP,228
2019,D,3,BA,5147
2019,D,3,CE,3244
2019,D,3,DF,2056
2019,D,3,ES,1241
2019,D,3,GO,2664
2019,D,3,MA,1141
2019,D,3,MG,6416
2019,D,3,MS,733
2019,D,3,MT,807
2019,D,3,PA,2488
2019,D,3,PB,1918
2019,D,3,PE,3307
2019,D,3,PI,1345
2019,D,3,PR,4084
2019,D,3,RJ,10155
2019,D,3,RN,1552
2019,D,3,RO,206
2019,D,3,RR,73
2019,D,3,RS,3339
2019,D,3,SC,2479
2019,D,3,SE,1243
2019,D,3,SP,22866
2019,D,3,TO,270
2019,E,1,AC,3035
2019,E,1,AL,8778
2019,E,1,AM,10638
2019,E,1,AP,3739
2019,E,1,BA,35874
2019,E,1,CE,23335
2019,E,1,DF,16138
2019,E,1,ES,13788
2019,E,1,GO,23688
2019,E,1,MA,17333
2019,E,1,MG,82013
2019,E,1,MS,7632
2019,E,1,MT,10729
2019,E,1,PA,23708
2019,E,1,PB,15100
2019,E,1,PE,31472
2019,E,1,PI,11934
2019,E,1,PR,29419
2019,E,1,RJ,46141
2019,E,1,RN,13833
2019,E,1,RO,5404
2019,E,1,RR,1710
2019,E,1,RS,24467
2019,E,1,SC,12945
2019,E,1,SE,7691
2019,E,1,SP,125027
2019,E,1,TO,5306
2019,E,2,AC,787
2019,E,2,AL,1838
2019,E,2,AM,4016
2019,E,2,AP,874
2019,E,2,BA,8501
2019,E,2,CE,8603
2019,E,2,DF,5491
2019,E,2,ES,5802
2019,E,2,GO,8501
2019,E,2,MA,3923
2019,E,2,MG,27795
2019,E,2,MS,3444
2019,E,2,MT,4209
2019,E,2,PA,4926
2019,E,2,PB,2948
2019,E,2,PE,8494
2019,E,2,PI,2392
2019,E,2,PR,14308
2019,E,2,RJ,14522
2019,E,2,RN,3082
2019,E,2,RO,2269
2019,E,2,RR,574
2019,E,2,RS,10123
2019,E,2,SC,9239
2019,E,2,SE,1367
2019,E,2,SP,63205
2019,E,2,TO,1771
2019,E,3,AC,124
2019,E,3,AL,1432
2019,E,3,AM,645
2019,E,3,AP,231
2019,E,3,BA,4262
2019,E,3,CE,3638
2019,E,3,DF,3264
2019,E,3,ES,1342
2019,E,3,GO,2846
2019,E,3,MA,1219
2019,E,3,MG,7124
2019,E,3,MS,804
2019,E,3,MT,937
2019,E,3,PA,2517
2019,E,3,PB,2067
2019,E,3,PE,3910
2019,E,3,PI,1465
2019,E,3,PR,4720
2019,E,3,RJ,9272
2019,E,3,RN,1499
2019,E,3,RO,196
2019,E,3,RR,110
2019,E,3,RS,2913
2019,E,3,SC,2288
2019,E,3,SE,1190
2019,E,3,SP,24984
2019,E,3,TO,328
2020,A,1,AC,1097
2020,A,1,AL,1885
2020,A,1,AM,3715
2020,A,1,AP,1230
2020,A,1,BA,8141
2020,A,1,CE,4126
2020,A,1,DF,1552
2020,A,1,ES,1023
2020,A,1,GO,2200
2020,A,1,MA,5873
2020,A,1,MG,4827
2020,A,1,MS,1319
2020,A,1,MT,1524
2020,A,1,PA,7460
2020,A,1,PB,2038
2020,A,1,PE,4629
2020,A,1,PI,2170
2020,A,1,PR,1639
2020,A,1,RJ,4630
2020,A,1,RN,1469
2020,A,1,RO,963
2020,A,1,RR,380
2020,A,1,RS,2539
2020,A,1,SC,912
2020,A,1,SE,1231
2020,A,1,SP,8049
2020,A,1,TO,961
2020,A,2,AC,300
2020,A,2,AL,637
2020,A,2,AM,2945
2020,A,2,AP,228
2020,A,2,BA,2934
2020,A,2,CE,6058
2020,A,2,DF,489
2020,A,2,ES,415
2020,A,2,GO,1674
2020,A,2,MA,2132
2020,A,2,MG,1750
2020,A,2,MS,521
2020,A,2,MT,578
2020,A,2,PA,2112
2020,A,2,PB,725
2020,A,2,PE,2282
2020,A,2,PI,640
2020,A,2,PR,703
2020,A,2,RJ,1644
2020,A,2,RN,465
2020,A,2,RO,406
2020,A,2,RR,136
2020,A,2,RS,866
2020,A,2,SC,411
2020,A,2,SE,497
2020,A,2,SP,2796
2020,A,2,TO,565
2020,A,3,AC,5
2020,A,3,AL,51
2020,A,3,AM,29
2020,A,3,AP,10
2020,A,3,BA,148
2020,A,3,CE,92
2020,A,3,DF,68
2020,A,3,ES,27
2020,A,3,GO,94
2020,A,3,MA,46
2020,A,3,MG,113
2020,A,3,MS,24
2020,A,3,MT,45
2020,A,3,PA,111
2020,A,3,PB,47
2020,A,3,PE,131
2020,A,3,PI,33
2020,A,3,PR,81
2020,A,3,RJ,249
2020,A,3,RN,48
2020,A,3,RO,6
2020,A,3,RR,5
2020,A,3,RS,64
2020,A,3,SC,46
2020,A,3,SE,46
2020,A,3,SP,425
2020,A,3,TO,13
2020,B,1,AC,10983
2020,B,1,AL,23670
2020,B,1,AM,36157
2020,B,1,AP,12763
2020,B,1,BA,103894
2020,B,1,CE,59407
2020,B,1,DF,19851
2020,B,1,ES,16033
2020,B,1,GO,30926
2020,B,1,MA,61549
2020,B,1,MG,84231
2020,B,1,MS,16996
2020,B,1,MT,19708
2020,B,1,PA,92812
2020,B,1,PB,35792
2020,B,1,PE,59840
2020,B,1,PI,32128
2020,B,1,PR,33531
2020,B,1,RJ,68191
2020,B,1,RN,25624
2020,B,1,RO,15338
2020,B,1,RR,3426
2020,B,1,RS,45095
2020,B,1,SC,17647
2020,B,1,SE,19478
2020,B,1,SP,123510
2020,B,1,TO,11501
2020,B,2,AC,1603
2020,B,2,AL,4650
2020,B,2,AM,12001
2020,B,2,AP,1823
2020,B,2,BA,21291
2020,B,2,CE,42913
2020,B,2,DF,2517
2020,B,2,ES,2966
2020,B,2,GO,10881
2020,B,2,MA,14226
2020,B,2,MG,13703
2020,B,2,MS,2640
2020,B,2,MT,3046
2020,B,2,PA,16261
2020,B,2,PB,7360
2020,B,2,PE,16971
2020,B,2,PI,7019
2020,B,2,PR,5932
2020,B,2,RJ,11802
2020,B,2,RN,4036
2020,B,2,RO,2943
2020,B,2,RR,618
2020,B,2,RS,5582
2020,B,2,SC,3045
2020,B,2,SE,4528
2020,B,2,SP,17457
2020,B,2,TO,3197
2020,B,3,AC,15
2020,B,3,AL,234
2020,B,3,AM,73
2020,B,3,AP,21
2020,B,3,BA,637
2020,B,3,CE,424
2020,B,3,DF,216
2020,B,3,ES,90
2020,B,3,GO,287
2020,B,3,MA,184
2020,B,3,MG,372
2020,B,3,MS,76
2020,B,3,MT,99
2020,B,3,PA,444
2020,B,3,PB,291
2020,B,3,PE,477
2020,B,3,PI,229
2020,B,3,PR,305
2020,B,3,RJ,1171
2020,B,3,RN,137
2020,B,3,RO,23
2020,B,3,RR,10
2020,B,3,RS,292
2020,B,3,SC,134
2020,B,3,SE,229
2020,B,3,SP,1770
2020,B,3,TO,37
2020,C,1,AC,12231
2020,C,1,AL,29131
2020,C,1,AM,40786
2020,C,1,AP,13539
2020,C,1,BA,125195
2020,C,1,CE,73646
2020,C,1,DF,26226
2020,C,1,ES,26060
2020,C,1,GO,46743
2020,C,1,MA,67363
2020,C,1,MG,142605
2020,C,1,MS,21865
2020,C,1,MT,25520
2020,C,1,PA,94734
2020,C,1,PB,48646
2020,C,1,PE,84198
2020,C,1,PI,37725
2020,C,1,PR,51833
2020,C,1,RJ,93083
2020,C,1,RN,38803
2020,C,1,RO,19602
2020,C,1,RR,4262
2020,C,1,RS,65423
2020,C,1,SC,24930
2020,C,1,SE,25014
2020,C,1,SP,189876
2020,C,1,TO,14689
2020,C,2,AC,1926
2020,C,2,AL,5746
2020,C,2,AM,12514
2020,C,2,AP,2001
2020,C,2,BA,26177
2020,C,2,CE,37557
2020,C,2,DF,4975
2020,C,2,ES,6012
2020,C,2,GO,17935
2020,C,2,MA,13132
2020,C,2,MG,29033
2020,C,2,MS,4710
2020,C,2,MT,5464
2020,C,2,PA,16149
2020,C,2,PB,9397
2020,C,2,PE,21571
2020,C,2,PI,7476
2020,C,2,PR,14563
2020,C,2,RJ,19395
2020,C,2,RN,6455
2020,C,2,RO,4496
2020,C,2,RR,982
2020,C,2,RS,13703
2020,C,2,SC,8028
2020,C,2,SE,5346
2020,C,2,SP,41010
2020,C,2,TO,4234
2020,C,3,AC,53
2020,C,3,AL,735
2020,C,3,AM,268
2020,C,3,AP,93
2020,C,3,BA,2399
2020,C,3,CE,1403
2020,C,3,DF,705
2020,C,3,ES,380
2020,C,3,GO,890
2020,C,3,MA,558
2020,C,3,MG,2090
2020,C,3,MS,263
2020,C,3,MT,307
2020,C,3,PA,1303
2020,C,3,PB,1001
2020,C,3,PE,1508
2020,C,3,PI,742
2020,C,3,PR,1397
2020,C,3,RJ,4087
2020,C,3,RN,695
2020,C,3,RO,81
2020,C,3,RR,29
2020,C,3,RS,1301
2020,C,3,SC,786
2020,C,3,SE,662
2020,C,3,SP,7226
2020,C,3,TO,98
2020,D,1,AC,6690
2020,D,1,AL,16779
2020,D,1,AM,24028
2020,D,1,AP,7874
2020,D,1,BA,79101
2020,D,1,CE,43992
2020,D,1,DF,21289
2020,D,1,ES,21825
2020,D,1,GO,37658
2020,D,1,MA,38425
2020,D,1,MG,127391
2020,D,1,MS,14620
2020,D,1,MT,18553
2020,D,1,PA,51821
2020,D,1,PB,28383
2020,D,1,PE,57633
2020,D,1,PI,22979
2020,D,1,PR,44912
2020,D,1,RJ,73955
2020,D,1,RN,25720
2020,D,1,RO,11543
2020,D,1,RR,3059
2020,D,1,RS,49387
2020,D,1,SC,21636
2020,D,1,SE,15325
2020,D,1,SP,186214
2020,D,1,TO,10363
2020,D,2,AC,1500
2020,D,2,AL,3870
2020,D,2,AM,8571
2020,D,2,AP,1477
2020,D,2,BA,19988
2020,D,2,CE,16770
2020,D,2,DF,6783
2020,D,2,ES,8067
2020,D,2,GO,18751
2020,D,2,MA,8374
2020,D,2,MG,37712
2020,D,2,MS,5886
2020,D,2,MT,6827
2020,D,2,PA,10529
2020,D,2,PB,6178
2020,D,2,PE,15998
2020,D,2,PI,4864
2020,D,2,PR,22719
2020,D,2,RJ,22207
2020,D,2,RN,5602
2020,D,2,RO,4465
2020,D,2,RR,1004
2020,D,2,RS,19009
2020,D,2,SC,13564
2020,D,2,SE,3337
2020,D,2,SP,65943
2020,D,2,TO,3962
2020,D,3,AC,103
2020,D,3,AL,1263
2020,D,3,AM,524
2020,D,3,AP,181
2020,D,3,BA,4637
2020,D,3,CE,2757
2020,D,3,DF,1957
2020,D,3,ES,1145
2020,D,3,GO,2307
2020,D,3,MA,991
2020,D,3,MG,5698
2020,D,3,MS,717
2020,D,3,MT,814
2020,D,3,PA,2319
2020,D,3,PB,1869
2020,D,3,PE,3129
2020,D,3,PI,1182
2020,D,3,PR,3993
2020,D,3,RJ,9293
2020,D,3,RN,1437
2020,D,3,RO,169
2020,D,3,RR,80
2020,D,3,RS,3095
2020,D,3,SC,2236
2020,D,3,SE,1154
2020,D,3,SP,21012
2020,D,3,TO,253
2020,E,1,AC,3218
2020,E,1,AL,8903
2020,E,1,AM,13054
2020,E,1,AP,4274
2020,E,1,BA,37254
2020,E,1,CE,23830
2020,E,1,DF,17704
2020,E,1,ES,13881
2020,E,1,GO,24479
2020,E,1,MA,18873
2020,E,1,MG,85745
2020,E,1,MS,8400
2020,E,1,MT,10991
2020,E,1,PA,26698
2020,E,1,PB,14928
2020,E,1,PE,32326
2020,E,1,PI,12472
2020,E,1,PR,30500
2020,E,1,RJ,47421
2020,E,1,RN,14280
2020,E,1,RO,5852
2020,E,1,RR,1977
2020,E,1,RS,26031
2020,E,1,SC,13455
2020,E,1,SE,7529
2020,E,1,SP,140657
2020,E,1,TO,5781
2020,E,2,AC,826
2020,E,2,AL,1876
2020,E,2,AM,5248
2020,E,2,AP,735
2020,E,2,BA,8912
2020,E,2,CE,6357
2020,E,2,DF,5696
2020,E,2,ES,5295
2020,E,2,GO,11674
2020,E,2,MA,3912
2020,E,2,MG,26176
2020,E,2,MS,3698
2020,E,2,MT,4526
2020,E,2,PA,5273
2020,E,2,PB,2906
2020,E,2,PE,8380
2020,E,2,PI,2338
2020,E,2,PR,16108
2020,E,2,RJ,14319
2020,E,2,RN,2859
2020,E,2,RO,2557
2020,E,2,RR,755
2020,E,2,RS,10548
2020,E,2,SC,9060
2020,E,2,SE,1345
2020,E,2,SP,51187
2020,E,2,TO,2247
2020,E,3,AC,121
2020,E,3,AL,1287
2020,E,3,AM,617
2020,E,3,AP,233
2020,E,3,BA,4028
2020,E,3,CE,3238
2020,E,3,DF,3142
2020,E,3,ES,1310
2020,E,3,GO,2845
2020,E,3,MA,1196
2020,E,3,MG,7077
2020,E,3,MS,889
2020,E,3,MT,909
2020,E,3,PA,2281
2020,E,3,PB,1925
2020,E,3,PE,3799
2020,E,3,PI,1290
2020,E,3,PR,4995
2020,E,3,RJ,9240
2020,E,3,RN,1471
2020,E,3,RO,197
2020,E,3,RR,113
2020,E,3,RS,2939
2020,E,3,SC,2294
2020,E,3,SE,1172
2020,E,3,SP,24750
2020,E,3,TO,340
2021,A,1,AC,484
2021,A,1,AL,996
2021,A,1,AM,1563
2021,A,1,AP,485
2021,A,1,BA,3448
2021,A,1,CE,1784
2021,A,1,DF,739
2021,A,1,ES,538
2021,A,1,GO,1236
2021,A,1,MA,2512
2021,A,1,MG,2426
2021,A,1,MS,537
2021,A,1,MT,736
2021,A,1,PA,3714
2021,A,1,PB,1132
2021,A,1,PE,2549
2021,A,1,PI,981
2021,A,1,PR,878
2021,A,1,RJ,2667
2021,A,1,RN,841
2021,A,1,RO,421
2021,A,1,RR,153
2021,A,1,RS,1257
2021,A,1,SC,492
2021,A,1,SE,693
2021,A,1,SP,3651
2021,A,1,TO,440
2021,A,2,AC,197
2021,A,2,AL,368
2021,A,2,AM,2819
2021,A,2,AP,142
2021,A,2,BA,2417
2021,A,2,CE,4925
2021,A,2,DF,357
2021,A,2,ES,286
2021,A,2,GO,1663
2021,A,2,MA,1108
2021,A,2,MG,1056
2021,A,2,MS,382
2021,A,2,MT,422
2021,A,2,PA,1300
2021,A,2,PB,524
2021,A,2,PE,1664
2021,A,2,PI,376
2021,A,2,PR,634
2021,A,2,RJ,1167
2021,A,2,RN,290
2021,A,2,RO,278
2021,A,2,RR,76
2021,A,2,RS,794
2021,A,2,SC,406
2021,A,2,SE,346
2021,A,2,SP,1701
2021,A,2,TO,295
2021,A,3,AC,10
2021,A,3,AL,66
2021,A,3,AM,30
2021,A,3,AP,8
2021,A,3,BA,145
2021,A,3,CE,85
2021,A,3,DF,62
2021,A,3,ES,26
2021,A,3,GO,89
2021,A,3,MA,62
2021,A,3,MG,148
2021,A,3,MS,34
2021,A,3,MT,41
2021,A,3,PA,111
2021,A,3,PB,46
2021,A,3,PE,141
2021,A,3,PI,43
2021,A,3,PR,118
2021,A,3,RJ,275
2021,A,3,RN,54
2021,A,3,RO,7
2021,A,3,RR,2
2021,A,3,RS,61
2021,A,3,SC,58
2021,A,3,SE,51
2021,A,3,SP,476
2021,A,3,TO,17
2021,B,1,AC,3834
2021,B,1,AL,9263
2021,B,1,AM,11748
2021,B,1,AP,3962
2021,B,1,BA,38931
2021,B,1,CE,24039
2021,B,1,DF,7456
2021,B,1,ES,6290
2021,B,1,GO,11054
2021,B,1,MA,23392
2021,B,1,MG,31522
2021,B,1,MS,5148
2021,B,1,MT,6994
2021,B,1,PA,39761
2021,B,1,PB,16747
2021,B,1,PE,26237
2021,B,1,PI,13153
2021,B,1,PR,12096
2021,B,1,RJ,29401
2021,B,1,RN,11629
2021,B,1,RO,4513
2021,B,1,RR,1088
2021,B,1,RS,17733
2021,B,1,SC,7132
2021,B,1,SE,8715
2021,B,1,SP,43800
2021,B,1,TO,3879
2021,B,2,AC,915
2021,B,2,AL,2409
2021,B,2,AM,11200
2021,B,2,AP,959
2021,B,2,BA,17141
2021,B,2,CE,36995
2021,B,2,DF,1761
2021,B,2,ES,1939
2021,B,2,GO,9283
2021,B,2,MA,8060
2021,B,2,MG,7840
2021,B,2,MS,1652
2021,B,2,MT,1943
2021,B,2,PA,9878
2021,B,2,PB,5049
2021,B,2,PE,11227
2021,B,2,PI,4181
2021,B,2,PR,3971
2021,B,2,RJ,7052
2021,B,2,RN,2679
2021,B,2,RO,1508
2021,B,2,RR,304
2021,B,2,RS,4217
2021,B,2,SC,2223
2021,B,2,SE,2798
2021,B,2,SP,10541
2021,B,2,TO,1698
2021,B,3,AC,8
2021,B,3,AL,180
2021,B,3,AM,79
2021,B,3,AP,22
2021,B,3,BA,562
2021,B,3,CE,325
2021,B,3,DF,185
2021,B,3,ES,57
2021,B,3,GO,238
2021,B,3,MA,171
2021,B,3,MG,354
2021,B,3,MS,72
2021,B,3,MT,83
2021,B,3,PA,340
2021,B,3,PB,220
2021,B,3,PE,350
2021,B,3,PI,156
2021,B,3,PR,256
2021,B,3,RJ,1032
2021,B,3,RN,137
2021,B,3,RO,15
2021,B,3,RR,8
2021,B,3,RS,245
2021,B,3,SC,186
2021,B,3,SE,138
2021,B,3,SP,1578
2021,B,3,TO,31
2021,C,1,AC,5008
2021,C,1,AL,13904
2021,C,1,AM,15556
2021,C,1,AP,5456
2021,C,1,BA,58915
2021,C,1,CE,36791
2021,C,1,DF,11977
2021,C,1,ES,12021
2021,C,1,GO,20058
2021,C,1,MA,30925
2021,C,1,MG,64287
2021,C,1,MS,8096
2021,C,1,MT,11073
2021,C,1,PA,47224
2021,C,1,PB,26171
2021,C,1,PE,43616
2021,C,1,PI,19583
2021,C,1,PR,23010
2021,C,1,RJ,47436
2021,C,1,RN,20530
2021,C,1,RO,7322
2021,C,1,RR,1587
2021,C,1,RS,31525
2021,C,1,SC,12216
2021,C,1,SE,13333
2021,C,1,SP,81093
2021,C,1,TO,6098
2021,C,2,AC,1355
2021,C,2,AL,3609
2021,C,2,AM,11092
2021,C,2,AP,1313
2021,C,2,BA,24671
2021,C,2,CE,34228
2021,C,2,DF,3363
2021,C,2,ES,4911
2021,C,2,GO,15673
2021,C,2,MA,9673
2021,C,2,MG,19630
2021,C,2,MS,3320
2021,C,2,MT,3771
2021,C,2,PA,11447
2021,C,2,PB,7637
2021,C,2,PE,16771
2021,C,2,PI,5646
2021,C,2,PR,10569
2021,C,2,RJ,13298
2021,C,2,RN,4996
2021,C,2,RO,2980
2021,C,2,RR,568
2021,C,2,RS,10985
2021,C,2,SC,6351
2021,C,2,SE,3877
2021,C,2,SP,27571
2021,C,2,TO,2594
2021,C,3,AC,48
2021,C,3,AL,653
2021,C,3,AM,214
2021,C,3,AP,82
2021,C,3,BA,2189
2021,C,3,CE,1185
2021,C,3,DF,720
2021,C,3,ES,333
2021,C,3,GO,766
2021,C,3,MA,518
2021,C,3,MG,1999
2021,C,3,MS,228
2021,C,3,MT,277
2021,C,3,PA,1109
2021,C,3,PB,817
2021,C,3,PE,1357
2021,C,3,PI,590
2021,C,3,PR,1219
2021,C,3,RJ,3712
2021,C,3,RN,596
2021,C,3,RO,76
2021,C,3,RR,21
2021,C,3,RS,1224
2021,C,3,SC,780
2021,C,3,SE,570
2021,C,3,SP,6523
2021,C,3,TO,77
2021,D,1,AC,3700
2021,D,1,AL,10449
2021,D,1,AM,11256
2021,D,1,AP,4075
2021,D,1,BA,48035
2021,D,1,CE,28699
2021,D,1,DF,12620
2021,D,1,ES,12730
2021,D,1,GO,22324
2021,D,1,MA,22942
2021,D,1,MG,73634
2021,D,1,MS,7506
2021,D,1,MT,11042
2021,D,1,PA,32070
2021,D,1,PB,18969
2021,D,1,PE,35806
2021,D,1,PI,15121
2021,D,1,PR,27113
2021,D,1,RJ,48230
2021,D,1,RN,16983
2021,D,1,RO,5677
2021,D,1,RR,1508
2021,D,1,RS,31133
2021,D,1,SC,14918
2021,D,1,SE,10408
2021,D,1,SP,103362
2021,D,1,TO,5642
2021,D,2,AC,1382
2021,D,2,AL,3220
2021,D,2,AM,8851
2021,D,2,AP,1150
2021,D,2,BA,21550
2021,D,2,CE,18184
2021,D,2,DF,5261
2021,D,2,ES,7502
2021,D,2,GO,17306
2021,D,2,MA,7783
2021,D,2,MG,29093
2021,D,2,MS,4838
2021,D,2,MT,5524
