NU_ANO,Q022,TP_SEXO,SG_UF_PROVA,QTD
2022,E,M,SE,4344
2022,E,M,SP,72749
2022,E,M,TO,2937
2023,A,F,AC,700
2023,A,F,AL,1750
2023,A,F,AM,2512
2023,A,F,AP,687
2023,A,F,BA,6155
2023,A,F,CE,5000
2023,A,F,DF,1241
2023,A,F,ES,793
2023,A,F,GO,2658
2023,A,F,MA,3500
2023,A,F,MG,3883
2023,A,F,MS,805
2023,A,F,MT,1269
2023,A,F,PA,4809
2023,A,F,PB,1807
2023,A,F,PE,3614
2023,A,F,PI,1346
2023,A,F,PR,1885
2023,A,F,RJ,4822
2023,A,F,RN,1309
2023,A,F,RO,611
2023,A,F,RR,236
2023,A,F,RS,2324
2023,A,F,SC,1149
2023,A,F,SE,1091
2023,A,F,SP,6749
2023,A,F,TO,649
2023,A,M,AC,401
2023,A,M,AL,1060
2023,A,M,AM,1789
2023,A,M,AP,439
2023,A,M,BA,2878
2023,A,M,CE,4164
2023,A,M,DF,733
2023,A,M,ES,519
2023,A,M,GO,1941
2023,A,M,MA,1909
2023,A,M,MG,2096
2023,A,M,MS,507
2023,A,M,MT,766
2023,A,M,PA,2544
2023,A,M,PB,1138
2023,A,M,PE,2029
2023,A,M,PI,756
2023,A,M,PR,1149
2023,A,M,RJ,2719
2023,A,M,RN,797
2023,A,M,RO,364
2023,A,M,RR,106
2023,A,M,RS,1321
2023,A,M,SC,657
2023,A,M,SE,603
2023,A,M,SP,4453
2023,A,M,TO,392
2023,B,F,AC,4018
2023,B,F,AL,13637
2023,B,F,AM,15433
2023,B,F,AP,4638
2023,B,F,BA,57312
2023,B,F,CE,38442
2023,B,F,DF,7389
2023,B,F,ES,6588
2023,B,F,GO,14231
2023,B,F,MA,29907
2023,B,F,MG,31597
2023,B,F,MS,5203
2023,B,F,MT,6419
2023,B,F,PA,44361
2023,B,F,PB,20306
2023,B,F,PE,31839
2023,B,F,PI,16057
2023,B,F,PR,12090
2023,B,F,RJ,34906
2023,B,F,RN,13178
2023,B,F,RO,4444
2023,B,F,RR,1039
2023,B,F,RS,16296
2023,B,F,SC,6979
2023,B,F,SE,10599
2023,B,F,SP,42320
2023,B,F,TO,4098
2023,B,M,AC,2163
2023,B,M,AL,6960
2023,B,M,AM,9537
2023,B,M,AP,2640
2023,B,M,BA,24527
2023,B,M,CE,27381
2023,B,M,DF,4175
2023,B,M,ES,3830
2023,B,M,GO,8824
2023,B,M,MA,14949
2023,B,M,MG,17224
2023,B,M,MS,3013
2023,B,M,MT,3808
2023,B,M,PA,22278
2023,B,M,PB,11801
2023,B,M,PE,16925
2023,B,M,PI,8165
2023,B,M,PR,7630
2023,B,M,RJ,17859
2023,B,M,RN,7667
2023,B,M,RO,2469
2023,B,M,RR,618
2023,B,M,RS,9186
2023,B,M,SC,4516
2023,B,M,SE,5336
2023,B,M,SP,25953
2023,B,M,TO,2101
2023,C,F,AC,4567
2023,C,F,AL,15873
2023,C,F,AM,16449
2023,C,F,AP,5330
2023,C,F,BA,68492
2023,C,F,CE,43128
2023,C,F,DF,10959
2023,C,F,ES,12452
2023,C,F,GO,23390
2023,C,F,MA,33493
2023,C,F,MG,59763
2023,C,F,MS,7985
2023,C,F,MT,10400
2023,C,F,PA,45092
2023,C,F,PB,24618
2023,C,F,PE,42828
2023,C,F,PI,19985
2023,C,F,PR,23971
2023,C,F,RJ,47706
2023,C,F,RN,19567
2023,C,F,RO,6677
2023,C,F,RR,1675
2023,C,F,RS,28639
2023,C,F,SC,13314
2023,C,F,SE,13613
2023,C,F,SP,81120
2023,C,F,TO,5921
2023,C,M,AC,2816
2023,C,M,AL,9532
2023,C,M,AM,10839
2023,C,M,AP,3635
2023,C,M,BA,34147
2023,C,M,CE,31439
2023,C,M,DF,6446
2023,C,M,ES,6841
2023,C,M,GO,13505
2023,C,M,MA,19264
2023,C,M,MG,32608
2023,C,M,MS,4557
2023,C,M,MT,5630
2023,C,M,PA,26391
2023,C,M,PB,16361
2023,C,M,PE,26059
2023,C,M,PI,12064
2023,C,M,PR,13943
2023,C,M,RJ,26857
2023,C,M,RN,12844
2023,C,M,RO,3609
2023,C,M,RR,902
2023,C,M,RS,15661
2023,C,M,SC,7461
2023,C,M,SE,7884
2023,C,M,SP,46446
2023,C,M,TO,3005
2023,D,F,AC,3419
2023,D,F,AL,11886
2023,D,F,AM,12175
2023,D,F,AP,3855
2023,D,F,BA,52491
2023,D,F,CE,30646
2023,D,F,DF,12541
2023,D,F,ES,14843
2023,D,F,GO,27556
2023,D,F,MA,23278
2023,D,F,MG,74295
2023,D,F,MS,8826
2023,D,F,MT,12355
2023,D,F,PA,30573
2023,D,F,PB,17017
2023,D,F,PE,34009
2023,D,F,PI,14618
2023,D,F,PR,35620
2023,D,F,RJ,52124
2023,D,F,RN,15817
2023,D,F,RO,6505
2023,D,F,RR,1687
2023,D,F,RS,33239
2023,D,F,SC,20627
2023,D,F,SE,10012
2023,D,F,SP,124370
2023,D,F,TO,5729
2023,D,M,AC,2448
2023,D,M,AL,8423
2023,D,M,AM,8952
2023,D,M,AP,2849
2023,D,M,BA,31970
2023,D,M,CE,25254
2023,D,M,DF,8092
2023,D,M,ES,9458
2023,D,M,GO,18031
2023,D,M,MA,15884
2023,D,M,MG,44002
2023,D,M,MS,5670
2023,D,M,MT,7625
2023,D,M,PA,20620
2023,D,M,PB,12934
2023,D,M,PE,23707
2023,D,M,PI,10492
2023,D,M,PR,21938
2023,D,M,RJ,32651
2023,D,M,RN,11978
2023,D,M,RO,3972
2023,D,M,RR,961
2023,D,M,RS,19902
2023,D,M,SC,12094
2023,D,M,SE,6756
2023,D,M,SP,77985
2023,D,M,TO,3607
2023,E,F,AC,2042
2023,E,F,AL,7288
2023,E,F,AM,8065
2023,E,F,AP,2483
2023,E,F,BA,26508
2023,E,F,CE,18505
2023,E,F,DF,12063
2023,E,F,ES,10488
2023,E,F,GO,21685
2023,E,F,MA,12993
2023,E,F,MG,54762
2023,E,F,MS,6209
2023,E,F,MT,9079
2023,E,F,PA,18185
2023,E,F,PB,9795
2023,E,F,PE,20521
2023,E,F,PI,8749
2023,E,F,PR,28099
2023,E,F,RJ,35914
2023,E,F,RN,9463
2023,E,F,RO,4200
2023,E,F,RR,1440
2023,E,F,RS,19729
2023,E,F,SC,14624
2023,E,F,SE,5213
2023,E,F,SP,105216
2023,E,F,TO,4067
2023,E,M,AC,1700
2023,E,M,AL,6351
2023,E,M,AM,7165
2023,E,M,AP,2251
2023,E,M,BA,19788
2023,E,M,CE,18001
2023,E,M,DF,9336
2023,E,M,ES,7912
2023,E,M,GO,17289
2023,E,M,MA,10579
2023,E,M,MG,38345
2023,E,M,MS,4680
2023,E,M,MT,6561
2023,E,M,PA,14309
2023,E,M,PB,8734
2023,E,M,PE,17328
2023,E,M,PI,7407
2023,E,M,PR,20181
2023,E,M,RJ,26738
2023,E,M,RN,8086
2023,E,M,RO,3187
2023,E,M,RR,975
2023,E,M,RS,13622
2023,E,M,SC,9842
2023,E,M,SE,4433
2023,E,M,SP,76155
2023,E,M,TO,3049
