NU_ANO,TP_ESTADO_CIVIL,Q024,SG_UF_PROVA,QTD
2019,0,E,RR,10
2019,0,E,RS,100
2019,0,E,SC,55
2019,0,E,SE,19
2019,0,E,SP,474
2019,0,E,TO,2
2019,1,A,AC,20645
2019,1,A,AL,44852
2019,1,A,AM,64819
2019,1,A,AP,25030
2019,1,A,BA,188659
2019,1,A,CE,169737
2019,1,A,DF,25750
2019,1,A,ES,31448
2019,1,A,GO,63403
2019,1,A,MA,137438
2019,1,A,MG,160137
2019,1,A,MS,25572
2019,1,A,MT,32460
2019,1,A,PA,165582
2019,1,A,PB,68113
2019,1,A,PE,131426
2019,1,A,PI,68938
2019,1,A,PR,55182
2019,1,A,RJ,102478
2019,1,A,RN,51242
2019,1,A,RO,23314
2019,1,A,RR,5770
2019,1,A,RS,58953
2019,1,A,SC,26815
2019,1,A,SE,41443
2019,1,A,SP,214137
2019,1,A,TO,22854
2019,1,B,AC,8424
2019,1,B,AL,25587
2019,1,B,AM,29506
2019,1,B,AP,8995
2019,1,B,BA,131432
2019,1,B,CE,76861
2019,1,B,DF,38377
2019,1,B,ES,43565
2019,1,B,GO,68152
2019,1,B,MA,46138
2019,1,B,MG,245753
2019,1,B,MS,25543
2019,1,B,MT,33625
2019,1,B,PA,59676
2019,1,B,PB,45949
2019,1,B,PE,89718
2019,1,B,PI,31471
2019,1,B,PR,95401
2019,1,B,RJ,146193
2019,1,B,RN,40327
2019,1,B,RO,18651
2019,1,B,RR,4081
2019,1,B,RS,98946
2019,1,B,SC,52127
2019,1,B,SE,22456
2019,1,B,SP,381521
2019,1,B,TO,14280
2019,1,C,AC,967
2019,1,C,AL,3247
2019,1,C,AM,3927
2019,1,C,AP,1256
2019,1,C,BA,14311
2019,1,C,CE,10913
2019,1,C,DF,10078
2019,1,C,ES,7772
2019,1,C,GO,11010
2019,1,C,MA,5054
2019,1,C,MG,43225
2019,1,C,MS,4525
2019,1,C,MT,5314
2019,1,C,PA,7553
2019,1,C,PB,6484
2019,1,C,PE,12327
2019,1,C,PI,4057
2019,1,C,PR,22557
2019,1,C,RJ,30852
2019,1,C,RN,5918
2019,1,C,RO,2456
2019,1,C,RR,783
2019,1,C,RS,21205
2019,1,C,SC,12975
2019,1,C,SE,3008
2019,1,C,SP,86677
2019,1,C,TO,1948
2019,1,D,AC,248
2019,1,D,AL,932
2019,1,D,AM,1068
2019,1,D,AP,361
2019,1,D,BA,3991
2019,1,D,CE,3192
2019,1,D,DF,4236
2019,1,D,ES,2237
2019,1,D,GO,2923
2019,1,D,MA,1298
2019,1,D,MG,12463
2019,1,D,MS,1327
2019,1,D,MT,1480
2019,1,D,PA,1986
2019,1,D,PB,1946
2019,1,D,PE,3972
2019,1,D,PI,1139
2019,1,D,PR,7182
2019,1,D,RJ,10363
2019,1,D,RN,1762
2019,1,D,RO,567
2019,1,D,RR,259
2019,1,D,RS,6155
2019,1,D,SC,3968
2019,1,D,SE,904
2019,1,D,SP,28471
2019,1,D,TO,545
2019,1,E,AC,71
2019,1,E,AL,349
2019,1,E,AM,424
2019,1,E,AP,120
2019,1,E,BA,1370
2019,1,E,CE,1289
2019,1,E,DF,2228
2019,1,E,ES,815
2019,1,E,GO,1085
2019,1,E,MA,439
2019,1,E,MG,5222
2019,1,E,MS,451
2019,1,E,MT,507
2019,1,E,PA,693
2019,1,E,PB,798
2019,1,E,PE,1672
2019,1,E,PI,387
2019,1,E,PR,2841
2019,1,E,RJ,4712
2019,1,E,RN,708
2019,1,E,RO,164
2019,1,E,RR,118
2019,1,E,RS,2496
2019,1,E,SC,1503
2019,1,E,SE,339
2019,1,E,SP,13074
2019,1,E,TO,195
2019,2,A,AC,3249
2019,2,A,AL,5315
2019,2,A,AM,5821
2019,2,A,AP,1928
2019,2,A,BA,15785
2019,2,A,CE,9093
2019,2,A,DF,2727
2019,2,A,ES,3837
2019,2,A,GO,5917
2019,2,A,MA,9476
2019,2,A,MG,14141
2019,2,A,MS,3422
2019,2,A,MT,3381
2019,2,A,PA,14963
2019,2,A,PB,7130
2019,2,A,PE,10306
2019,2,A,PI,5407
2019,2,A,PR,4857
2019,2,A,RJ,9928
2019,2,A,RN,5105
2019,2,A,RO,4231
2019,2,A,RR,495
2019,2,A,RS,4684
2019,2,A,SC,1934
2019,2,A,SE,2808
2019,2,A,SP,17153
2019,2,A,TO,1912
2019,2,B,AC,1542
2019,2,B,AL,3868
2019,2,B,AM,3923
2019,2,B,AP,1061
2019,2,B,BA,15027
2019,2,B,CE,7397
2019,2,B,DF,4582
2019,2,B,ES,5965
2019,2,B,GO,6455
2019,2,B,MA,5710
2019,2,B,MG,23491
2019,2,B,MS,3443
2019,2,B,MT,4056
2019,2,B,PA,8184
2019,2,B,PB,6938
2019,2,B,PE,10115
2019,2,B,PI,3561
2019,2,B,PR,8619
2019,2,B,RJ,14989
2019,2,B,RN,5535
2019,2,B,RO,3863
2019,2,B,RR,413
2019,2,B,RS,7660
2019,2,B,SC,3184
2019,2,B,SE,2389
2019,2,B,SP,27863
2019,2,B,TO,1404
2019,2,C,AC,145
2019,2,C,AL,354
2019,2,C,AM,444
2019,2,C,AP,148
2019,2,C,BA,1308
2019,2,C,CE,1002
2019,2,C,DF,1039
2019,2,C,ES,656
2019,2,C,GO,703
2019,2,C,MA,591
2019,2,C,MG,3070
2019,2,C,MS,394
2019,2,C,MT,505
2019,2,C,PA,770
2019,2,C,PB,855
2019,2,C,PE,1230
2019,2,C,PI,416
2019,2,C,PR,1220
2019,2,C,RJ,2134
2019,2,C,RN,846
2019,2,C,RO,358
2019,2,C,RR,62
2019,2,C,RS,1127
2019,2,C,SC,464
2019,2,C,SE,298
2019,2,C,SP,3452
2019,2,C,TO,171
2019,2,D,AC,38
2019,2,D,AL,59
2019,2,D,AM,60
2019,2,D,AP,35
2019,2,D,BA,211
2019,2,D,CE,188
2019,2,D,DF,257
2019,2,D,ES,136
2019,2,D,GO,138
2019,2,D,MA,99
2019,2,D,MG,557
2019,2,D,MS,70
2019,2,D,MT,98
2019,2,D,PA,116
2019,2,D,PB,137
2019,2,D,PE,227
2019,2,D,PI,90
2019,2,D,PR,232
2019,2,D,RJ,426
2019,2,D,RN,173
2019,2,D,RO,50
2019,2,D,RR,16
2019,2,D,RS,236
2019,2,D,SC,68
2019,2,D,SE,50
2019,2,D,SP,667
2019,2,D,TO,19
2019,2,E,AC,6
2019,2,E,AL,22
2019,2,E,AM,24
2019,2,E,AP,13
2019,2,E,BA,62
2019,2,E,CE,63
2019,2,E,DF,120
2019,2,E,ES,24
2019,2,E,GO,39
2019,2,E,MA,24
2019,2,E,MG,156
2019,2,E,MS,12
2019,2,E,MT,29
2019,2,E,PA,29
2019,2,E,PB,36
2019,2,E,PE,67
2019,2,E,PI,18
2019,2,E,PR,76
2019,2,E,RJ,159
2019,2,E,RN,62
2019,2,E,RO,14
2019,2,E,RR,3
2019,2,E,RS,70
2019,2,E,SC,18
2019,2,E,SE,16
2019,2,E,SP,225
2019,2,E,TO,7
2019,3,A,AC,631
2019,3,A,AL,1020
2019,3,A,AM,1162
2019,3,A,AP,390
2019,3,A,BA,3123
2019,3,A,CE,1951
2019,3,A,DF,772
2019,3,A,ES,1026
2019,3,A,GO,1624
2019,3,A,MA,2021
2019,3,A,MG,3833
2019,3,A,MS,884
2019,3,A,MT,925
2019,3,A,PA,2667
2019,3,A,PB,1511
2019,3,A,PE,2421
2019,3,A,PI,1061
2019,3,A,PR,1416
2019,3,A,RJ,2696
2019,3,A,RN,1040
2019,3,A,RO,942
2019,3,A,RR,142
2019,3,A,RS,1713
2019,3,A,SC,561
2019,3,A,SE,758
2019,3,A,SP,5678
2019,3,A,TO,449
2019,3,B,AC,271
2019,3,B,AL,669
2019,3,B,AM,690
2019,3,B,AP,220
2019,3,B,BA,2587
2019,3,B,CE,1225
2019,3,B,DF,1099
2019,3,B,ES,1057
2019,3,B,GO,1428
2019,3,B,MA,945
2019,3,B,MG,5029
2019,3,B,MS,729
2019,3,B,MT,871
2019,3,B,PA,1171
2019,3,B,PB,1256
2019,3,B,PE,1864
2019,3,B,PI,589
2019,3,B,PR,1795
2019,3,B,RJ,3227
2019,3,B,RN,945
2019,3,B,RO,624
2019,3,B,RR,115
2019,3,B,RS,2190
2019,3,B,SC,841
2019,3,B,SE,529
2019,3,B,SP,7164
2019,3,B,TO,251
2019,3,C,AC,17
2019,3,C,AL,59
2019,3,C,AM,73
2019,3,C,AP,21
2019,3,C,BA,200
2019,3,C,CE,154
2019,3,C,DF,197
2019,3,C,ES,110
2019,3,C,GO,164
2019,3,C,MA,82
2019,3,C,MG,601
2019,3,C,MS,63
2019,3,C,MT,96
2019,3,C,PA,109
2019,3,C,PB,146
2019,3,C,PE,189
2019,3,C,PI,76
2019,3,C,PR,275
2019,3,C,RJ,453
2019,3,C,RN,126
2019,3,C,RO,45
2019,3,C,RR,16
2019,3,C,RS,276
2019,3,C,SC,139
2019,3,C,SE,35
2019,3,C,SP,921
2019,3,C,TO,25
2019,3,D,AC,4
2019,3,D,AL,12
2019,3,D,AM,17
2019,3,D,AP,6
2019,3,D,BA,48
2019,3,D,CE,30
2019,3,D,DF,61
2019,3,D,ES,20
2019,3,D,GO,41
2019,3,D,MA,13
2019,3,D,MG,134
2019,3,D,MS,14
2019,3,D,MT,20
2019,3,D,PA,14
2019,3,D,PB,20
2019,3,D,PE,43
2019,3,D,PI,15
2019,3,D,PR,67
2019,3,D,RJ,110
2019,3,D,RN,21
2019,3,D,RO,6
2019,3,D,RR,5
2019,3,D,RS,50
2019,3,D,SC,35
2019,3,D,SE,11
2019,3,D,SP,222
2019,3,D,TO,6
2019,3,E,AC,1
2019,3,E,AL,4
2019,3,E,AM,7
2019,3,E,AP,2
2019,3,E,BA,11
2019,3,E,CE,6
2019,3,E,DF,33
2019,3,E,ES,7
2019,3,E,GO,6
2019,3,E,MA,4
2019,3,E,MG,41
2019,3,E,MS,3
2019,3,E,MT,6
2019,3,E,PA,7
2019,3,E,PB,4
2019,3,E,PE,20
2019,3,E,PI,4
2019,3,E,PR,30
2019,3,E,RJ,46
2019,3,E,RN,8
2019,3,E,RO,2
2019,3,E,RS,18
2019,3,E,SC,11
2019,3,E,SP,98
2019,3,E,TO,2
2019,4,A,AC,28
2019,4,A,AL,80
2019,4,A,AM,99
2019,4,A,AP,34
2019,4,A,BA,262
2019,4,A,CE,145
2019,4,A,DF,48
2019,4,A,ES,56
2019,4,A,GO,88
2019,4,A,MA,159
2019,4,A,MG,244
2019,4,A,MS,51
2019,4,A,MT,57
2019,4,A,PA,244
2019,4,A,PB,101
2019,4,A,PE,165
2019,4,A,PI,90
2019,4,A,PR,79
2019,4,A,RJ,225
2019,4,A,RN,78
2019,4,A,RO,58
2019,4,A,RR,11
2019,4,A,RS,113
2019,4,A,SC,34
2019,4,A,SE,54
2019,4,A,SP,321
2019,4,A,TO,24
2019,4,B,AC,14
2019,4,B,AL,54
2019,4,B,AM,46
2019,4,B,AP,8
2019,4,B,BA,197
2019,4,B,CE,113
2019,4,B,DF,60
2019,4,B,ES,77
2019,4,B,GO,85
2019,4,B,MA,68
2019,4,B,MG,402
2019,4,B,MS,42
2019,4,B,MT,65
2019,4,B,PA,82
2019,4,B,PB,85
2019,4,B,PE,125
2019,4,B,PI,57
2019,4,B,PR,111
2019,4,B,RJ,332
2019,4,B,RN,71
2019,4,B,RO,32
2019,4,B,RR,6
2019,4,B,RS,171
2019,4,B,SC,39
2019,4,B,SE,32
2019,4,B,SP,523
2019,4,B,TO,12
2019,4,C,AC,1
2019,4,C,AL,6
2019,4,C,AM,4
2019,4,C,BA,13
2019,4,C,CE,7
2019,4,C,DF,10
2019,4,C,ES,11
2019,4,C,GO,12
2019,4,C,MA,4
2019,4,C,MG,48
2019,4,C,MS,6
2019,4,C,MT,6
2019,4,C,PA,8
2019,4,C,PB,5
2019,4,C,PE,15
2019,4,C,PI,6
2019,4,C,PR,13
2019,4,C,RJ,28
2019,4,C,RN,6
2019,4,C,RO,1
2019,4,C,RR,1
2019,4,C,RS,28
2019,4,C,SC,6
2019,4,C,SE,6
2019,4,C,SP,47
2019,4,C,TO,1
2019,4,D,AC,1
2019,4,D,BA,3
2019,4,D,CE,2
2019,4,D,DF,3
2019,4,D,ES,1
2019,4,D,MA,1
2019,4,D,MG,6
2019,4,D,MS,3
2019,4,D,MT,2
2019,4,D,PA,1
2019,4,D,PB,2
2019,4,D,PI,1
2019,4,D,PR,3
2019,4,D,RJ,9
2019,4,D,RS,6
2019,4,D,SC,1
2019,4,D,SE,2
2019,4,D,SP,8
2019,4,E,BA,1
2019,4,E,CE,3
2019,4,E,DF,1
2019,4,E,ES,1
2019,4,E,MA,1
2019,4,E,MG,3
2019,4,E,PB,2
2019,4,E,PI,4
2019,4,E,PR,1
2019,4,E,RJ,4
2019,4,E,SC,1
2019,4,E,SP,3
2020,0,A,AC,1703
2020,0,A,AL,2413
2020,0,A,AM,6028
2020,0,A,AP,2044
2020,0,A,BA,11836
2020,0,A,CE,9813
2020,0,A,DF,1884
2020,0,A,ES,1764
2020,0,A,GO,5008
2020,0,A,MA,7131
2020,0,A,MG,8176
2020,0,A,MS,2691
2020,0,A,MT,3115
2020,0,A,PA,13578
2020,0,A,PB,3679
2020,0,A,PE,6861
2020,0,A,PI,4134
2020,0,A,PR,4969
2020,0,A,RJ,5460
2020,0,A,RN,3173
2020,0,A,RO,2307
2020,0,A,RR,522
2020,0,A,RS,5985
2020,0,A,SC,2818
2020,0,A,SE,2721
2020,0,A,SP,13682
2020,0,A,TO,1976
2020,0,B,AC,698
2020,0,B,AL,1206
2020,0,B,AM,2597
2020,0,B,AP,926
2020,0,B,BA,7304
2020,0,B,CE,3801
2020,0,B,DF,2238
2020,0,B,ES,1777
2020,0,B,GO,3468
2020,0,B,MA,2599
2020,0,B,MG,9022
2020,0,B,MS,1785
2020,0,B,MT,2281
2020,0,B,PA,5352
2020,0,B,PB,2373
2020,0,B,PE,4047
2020,0,B,PI,1732
2020,0,B,PR,5747
2020,0,B,RJ,6583
2020,0,B,RN,2458
2020,0,B,RO,1513
2020,0,B,RR,379
2020,0,B,RS,7480
2020,0,B,SC,3602
2020,0,B,SE,1332
2020,0,B,SP,16302
2020,0,B,TO,824
2020,0,C,AC,83
2020,0,C,AL,175
2020,0,C,AM,341
2020,0,C,AP,143
2020,0,C,BA,937
2020,0,C,CE,578
2020,0,C,DF,659
2020,0,C,ES,306
2020,0,C,GO,485
2020,0,C,MA,295
2020,0,C,MG,1654
2020,0,C,MS,260
2020,0,C,MT,356
2020,0,C,PA,645
2020,0,C,PB,309
2020,0,C,PE,689
2020,0,C,PI,204
2020,0,C,PR,1058
2020,0,C,RJ,1400
2020,0,C,RN,412
2020,0,C,RO,147
2020,0,C,RR,62
2020,0,C,RS,1370
2020,0,C,SC,674
2020,0,C,SE,198
2020,0,C,SP,3382
2020,0,C,TO,107
2020,0,D,AC,26
2020,0,D,AL,65
2020,0,D,AM,88
2020,0,D,AP,29
2020,0,D,BA,213
2020,0,D,CE,140
2020,0,D,DF,237
2020,0,D,ES,84
2020,0,D,GO,121
2020,0,D,MA,82
2020,0,D,MG,369
2020,0,D,MS,58
2020,0,D,MT,77
2020,0,D,PA,146
2020,0,D,PB,86
2020,0,D,PE,173
2020,0,D,PI,44
2020,0,D,PR,279
2020,0,D,RJ,445
2020,0,D,RN,99
2020,0,D,RO,38
2020,0,D,RR,24
2020,0,D,RS,299
2020,0,D,SC,173
2020,0,D,SE,51
2020,0,D,SP,1109
2020,0,D,TO,24
2020,0,E,AC,7
2020,0,E,AL,20
2020,0,E,AM,37
2020,0,E,AP,8
2020,0,E,BA,75
2020,0,E,CE,57
2020,0,E,DF,116
2020,0,E,ES,34
2020,0,E,GO,54
2020,0,E,MA,17
2020,0,E,MG,174
2020,0,E,MS,28
2020,0,E,MT,33
2020,0,E,PA,51
2020,0,E,PB,29
2020,0,E,PE,83
2020,0,E,PI,16
2020,0,E,PR,138
2020,0,E,RJ,172
2020,0,E,RN,26
2020,0,E,RO,18
2020,0,E,RR,11
2020,0,E,RS,106
2020,0,E,SC,77
2020,0,E,SE,14
2020,0,E,SP,567
2020,0,E,TO,7
2020,1,A,AC,22118
2020,1,A,AL,52343
2020,1,A,AM,92548
2020,1,A,AP,27880
2020,1,A,BA,225329
2020,1,A,CE,190258
2020,1,A,DF,33876
2020,1,A,ES,34728
2020,1,A,GO,86941
2020,1,A,MA,150019
2020,1,A,MG,181885
2020,1,A,MS,31676
2020,1,A,MT,38638
2020,1,A,PA,198436
2020,1,A,PB,78245
2020,1,A,PE,158360
2020,1,A,PI,75264
2020,1,A,PR,64809
2020,1,A,RJ,125391
2020,1,A,RN,57240
2020,1,A,RO,28830
2020,1,A,RR,8111
2020,1,A,RS,74117
2020,1,A,SC,30689
2020,1,A,SE,47587
2020,1,A,SP,248396
2020,1,A,TO,30576
2020,1,B,AC,8298
2020,1,B,AL,25200
2020,1,B,AM,35456
2020,1,B,AP,9206
2020,1,B,BA,129491
2020,1,B,CE,74389
2020,1,B,DF,41556
2020,1,B,ES,40149
2020,1,B,GO,73510
2020,1,B,MA,46523
2020,1,B,MG,239195
2020,1,B,MS,26858
2020,1,B,MT,33711
2020,1,B,PA,62880
2020,1,B,PB,44931
2020,1,B,PE,88405
2020,1,B,PI,31630
2020,1,B,PR,96394
2020,1,B,RJ,146493
2020,1,B,RN,39862
2020,1,B,RO,19685
2020,1,B,RR,4652
2020,1,B,RS,101568
2020,1,B,SC,50636
2020,1,B,SE,22016
2020,1,B,SP,369653
2020,1,B,TO,15622
2020,1,C,AC,920
2020,1,C,AL,3264
2020,1,C,AM,4552
2020,1,C,AP,1274
2020,1,C,BA,14200
2020,1,C,CE,10477
2020,1,C,DF,10403
2020,1,C,ES,7286
2020,1,C,GO,10878
2020,1,C,MA,5235
2020,1,C,MG,42784
2020,1,C,MS,4578
2020,1,C,MT,5266
2020,1,C,PA,7616
2020,1,C,PB,6162
2020,1,C,PE,12091
2020,1,C,PI,3969
2020,1,C,PR,22651
2020,1,C,RJ,29932
2020,1,C,RN,5901
2020,1,C,RO,2375
2020,1,C,RR,853
2020,1,C,RS,21004
2020,1,C,SC,13009
2020,1,C,SE,2942
2020,1,C,SP,86040
2020,1,C,TO,2179
2020,1,D,AC,250
2020,1,D,AL,999
2020,1,D,AM,1257
2020,1,D,AP,352
2020,1,D,BA,4136
2020,1,D,CE,3382
2020,1,D,DF,4657
2020,1,D,ES,2235
2020,1,D,GO,3204
2020,1,D,MA,1370
2020,1,D,MG,13087
2020,1,D,MS,1495
2020,1,D,MT,1567
2020,1,D,PA,2067
2020,1,D,PB,2044
2020,1,D,PE,4295
2020,1,D,PI,1155
2020,1,D,PR,7568
2020,1,D,RJ,10882
2020,1,D,RN,1891
2020,1,D,RO,573
2020,1,D,RR,258
2020,1,D,RS,6686
2020,1,D,SC,4169
2020,1,D,SE,927
2020,1,D,SP,31528
2020,1,D,TO,631
2020,1,E,AC,71
2020,1,E,AL,379
2020,1,E,AM,545
2020,1,E,AP,168
2020,1,E,BA,1615
2020,1,E,CE,1397
2020,1,E,DF,2758
2020,1,E,ES,919
2020,1,E,GO,1246
2020,1,E,MA,492
2020,1,E,MG,5619
2020,1,E,MS,543
2020,1,E,MT,581
2020,1,E,PA,774
2020,1,E,PB,863
2020,1,E,PE,1933
2020,1,E,PI,456
2020,1,E,PR,3437
2020,1,E,RJ,5459
2020,1,E,RN,771
2020,1,E,RO,184
2020,1,E,RR,107
2020,1,E,RS,2875
2020,1,E,SC,1728
2020,1,E,SE,354
2020,1,E,SP,16953
2020,1,E,TO,207
2020,2,A,AC,3274
2020,2,A,AL,6761
2020,2,A,AM,7835
2020,2,A,AP,2121
2020,2,A,BA,20965
2020,2,A,CE,12312
2020,2,A,DF,4032
2020,2,A,ES,4803
2020,2,A,GO,9226
2020,2,A,MA,11423
2020,2,A,MG,19582
2020,2,A,MS,4979
2020,2,A,MT,4804
2020,2,A,PA,20121
2020,2,A,PB,8817
2020,2,A,PE,14410
2020,2,A,PI,6841
2020,2,A,PR,7592
2020,2,A,RJ,15736
2020,2,A,RN,6488
2020,2,A,RO,5518
2020,2,A,RR,738
2020,2,A,RS,6931
2020,2,A,SC,3124
2020,2,A,SE,3585
2020,2,A,SP,27656
2020,2,A,TO,2783
2020,2,B,AC,1729
2020,2,B,AL,4573
2020,2,B,AM,5206
2020,2,B,AP,1277
2020,2,B,BA,17514
2020,2,B,CE,9046
2020,2,B,DF,5697
2020,2,B,ES,6313
2020,2,B,GO,8667
2020,2,B,MA,6422
2020,2,B,MG,27993
2020,2,B,MS,4399
2020,2,B,MT,4891
2020,2,B,PA,10898
2020,2,B,PB,8298
2020,2,B,PE,12458
2020,2,B,PI,4483
2020,2,B,PR,11042
2020,2,B,RJ,19107
2020,2,B,RN,6407
2020,2,B,RO,4451
2020,2,B,RR,593
2020,2,B,RS,9453
2020,2,B,SC,4259
2020,2,B,SE,2783
2020,2,B,SP,38231
2020,2,B,TO,1811
2020,2,C,AC,197
2020,2,C,AL,438
2020,2,C,AM,591
2020,2,C,AP,178
2020,2,C,BA,1545
2020,2,C,CE,1230
2020,2,C,DF,1211
2020,2,C,ES,793
2020,2,C,GO,896
2020,2,C,MA,774
2020,2,C,MG,3663
2020,2,C,MS,454
2020,2,C,MT,614
2020,2,C,PA,1059
2020,2,C,PB,1028
2020,2,C,PE,1493
2020,2,C,PI,526
2020,2,C,PR,1485
2020,2,C,RJ,2467
2020,2,C,RN,966
2020,2,C,RO,425
2020,2,C,RR,88
2020,2,C,RS,1322
2020,2,C,SC,599
2020,2,C,SE,350
2020,2,C,SP,4578
2020,2,C,TO,221
2020,2,D,AC,35
2020,2,D,AL,73
2020,2,D,AM,123
2020,2,D,AP,49
2020,2,D,BA,274
2020,2,D,CE,254
2020,2,D,DF,308
2020,2,D,ES,132
2020,2,D,GO,150
2020,2,D,MA,93
2020,2,D,MG,663
2020,2,D,MS,72
2020,2,D,MT,109
2020,2,D,PA,186
2020,2,D,PB,160
2020,2,D,PE,264
2020,2,D,PI,107
2020,2,D,PR,273
2020,2,D,RJ,486
2020,2,D,RN,180
2020,2,D,RO,59
2020,2,D,RR,20
2020,2,D,RS,232
2020,2,D,SC,105
2020,2,D,SE,59
2020,2,D,SP,854
2020,2,D,TO,21
2020,2,E,AC,10
2020,2,E,AL,20
2020,2,E,AM,22
2020,2,E,AP,9
2020,2,E,BA,59
2020,2,E,CE,60
2020,2,E,DF,149
2020,2,E,ES,28
2020,2,E,GO,60
2020,2,E,MA,31
2020,2,E,MG,203
2020,2,E,MS,23
2020,2,E,MT,34
2020,2,E,PA,33
2020,2,E,PB,38
2020,2,E,PE,84
2020,2,E,PI,14
2020,2,E,PR,78
2020,2,E,RJ,162
2020,2,E,RN,55
2020,2,E,RO,7
2020,2,E,RR,6
2020,2,E,RS,67
2020,2,E,SC,33
2020,2,E,SE,27
2020,2,E,SP,314
2020,2,E,TO,5
2020,3,A,AC,806
2020,3,A,AL,1643
2020,3,A,AM,1981
2020,3,A,AP,518
2020,3,A,BA,5004
2020,3,A,CE,3032
2020,3,A,DF,1329
2020,3,A,ES,1534
2020,3,A,GO,2820
2020,3,A,MA,2745
2020,3,A,MG,6068
2020,3,A,MS,1520
2020,3,A,MT,1392
2020,3,A,PA,4107
2020,3,A,PB,2304
2020,3,A,PE,3875
2020,3,A,PI,1619
2020,3,A,PR,2400
2020,3,A,RJ,4667
2020,3,A,RN,1617
2020,3,A,RO,1437
2020,3,A,RR,231
2020,3,A,RS,2848
2020,3,A,SC,1057
2020,3,A,SE,1095
2020,3,A,SP,9890
2020,3,A,TO,744
2020,3,B,AC,355
2020,3,B,AL,861
2020,3,B,AM,976
2020,3,B,AP,217
2020,3,B,BA,3308
2020,3,B,CE,1729
2020,3,B,DF,1528
2020,3,B,ES,1328
2020,3,B,GO,2091
2020,3,B,MA,1184
2020,3,B,MG,6579
2020,3,B,MS,961
2020,3,B,MT,1122
2020,3,B,PA,1672
2020,3,B,PB,1644
2020,3,B,PE,2603
2020,3,B,PI,808
2020,3,B,PR,2549
2020,3,B,RJ,4285
2020,3,B,RN,1180
2020,3,B,RO,872
2020,3,B,RR,144
2020,3,B,RS,2704
2020,3,B,SC,1118
2020,3,B,SE,669
2020,3,B,SP,10034
2020,3,B,TO,391
2020,3,C,AC,24
2020,3,C,AL,66
2020,3,C,AM,98
2020,3,C,AP,26
2020,3,C,BA,213
