NU_ANO,Q006,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2019,B,5,PI,5014
2019,B,5,PR,1560
2019,B,5,RJ,6073
2019,B,5,RN,4465
2019,B,5,RO,1179
2019,B,5,RR,325
2019,B,5,RS,2524
2019,B,5,SC,592
2019,B,5,SE,3357
2019,B,5,SP,6123
2019,B,5,TO,1368
2019,B,6,AC,1185
2019,B,6,AL,2674
2019,B,6,AM,2918
2019,B,6,AP,1227
2019,B,6,BA,11175
2019,B,6,CE,6733
2019,B,6,DF,1107
2019,B,6,ES,1261
2019,B,6,GO,1844
2019,B,6,MA,6289
2019,B,6,MG,6022
2019,B,6,MS,810
2019,B,6,MT,834
2019,B,6,PA,8046
2019,B,6,PB,4090
2019,B,6,PE,6465
2019,B,6,PI,3712
2019,B,6,PR,1121
2019,B,6,RJ,4035
2019,B,6,RN,3305
2019,B,6,RO,932
2019,B,6,RR,248
2019,B,6,RS,1821
2019,B,6,SC,419
2019,B,6,SE,2419
2019,B,6,SP,4209
2019,B,6,TO,959
2019,B,6,AC,996
2019,B,6,AL,2211
2019,B,6,AM,2297
2019,B,6,AP,1045
2019,B,6,BA,8844
2019,B,6,CE,4975
2019,B,6,DF,840
2019,B,6,ES,995
2019,B,6,GO,1437
2019,B,6,MA,4898
2019,B,6,MG,4987
2019,B,6,MS,652
2019,B,6,MT,710
2019,B,6,PA,6557
2019,B,6,PB,3265
2019,B,6,PE,4950
2019,B,6,PI,2800
2019,B,6,PR,856
2019,B,6,RJ,3394
2019,B,6,RN,2616
2019,B,6,RO,784
2019,B,6,RR,203
2019,B,6,RS,1412
2019,B,6,SC,338
2019,B,6,SE,1911
2019,B,6,SP,3461
2019,B,6,TO,729
2019,B,6,AC,798
2019,B,6,AL,1666
2019,B,6,AM,1920
2019,B,6,AP,910
2019,B,6,BA,6895
2019,B,6,CE,3762
2019,B,6,DF,685
2019,B,6,ES,759
2019,B,6,GO,1080
2019,B,6,MA,3859
2019,B,6,MG,3825
2019,B,6,MS,549
2019,B,6,MT,638
2019,B,6,PA,5488
2019,B,6,PB,2551
2019,B,6,PE,3840
2019,B,6,PI,2265
2019,B,6,PR,756
2019,B,6,RJ,2490
2019,B,6,RN,2070
2019,B,6,RO,667
2019,B,6,RR,174
2019,B,6,RS,1163
2019,B,6,SC,300
2019,B,6,SE,1478
2019,B,6,SP,2846
2019,B,6,TO,652
2019,B,6,AC,698
2019,B,6,AL,1490
2019,B,6,AM,1575
2019,B,6,AP,775
2019,B,6,BA,5604
2019,B,6,CE,2995
2019,B,6,DF,595
2019,B,6,ES,577
2019,B,6,GO,991
2019,B,6,MA,2965
2019,B,6,MG,3137
2019,B,6,MS,474
2019,B,6,MT,517
2019,B,6,PA,4340
2019,B,6,PB,2167
2019,B,6,PE,3127
2019,B,6,PI,1707
2019,B,6,PR,626
2019,B,6,RJ,1959
2019,B,6,RN,1796
2019,B,6,RO,573
2019,B,6,RR,142
2019,B,6,RS,987
2019,B,6,SC,267
2019,B,6,SE,1194
2019,B,6,SP,2230
2019,B,6,TO,452
2019,B,6,AC,560
2019,B,6,AL,1103
2019,B,6,AM,1285
2019,B,6,AP,644
2019,B,6,BA,4379
2019,B,6,CE,2199
2019,B,6,DF,459
2019,B,6,ES,490
2019,B,6,GO,771
2019,B,6,MA,2276
2019,B,6,MG,2476
2019,B,6,MS,402
2019,B,6,MT,416
2019,B,6,PA,3651
2019,B,6,PB,1645
2019,B,6,PE,2282
2019,B,6,PI,1312
2019,B,6,PR,523
2019,B,6,RJ,1575
2019,B,6,RN,1337
2019,B,6,RO,504
2019,B,6,RR,109
2019,B,6,RS,820
2019,B,6,SC,203
2019,B,6,SE,981
2019,B,6,SP,1840
2019,B,6,TO,403
2019,B,6,AC,1771
2019,B,6,AL,3170
2019,B,6,AM,4209
2019,B,6,AP,2159
2019,B,6,BA,12248
2019,B,6,CE,6815
2019,B,6,DF,1557
2019,B,6,ES,1484
2019,B,6,GO,2230
2019,B,6,MA,6519
2019,B,6,MG,7151
2019,B,6,MS,1322
2019,B,6,MT,1242
2019,B,6,PA,11220
2019,B,6,PB,4930
2019,B,6,PE,6703
2019,B,6,PI,3816
2019,B,6,PR,1627
2019,B,6,RJ,4696
2019,B,6,RN,3907
2019,B,6,RO,1657
2019,B,6,RR,352
2019,B,6,RS,2337
2019,B,6,SC,625
2019,B,6,SE,2532
2019,B,6,SP,5416
2019,B,6,TO,1013
2019,B,6,AC,953
2019,B,6,AL,1712
2019,B,6,AM,2631
2019,B,6,AP,1256
2019,B,6,BA,6726
2019,B,6,CE,3671
2019,B,6,DF,895
2019,B,6,ES,824
2019,B,6,GO,1247
2019,B,6,MA,3581
2019,B,6,MG,3785
2019,B,6,MS,833
2019,B,6,MT,718
2019,B,6,PA,6358
2019,B,6,PB,2652
2019,B,6,PE,3597
2019,B,6,PI,2090
2019,B,6,PR,785
2019,B,6,RJ,2591
2019,B,6,RN,2033
2019,B,6,RO,936
2019,B,6,RR,205
2019,B,6,RS,1327
2019,B,6,SC,324
2019,B,6,SE,1325
2019,B,6,SP,3198
2019,B,6,TO,471
2019,B,6,AC,595
2019,B,6,AL,1007
2019,B,6,AM,1854
2019,B,6,AP,888
2019,B,6,BA,4538
2019,B,6,CE,2151
2019,B,6,DF,639
2019,B,6,ES,577
2019,B,6,GO,801
2019,B,6,MA,2151
2019,B,6,MG,2537
2019,B,6,MS,559
2019,B,6,MT,538
2019,B,6,PA,4261
2019,B,6,PB,1611
2019,B,6,PE,2428
2019,B,6,PI,1279
2019,B,6,PR,484
2019,B,6,RJ,2068
2019,B,6,RN,1266
2019,B,6,RO,636
2019,B,6,RR,125
2019,B,6,RS,962
2019,B,6,SC,240
2019,B,6,SE,755
2019,B,6,SP,2349
2019,B,6,TO,327
2019,B,6,AC,284
2019,B,6,AL,505
2019,B,6,AM,979
2019,B,6,AP,465
2019,B,6,BA,2464
2019,B,6,CE,1214
2019,B,6,DF,408
2019,B,6,ES,366
2019,B,6,GO,439
2019,B,6,MA,1093
2019,B,6,MG,1519
2019,B,6,MS,290
2019,B,6,MT,284
2019,B,6,PA,2387
2019,B,6,PB,816
2019,B,6,PE,1400
2019,B,6,PI,675
2019,B,6,PR,283
2019,B,6,RJ,1288
2019,B,6,RN,637
2019,B,6,RO,289
2019,B,6,RR,56
2019,B,6,RS,577
2019,B,6,SC,114
2019,B,6,SE,376
2019,B,6,SP,1405
2019,B,6,TO,160
2019,B,6,AC,104
2019,B,6,AL,284
2019,B,6,AM,504
2019,B,6,AP,195
2019,B,6,BA,1322
2019,B,6,CE,697
2019,B,6,DF,236
2019,B,6,ES,199
2019,B,6,GO,209
2019,B,6,MA,576
2019,B,6,MG,843
2019,B,6,MS,148
2019,B,6,MT,154
2019,B,6,PA,1266
2019,B,6,PB,412
2019,B,6,PE,828
2019,B,6,PI,364
2019,B,6,PR,164
2019,B,6,RJ,873
2019,B,6,RN,348
2019,B,6,RO,140
2019,B,6,RR,38
2019,B,6,RS,378
2019,B,6,SC,62
2019,B,6,SE,210
2019,B,6,SP,917
2019,B,6,TO,68
2019,B,6,AC,36
2019,B,6,AL,122
2019,B,6,AM,213
2019,B,6,AP,116
2019,B,6,BA,698
2019,B,6,CE,389
2019,B,6,DF,134
2019,B,6,ES,110
2019,B,6,GO,119
2019,B,6,MA,242
2019,B,6,MG,508
2019,B,6,MS,79
2019,B,6,MT,66
2019,B,6,PA,570
2019,B,6,PB,229
2019,B,6,PE,401
2019,B,6,PI,215
2019,B,6,PR,89
2019,B,6,RJ,544
2019,B,6,RN,160
2019,B,6,RO,48
2019,B,6,RR,9
2019,B,6,RS,239
2019,B,6,SC,28
2019,B,6,SE,117
2019,B,6,SP,526
2019,B,6,TO,27
2019,B,6,AC,8
2019,B,6,AL,46
2019,B,6,AM,85
2019,B,6,AP,43
2019,B,6,BA,307
2019,B,6,CE,178
2019,B,6,DF,56
2019,B,6,ES,53
2019,B,6,GO,42
2019,B,6,MA,109
2019,B,6,MG,238
2019,B,6,MS,33
2019,B,6,MT,31
2019,B,6,PA,254
2019,B,6,PB,87
2019,B,6,PE,188
2019,B,6,PI,97
2019,B,6,PR,41
2019,B,6,RJ,316
2019,B,6,RN,60
2019,B,6,RO,32
2019,B,6,RR,6
2019,B,6,RS,141
2019,B,6,SC,17
2019,B,6,SE,45
2019,B,6,SP,249
2019,B,6,TO,18
2019,B,6,AC,4
2019,B,6,AL,10
2019,B,6,AM,31
2019,B,6,AP,11
2019,B,6,BA,124
2019,B,6,CE,57
2019,B,6,DF,15
2019,B,6,ES,14
2019,B,6,GO,24
2019,B,6,MA,27
2019,B,6,MG,100
2019,B,6,MS,14
2019,B,6,MT,21
2019,B,6,PA,83
2019,B,6,PB,34
2019,B,6,PE,54
2019,B,6,PI,24
2019,B,6,PR,12
2019,B,6,RJ,164
2019,B,6,RN,27
2019,B,6,RO,6
2019,B,6,RS,50
2019,B,6,SC,8
2019,B,6,SE,5
2019,B,6,SP,110
2019,B,6,TO,6
2019,B,6,AC,2
2019,B,6,AL,4
2019,B,6,AM,6
2019,B,6,AP,1
2019,B,6,BA,31
2019,B,6,CE,22
2019,B,6,DF,8
2019,B,6,ES,8
2019,B,6,GO,8
2019,B,6,MA,18
2019,B,6,MG,28
2019,B,6,MS,6
2019,B,6,MT,4
2019,B,6,PA,30
2019,B,6,PB,8
2019,B,6,PE,23
2019,B,6,PI,6
2019,B,6,PR,12
2019,B,6,RJ,60
2019,B,6,RN,6
2019,B,6,RO,1
2019,B,6,RR,3
2019,B,6,RS,25
2019,B,6,SC,3
2019,B,6,SE,5
2019,B,6,SP,44
2019,B,6,TO,1
2019,B,6,AC,1
2019,B,6,AL,2
2019,B,6,AM,3
2019,B,6,AP,1
2019,B,6,BA,15
2019,B,6,CE,11
2019,B,6,DF,4
2019,B,6,ES,3
2019,B,6,GO,1
2019,B,6,MA,4
2019,B,6,MG,14
2019,B,6,MS,3
2019,B,6,MT,3
2019,B,6,PA,10
2019,B,6,PB,4
2019,B,6,PE,12
2019,B,6,PI,2
2019,B,6,PR,6
2019,B,6,RJ,27
2019,B,6,RN,1
2019,B,6,RO,3
2019,B,6,RS,7
2019,B,6,SC,1
2019,B,6,SE,2
2019,B,6,SP,17
2019,C,1,AC,311
2019,C,1,AL,932
2019,C,1,AM,1011
2019,C,1,AP,416
2019,C,1,BA,5212
2019,C,1,CE,5487
2019,C,1,DF,439
2019,C,1,ES,687
2019,C,1,GO,3604
2019,C,1,MA,3815
2019,C,1,MG,6574
2019,C,1,MS,875
2019,C,1,MT,1187
2019,C,1,PA,3966
2019,C,1,PB,2355
2019,C,1,PE,5277
2019,C,1,PI,1990
2019,C,1,PR,2268
2019,C,1,RJ,2394
2019,C,1,RN,879
2019,C,1,RO,569
2019,C,1,RR,173
2019,C,1,RS,1322
2019,C,1,SC,771
2019,C,1,SE,1370
2019,C,1,SP,6223
2019,C,1,TO,848
2019,C,2,AC,908
2019,C,2,AL,2400
2019,C,2,AM,3619
2019,C,2,AP,1044
2019,C,2,BA,10828
2019,C,2,CE,13287
2019,C,2,DF,2282
2019,C,2,ES,3463
2019,C,2,GO,8074
2019,C,2,MA,6758
2019,C,2,MG,18942
2019,C,2,MS,2914
2019,C,2,MT,3383
2019,C,2,PA,7227
2019,C,2,PB,3964
2019,C,2,PE,9817
2019,C,2,PI,3255
2019,C,2,PR,9546
2019,C,2,RJ,9271
2019,C,2,RN,2532
2019,C,2,RO,1650
2019,C,2,RR,388
2019,C,2,RS,5148
2019,C,2,SC,3411
2019,C,2,SE,2070
2019,C,2,SP,45514
2019,C,2,TO,1888
2019,C,3,AC,1234
2019,C,3,AL,3238
2019,C,3,AM,5194
2019,C,3,AP,1346
2019,C,3,BA,13500
2019,C,3,CE,15685
2019,C,3,DF,3705
2019,C,3,ES,5045
2019,C,3,GO,9665
2019,C,3,MA,7993
2019,C,3,MG,24682
2019,C,3,MS,3052
2019,C,3,MT,4266
2019,C,3,PA,9435
2019,C,3,PB,4679
2019,C,3,PE,11202
2019,C,3,PI,3852
2019,C,3,PR,8615
2019,C,3,RJ,15273
2019,C,3,RN,3578
2019,C,3,RO,2764
2019,C,3,RR,594
2019,C,3,RS,9142
2019,C,3,SC,5165
2019,C,3,SE,2372
2019,C,3,SP,33234
2019,C,3,TO,2060
2019,C,4,AC,1097
