NU_ANO,Q006,TP_ESCOLA,SG_UF_PROVA,QTD
2019,D,1,PE,13470
2019,D,1,PI,5086
2019,D,1,PR,17998
2019,D,1,RJ,24373
2019,D,1,RN,6897
2019,D,1,RO,4414
2019,D,1,RR,794
2019,D,1,RS,19242
2019,D,1,SC,8266
2019,D,1,SE,3581
2019,D,1,SP,66541
2019,D,1,TO,2813
2019,D,2,AC,394
2019,D,2,AL,699
2019,D,2,AM,2009
2019,D,2,AP,444
2019,D,2,BA,4117
2019,D,2,CE,4017
2019,D,2,DF,2346
2019,D,2,ES,3074
2019,D,2,GO,5088
2019,D,2,MA,2050
2019,D,2,MG,14782
2019,D,2,MS,2272
2019,D,2,MT,2835
2019,D,2,PA,2659
2019,D,2,PB,1129
2019,D,2,PE,3081
2019,D,2,PI,908
2019,D,2,PR,9459
2019,D,2,RJ,8022
2019,D,2,RN,1197
2019,D,2,RO,1466
2019,D,2,RR,228
2019,D,2,RS,7223
2019,D,2,SC,6180
2019,D,2,SE,524
2019,D,2,SP,36584
2019,D,2,TO,834
2019,D,3,AC,13
2019,D,3,AL,362
2019,D,3,AM,135
2019,D,3,AP,49
2019,D,3,BA,1178
2019,D,3,CE,841
2019,D,3,DF,271
2019,D,3,ES,182
2019,D,3,GO,604
2019,D,3,MA,292
2019,D,3,MG,1101
2019,D,3,MS,120
2019,D,3,MT,137
2019,D,3,PA,671
2019,D,3,PB,524
2019,D,3,PE,834
2019,D,3,PI,358
2019,D,3,PR,574
2019,D,3,RJ,2184
2019,D,3,RN,369
2019,D,3,RO,47
2019,D,3,RR,8
2019,D,3,RS,496
2019,D,3,SC,316
2019,D,3,SE,313
2019,D,3,SP,3694
2019,D,3,TO,43
2019,D,1,AC,744
2019,D,1,AL,1867
2019,D,1,AM,2047
2019,D,1,AP,749
2019,D,1,BA,8179
2019,D,1,CE,4905
2019,D,1,DF,2802
2019,D,1,ES,3954
2019,D,1,GO,6269
2019,D,1,MA,3750
2019,D,1,MG,22082
2019,D,1,MS,2472
2019,D,1,MT,3333
2019,D,1,PA,5858
2019,D,1,PB,3306
2019,D,1,PE,5729
2019,D,1,PI,2415
2019,D,1,PR,10459
2019,D,1,RJ,12284
2019,D,1,RN,3181
2019,D,1,RO,1956
2019,D,1,RR,317
2019,D,1,RS,10832
2019,D,1,SC,5366
2019,D,1,SE,1678
2019,D,1,SP,35424
2019,D,1,TO,1279
2019,D,2,AC,156
2019,D,2,AL,233
2019,D,2,AM,570
2019,D,2,AP,154
2019,D,2,BA,1370
2019,D,2,CE,703
2019,D,2,DF,925
2019,D,2,ES,1202
2019,D,2,GO,1825
2019,D,2,MA,652
2019,D,2,MG,5990
2019,D,2,MS,914
2019,D,2,MT,1157
2019,D,2,PA,943
2019,D,2,PB,345
2019,D,2,PE,922
2019,D,2,PI,340
2019,D,2,PR,4445
2019,D,2,RJ,3273
2019,D,2,RN,458
2019,D,2,RO,561
2019,D,2,RR,107
2019,D,2,RS,3659
2019,D,2,SC,3283
2019,D,2,SE,161
2019,D,2,SP,15034
2019,D,2,TO,331
2019,D,3,AC,12
2019,D,3,AL,295
2019,D,3,AM,63
2019,D,3,AP,26
2019,D,3,BA,870
2019,D,3,CE,662
2019,D,3,DF,235
2019,D,3,ES,208
2019,D,3,GO,491
2019,D,3,MA,226
2019,D,3,MG,1006
2019,D,3,MS,94
2019,D,3,MT,136
2019,D,3,PA,447
2019,D,3,PB,381
2019,D,3,PE,634
2019,D,3,PI,274
2019,D,3,PR,576
2019,D,3,RJ,1770
2019,D,3,RN,272
2019,D,3,RO,28
2019,D,3,RR,18
2019,D,3,RS,458
2019,D,3,SC,344
2019,D,3,SE,228
2019,D,3,SP,3512
2019,D,3,TO,34
2019,E,1,AC,980
2019,E,1,AL,2221
2019,E,1,AM,2747
2019,E,1,AP,1059
2019,E,1,BA,10448
2019,E,1,CE,6205
2019,E,1,DF,3540
2019,E,1,ES,5048
2019,E,1,GO,7303
2019,E,1,MA,4738
2019,E,1,MG,29083
2019,E,1,MS,2872
2019,E,1,MT,4189
2019,E,1,PA,7192
2019,E,1,PB,4239
2019,E,1,PE,7252
2019,E,1,PI,2938
2019,E,1,PR,12573
2019,E,1,RJ,15168
2019,E,1,RN,3946
2019,E,1,RO,2369
2019,E,1,RR,443
2019,E,1,RS,13415
2019,E,1,SC,6942
2019,E,1,SE,2007
2019,E,1,SP,46982
2019,E,1,TO,1560
2019,E,2,AC,230
2019,E,2,AL,299
2019,E,2,AM,939
2019,E,2,AP,267
2019,E,2,BA,1903
2019,E,2,CE,1248
2019,E,2,DF,1410
2019,E,2,ES,1923
2019,E,2,GO,2560
2019,E,2,MA,861
2019,E,2,MG,8815
2019,E,2,MS,1302
2019,E,2,MT,1646
2019,E,2,PA,1263
2019,E,2,PB,484
2019,E,2,PE,1372
2019,E,2,PI,414
2019,E,2,PR,6488
2019,E,2,RJ,4247
2019,E,2,RN,696
2019,E,2,RO,813
2019,E,2,RR,151
2019,E,2,RS,5260
2019,E,2,SC,5254
2019,E,2,SE,277
2019,E,2,SP,24881
2019,E,2,TO,497
2019,E,3,AC,21
2019,E,3,AL,343
2019,E,3,AM,136
2019,E,3,AP,35
2019,E,3,BA,1189
2019,E,3,CE,826
2019,E,3,DF,364
2019,E,3,ES,283
2019,E,3,GO,652
2019,E,3,MA,305
2019,E,3,MG,1543
2019,E,3,MS,145
2019,E,3,MT,152
2019,E,3,PA,637
2019,E,3,PB,455
2019,E,3,PE,837
2019,E,3,PI,355
2019,E,3,PR,948
2019,E,3,RJ,2366
2019,E,3,RN,353
2019,E,3,RO,49
2019,E,3,RR,20
2019,E,3,RS,716
2019,E,3,SC,495
2019,E,3,SE,278
2019,E,3,SP,5379
2019,E,3,TO,72
2019,F,1,AC,650
2019,F,1,AL,1615
2019,F,1,AM,1723
2019,F,1,AP,730
2019,F,1,BA,6594
2019,F,1,CE,3841
2019,F,1,DF,2751
2019,F,1,ES,2973
2019,F,1,GO,4927
2019,F,1,MA,3183
2019,F,1,MG,18147
2019,F,1,MS,2050
2019,F,1,MT,2809
2019,F,1,PA,4460
2019,F,1,PB,2565
2019,F,1,PE,4887
2019,F,1,PI,1958
2019,F,1,PR,8659
2019,F,1,RJ,10787
2019,F,1,RN,2696
2019,F,1,RO,1444
2019,F,1,RR,324
2019,F,1,RS,8716
2019,F,1,SC,4793
2019,F,1,SE,1514
2019,F,1,SP,31381
2019,F,1,TO,1058
2019,F,2,AC,127
2019,F,2,AL,152
2019,F,2,AM,452
2019,F,2,AP,125
2019,F,2,BA,880
2019,F,2,CE,362
2019,F,2,DF,825
2019,F,2,ES,841
2019,F,2,GO,1187
2019,F,2,MA,408
2019,F,2,MG,4154
2019,F,2,MS,614
2019,F,2,MT,765
2019,F,2,PA,636
2019,F,2,PB,187
2019,F,2,PE,625
2019,F,2,PI,221
2019,F,2,PR,3164
2019,F,2,RJ,2113
2019,F,2,RN,310
2019,F,2,RO,368
2019,F,2,RR,82
2019,F,2,RS,2743
2019,F,2,SC,2700
2019,F,2,SE,103
2019,F,2,SP,11382
2019,F,2,TO,283
2019,F,3,AC,29
2019,F,3,AL,305
2019,F,3,AM,119
2019,F,3,AP,57
2019,F,3,BA,1179
2019,F,3,CE,734
2019,F,3,DF,435
2019,F,3,ES,320
2019,F,3,GO,695
2019,F,3,MA,313
2019,F,3,MG,1650
2019,F,3,MS,190
2019,F,3,MT,211
2019,F,3,PA,577
2019,F,3,PB,385
2019,F,3,PE,744
2019,F,3,PI,316
2019,F,3,PR,1096
2019,F,3,RJ,2402
2019,F,3,RN,333
2019,F,3,RO,57
2019,F,3,RR,21
2019,F,3,RS,778
2019,F,3,SC,620
2019,F,3,SE,245
2019,F,3,SP,5992
2019,F,3,TO,58
2019,G,1,AC,484
2019,G,1,AL,1088
2019,G,1,AM,1196
2019,G,1,AP,601
2019,G,1,BA,4590
2019,G,1,CE,2842
2019,G,1,DF,2319
2019,G,1,ES,2141
2019,G,1,GO,3485
2019,G,1,MA,2234
2019,G,1,MG,12958
2019,G,1,MS,1402
2019,G,1,MT,2172
2019,G,1,PA,3262
2019,G,1,PB,1856
2019,G,1,PE,3499
2019,G,1,PI,1258
2019,G,1,PR,5870
2019,G,1,RJ,7912
2019,G,1,RN,1888
2019,G,1,RO,1026
2019,G,1,RR,268
2019,G,1,RS,5850
2019,G,1,SC,3266
2019,G,1,SE,1091
2019,G,1,SP,22329
2019,G,1,TO,762
2019,G,2,AC,103
2019,G,2,AL,111
2019,G,2,AM,352
2019,G,2,AP,115
2019,G,2,BA,710
2019,G,2,CE,376
2019,G,2,DF,716
2019,G,2,ES,683
2019,G,2,GO,1059
2019,G,2,MA,367
2019,G,2,MG,3293
2019,G,2,MS,538
2019,G,2,MT,756
2019,G,2,PA,497
2019,G,2,PB,150
2019,G,2,PE,498
2019,G,2,PI,124
2019,G,2,PR,2503
2019,G,2,RJ,1622
2019,G,2,RN,279
2019,G,2,RO,345
2019,G,2,RR,85
2019,G,2,RS,2174
2019,G,2,SC,2249
2019,G,2,SE,91
2019,G,2,SP,9055
2019,G,2,TO,228
2019,G,3,AC,24
2019,G,3,AL,251
2019,G,3,AM,104
2019,G,3,AP,48
2019,G,3,BA,872
2019,G,3,CE,607
2019,G,3,DF,439
2019,G,3,ES,274
2019,G,3,GO,593
2019,G,3,MA,223
2019,G,3,MG,1364
2019,G,3,MS,185
2019,G,3,MT,161
2019,G,3,PA,489
2019,G,3,PB,337
2019,G,3,PE,600
2019,G,3,PI,256
2019,G,3,PR,996
2019,G,3,RJ,1946
2019,G,3,RN,293
2019,G,3,RO,36
2019,G,3,RR,14
2019,G,3,RS,706
2019,G,3,SC,566
2019,G,3,SE,238
2019,G,3,SP,5247
2019,G,3,TO,53
2019,G,1,AC,322
2019,G,1,AL,668
2019,G,1,AM,690
2019,G,1,AP,335
2019,G,1,BA,2646
2019,G,1,CE,1644
2019,G,1,DF,1578
2019,G,1,ES,1220
2019,G,1,GO,2087
2019,G,1,MA,1239
2019,G,1,MG,7163
2019,G,1,MS,810
2019,G,1,MT,1203
2019,G,1,PA,1845
2019,G,1,PB,1028
2019,G,1,PE,1980
2019,G,1,PI,773
2019,G,1,PR,3534
2019,G,1,RJ,5049
2019,G,1,RN,1045
2019,G,1,RO,539
2019,G,1,RR,156
2019,G,1,RS,3251
2019,G,1,SC,1823
2019,G,1,SE,702
2019,G,1,SP,12782
2019,G,1,TO,471
2019,G,2,AC,39
2019,G,2,AL,37
2019,G,2,AM,176
2019,G,2,AP,55
2019,G,2,BA,294
2019,G,2,CE,139
2019,G,2,DF,385
2019,G,2,ES,269
2019,G,2,GO,446
2019,G,2,MA,135
2019,G,2,MG,1359
2019,G,2,MS,279
2019,G,2,MT,344
2019,G,2,PA,199
2019,G,2,PB,42
2019,G,2,PE,202
2019,G,2,PI,47
2019,G,2,PR,1095
2019,G,2,RJ,797
2019,G,2,RN,133
2019,G,2,RO,140
2019,G,2,RR,55
2019,G,2,RS,950
2019,G,2,SC,927
2019,G,2,SE,38
2019,G,2,SP,3481
2019,G,2,TO,92
2019,G,3,AC,22
2019,G,3,AL,153
2019,G,3,AM,87
2019,G,3,AP,53
2019,G,3,BA,636
2019,G,3,CE,408
2019,G,3,DF,355
2019,G,3,ES,196
2019,G,3,GO,365
2019,G,3,MA,170
2019,G,3,MG,993
2019,G,3,MS,133
2019,G,3,MT,139
2019,G,3,PA,324
2019,G,3,PB,205
2019,G,3,PE,442
2019,G,3,PI,167
2019,G,3,PR,735
2019,G,3,RJ,1427
2019,G,3,RN,161
2019,G,3,RO,32
2019,G,3,RR,16
2019,G,3,RS,496
2019,G,3,SC,374
2019,G,3,SE,147
2019,G,3,SP,3783
2019,G,3,TO,30
2019,G,1,AC,200
2019,G,1,AL,485
2019,G,1,AM,503
2019,G,1,AP,266
2019,G,1,BA,1810
2019,G,1,CE,1136
2019,G,1,DF,1374
2019,G,1,ES,820
2019,G,1,GO,1391
2019,G,1,MA,829
2019,G,1,MG,5124
2019,G,1,MS,549
2019,G,1,MT,807
2019,G,1,PA,1164
2019,G,1,PB,748
2019,G,1,PE,1417
2019,G,1,PI,510
2019,G,1,PR,2321
2019,G,1,RJ,3673
2019,G,1,RN,798
2019,G,1,RO,373
2019,G,1,RR,112
2019,G,1,RS,2239
2019,G,1,SC,1302
2019,G,1,SE,423
2019,G,1,SP,8960
2019,G,1,TO,329
2019,G,2,AC,38
2019,G,2,AL,30
2019,G,2,AM,131
2019,G,2,AP,39
2019,G,2,BA,211
2019,G,2,CE,94
2019,G,2,DF,341
2019,G,2,ES,244
2019,G,2,GO,315
2019,G,2,MA,112
2019,G,2,MG,1089
2019,G,2,MS,204
2019,G,2,MT,252
2019,G,2,PA,160
2019,G,2,PB,37
2019,G,2,PE,141
2019,G,2,PI,39
2019,G,2,PR,827
2019,G,2,RJ,624
2019,G,2,RN,63
2019,G,2,RO,120
2019,G,2,RR,35
2019,G,2,RS,685
2019,G,2,SC,686
2019,G,2,SE,36
2019,G,2,SP,2745
2019,G,2,TO,88
2019,G,3,AC,24
2019,G,3,AL,106
2019,G,3,AM,51
2019,G,3,AP,32
2019,G,3,BA,409
2019,G,3,CE,302
2019,G,3,DF,280
2019,G,3,ES,166
2019,G,3,GO,282
2019,G,3,MA,113
2019,G,3,MG,748
2019,G,3,MS,102
2019,G,3,MT,96
2019,G,3,PA,244
2019,G,3,PB,158
2019,G,3,PE,293
2019,G,3,PI,126
2019,G,3,PR,563
2019,G,3,RJ,1100
2019,G,3,RN,122
2019,G,3,RO,26
2019,G,3,RR,14
2019,G,3,RS,367
2019,G,3,SC,309
2019,G,3,SE,115
2019,G,3,SP,2780
2019,G,3,TO,49
2019,G,1,AC,164
2019,G,1,AL,343
2019,G,1,AM,349
2019,G,1,AP,193
2019,G,1,BA,1362
2019,G,1,CE,878
2019,G,1,DF,1111
2019,G,1,ES,661
2019,G,1,GO,1129
2019,G,1,MA,583
2019,G,1,MG,3904
2019,G,1,MS,429
2019,G,1,MT,674
2019,G,1,PA,856
2019,G,1,PB,615
2019,G,1,PE,1038
2019,G,1,PI,417
2019,G,1,PR,1858
2019,G,1,RJ,2929
2019,G,1,RN,593
2019,G,1,RO,262
2019,G,1,RR,100
2019,G,1,RS,1731
2019,G,1,SC,1018
2019,G,1,SE,314
2019,G,1,SP,6929
2019,G,1,TO,249
2019,G,2,AC,27
2019,G,2,AL,23
2019,G,2,AM,69
2019,G,2,AP,24
2019,G,2,BA,89
2019,G,2,CE,56
2019,G,2,DF,243
2019,G,2,ES,112
2019,G,2,GO,200
2019,G,2,MA,52
2019,G,2,MG,683
2019,G,2,MS,118
2019,G,2,MT,153
2019,G,2,PA,103
2019,G,2,PB,29
2019,G,2,PE,102
2019,G,2,PI,18
2019,G,2,PR,455
2019,G,2,RJ,400
2019,G,2,RN,47
2019,G,2,RO,58
2019,G,2,RR,18
2019,G,2,RS,497
2019,G,2,SC,385
2019,G,2,SE,13
2019,G,2,SP,1440
2019,G,2,TO,33
2019,G,3,AC,13
2019,G,3,AL,89
2019,G,3,AM,42
2019,G,3,AP,35
2019,G,3,BA,367
2019,G,3,CE,255
2019,G,3,DF,331
2019,G,3,ES,137
2019,G,3,GO,253
2019,G,3,MA,101
2019,G,3,MG,693
2019,G,3,MS,98
2019,G,3,MT,93
2019,G,3,PA,195
2019,G,3,PB,137
2019,G,3,PE,272
2019,G,3,PI,103
2019,G,3,PR,483
2019,G,3,RJ,945
2019,G,3,RN,124
2019,G,3,RO,19
2019,G,3,RR,9
2019,G,3,RS,341
2019,G,3,SC,282
2019,G,3,SE,91
2019,G,3,SP,2513
2019,G,3,TO,30
2019,G,1,AC,156
2019,G,1,AL,320
2019,G,1,AM,353
2019,G,1,AP,196
2019,G,1,BA,1327
2019,G,1,CE,844
2019,G,1,DF,1151
2019,G,1,ES,610
2019,G,1,GO,1065
2019,G,1,MA,602
2019,G,1,MG,3710
2019,G,1,MS,464
2019,G,1,MT,630
2019,G,1,PA,803
2019,G,1,PB,557
2019,G,1,PE,1119
2019,G,1,PI,388
2019,G,1,PR,1757
2019,G,1,RJ,2878
2019,G,1,RN,598
2019,G,1,RO,244
2019,G,1,RR,82
2019,G,1,RS,1594
2019,G,1,SC,842
2019,G,1,SE,345
2019,G,1,SP,7046
2019,G,1,TO,258
2019,G,2,AC,21
2019,G,2,AL,10
2019,G,2,AM,58
2019,G,2,AP,25
2019,G,2,BA,97
2019,G,2,CE,58
2019,G,2,DF,268
2019,G,2,ES,130
2019,G,2,GO,188
2019,G,2,MA,36
2019,G,2,MG,685
2019,G,2,MS,115
2019,G,2,MT,143
2019,G,2,PA,77
2019,G,2,PB,23
2019,G,2,PE,84
2019,G,2,PI,24
2019,G,2,PR,460
2019,G,2,RJ,345
2019,G,2,RN,49
2019,G,2,RO,54
2019,G,2,RR,20
2019,G,2,RS,388
2019,G,2,SC,291
2019,G,2,SE,12
2019,G,2,SP,1322
2019,G,2,TO,35
2019,G,3,AC,18
2019,G,3,AL,97
2019,G,3,AM,65
2019,G,3,AP,35
2019,G,3,BA,380
2019,G,3,CE,227
2019,G,3,DF,312
2019,G,3,ES,148
2019,G,3,GO,241
2019,G,3,MA,96
2019,G,3,MG,744
2019,G,3,MS,79
2019,G,3,MT,108
2019,G,3,PA,191
2019,G,3,PB,122
2019,G,3,PE,305
2019,G,3,PI,113
2019,G,3,PR,538
2019,G,3,RJ,955
2019,G,3,RN,99
2019,G,3,RO,26
2019,G,3,RR,9
2019,G,3,RS,364
2019,G,3,SC,284
2019,G,3,SE,78
2019,G,3,SP,2668
2019,G,3,TO,41
2019,G,1,AC,187
2019,G,1,AL,438
2019,G,1,AM,522
2019,G,1,AP,214
2019,G,1,BA,1939
2019,G,1,CE,1303
2019,G,1,DF,1731
2019,G,1,ES,845
2019,G,1,GO,1437
2019,G,1,MA,806
2019,G,1,MG,5289
2019,G,1,MS,651
2019,G,1,MT,941
2019,G,1,PA,1061
2019,G,1,PB,849
2019,G,1,PE,1523
2019,G,1,PI,604
2019,G,1,PR,2464
2019,G,1,RJ,4111
2019,G,1,RN,881
2019,G,1,RO,313
2019,G,1,RR,145
2019,G,1,RS,2211
2019,G,1,SC,1278
2019,G,1,SE,475
2019,G,1,SP,10358
2019,G,1,TO,330
2019,G,2,AC,18
2019,G,2,AL,13
2019,G,2,AM,68
2019,G,2,AP,21
2019,G,2,BA,117
2019,G,2,CE,48
2019,G,2,DF,340
2019,G,2,ES,140
2019,G,2,GO,162
2019,G,2,MA,46
2019,G,2,MG,719
2019,G,2,MS,110
2019,G,2,MT,138
2019,G,2,PA,92
2019,G,2,PB,23
2019,G,2,PE,79
2019,G,2,PI,20
2019,G,2,PR,446
2019,G,2,RJ,411
2019,G,2,RN,66
2019,G,2,RO,64
2019,G,2,RR,14
2019,G,2,RS,459
2019,G,2,SC,368
2019,G,2,SE,16
2019,G,2,SP,1411
2019,G,2,TO,46
2019,G,3,AC,20
2019,G,3,AL,131
2019,G,3,AM,87
2019,G,3,AP,38
2019,G,3,BA,547
2019,G,3,CE,383
2019,G,3,DF,572
2019,G,3,ES,229
2019,G,3,GO,441
2019,G,3,MA,143
