NU_ANO,Q024,Q006,SG_UF_PROVA,QTD
2019,B,C,PI,4003
2019,B,C,PR,16065
2019,B,C,RJ,21848
2019,B,C,RN,5365
2019,B,C,RO,2995
2019,B,C,RR,501
2019,B,C,RS,16697
2019,B,C,SC,7974
2019,B,C,SE,2877
2019,B,C,SP,56120
2019,B,C,TO,1768
2019,B,D,AC,1135
2019,B,D,AL,2959
2019,B,D,AM,4073
2019,B,D,AP,1139
2019,B,D,BA,15753
2019,B,D,CE,8889
2019,B,D,DF,5606
2019,B,D,ES,7509
2019,B,D,GO,11074
2019,B,D,MA,6260
2019,B,D,MG,40106
2019,B,D,MS,4547
2019,B,D,MT,5850
2019,B,D,PA,8294
2019,B,D,PB,5547
2019,B,D,PE,10517
2019,B,D,PI,3525
2019,B,D,PR,17160
2019,B,D,RJ,21259
2019,B,D,RN,5105
2019,B,D,RO,3335
2019,B,D,RR,545
2019,B,D,RS,16558
2019,B,D,SC,8958
2019,B,D,SE,2530
2019,B,D,SP,66516
2019,B,D,TO,1942
2019,B,D,AC,488
2019,B,D,AL,1493
2019,B,D,AM,1392
2019,B,D,AP,489
2019,B,D,BA,6606
2019,B,D,CE,3644
2019,B,D,DF,2423
2019,B,D,ES,3353
2019,B,D,GO,5160
2019,B,D,MA,2483
2019,B,D,MG,19178
2019,B,D,MS,2046
2019,B,D,MT,2692
2019,B,D,PA,3804
2019,B,D,PB,2498
2019,B,D,PE,4450
2019,B,D,PI,1757
2019,B,D,PR,9535
2019,B,D,RJ,10713
2019,B,D,RN,2367
2019,B,D,RO,1476
2019,B,D,RR,237
2019,B,D,RS,9316
2019,B,D,SC,5533
2019,B,D,SE,1248
2019,B,D,SP,33922
2019,B,D,TO,939
2019,B,E,AC,704
2019,B,E,AL,1766
2019,B,E,AM,2140
2019,B,E,AP,762
2019,B,E,BA,8751
2019,B,E,CE,4905
2019,B,E,DF,3201
2019,B,E,ES,4682
2019,B,E,GO,6584
2019,B,E,MA,3361
2019,B,E,MG,26206
2019,B,E,MS,2693
2019,B,E,MT,3715
2019,B,E,PA,5120
2019,B,E,PB,3290
2019,B,E,PE,5884
2019,B,E,PI,2262
2019,B,E,PR,12400
2019,B,E,RJ,13665
2019,B,E,RN,3110
2019,B,E,RO,2003
2019,B,E,RR,341
2019,B,E,RS,12242
2019,B,E,SC,8019
2019,B,E,SE,1580
2019,B,E,SP,49386
2019,B,E,TO,1293
2019,B,F,AC,517
2019,B,F,AL,1245
2019,B,F,AM,1256
2019,B,F,AP,518
2019,B,F,BA,5355
2019,B,F,CE,2794
2019,B,F,DF,2290
2019,B,F,ES,2500
2019,B,F,GO,4144
2019,B,F,MA,2274
2019,B,F,MG,14796
2019,B,F,MS,1684
2019,B,F,MT,2297
2019,B,F,PA,3244
2019,B,F,PB,1814
2019,B,F,PE,3609
2019,B,F,PI,1455
2019,B,F,PR,7539
2019,B,F,RJ,8955
2019,B,F,RN,1966
2019,B,F,RO,1134
2019,B,F,RR,227
2019,B,F,RS,7239
2019,B,F,SC,4796
2019,B,F,SE,1135
2019,B,F,SP,29602
2019,B,F,TO,790
2019,B,G,AC,354
2019,B,G,AL,856
2019,B,G,AM,916
2019,B,G,AP,425
2019,B,G,BA,3624
2019,B,G,CE,2084
2019,B,G,DF,1884
2019,B,G,ES,1831
2019,B,G,GO,3069
2019,B,G,MA,1643
2019,B,G,MG,10369
2019,B,G,MS,1230
2019,B,G,MT,1871
2019,B,G,PA,2396
2019,B,G,PB,1278
2019,B,G,PE,2537
2019,B,G,PI,934
2019,B,G,PR,5155
2019,B,G,RJ,6468
2019,B,G,RN,1393
2019,B,G,RO,843
2019,B,G,RR,207
2019,B,G,RS,4858
2019,B,G,SC,3405
2019,B,G,SE,822
2019,B,G,SP,20921
2019,B,G,TO,608
2019,B,G,AC,222
2019,B,G,AL,470
2019,B,G,AM,485
2019,B,G,AP,237
2019,B,G,BA,1987
2019,B,G,CE,1016
2019,B,G,DF,1154
2019,B,G,ES,861
2019,B,G,GO,1631
2019,B,G,MA,839
2019,B,G,MG,5107
2019,B,G,MS,647
2019,B,G,MT,940
2019,B,G,PA,1237
2019,B,G,PB,635
2019,B,G,PE,1282
2019,B,G,PI,553
2019,B,G,PR,2717
2019,B,G,RJ,3847
2019,B,G,RN,718
2019,B,G,RO,406
2019,B,G,RR,119
2019,B,G,RS,2431
2019,B,G,SC,1616
2019,B,G,SE,494
2019,B,G,SP,10457
2019,B,G,TO,342
2019,B,G,AC,157
2019,B,G,AL,312
2019,B,G,AM,341
2019,B,G,AP,150
2019,B,G,BA,1299
2019,B,G,CE,694
2019,B,G,DF,961
2019,B,G,ES,598
2019,B,G,GO,1071
2019,B,G,MA,583
2019,B,G,MG,3438
2019,B,G,MS,443
2019,B,G,MT,642
2019,B,G,PA,798
2019,B,G,PB,423
2019,B,G,PE,873
2019,B,G,PI,339
2019,B,G,PR,1757
2019,B,G,RJ,2674
2019,B,G,RN,504
2019,B,G,RO,252
2019,B,G,RR,63
2019,B,G,RS,1617
2019,B,G,SC,1100
2019,B,G,SE,285
2019,B,G,SP,7158
2019,B,G,TO,274
2019,B,G,AC,115
2019,B,G,AL,206
2019,B,G,AM,228
2019,B,G,AP,123
2019,B,G,BA,893
2019,B,G,CE,501
2019,B,G,DF,764
2019,B,G,ES,416
2019,B,G,GO,814
2019,B,G,MA,358
2019,B,G,MG,2490
2019,B,G,MS,308
2019,B,G,MT,497
2019,B,G,PA,551
2019,B,G,PB,299
2019,B,G,PE,612
2019,B,G,PI,255
2019,B,G,PR,1215
2019,B,G,RJ,1935
2019,B,G,RN,316
2019,B,G,RO,172
2019,B,G,RR,52
2019,B,G,RS,1159
2019,B,G,SC,750
2019,B,G,SE,212
2019,B,G,SP,5085
2019,B,G,TO,162
2019,B,G,AC,93
2019,B,G,AL,191
2019,B,G,AM,196
2019,B,G,AP,121
2019,B,G,BA,847
2019,B,G,CE,457
2019,B,G,DF,715
2019,B,G,ES,390
2019,B,G,GO,724
2019,B,G,MA,345
2019,B,G,MG,2342
2019,B,G,MS,298
2019,B,G,MT,468
2019,B,G,PA,517
2019,B,G,PB,274
2019,B,G,PE,609
2019,B,G,PI,241
2019,B,G,PR,1188
2019,B,G,RJ,1845
2019,B,G,RN,302
2019,B,G,RO,160
2019,B,G,RR,60
2019,B,G,RS,1015
2019,B,G,SC,605
2019,B,G,SE,198
2019,B,G,SP,4851
2019,B,G,TO,172
2019,B,G,AC,103
2019,B,G,AL,239
2019,B,G,AM,274
2019,B,G,AP,90
2019,B,G,BA,1103
2019,B,G,CE,653
2019,B,G,DF,1038
2019,B,G,ES,490
2019,B,G,GO,886
2019,B,G,MA,416
2019,B,G,MG,2949
2019,B,G,MS,405
2019,B,G,MT,573
2019,B,G,PA,639
2019,B,G,PB,349
2019,B,G,PE,688
2019,B,G,PI,312
2019,B,G,PR,1458
2019,B,G,RJ,2322
2019,B,G,RN,442
2019,B,G,RO,176
2019,B,G,RR,60
2019,B,G,RS,1274
2019,B,G,SC,814
2019,B,G,SE,275
2019,B,G,SP,6343
2019,B,G,TO,215
2019,B,G,AC,87
2019,B,G,AL,172
2019,B,G,AM,201
2019,B,G,AP,80
2019,B,G,BA,728
2019,B,G,CE,512
2019,B,G,DF,853
2019,B,G,ES,386
2019,B,G,GO,642
2019,B,G,MA,306
2019,B,G,MG,2131
2019,B,G,MS,288
2019,B,G,MT,444
2019,B,G,PA,388
2019,B,G,PB,259
2019,B,G,PE,522
2019,B,G,PI,270
2019,B,G,PR,1002
2019,B,G,RJ,1648
2019,B,G,RN,297
2019,B,G,RO,133
2019,B,G,RR,49
2019,B,G,RS,881
2019,B,G,SC,518
2019,B,G,SE,218
2019,B,G,SP,4331
2019,B,G,TO,211
2019,B,G,AC,66
2019,B,G,AL,134
2019,B,G,AM,143
2019,B,G,AP,42
2019,B,G,BA,622
2019,B,G,CE,410
2019,B,G,DF,724
2019,B,G,ES,264
2019,B,G,GO,525
2019,B,G,MA,201
2019,B,G,MG,1476
2019,B,G,MS,162
2019,B,G,MT,278
2019,B,G,PA,284
2019,B,G,PB,196
2019,B,G,PE,411
2019,B,G,PI,170
2019,B,G,PR,673
2019,B,G,RJ,1308
2019,B,G,RN,198
2019,B,G,RO,96
2019,B,G,RR,37
2019,B,G,RS,541
2019,B,G,SC,386
2019,B,G,SE,158
2019,B,G,SP,3270
2019,B,G,TO,137
2019,B,G,AC,60
2019,B,G,AL,139
2019,B,G,AM,149
2019,B,G,AP,51
2019,B,G,BA,599
2019,B,G,CE,391
2019,B,G,DF,737
2019,B,G,ES,270
2019,B,G,GO,605
2019,B,G,MA,226
2019,B,G,MG,1336
2019,B,G,MS,208
2019,B,G,MT,301
2019,B,G,PA,333
2019,B,G,PB,183
2019,B,G,PE,469
2019,B,G,PI,178
2019,B,G,PR,649
2019,B,G,RJ,1155
2019,B,G,RN,210
2019,B,G,RO,82
2019,B,G,RR,35
2019,B,G,RS,586
2019,B,G,SC,331
2019,B,G,SE,145
2019,B,G,SP,3200
2019,B,G,TO,138
2019,C,A,AC,8
2019,C,A,AL,24
2019,C,A,AM,56
2019,C,A,AP,10
2019,C,A,BA,154
2019,C,A,CE,119
2019,C,A,DF,75
2019,C,A,ES,58
2019,C,A,GO,65
2019,C,A,MA,43
2019,C,A,MG,252
2019,C,A,MS,41
2019,C,A,MT,46
2019,C,A,PA,76
2019,C,A,PB,48
2019,C,A,PE,133
2019,C,A,PI,39
2019,C,A,PR,139
2019,C,A,RJ,288
2019,C,A,RN,50
2019,C,A,RO,23
2019,C,A,RR,6
2019,C,A,RS,125
2019,C,A,SC,68
2019,C,A,SE,33
2019,C,A,SP,584
2019,C,A,TO,13
2019,C,B,AC,57
2019,C,B,AL,156
2019,C,B,AM,288
2019,C,B,AP,72
2019,C,B,BA,841
2019,C,B,CE,847
2019,C,B,DF,259
2019,C,B,ES,230
2019,C,B,GO,316
2019,C,B,MA,331
2019,C,B,MG,1295
2019,C,B,MS,131
2019,C,B,MT,122
2019,C,B,PA,427
2019,C,B,PB,398
2019,C,B,PE,736
2019,C,B,PI,251
2019,C,B,PR,378
2019,C,B,RJ,954
2019,C,B,RN,338
2019,C,B,RO,112
2019,C,B,RR,51
2019,C,B,RS,534
2019,C,B,SC,164
2019,C,B,SE,180
2019,C,B,SP,1550
2019,C,B,TO,67
2019,C,C,AC,139
2019,C,C,AL,405
2019,C,C,AM,701
2019,C,C,AP,151
2019,C,C,BA,1886
2019,C,C,CE,1674
2019,C,C,DF,918
2019,C,C,ES,933
2019,C,C,GO,1179
2019,C,C,MA,675
2019,C,C,MG,4662
2019,C,C,MS,424
2019,C,C,MT,475
2019,C,C,PA,1026
2019,C,C,PB,909
2019,C,C,PE,1690
2019,C,C,PI,592
2019,C,C,PR,1864
2019,C,C,RJ,3051
2019,C,C,RN,784
2019,C,C,RO,337
2019,C,C,RR,82
2019,C,C,RS,2084
2019,C,C,SC,865
2019,C,C,SE,334
2019,C,C,SP,6667
2019,C,C,TO,236
2019,C,C,AC,76
2019,C,C,AL,290
2019,C,C,AM,381
2019,C,C,AP,107
2019,C,C,BA,1326
2019,C,C,CE,992
2019,C,C,DF,656
2019,C,C,ES,702
2019,C,C,GO,1007
2019,C,C,MA,445
2019,C,C,MG,3999
2019,C,C,MS,396
2019,C,C,MT,432
2019,C,C,PA,727
2019,C,C,PB,669
2019,C,C,PE,1105
2019,C,C,PI,360
2019,C,C,PR,1928
2019,C,C,RJ,2450
2019,C,C,RN,548
2019,C,C,RO,231
2019,C,C,RR,51
2019,C,C,RS,2016
2019,C,C,SC,999
2019,C,C,SE,276
2019,C,C,SP,6141
2019,C,C,TO,126
2019,C,D,AC,110
2019,C,D,AL,326
2019,C,D,AM,465
2019,C,D,AP,134
2019,C,D,BA,1658
2019,C,D,CE,1236
2019,C,D,DF,892
2019,C,D,ES,912
2019,C,D,GO,1267
2019,C,D,MA,561
2019,C,D,MG,5116
2019,C,D,MS,523
2019,C,D,MT,590
2019,C,D,PA,837
2019,C,D,PB,745
2019,C,D,PE,1318
2019,C,D,PI,454
2019,C,D,PR,2486
2019,C,D,RJ,3110
2019,C,D,RN,702
2019,C,D,RO,309
2019,C,D,RR,72
2019,C,D,RS,2473
2019,C,D,SC,1346
2019,C,D,SE,284
2019,C,D,SP,8834
2019,C,D,TO,210
2019,C,D,AC,53
2019,C,D,AL,249
2019,C,D,AM,250
2019,C,D,AP,85
2019,C,D,BA,997
2019,C,D,CE,777
2019,C,D,DF,511
2019,C,D,ES,628
2019,C,D,GO,806
2019,C,D,MA,350
2019,C,D,MG,3320
2019,C,D,MS,348
2019,C,D,MT,387
2019,C,D,PA,541
2019,C,D,PB,528
2019,C,D,PE,850
2019,C,D,PI,302
2019,C,D,PR,1945
2019,C,D,RJ,2145
2019,C,D,RN,486
2019,C,D,RO,206
2019,C,D,RR,55
2019,C,D,RS,1855
2019,C,D,SC,1087
2019,C,D,SE,204
2019,C,D,SP,6409
2019,C,D,TO,147
2019,C,E,AC,105
2019,C,E,AL,380
2019,C,E,AM,451
2019,C,E,AP,136
2019,C,E,BA,1670
2019,C,E,CE,1222
2019,C,E,DF,915
2019,C,E,ES,1040
2019,C,E,GO,1286
2019,C,E,MA,616
2019,C,E,MG,5753
2019,C,E,MS,524
2019,C,E,MT,636
2019,C,E,PA,856
2019,C,E,PB,782
2019,C,E,PE,1390
2019,C,E,PI,440
2019,C,E,PR,3034
2019,C,E,RJ,3401
2019,C,E,RN,735
2019,C,E,RO,346
2019,C,E,RR,87
2019,C,E,RS,2958
2019,C,E,SC,1942
2019,C,E,SE,319
2019,C,E,SP,11145
2019,C,E,TO,208
2019,C,F,AC,115
2019,C,F,AL,362
2019,C,F,AM,428
2019,C,F,AP,134
2019,C,F,BA,1557
2019,C,F,CE,997
2019,C,F,DF,861
2019,C,F,ES,812
2019,C,F,GO,1173
2019,C,F,MA,552
2019,C,F,MG,4859
2019,C,F,MS,517
