NU_ANO,TP_ESTADO_CIVIL,Q006,SG_UF_PROVA,QTD
2019,2,F,AL,192
2019,2,F,AM,252
2019,2,F,AP,85
2019,2,F,BA,731
2019,2,F,CE,437
2019,2,F,DF,315
2019,2,F,ES,380
2019,2,F,GO,400
2019,2,F,MA,461
2019,2,F,MG,1711
2019,2,F,MS,252
2019,2,F,MT,305
2019,2,F,PA,613
2019,2,F,PB,356
2019,2,F,PE,623
2019,2,F,PI,203
2019,2,F,PR,720
2019,2,F,RJ,1048
2019,2,F,RN,391
2019,2,F,RO,273
2019,2,F,RR,32
2019,2,F,RS,699
2019,2,F,SC,305
2019,2,F,SE,160
2019,2,F,SP,2181
2019,2,F,TO,92
2019,2,G,AC,82
2019,2,G,AL,139
2019,2,G,AM,165
2019,2,G,AP,83
2019,2,G,BA,439
2019,2,G,CE,269
2019,2,G,DF,271
2019,2,G,ES,221
2019,2,G,GO,255
2019,2,G,MA,273
2019,2,G,MG,1099
2019,2,G,MS,161
2019,2,G,MT,206
2019,2,G,PA,386
2019,2,G,PB,262
2019,2,G,PE,351
2019,2,G,PI,135
2019,2,G,PR,427
2019,2,G,RJ,664
2019,2,G,RN,248
2019,2,G,RO,171
2019,2,G,RR,23
2019,2,G,RS,396
2019,2,G,SC,208
2019,2,G,SE,109
2019,2,G,SP,1367
2019,2,G,TO,59
2019,2,G,AC,53
2019,2,G,AL,79
2019,2,G,AM,88
2019,2,G,AP,36
2019,2,G,BA,245
2019,2,G,CE,150
2019,2,G,DF,188
2019,2,G,ES,123
2019,2,G,GO,140
2019,2,G,MA,158
2019,2,G,MG,609
2019,2,G,MS,79
2019,2,G,MT,123
2019,2,G,PA,183
2019,2,G,PB,114
2019,2,G,PE,186
2019,2,G,PI,78
2019,2,G,PR,182
2019,2,G,RJ,380
2019,2,G,RN,139
2019,2,G,RO,84
2019,2,G,RR,15
2019,2,G,RS,205
2019,2,G,SC,88
2019,2,G,SE,73
2019,2,G,SP,654
2019,2,G,TO,30
2019,2,G,AC,43
2019,2,G,AL,56
2019,2,G,AM,68
2019,2,G,AP,31
2019,2,G,BA,147
2019,2,G,CE,116
2019,2,G,DF,168
2019,2,G,ES,82
2019,2,G,GO,74
2019,2,G,MA,89
2019,2,G,MG,378
2019,2,G,MS,50
2019,2,G,MT,72
2019,2,G,PA,131
2019,2,G,PB,94
2019,2,G,PE,133
2019,2,G,PI,54
2019,2,G,PR,150
2019,2,G,RJ,266
2019,2,G,RN,124
2019,2,G,RO,58
2019,2,G,RR,15
2019,2,G,RS,147
2019,2,G,SC,44
2019,2,G,SE,53
2019,2,G,SP,442
2019,2,G,TO,18
2019,2,G,AC,25
2019,2,G,AL,41
2019,2,G,AM,40
2019,2,G,AP,24
2019,2,G,BA,107
2019,2,G,CE,96
2019,2,G,DF,112
2019,2,G,ES,66
2019,2,G,GO,75
2019,2,G,MA,71
2019,2,G,MG,315
2019,2,G,MS,27
2019,2,G,MT,81
2019,2,G,PA,107
2019,2,G,PB,76
2019,2,G,PE,111
2019,2,G,PI,37
2019,2,G,PR,103
2019,2,G,RJ,200
2019,2,G,RN,74
2019,2,G,RO,36
2019,2,G,RR,12
2019,2,G,RS,112
2019,2,G,SC,40
2019,2,G,SE,25
2019,2,G,SP,328
2019,2,G,TO,19
2019,2,G,AC,28
2019,2,G,AL,37
2019,2,G,AM,49
2019,2,G,AP,21
2019,2,G,BA,138
2019,2,G,CE,77
2019,2,G,DF,156
2019,2,G,ES,67
2019,2,G,GO,58
2019,2,G,MA,74
2019,2,G,MG,293
2019,2,G,MS,40
2019,2,G,MT,76
2019,2,G,PA,100
2019,2,G,PB,62
2019,2,G,PE,118
2019,2,G,PI,37
2019,2,G,PR,94
2019,2,G,RJ,245
2019,2,G,RN,81
2019,2,G,RO,49
2019,2,G,RR,8
2019,2,G,RS,109
2019,2,G,SC,42
2019,2,G,SE,32
2019,2,G,SP,317
2019,2,G,TO,20
2019,2,G,AC,30
2019,2,G,AL,48
2019,2,G,AM,52
2019,2,G,AP,29
2019,2,G,BA,173
2019,2,G,CE,137
2019,2,G,DF,196
2019,2,G,ES,75
2019,2,G,GO,86
2019,2,G,MA,106
2019,2,G,MG,381
2019,2,G,MS,53
2019,2,G,MT,93
2019,2,G,PA,120
2019,2,G,PB,83
2019,2,G,PE,173
2019,2,G,PI,64
2019,2,G,PR,102
2019,2,G,RJ,327
2019,2,G,RN,120
2019,2,G,RO,44
2019,2,G,RR,13
2019,2,G,RS,131
2019,2,G,SC,37
2019,2,G,SE,38
2019,2,G,SP,405
2019,2,G,TO,21
2019,2,G,AC,19
2019,2,G,AL,26
2019,2,G,AM,63
2019,2,G,AP,29
2019,2,G,BA,131
2019,2,G,CE,98
2019,2,G,DF,218
2019,2,G,ES,66
2019,2,G,GO,72
2019,2,G,MA,79
2019,2,G,MG,339
2019,2,G,MS,54
2019,2,G,MT,78
2019,2,G,PA,92
2019,2,G,PB,94
2019,2,G,PE,105
2019,2,G,PI,52
2019,2,G,PR,74
2019,2,G,RJ,251
2019,2,G,RN,107
2019,2,G,RO,41
2019,2,G,RR,9
2019,2,G,RS,94
2019,2,G,SC,52
2019,2,G,SE,46
2019,2,G,SP,305
2019,2,G,TO,24
2019,2,G,AC,16
2019,2,G,AL,27
2019,2,G,AM,23
2019,2,G,AP,22
2019,2,G,BA,111
2019,2,G,CE,96
2019,2,G,DF,214
2019,2,G,ES,59
2019,2,G,GO,36
2019,2,G,MA,61
2019,2,G,MG,198
2019,2,G,MS,24
2019,2,G,MT,55
2019,2,G,PA,41
2019,2,G,PB,60
2019,2,G,PE,101
2019,2,G,PI,35
2019,2,G,PR,64
2019,2,G,RJ,170
2019,2,G,RN,94
2019,2,G,RO,26
2019,2,G,RR,8
2019,2,G,RS,75
2019,2,G,SC,24
2019,2,G,SE,36
2019,2,G,SP,238
2019,2,G,TO,18
2019,2,G,AC,18
2019,2,G,AL,16
2019,2,G,AM,39
2019,2,G,AP,15
2019,2,G,BA,88
2019,2,G,CE,78
2019,2,G,DF,257
2019,2,G,ES,40
2019,2,G,GO,48
2019,2,G,MA,42
2019,2,G,MG,227
2019,2,G,MS,26
2019,2,G,MT,67
2019,2,G,PA,52
2019,2,G,PB,58
2019,2,G,PE,107
2019,2,G,PI,38
2019,2,G,PR,74
2019,2,G,RJ,214
2019,2,G,RN,83
2019,2,G,RO,22
2019,2,G,RR,9
2019,2,G,RS,80
2019,2,G,SC,16
2019,2,G,SE,20
2019,2,G,SP,265
2019,2,G,TO,20
2019,3,A,AC,85
2019,3,A,AL,144
2019,3,A,AM,147
2019,3,A,AP,44
2019,3,A,BA,522
2019,3,A,CE,230
2019,3,A,DF,90
2019,3,A,ES,133
2019,3,A,GO,138
2019,3,A,MA,235
2019,3,A,MG,413
2019,3,A,MS,57
2019,3,A,MT,57
2019,3,A,PA,293
2019,3,A,PB,257
2019,3,A,PE,404
2019,3,A,PI,158
2019,3,A,PR,115
2019,3,A,RJ,410
2019,3,A,RN,148
2019,3,A,RO,96
2019,3,A,RR,15
2019,3,A,RS,178
2019,3,A,SC,40
2019,3,A,SE,113
2019,3,A,SP,667
2019,3,A,TO,48
2019,3,B,AC,363
2019,3,B,AL,644
2019,3,B,AM,644
2019,3,B,AP,246
2019,3,B,BA,2194
2019,3,B,CE,1191
2019,3,B,DF,416
2019,3,B,ES,504
2019,3,B,GO,760
2019,3,B,MA,1161
2019,3,B,MG,2178
2019,3,B,MS,374
2019,3,B,MT,411
2019,3,B,PA,1433
2019,3,B,PB,980
2019,3,B,PE,1589
2019,3,B,PI,642
2019,3,B,PR,493
2019,3,B,RJ,1420
2019,3,B,RN,667
2019,3,B,RO,400
2019,3,B,RR,75
2019,3,B,RS,740
2019,3,B,SC,168
2019,3,B,SE,459
2019,3,B,SP,2149
2019,3,B,TO,236
2019,3,C,AC,241
2019,3,C,AL,517
2019,3,C,AM,592
2019,3,C,AP,153
2019,3,C,BA,1689
2019,3,C,CE,969
2019,3,C,DF,594
2019,3,C,ES,751
2019,3,C,GO,1075
2019,3,C,MA,868
2019,3,C,MG,2994
2019,3,C,MS,629
2019,3,C,MT,602
2019,3,C,PA,1194
2019,3,C,PB,861
2019,3,C,PE,1300
2019,3,C,PI,485
2019,3,C,PR,1099
2019,3,C,RJ,1986
2019,3,C,RN,604
2019,3,C,RO,555
2019,3,C,RR,94
2019,3,C,RS,1317
2019,3,C,SC,445
2019,3,C,SE,390
2019,3,C,SP,4260
2019,3,C,TO,220
2019,3,C,AC,63
2019,3,C,AL,153
2019,3,C,AM,171
2019,3,C,AP,36
2019,3,C,BA,438
2019,3,C,CE,300
2019,3,C,DF,215
2019,3,C,ES,275
2019,3,C,GO,415
2019,3,C,MA,233
2019,3,C,MG,1277
2019,3,C,MS,215
2019,3,C,MT,265
2019,3,C,PA,318
2019,3,C,PB,262
2019,3,C,PE,377
2019,3,C,PI,135
2019,3,C,PR,535
2019,3,C,RJ,735
2019,3,C,RN,198
2019,3,C,RO,184
2019,3,C,RR,23
2019,3,C,RS,626
2019,3,C,SC,258
2019,3,C,SE,105
2019,3,C,SP,1896
2019,3,C,TO,66
2019,3,D,AC,58
2019,3,D,AL,91
2019,3,D,AM,112
2019,3,D,AP,45
2019,3,D,BA,394
2019,3,D,CE,213
2019,3,D,DF,213
2019,3,D,ES,215
2019,3,D,GO,324
2019,3,D,MA,195
2019,3,D,MG,952
2019,3,D,MS,169
2019,3,D,MT,184
2019,3,D,PA,270
2019,3,D,PB,202
2019,3,D,PE,296
2019,3,D,PI,110
2019,3,D,PR,437
2019,3,D,RJ,572
2019,3,D,RN,154
2019,3,D,RO,149
2019,3,D,RR,20
2019,3,D,RS,451
2019,3,D,SC,206
2019,3,D,SE,98
2019,3,D,SP,1763
2019,3,D,TO,64
2019,3,D,AC,19
2019,3,D,AL,57
2019,3,D,AM,65
2019,3,D,AP,16
2019,3,D,BA,150
2019,3,D,CE,108
2019,3,D,DF,87
2019,3,D,ES,85
2019,3,D,GO,129
2019,3,D,MA,83
2019,3,D,MG,375
2019,3,D,MS,60
2019,3,D,MT,94
2019,3,D,PA,102
2019,3,D,PB,80
2019,3,D,PE,126
2019,3,D,PI,35
2019,3,D,PR,219
2019,3,D,RJ,272
2019,3,D,RN,69
2019,3,D,RO,60
2019,3,D,RR,10
2019,3,D,RS,226
2019,3,D,SC,104
2019,3,D,SE,32
2019,3,D,SP,757
2019,3,D,TO,24
2019,3,E,AC,25
2019,3,E,AL,50
2019,3,E,AM,72
2019,3,E,AP,25
2019,3,E,BA,199
2019,3,E,CE,120
2019,3,E,DF,92
2019,3,E,ES,89
2019,3,E,GO,143
2019,3,E,MA,95
2019,3,E,MG,530
2019,3,E,MS,62
2019,3,E,MT,96
2019,3,E,PA,118
2019,3,E,PB,100
2019,3,E,PE,137
2019,3,E,PI,62
2019,3,E,PR,253
2019,3,E,RJ,295
2019,3,E,RN,74
2019,3,E,RO,61
2019,3,E,RR,12
2019,3,E,RS,264
2019,3,E,SC,117
2019,3,E,SE,42
2019,3,E,SP,943
2019,3,E,TO,11
2019,3,F,AC,21
2019,3,F,AL,36
2019,3,F,AM,52
2019,3,F,AP,20
2019,3,F,BA,115
2019,3,F,CE,51
2019,3,F,DF,88
2019,3,F,ES,53
2019,3,F,GO,83
2019,3,F,MA,58
2019,3,F,MG,258
2019,3,F,MS,45
2019,3,F,MT,56
2019,3,F,PA,72
2019,3,F,PB,61
2019,3,F,PE,80
2019,3,F,PI,33
2019,3,F,PR,122
2019,3,F,RJ,225
2019,3,F,RN,64
2019,3,F,RO,30
2019,3,F,RR,3
2019,3,F,RS,120
2019,3,F,SC,73
2019,3,F,SE,28
2019,3,F,SP,489
2019,3,F,TO,16
2019,3,G,AC,13
2019,3,G,AL,23
2019,3,G,AM,27
2019,3,G,AP,16
2019,3,G,BA,71
2019,3,G,CE,51
2019,3,G,DF,74
2019,3,G,ES,38
2019,3,G,GO,50
2019,3,G,MA,37
2019,3,G,MG,188
2019,3,G,MS,32
2019,3,G,MT,47
2019,3,G,PA,49
2019,3,G,PB,32
2019,3,G,PE,67
2019,3,G,PI,21
2019,3,G,PR,83
2019,3,G,RJ,138
2019,3,G,RN,47
2019,3,G,RO,27
2019,3,G,RR,11
2019,3,G,RS,88
2019,3,G,SC,43
2019,3,G,SE,15
2019,3,G,SP,317
2019,3,G,TO,12
2019,3,G,AC,10
2019,3,G,AL,11
2019,3,G,AM,14
2019,3,G,AP,15
2019,3,G,BA,56
2019,3,G,CE,21
2019,3,G,DF,33
2019,3,G,ES,17
2019,3,G,GO,32
2019,3,G,MA,18
2019,3,G,MG,91
2019,3,G,MS,11
2019,3,G,MT,14
2019,3,G,PA,28
2019,3,G,PB,24
2019,3,G,PE,32
2019,3,G,PI,10
2019,3,G,PR,44
2019,3,G,RJ,81
2019,3,G,RN,20
2019,3,G,RO,13
2019,3,G,RR,4
2019,3,G,RS,56
2019,3,G,SC,28
2019,3,G,SE,14
2019,3,G,SP,174
2019,3,G,TO,6
2019,3,G,AC,3
2019,3,G,AL,9
2019,3,G,AM,11
2019,3,G,AP,3
2019,3,G,BA,22
2019,3,G,CE,19
2019,3,G,DF,35
2019,3,G,ES,14
2019,3,G,GO,15
2019,3,G,MA,18
2019,3,G,MG,69
2019,3,G,MS,9
2019,3,G,MT,15
2019,3,G,PA,15
2019,3,G,PB,11
2019,3,G,PE,27
2019,3,G,PI,10
2019,3,G,PR,36
2019,3,G,RJ,64
2019,3,G,RN,11
2019,3,G,RO,6
2019,3,G,RR,1
2019,3,G,RS,25
2019,3,G,SC,20
2019,3,G,SE,8
2019,3,G,SP,111
2019,3,G,TO,4
2019,3,G,AC,6
2019,3,G,AL,2
2019,3,G,AM,7
2019,3,G,AP,3
2019,3,G,BA,17
2019,3,G,CE,12
2019,3,G,DF,33
2019,3,G,ES,7
2019,3,G,GO,15
2019,3,G,MA,10
2019,3,G,MG,58
2019,3,G,MS,7
2019,3,G,MT,12
2019,3,G,PA,18
2019,3,G,PB,16
2019,3,G,PE,14
2019,3,G,PI,10
2019,3,G,PR,25
2019,3,G,RJ,52
2019,3,G,RN,15
2019,3,G,RO,8
2019,3,G,RR,2
2019,3,G,RS,37
2019,3,G,SC,12
2019,3,G,SE,3
2019,3,G,SP,83
2019,3,G,TO,4
2019,3,G,AC,3
2019,3,G,AL,4
2019,3,G,AM,5
2019,3,G,AP,8
2019,3,G,BA,21
2019,3,G,CE,13
2019,3,G,DF,28
2019,3,G,ES,6
2019,3,G,GO,20
2019,3,G,MA,12
2019,3,G,MG,39
2019,3,G,MS,2
2019,3,G,MT,12
2019,3,G,PA,11
2019,3,G,PB,11
2019,3,G,PE,14
2019,3,G,PI,7
2019,3,G,PR,26
2019,3,G,RJ,46
2019,3,G,RN,16
2019,3,G,RO,6
2019,3,G,RR,3
2019,3,G,RS,22
2019,3,G,SC,10
2019,3,G,SE,6
2019,3,G,SP,90
2019,3,G,TO,5
2019,3,G,AC,7
2019,3,G,AL,3
2019,3,G,AM,10
2019,3,G,AP,2
2019,3,G,BA,20
2019,3,G,CE,15
2019,3,G,DF,43
2019,3,G,ES,6
2019,3,G,GO,25
2019,3,G,MA,11
2019,3,G,MG,59
2019,3,G,MS,9
2019,3,G,MT,12
2019,3,G,PA,22
2019,3,G,PB,11
2019,3,G,PE,23
2019,3,G,PI,7
2019,3,G,PR,33
2019,3,G,RJ,68
2019,3,G,RN,17
2019,3,G,RO,8
2019,3,G,RR,1
2019,3,G,RS,29
2019,3,G,SC,24
2019,3,G,SE,5
2019,3,G,SP,119
2019,3,G,TO,8
2019,3,G,AC,5
2019,3,G,AL,10
2019,3,G,AM,13
2019,3,G,AP,2
2019,3,G,BA,26
2019,3,G,CE,17
2019,3,G,DF,41
2019,3,G,ES,8
2019,3,G,GO,15
2019,3,G,MA,13
2019,3,G,MG,51
2019,3,G,MS,3
2019,3,G,MT,14
2019,3,G,PA,7
2019,3,G,PB,10
2019,3,G,PE,17
2019,3,G,PI,8
2019,3,G,PR,20
2019,3,G,RJ,47
2019,3,G,RN,16
2019,3,G,RO,5
2019,3,G,RR,1
2019,3,G,RS,31
2019,3,G,SC,14
2019,3,G,SE,3
2019,3,G,SP,74
2019,3,G,TO,4
2019,3,G,AC,1
2019,3,G,AL,6
2019,3,G,AM,1
2019,3,G,AP,4
2019,3,G,BA,16
2019,3,G,CE,20
2019,3,G,DF,30
2019,3,G,ES,10
2019,3,G,GO,9
2019,3,G,MA,7
2019,3,G,MG,55
2019,3,G,MS,3
2019,3,G,MT,11
2019,3,G,PA,8
2019,3,G,PB,12
2019,3,G,PE,12
2019,3,G,PI,7
2019,3,G,PR,19
2019,3,G,RJ,63
2019,3,G,RN,8
2019,3,G,RO,4
2019,3,G,RR,1
2019,3,G,RS,17
2019,3,G,SC,8
2019,3,G,SE,5
2019,3,G,SP,80
2019,3,G,TO,3
2019,3,G,AC,1
2019,3,G,AL,4
2019,3,G,AM,6
2019,3,G,AP,1
2019,3,G,BA,19
2019,3,G,CE,16
2019,3,G,DF,50
2019,3,G,ES,9
2019,3,G,GO,15
2019,3,G,MA,11
2019,3,G,MG,51
2019,3,G,MS,6
2019,3,G,MT,16
2019,3,G,PA,10
2019,3,G,PB,7
2019,3,G,PE,22
2019,3,G,PI,5
2019,3,G,PR,24
2019,3,G,RJ,58
2019,3,G,RN,12
2019,3,G,RO,7
2019,3,G,RR,2
2019,3,G,RS,20
2019,3,G,SC,17
2019,3,G,SE,7
2019,3,G,SP,111
2019,3,G,TO,2
2019,4,A,AC,3
2019,4,A,AL,5
2019,4,A,AM,9
2019,4,A,AP,3
2019,4,A,BA,30
2019,4,A,CE,10
2019,4,A,DF,4
2019,4,A,ES,4
2019,4,A,GO,6
2019,4,A,MA,16
2019,4,A,MG,18
2019,4,A,MS,4
2019,4,A,MT,3
2019,4,A,PA,29
2019,4,A,PB,10
2019,4,A,PE,14
2019,4,A,PI,9
2019,4,A,PR,3
2019,4,A,RJ,17
2019,4,A,RN,4
2019,4,A,RO,5
2019,4,A,RR,2
2019,4,A,RS,5
2019,4,A,SC,4
2019,4,A,SE,4
2019,4,A,SP,32
2019,4,A,TO,2
2019,4,B,AC,16
2019,4,B,AL,63
2019,4,B,AM,56
2019,4,B,AP,12
2019,4,B,BA,168
2019,4,B,CE,102
2019,4,B,DF,26
2019,4,B,ES,30
2019,4,B,GO,34
2019,4,B,MA,90
2019,4,B,MG,136
2019,4,B,MS,18
2019,4,B,MT,24
2019,4,B,PA,109
2019,4,B,PB,70
2019,4,B,PE,125
2019,4,B,PI,63
2019,4,B,PR,30
2019,4,B,RJ,129
2019,4,B,RN,46
2019,4,B,RO,25
2019,4,B,RR,6
2019,4,B,RS,60
2019,4,B,SC,4
2019,4,B,SE,39
2019,4,B,SP,133
2019,4,B,TO,13
2019,4,C,AC,12
2019,4,C,AL,38
2019,4,C,AM,41
2019,4,C,AP,14
2019,4,C,BA,130
2019,4,C,CE,78
2019,4,C,DF,38
2019,4,C,ES,43
2019,4,C,GO,67
2019,4,C,MA,68
2019,4,C,MG,199
2019,4,C,MS,36
2019,4,C,MT,56
2019,4,C,PA,106
2019,4,C,PB,59
2019,4,C,PE,71
2019,4,C,PI,42
2019,4,C,PR,58
2019,4,C,RJ,172
2019,4,C,RN,47
2019,4,C,RO,31
2019,4,C,RR,4
2019,4,C,RS,75
2019,4,C,SC,27
2019,4,C,SE,18
2019,4,C,SP,261
2019,4,C,TO,13
2019,4,C,AC,5
2019,4,C,AL,15
2019,4,C,AM,19
2019,4,C,AP,3
2019,4,C,BA,46
2019,4,C,CE,22
2019,4,C,DF,10
2019,4,C,ES,22
2019,4,C,GO,27
2019,4,C,MA,17
2019,4,C,MG,118
2019,4,C,MS,15
2019,4,C,MT,16
2019,4,C,PA,22
2019,4,C,PB,18
2019,4,C,PE,36
2019,4,C,PI,16
2019,4,C,PR,44
2019,4,C,RJ,73
2019,4,C,RN,15
2019,4,C,RO,10
2019,4,C,RR,3
2019,4,C,RS,61
2019,4,C,SC,17
2019,4,C,SE,8
2019,4,C,SP,148
2019,4,C,TO,2
2019,4,D,AC,3
2019,4,D,AL,4
2019,4,D,AM,9
2019,4,D,AP,4
2019,4,D,BA,38
2019,4,D,CE,16
2019,4,D,DF,14
2019,4,D,ES,18
2019,4,D,GO,20
2019,4,D,MA,17
2019,4,D,MG,76
2019,4,D,MS,12
2019,4,D,MT,6
2019,4,D,PA,28
2019,4,D,PB,17
2019,4,D,PE,25
2019,4,D,PI,11
2019,4,D,PR,28
2019,4,D,RJ,62
2019,4,D,RN,17
2019,4,D,RO,6
2019,4,D,RR,1
2019,4,D,RS,43
2019,4,D,SC,11
2019,4,D,SE,4
2019,4,D,SP,110
2019,4,D,TO,3
2019,4,D,AC,2
2019,4,D,AL,3
2019,4,D,AM,2
2019,4,D,AP,2
2019,4,D,BA,22
2019,4,D,CE,11
2019,4,D,DF,7
2019,4,D,ES,7
2019,4,D,GO,5
2019,4,D,MA,2
2019,4,D,MG,35
2019,4,D,MS,6
2019,4,D,MT,5
2019,4,D,PA,15
2019,4,D,PB,5
2019,4,D,PE,7
2019,4,D,PI,2
2019,4,D,PR,19
2019,4,D,RJ,37
2019,4,D,RN,6
2019,4,D,RO,6
2019,4,D,RR,1
2019,4,D,RS,24
2019,4,D,SC,3
2019,4,D,SE,4
2019,4,D,SP,52
2019,4,D,TO,1
2019,4,E,AC,1
2019,4,E,AL,4
2019,4,E,AM,5
2019,4,E,AP,1
2019,4,E,BA,21
2019,4,E,CE,15
2019,4,E,DF,5
2019,4,E,ES,8
2019,4,E,GO,8
2019,4,E,MA,6
2019,4,E,MG,38
2019,4,E,MS,5
2019,4,E,MT,6
2019,4,E,PA,10
2019,4,E,PB,4
2019,4,E,PE,7
2019,4,E,PI,4
2019,4,E,PR,8
2019,4,E,RJ,37
2019,4,E,RN,7
2019,4,E,RO,3
2019,4,E,RR,1
2019,4,E,RS,20
2019,4,E,SC,6
2019,4,E,SE,6
2019,4,E,SP,59
2019,4,F,AC,1
2019,4,F,AL,4
2019,4,F,AP,2
2019,4,F,BA,10
2019,4,F,CE,5
2019,4,F,DF,5
2019,4,F,ES,4
2019,4,F,GO,8
2019,4,F,MA,5
2019,4,F,MG,26
2019,4,F,MS,3
2019,4,F,MT,5
2019,4,F,PA,9
2019,4,F,PB,2
2019,4,F,PE,7
2019,4,F,PI,2
2019,4,F,PR,5
2019,4,F,RJ,24
2019,4,F,RN,4
2019,4,F,RO,2
2019,4,F,RS,10
2019,4,F,SC,3
2019,4,F,SE,3
2019,4,F,SP,46
2019,4,F,TO,1
2019,4,G,AL,2
2019,4,G,AM,1
2019,4,G,AP,1
2019,4,G,BA,1
2019,4,G,CE,1
2019,4,G,DF,3
2019,4,G,ES,4
2019,4,G,GO,3
2019,4,G,MA,4
2019,4,G,MG,17
2019,4,G,MS,2
2019,4,G,MT,4
2019,4,G,PA,3
2019,4,G,PB,4
2019,4,G,PE,4
2019,4,G,PI,4
2019,4,G,PR,5
2019,4,G,RJ,15
2019,4,G,RN,4
2019,4,G,RO,2
2019,4,G,RS,4
2019,4,G,SC,2
2019,4,G,SP,25
2019,4,G,AL,2
2019,4,G,AM,2
2019,4,G,BA,3
2019,4,G,MA,4
2019,4,G,MG,6
2019,4,G,MT,1
2019,4,G,PA,1
2019,4,G,PE,2
2019,4,G,PR,4
2019,4,G,RJ,7
2019,4,G,RN,2
2019,4,G,RO,1
2019,4,G,RS,5
2019,4,G,SE,3
2019,4,G,SP,15
2019,4,G,CE,2
2019,4,G,DF,2
2019,4,G,GO,1
2019,4,G,MA,1
2019,4,G,MG,7
2019,4,G,MS,1
2019,4,G,MT,1
2019,4,G,PE,3
2019,4,G,RJ,4
2019,4,G,RS,2
2019,4,G,SE,1
2019,4,G,SP,3
2019,4,G,AC,1
2019,4,G,BA,2
2019,4,G,DF,1
2019,4,G,GO,1
2019,4,G,MG,2
2019,4,G,MT,2
2019,4,G,PE,3
2019,4,G,PR,1
2019,4,G,RJ,2
2019,4,G,RS,1
2019,4,G,SC,2
2019,4,G,SE,1
2019,4,G,SP,3
2019,4,G,AM,1
2019,4,G,CE,1
2019,4,G,DF,2
2019,4,G,MA,1
2019,4,G,MG,7
2019,4,G,MT,1
2019,4,G,PA,2
2019,4,G,PB,2
2019,4,G,PE,1
2019,4,G,RJ,4
2019,4,G,RS,2
2019,4,G,SP,2
2019,4,G,TO,1
2019,4,G,AM,3
2019,4,G,CE,2
2019,4,G,ES,2
2019,4,G,MA,1
2019,4,G,MG,9
2019,4,G,PB,1
2019,4,G,PI,1
2019,4,G,RJ,4
2019,4,G,RN,2
2019,4,G,RS,1
2019,4,G,SC,1
2019,4,G,SP,2
2019,4,G,AM,1
2019,4,G,BA,3
2019,4,G,CE,2
2019,4,G,DF,3
2019,4,G,ES,2
2019,4,G,GO,3
2019,4,G,MG,2
2019,4,G,PB,2
2019,4,G,PR,1
2019,4,G,RJ,5
2019,4,G,RS,4
2019,4,G,SC,1
2019,4,G,SP,5
2019,4,G,DF,1
2019,4,G,ES,1
2019,4,G,GO,1
2019,4,G,MG,2
2019,4,G,PA,1
2019,4,G,RJ,4
2019,4,G,SE,1
2019,4,G,TO,1
2019,4,G,BA,2
2019,4,G,CE,3
2019,4,G,DF,1
2019,4,G,ES,1
2019,4,G,GO,1
2019,4,G,MA,1
2019,4,G,MG,5
2019,4,G,PB,1
2019,4,G,PI,4
2019,4,G,PR,1
2019,4,G,RJ,2
2019,4,G,RN,1
2019,4,G,RS,1
2019,4,G,SE,2
2019,4,G,SP,6
2020,0,A,AC,367
2020,0,A,AL,551
2020,0,A,AM,1201
2020,0,A,AP,363
2020,0,A,BA,2876
2020,0,A,CE,1848
2020,0,A,DF,317
2020,0,A,ES,275
2020,0,A,GO,565
2020,0,A,MA,1535
2020,0,A,MG,1203
2020,0,A,MS,291
2020,0,A,MT,316
2020,0,A,PA,2390
2020,0,A,PB,988
2020,0,A,PE,1725
2020,0,A,PI,1066
2020,0,A,PR,556
2020,0,A,RJ,1034
2020,0,A,RN,667
2020,0,A,RO,312
2020,0,A,RR,87
2020,0,A,RS,650
2020,0,A,SC,228
2020,0,A,SE,594
2020,0,A,SP,1989
2020,0,A,TO,349
2020,0,B,AC,1070
2020,0,B,AL,1640
2020,0,B,AM,3788
2020,0,B,AP,1386
2020,0,B,BA,8465
2020,0,B,CE,7322
2020,0,B,DF,1327
2020,0,B,ES,1158
2020,0,B,GO,3128
2020,0,B,MA,4402
2020,0,B,MG,5458
2020,0,B,MS,1458
2020,0,B,MT,1555
2020,0,B,PA,8431
2020,0,B,PB,2800
2020,0,B,PE,4948
2020,0,B,PI,2783
2020,0,B,PR,2256
2020,0,B,RJ,3615
2020,0,B,RN,2356
2020,0,B,RO,1352
2020,0,B,RR,340
2020,0,B,RS,2949
2020,0,B,SC,1097
2020,0,B,SE,1943
2020,0,B,SP,6963
2020,0,B,TO,1259
2020,0,C,AC,422
2020,0,C,AL,683
2020,0,C,AM,1758
2020,0,C,AP,484
2020,0,C,BA,3512
2020,0,C,CE,2202
2020,0,C,DF,956
2020,0,C,ES,868
2020,0,C,GO,2016
2020,0,C,MA,1718
2020,0,C,MG,4122
2020,0,C,MS,1165
2020,0,C,MT,1361
2020,0,C,PA,3663
2020,0,C,PB,1036
2020,0,C,PE,1962
2020,0,C,PI,912
2020,0,C,PR,2893
2020,0,C,RJ,2830
2020,0,C,RN,1104
2020,0,C,RO,910
2020,0,C,RR,176
2020,0,C,RS,3550
2020,0,C,SC,1600
2020,0,C,SE,617
2020,0,C,SP,7452
2020,0,C,TO,515
2020,0,C,AC,234
2020,0,C,AL,345
2020,0,C,AM,954
2020,0,C,AP,296
2020,0,C,BA,2056
2020,0,C,CE,1116
