NU_ANO,TP_SEXO,Q022,SG_UF_PROVA,QTD
2019,M,E,CE,17640
2019,M,E,DF,11120
2019,M,E,ES,9361
2019,M,E,GO,15386
2019,M,E,MA,10497
2019,M,E,MG,50095
2019,M,E,MS,5376
2019,M,E,MT,7099
2019,M,E,PA,14337
2019,M,E,PB,9805
2019,M,E,PE,20400
2019,M,E,PI,7367
2019,M,E,PR,21315
2019,M,E,RJ,31025
2019,M,E,RN,8766
2019,M,E,RO,3465
2019,M,E,RR,1077
2019,M,E,RS,16167
2019,M,E,SC,10373
2019,M,E,SE,4878
2019,M,E,SP,93507
2019,M,E,TO,3244
2020,F,A,AC,831
2020,F,A,AL,1631
2020,F,A,AM,3628
2020,F,A,AP,851
2020,F,A,BA,7467
2020,F,A,CE,5654
2020,F,A,DF,1245
2020,F,A,ES,860
2020,F,A,GO,2300
2020,F,A,MA,5118
2020,F,A,MG,4161
2020,F,A,MS,1099
2020,F,A,MT,1275
2020,F,A,PA,6036
2020,F,A,PB,1718
2020,F,A,PE,4357
2020,F,A,PI,1778
2020,F,A,PR,1411
2020,F,A,RJ,4024
2020,F,A,RN,1230
2020,F,A,RO,823
2020,F,A,RR,319
2020,F,A,RS,2070
2020,F,A,SC,828
2020,F,A,SE,1089
2020,F,A,SP,6574
2020,F,A,TO,920
2020,F,B,AC,7699
2020,F,B,AL,18348
2020,F,B,AM,28223
2020,F,B,AP,8880
2020,F,B,BA,83956
2020,F,B,CE,59069
2020,F,B,DF,14128
2020,F,B,ES,11718
2020,F,B,GO,25518
2020,F,B,MA,48885
2020,F,B,MG,61604
2020,F,B,MS,12077
2020,F,B,MT,14352
2020,F,B,PA,69961
2020,F,B,PB,27101
2020,F,B,PE,48648
2020,F,B,PI,25283
2020,F,B,PR,23714
2020,F,B,RJ,51043
2020,F,B,RN,18518
2020,F,B,RO,11792
2020,F,B,RR,2525
2020,F,B,RS,31588
2020,F,B,SC,12462
2020,F,B,SE,15690
2020,F,B,SP,86554
2020,F,B,TO,9290
2020,F,C,AC,8455
2020,F,C,AL,21619
2020,F,C,AM,31178
2020,F,C,AP,9076
2020,F,C,BA,97440
2020,F,C,CE,63356
2020,F,C,DF,19761
2020,F,C,ES,20104
2020,F,C,GO,40467
2020,F,C,MA,49035
2020,F,C,MG,108958
2020,F,C,MS,16243
2020,F,C,MT,19622
2020,F,C,PA,67642
2020,F,C,PB,34471
2020,F,C,PE,63752
2020,F,C,PI,27567
2020,F,C,PR,41334
2020,F,C,RJ,71980
2020,F,C,RN,26805
2020,F,C,RO,15180
2020,F,C,RR,3202
2020,F,C,RS,50242
2020,F,C,SC,20948
2020,F,C,SE,18943
2020,F,C,SP,146177
2020,F,C,TO,11777
2020,F,D,AC,4671
2020,F,D,AL,12653
2020,F,D,AM,18649
2020,F,D,AP,5276
2020,F,D,BA,62820
2020,F,D,CE,34571
2020,F,D,DF,17891
2020,F,D,ES,18549
2020,F,D,GO,34701
2020,F,D,MA,27494
2020,F,D,MG,104688
2020,F,D,MS,12437
2020,F,D,MT,15805
2020,F,D,PA,37316
2020,F,D,PB,20327
2020,F,D,PE,44024
2020,F,D,PI,16780
2020,F,D,PR,43322
2020,F,D,RJ,63277
2020,F,D,RN,18411
2020,F,D,RO,9619
2020,F,D,RR,2483
2020,F,D,RS,43522
2020,F,D,SC,23119
2020,F,D,SE,11448
2020,F,D,SP,163975
2020,F,D,TO,8559
2020,F,E,AC,2287
2020,F,E,AL,6626
2020,F,E,AM,9942
2020,F,E,AP,2777
2020,F,E,BA,28391
2020,F,E,CE,17359
2020,F,E,DF,14875
2020,F,E,ES,11648
2020,F,E,GO,21987
2020,F,E,MA,12809
2020,F,E,MG,69343
2020,F,E,MS,7228
2020,F,E,MT,9302
2020,F,E,PA,18559
2020,F,E,PB,10324
2020,F,E,PE,24159
2020,F,E,PI,8645
2020,F,E,PR,29722
2020,F,E,RJ,40270
2020,F,E,RN,9907
2020,F,E,RO,4869
2020,F,E,RR,1624
2020,F,E,RS,22986
2020,F,E,SC,14559
2020,F,E,SE,5467
2020,F,E,SP,123276
2020,F,E,TO,4682
2020,M,A,AC,571
2020,M,A,AL,942
2020,M,A,AM,3061
2020,M,A,AP,617
2020,M,A,BA,3756
2020,M,A,CE,4622
2020,M,A,DF,864
2020,M,A,ES,605
2020,M,A,GO,1668
2020,M,A,MA,2933
2020,M,A,MG,2529
2020,M,A,MS,765
2020,M,A,MT,872
2020,M,A,PA,3647
2020,M,A,PB,1092
2020,M,A,PE,2685
2020,M,A,PI,1065
2020,M,A,PR,1012
2020,M,A,RJ,2499
2020,M,A,RN,752
2020,M,A,RO,552
2020,M,A,RR,202
2020,M,A,RS,1399
2020,M,A,SC,541
2020,M,A,SE,685
2020,M,A,SP,4696
2020,M,A,TO,619
2020,M,B,AC,4902
2020,M,B,AL,10206
2020,M,B,AM,20008
2020,M,B,AP,5727
2020,M,B,BA,41866
2020,M,B,CE,43675
2020,M,B,DF,8456
2020,M,B,ES,7371
2020,M,B,GO,16576
2020,M,B,MA,27074
2020,M,B,MG,36702
2020,M,B,MS,7635
2020,M,B,MT,8501
2020,M,B,PA,39556
2020,M,B,PB,16342
2020,M,B,PE,28640
2020,M,B,PI,14093
2020,M,B,PR,16054
2020,M,B,RJ,30121
2020,M,B,RN,11279
2020,M,B,RO,6512
2020,M,B,RR,1529
2020,M,B,RS,19381
2020,M,B,SC,8364
2020,M,B,SE,8545
2020,M,B,SP,56183
2020,M,B,TO,5445
2020,M,C,AC,5755
2020,M,C,AL,13993
2020,M,C,AM,22390
2020,M,C,AP,6557
2020,M,C,BA,56331
2020,M,C,CE,49250
2020,M,C,DF,12145
2020,M,C,ES,12348
2020,M,C,GO,25101
2020,M,C,MA,32018
2020,M,C,MG,64770
2020,M,C,MS,10595
2020,M,C,MT,11669
2020,M,C,PA,44544
2020,M,C,PB,24573
2020,M,C,PE,43525
2020,M,C,PI,18376
2020,M,C,PR,26459
2020,M,C,RJ,44585
2020,M,C,RN,19148
2020,M,C,RO,8999
2020,M,C,RR,2071
2020,M,C,RS,30185
2020,M,C,SC,12796
2020,M,C,SE,12079
2020,M,C,SP,91935
2020,M,C,TO,7244
2020,M,D,AC,3622
2020,M,D,AL,9259
2020,M,D,AM,14474
2020,M,D,AP,4256
2020,M,D,BA,40906
2020,M,D,CE,28948
2020,M,D,DF,12138
2020,M,D,ES,12488
2020,M,D,GO,24015
2020,M,D,MA,20296
2020,M,D,MG,66113
2020,M,D,MS,8786
2020,M,D,MT,10389
2020,M,D,PA,27353
2020,M,D,PB,16103
2020,M,D,PE,32736
2020,M,D,PI,12245
2020,M,D,PR,28302
2020,M,D,RJ,42178
2020,M,D,RN,14348
2020,M,D,RO,6558
2020,M,D,RR,1660
2020,M,D,RS,27969
2020,M,D,SC,14317
2020,M,D,SE,8368
2020,M,D,SP,109194
2020,M,D,TO,6019
2020,M,E,AC,1878
2020,M,E,AL,5440
2020,M,E,AM,8977
2020,M,E,AP,2465
2020,M,E,BA,21803
2020,M,E,CE,16066
2020,M,E,DF,11667
2020,M,E,ES,8838
2020,M,E,GO,17011
2020,M,E,MA,11172
2020,M,E,MG,49655
2020,M,E,MS,5759
2020,M,E,MT,7124
2020,M,E,PA,15693
2020,M,E,PB,9435
2020,M,E,PE,20346
2020,M,E,PI,7455
2020,M,E,PR,21881
2020,M,E,RJ,30710
2020,M,E,RN,8703
2020,M,E,RO,3737
2020,M,E,RR,1221
2020,M,E,RS,16532
2020,M,E,SC,10250
2020,M,E,SE,4579
2020,M,E,SP,93318
2020,M,E,TO,3686
2021,F,A,AC,436
2021,F,A,AL,937
2021,F,A,AM,2452
2021,F,A,AP,373
2021,F,A,BA,4062
2021,F,A,CE,3528
2021,F,A,DF,712
2021,F,A,ES,518
2021,F,A,GO,1803
2021,F,A,MA,2441
2021,F,A,MG,2320
2021,F,A,MS,588
2021,F,A,MT,752
2021,F,A,PA,3370
2021,F,A,PB,1103
2021,F,A,PE,2738
2021,F,A,PI,891
2021,F,A,PR,992
2021,F,A,RJ,2603
2021,F,A,RN,738
2021,F,A,RO,416
2021,F,A,RR,150
2021,F,A,RS,1337
2021,F,A,SC,599
2021,F,A,SE,714
2021,F,A,SP,3519
2021,F,A,TO,484
2021,F,B,AC,3031
2021,F,B,AL,7755
2021,F,B,AM,13639
2021,F,B,AP,3095
2021,F,B,BA,38654
2021,F,B,CE,34660
2021,F,B,DF,5848
2021,F,B,ES,5129
2021,F,B,GO,12527
2021,F,B,MA,21005
2021,F,B,MG,25237
2021,F,B,MS,4308
2021,F,B,MT,5727
2021,F,B,PA,33143
2021,F,B,PB,13955
2021,F,B,PE,24113
2021,F,B,PI,11665
2021,F,B,PR,9774
2021,F,B,RJ,23725
2021,F,B,RN,8954
2021,F,B,RO,3908
2021,F,B,RR,915
2021,F,B,RS,14143
2021,F,B,SC,5773
2021,F,B,SE,7700
2021,F,B,SP,34143
2021,F,B,TO,3754
2021,F,C,AC,4016
2021,F,C,AL,11532
2021,F,C,AM,16043
2021,F,C,AP,4227
2021,F,C,BA,56845
2021,F,C,CE,41620
2021,F,C,DF,10152
2021,F,C,ES,10957
2021,F,C,GO,22932
2021,F,C,MA,26042
2021,F,C,MG,55838
2021,F,C,MS,7422
2021,F,C,MT,9871
2021,F,C,PA,37752
2021,F,C,PB,21062
2021,F,C,PE,38499
2021,F,C,PI,16324
2021,F,C,PR,22142
2021,F,C,RJ,40992
2021,F,C,RN,15739
2021,F,C,RO,6845
2021,F,C,RR,1385
2021,F,C,RS,28471
2021,F,C,SC,12452
2021,F,C,SE,11404
2021,F,C,SP,73086
2021,F,C,TO,5732
2021,F,D,AC,3075
2021,F,D,AL,9127
2021,F,D,AM,11944
2021,F,D,AP,3210
2021,F,D,BA,46887
2021,F,D,CE,27970
2021,F,D,DF,12101
2021,F,D,ES,13091
2021,F,D,GO,25894
2021,F,D,MA,19287
2021,F,D,MG,68797
2021,F,D,MS,8160
2021,F,D,MT,11116
2021,F,D,PA,26016
2021,F,D,PB,15478
2021,F,D,PE,32133
2021,F,D,PI,12519
2021,F,D,PR,31117
2021,F,D,RJ,46452
2021,F,D,RN,13802
2021,F,D,RO,5871
2021,F,D,RR,1453
2021,F,D,RS,32059
2021,F,D,SC,18587
2021,F,D,SE,8806
2021,F,D,SP,108053
2021,F,D,TO,5689
2021,F,E,AC,1823
2021,F,E,AL,5944
2021,F,E,AM,8022
2021,F,E,AP,2197
2021,F,E,BA,25549
2021,F,E,CE,16534
2021,F,E,DF,12354
2021,F,E,ES,9531
2021,F,E,GO,20572
2021,F,E,MA,11209
2021,F,E,MG,54552
2021,F,E,MS,5931
2021,F,E,MT,7894
2021,F,E,PA,15886
2021,F,E,PB,9340
2021,F,E,PE,20605
2021,F,E,PI,8065
2021,F,E,PR,25249
2021,F,E,RJ,33861
2021,F,E,RN,8585
2021,F,E,RO,3884
2021,F,E,RR,1185
2021,F,E,RS,19473
2021,F,E,SC,13406
2021,F,E,SE,5007
2021,F,E,SP,94889
2021,F,E,TO,4045
2021,M,A,AC,255
2021,M,A,AL,493
2021,M,A,AM,1960
2021,M,A,AP,262
2021,M,A,BA,1948
2021,M,A,CE,3266
2021,M,A,DF,446
2021,M,A,ES,332
2021,M,A,GO,1185
2021,M,A,MA,1241
2021,M,A,MG,1310
2021,M,A,MS,365
2021,M,A,MT,447
2021,M,A,PA,1755
2021,M,A,PB,599
2021,M,A,PE,1616
2021,M,A,PI,509
2021,M,A,PR,638
2021,M,A,RJ,1506
2021,M,A,RN,447
2021,M,A,RO,290
2021,M,A,RR,81
2021,M,A,RS,775
2021,M,A,SC,357
2021,M,A,SE,376
2021,M,A,SP,2309
2021,M,A,TO,268
2021,M,B,AC,1726
2021,M,B,AL,4097
2021,M,B,AM,9388
2021,M,B,AP,1848
2021,M,B,BA,17980
2021,M,B,CE,26699
2021,M,B,DF,3554
2021,M,B,ES,3157
2021,M,B,GO,8048
2021,M,B,MA,10618
2021,M,B,MG,14479
2021,M,B,MS,2564
2021,M,B,MT,3293
2021,M,B,PA,16836
2021,M,B,PB,8061
2021,M,B,PE,13701
2021,M,B,PI,5825
2021,M,B,PR,6549
2021,M,B,RJ,13760
2021,M,B,RN,5491
2021,M,B,RO,2128
2021,M,B,RR,485
2021,M,B,RS,8052
2021,M,B,SC,3768
2021,M,B,SE,3951
2021,M,B,SP,21776
2021,M,B,TO,1854
2021,M,C,AC,2395
2021,M,C,AL,6634
2021,M,C,AM,10819
2021,M,C,AP,2624
2021,M,C,BA,28930
2021,M,C,CE,30584
2021,M,C,DF,5908
2021,M,C,ES,6308
2021,M,C,GO,13565
2021,M,C,MA,15074
2021,M,C,MG,30078
2021,M,C,MS,4222
2021,M,C,MT,5250
2021,M,C,PA,22028
2021,M,C,PB,13563
2021,M,C,PE,23245
2021,M,C,PI,9495
2021,M,C,PR,12656
2021,M,C,RJ,23454
2021,M,C,RN,10383
2021,M,C,RO,3533
2021,M,C,RR,791
2021,M,C,RS,15263
2021,M,C,SC,6895
2021,M,C,SE,6376
2021,M,C,SP,42101
2021,M,C,TO,3037
2021,M,D,AC,2125
2021,M,D,AL,5767
2021,M,D,AM,8670
2021,M,D,AP,2180
2021,M,D,BA,27388
2021,M,D,CE,21519
2021,M,D,DF,7473
2021,M,D,ES,8233
2021,M,D,GO,15876
2021,M,D,MA,12435
2021,M,D,MG,39564
2021,M,D,MS,4850
2021,M,D,MT,6332
2021,M,D,PA,17134
2021,M,D,PB,10969
2021,M,D,PE,21120
2021,M,D,PI,8311
2021,M,D,PR,18430
2021,M,D,RJ,28094
2021,M,D,RN,9795
2021,M,D,RO,3431
2021,M,D,RR,814
2021,M,D,RS,18363
2021,M,D,SC,10466
2021,M,D,SE,5635
2021,M,D,SP,65134
2021,M,D,TO,3275
2021,M,E,AC,1454
2021,M,E,AL,4298
2021,M,E,AM,6841
2021,M,E,AP,1758
2021,M,E,BA,17951
2021,M,E,CE,14137
2021,M,E,DF,8953
2021,M,E,ES,6925
2021,M,E,GO,14513
2021,M,E,MA,8553
2021,M,E,MG,35654
2021,M,E,MS,4080
2021,M,E,MT,5403
2021,M,E,PA,12058
2021,M,E,PB,7872
2021,M,E,PE,15846
2021,M,E,PI,6365
2021,M,E,PR,16735
2021,M,E,RJ,23900
2021,M,E,RN,6885
2021,M,E,RO,2495
2021,M,E,RR,797
2021,M,E,RS,12548
2021,M,E,SC,8462
2021,M,E,SE,3827
2021,M,E,SP,64943
2021,M,E,TO,2735
2022,F,A,AC,528
2022,F,A,AL,1185
2022,F,A,AM,2217
2022,F,A,AP,476
2022,F,A,BA,4704
2022,F,A,CE,3911
2022,F,A,DF,916
2022,F,A,ES,619
2022,F,A,GO,2265
2022,F,A,MA,2812
2022,F,A,MG,2736
2022,F,A,MS,732
2022,F,A,MT,1060
2022,F,A,PA,4434
2022,F,A,PB,1285
2022,F,A,PE,2838
2022,F,A,PI,1037
2022,F,A,PR,1329
2022,F,A,RJ,3777
2022,F,A,RN,1018
2022,F,A,RO,541
2022,F,A,RR,203
2022,F,A,RS,1901
2022,F,A,SC,800
2022,F,A,SE,897
2022,F,A,SP,5067
2022,F,A,TO,537
2022,F,B,AC,3336
2022,F,B,AL,8626
2022,F,B,AM,11724
2022,F,B,AP,3317
2022,F,B,BA,39135
2022,F,B,CE,32872
2022,F,B,DF,5364
2022,F,B,ES,4808
2022,F,B,GO,11662
2022,F,B,MA,21291
2022,F,B,MG,22866
2022,F,B,MS,4611
2022,F,B,MT,5489
2022,F,B,PA,35682
2022,F,B,PB,14282
2022,F,B,PE,23028
2022,F,B,PI,12097
2022,F,B,PR,9570
2022,F,B,RJ,25196
2022,F,B,RN,10116
2022,F,B,RO,3439
2022,F,B,RR,790
2022,F,B,RS,13904
2022,F,B,SC,5574
2022,F,B,SE,8451
2022,F,B,SP,32967
2022,F,B,TO,3295
2022,F,C,AC,4330
2022,F,C,AL,12248
2022,F,C,AM,14084
2022,F,C,AP,4221
2022,F,C,BA,54701
2022,F,C,CE,39841
2022,F,C,DF,9150
2022,F,C,ES,10374
2022,F,C,GO,21261
2022,F,C,MA,26490
2022,F,C,MG,49566
2022,F,C,MS,7356
2022,F,C,MT,9645
2022,F,C,PA,39084
2022,F,C,PB,20337
2022,F,C,PE,36623
2022,F,C,PI,16469
2022,F,C,PR,21362
2022,F,C,RJ,41279
2022,F,C,RN,16805
2022,F,C,RO,5984
2022,F,C,RR,1397
2022,F,C,RS,26990
2022,F,C,SC,12010
2022,F,C,SE,11802
2022,F,C,SP,72431
2022,F,C,TO,5034
2022,F,D,AC,3345
2022,F,D,AL,10236
2022,F,D,AM,11217
2022,F,D,AP,3341
2022,F,D,BA,47084
2022,F,D,CE,30266
2022,F,D,DF,12076
2022,F,D,ES,13264
2022,F,D,GO,27155
2022,F,D,MA,20081
2022,F,D,MG,66350
2022,F,D,MS,8386
2022,F,D,MT,11741
2022,F,D,PA,28527
2022,F,D,PB,15748
2022,F,D,PE,31922
2022,F,D,PI,13266
2022,F,D,PR,33030
2022,F,D,RJ,49471
2022,F,D,RN,14754
2022,F,D,RO,6004
2022,F,D,RR,1521
2022,F,D,RS,32982
2022,F,D,SC,19610
2022,F,D,SE,9403
2022,F,D,SP,117070
2022,F,D,TO,5386
2022,F,E,AC,2015
2022,F,E,AL,6540
2022,F,E,AM,7777
2022,F,E,AP,2215
2022,F,E,BA,25252
2022,F,E,CE,19005
2022,F,E,DF,11959
2022,F,E,ES,9733
2022,F,E,GO,22002
2022,F,E,MA,11704
2022,F,E,MG,51745
2022,F,E,MS,6210
2022,F,E,MT,8673
2022,F,E,PA,17743
2022,F,E,PB,9587
2022,F,E,PE,20311
2022,F,E,PI,8354
2022,F,E,PR,26282
2022,F,E,RJ,35410
2022,F,E,RN,9197
2022,F,E,RO,4051
2022,F,E,RR,1321
2022,F,E,RS,19468
2022,F,E,SC,13800
2022,F,E,SE,5292
2022,F,E,SP,103289
2022,F,E,TO,4157
2022,M,A,AC,299
2022,M,A,AL,652
2022,M,A,AM,1585
2022,M,A,AP,287
2022,M,A,BA,2139
2022,M,A,CE,3416
2022,M,A,DF,566
2022,M,A,ES,385
2022,M,A,GO,1563
2022,M,A,MA,1505
2022,M,A,MG,1571
2022,M,A,MS,442
2022,M,A,MT,612
2022,M,A,PA,2275
2022,M,A,PB,783
2022,M,A,PE,1599
2022,M,A,PI,594
2022,M,A,PR,876
2022,M,A,RJ,1968
2022,M,A,RN,603
2022,M,A,RO,301
2022,M,A,RR,108
2022,M,A,RS,985
2022,M,A,SC,475
2022,M,A,SE,459
2022,M,A,SP,3229
2022,M,A,TO,304
2022,M,B,AC,1924
2022,M,B,AL,4705
2022,M,B,AM,8030
2022,M,B,AP,1932
2022,M,B,BA,17711
2022,M,B,CE,24988
2022,M,B,DF,3286
2022,M,B,ES,2885
2022,M,B,GO,7652
2022,M,B,MA,10879
2022,M,B,MG,13082
2022,M,B,MS,2596
2022,M,B,MT,3277
2022,M,B,PA,18702
2022,M,B,PB,8184
2022,M,B,PE,12976
2022,M,B,PI,6418
2022,M,B,PR,6343
2022,M,B,RJ,13751
2022,M,B,RN,6006
2022,M,B,RO,1998
2022,M,B,RR,466
2022,M,B,RS,8112
2022,M,B,SC,3650
2022,M,B,SE,4337
2022,M,B,SP,21412
2022,M,B,TO,1742
2022,M,C,AC,2813
2022,M,C,AL,7560
2022,M,C,AM,9461
2022,M,C,AP,2729
2022,M,C,BA,27928
2022,M,C,CE,29784
2022,M,C,DF,5547
2022,M,C,ES,5962
2022,M,C,GO,12372
2022,M,C,MA,15411
2022,M,C,MG,27354
2022,M,C,MS,4279
2022,M,C,MT,5406
2022,M,C,PA,22914
2022,M,C,PB,13209
2022,M,C,PE,22092
2022,M,C,PI,9997
2022,M,C,PR,12597
2022,M,C,RJ,23476
2022,M,C,RN,11202
2022,M,C,RO,3182
2022,M,C,RR,809
2022,M,C,RS,15072
2022,M,C,SC,6491
2022,M,C,SE,6939
2022,M,C,SP,42480
2022,M,C,TO,2737
2022,M,D,AC,2372
2022,M,D,AL,6822
2022,M,D,AM,8197
2022,M,D,AP,2348
2022,M,D,BA,28170
2022,M,D,CE,24210
2022,M,D,DF,7523
2022,M,D,ES,8493
2022,M,D,GO,17998
2022,M,D,MA,13327
2022,M,D,MG,39210
2022,M,D,MS,5483
2022,M,D,MT,7205
2022,M,D,PA,19191
2022,M,D,PB,11535
2022,M,D,PE,21751
2022,M,D,PI,9209
2022,M,D,PR,20401
2022,M,D,RJ,30743
2022,M,D,RN,10685
2022,M,D,RO,3618
2022,M,D,RR,899
2022,M,D,RS,19665
2022,M,D,SC,11137
2022,M,D,SE,6388
2022,M,D,SP,73748
2022,M,D,TO,3311
2022,M,E,AC,1639
2022,M,E,AL,5371
2022,M,E,AM,6694
2022,M,E,AP,1808
2022,M,E,BA,18342
2022,M,E,CE,18084
2022,M,E,DF,9014
2022,M,E,ES,7177
2022,M,E,GO,17692
2022,M,E,MA,9416
2022,M,E,MG,35301
2022,M,E,MS,4588
2022,M,E,MT,6273
2022,M,E,PA,14069
2022,M,E,PB,8288
2022,M,E,PE,16455
2022,M,E,PI,6959
2022,M,E,PR,18606
2022,M,E,RJ,25819
2022,M,E,RN,7663
2022,M,E,RO,2851
2022,M,E,RR,920
2022,M,E,RS,13216
2022,M,E,SC,9244
