NU_ANO,Q022,Q024,SG_UF_PROVA,QTD
2019,A,D,PE,40
2019,A,D,PI,4
2019,A,D,PR,35
2019,A,D,RJ,63
2019,A,D,RN,12
2019,A,D,RO,7
2019,A,D,RR,5
2019,A,D,RS,28
2019,A,D,SC,19
2019,A,D,SE,7
2019,A,D,SP,162
2019,A,D,TO,7
2019,A,E,AL,4
2019,A,E,AM,5
2019,A,E,AP,1
2019,A,E,BA,10
2019,A,E,CE,19
2019,A,E,DF,9
2019,A,E,ES,3
2019,A,E,GO,9
2019,A,E,MA,12
2019,A,E,MG,15
2019,A,E,MS,3
2019,A,E,MT,1
2019,A,E,PA,11
2019,A,E,PB,8
2019,A,E,PE,19
2019,A,E,PI,2
2019,A,E,PR,8
2019,A,E,RJ,17
2019,A,E,RN,5
2019,A,E,RR,2
2019,A,E,RS,12
2019,A,E,SC,4
2019,A,E,SE,1
2019,A,E,SP,51
2019,A,E,TO,6
2019,B,A,AC,9967
2019,B,A,AL,19480
2019,B,A,AM,27105
2019,B,A,AP,11038
2019,B,A,BA,78517
2019,B,A,CE,77093
2019,B,A,DF,9062
2019,B,A,ES,9517
2019,B,A,GO,19158
2019,B,A,MA,61156
2019,B,A,MG,49017
2019,B,A,MS,10034
2019,B,A,MT,11390
2019,B,A,PA,78626
2019,B,A,PB,29299
2019,B,A,PE,48105
2019,B,A,PI,30135
2019,B,A,PR,16252
2019,B,A,RJ,34416
2019,B,A,RN,19131
2019,B,A,RO,10265
2019,B,A,RR,2105
2019,B,A,RS,19776
2019,B,A,SC,8104
2019,B,A,SE,16380
2019,B,A,SP,58556
2019,B,A,TO,8194
2019,B,B,AC,1788
2019,B,B,AL,4510
2019,B,B,AM,5768
2019,B,B,AP,1660
2019,B,B,BA,25093
2019,B,B,CE,14376
2019,B,B,DF,6924
2019,B,B,ES,6620
2019,B,B,GO,9686
2019,B,B,MA,7933
2019,B,B,MG,33349
2019,B,B,MS,4836
2019,B,B,MT,6282
2019,B,B,PA,10952
2019,B,B,PB,8340
2019,B,B,PE,13820
2019,B,B,PI,5007
2019,B,B,PR,14440
2019,B,B,RJ,25892
2019,B,B,RN,6762
2019,B,B,RO,4378
2019,B,B,RR,783
2019,B,B,RS,17948
2019,B,B,SC,8361
2019,B,B,SE,3674
2019,B,B,SP,50837
2019,B,B,TO,2402
2019,B,C,AC,41
2019,B,C,AL,99
2019,B,C,AM,115
2019,B,C,AP,42
2019,B,C,BA,357
2019,B,C,CE,331
2019,B,C,DF,396
2019,B,C,ES,186
2019,B,C,GO,275
2019,B,C,MA,121
2019,B,C,MG,898
2019,B,C,MS,146
2019,B,C,MT,178
2019,B,C,PA,251
2019,B,C,PB,148
2019,B,C,PE,347
2019,B,C,PI,76
2019,B,C,PR,527
2019,B,C,RJ,1031
2019,B,C,RN,159
2019,B,C,RO,84
2019,B,C,RR,27
2019,B,C,RS,579
2019,B,C,SC,316
2019,B,C,SE,77
2019,B,C,SP,2243
2019,B,C,TO,51
2019,B,D,AC,7
2019,B,D,AL,16
2019,B,D,AM,21
2019,B,D,AP,5
2019,B,D,BA,64
2019,B,D,CE,68
2019,B,D,DF,63
2019,B,D,ES,27
2019,B,D,GO,46
2019,B,D,MA,22
2019,B,D,MG,120
2019,B,D,MS,23
2019,B,D,MT,30
2019,B,D,PA,27
2019,B,D,PB,21
2019,B,D,PE,82
2019,B,D,PI,14
2019,B,D,PR,92
2019,B,D,RJ,157
2019,B,D,RN,14
2019,B,D,RO,9
2019,B,D,RR,3
2019,B,D,RS,73
2019,B,D,SC,46
2019,B,D,SE,12
2019,B,D,SP,405
2019,B,D,TO,10
2019,B,E,AC,2
2019,B,E,AL,4
2019,B,E,AM,10
2019,B,E,AP,2
2019,B,E,BA,21
2019,B,E,CE,46
2019,B,E,DF,22
2019,B,E,ES,11
2019,B,E,GO,12
2019,B,E,MA,15
2019,B,E,MG,49
2019,B,E,MS,7
2019,B,E,MT,2
2019,B,E,PA,20
2019,B,E,PB,10
2019,B,E,PE,20
2019,B,E,PI,4
2019,B,E,PR,26
2019,B,E,RJ,49
2019,B,E,RN,8
2019,B,E,RO,2
2019,B,E,RR,1
2019,B,E,RS,30
2019,B,E,SC,13
2019,B,E,SE,5
2019,B,E,SP,125
2019,B,E,TO,5
2019,C,A,AC,9417
2019,C,A,AL,19955
2019,C,A,AM,26383
2019,C,A,AP,10431
2019,C,A,BA,78640
2019,C,A,CE,62677
2019,C,A,DF,10560
2019,C,A,ES,13583
2019,C,A,GO,26665
2019,C,A,MA,53357
2019,C,A,MG,66225
2019,C,A,MS,11530
2019,C,A,MT,13741
2019,C,A,PA,67007
2019,C,A,PB,30447
2019,C,A,PE,54775
2019,C,A,PI,28212
2019,C,A,PR,22879
2019,C,A,RJ,41325
2019,C,A,RN,22960
2019,C,A,RO,11158
2019,C,A,RR,2382
2019,C,A,RS,26337
2019,C,A,SC,10859
2019,C,A,SE,18167
2019,C,A,SP,81441
2019,C,A,TO,9596
2019,C,B,AC,3866
2019,C,B,AL,10894
2019,C,B,AM,12737
2019,C,B,AP,3945
2019,C,B,BA,54774
2019,C,B,CE,31633
2019,C,B,DF,13417
2019,C,B,ES,16310
2019,C,B,GO,23197
2019,C,B,MA,19565
2019,C,B,MG,86214
2019,C,B,MS,10232
2019,C,B,MT,12425
2019,C,B,PA,25600
2019,C,B,PB,21067
2019,C,B,PE,35947
2019,C,B,PI,12673
2019,C,B,PR,32961
2019,C,B,RJ,52715
2019,C,B,RN,17496
2019,C,B,RO,8836
2019,C,B,RR,1565
2019,C,B,RS,39279
2019,C,B,SC,17353
2019,C,B,SE,9422
2019,C,B,SP,115892
2019,C,B,TO,5200
2019,C,C,AC,235
2019,C,C,AL,589
2019,C,C,AM,885
2019,C,C,AP,263
2019,C,C,BA,3092
2019,C,C,CE,2034
2019,C,C,DF,2101
2019,C,C,ES,1560
2019,C,C,GO,1838
2019,C,C,MA,1078
2019,C,C,MG,8175
2019,C,C,MS,903
2019,C,C,MT,1081
2019,C,C,PA,1450
2019,C,C,PB,1468
2019,C,C,PE,2315
2019,C,C,PI,789
2019,C,C,PR,4017
2019,C,C,RJ,6078
2019,C,C,RN,1375
2019,C,C,RO,655
2019,C,C,RR,140
2019,C,C,RS,4863
2019,C,C,SC,2306
2019,C,C,SE,624
2019,C,C,SP,12859
2019,C,C,TO,379
2019,C,D,AC,14
2019,C,D,AL,51
2019,C,D,AM,60
2019,C,D,AP,26
2019,C,D,BA,199
2019,C,D,CE,124
2019,C,D,DF,251
2019,C,D,ES,127
2019,C,D,GO,129
2019,C,D,MA,57
2019,C,D,MG,603
2019,C,D,MS,73
2019,C,D,MT,86
2019,C,D,PA,123
2019,C,D,PB,87
2019,C,D,PE,130
2019,C,D,PI,55
2019,C,D,PR,362
2019,C,D,RJ,584
2019,C,D,RN,84
2019,C,D,RO,38
2019,C,D,RR,10
2019,C,D,RS,370
2019,C,D,SC,153
2019,C,D,SE,40
2019,C,D,SP,1186
2019,C,D,TO,23
2019,C,E,AC,2
2019,C,E,AL,8
2019,C,E,AM,16
2019,C,E,AP,5
2019,C,E,BA,29
2019,C,E,CE,25
2019,C,E,DF,52
2019,C,E,ES,15
2019,C,E,GO,16
2019,C,E,MA,11
2019,C,E,MG,96
2019,C,E,MS,9
2019,C,E,MT,8
2019,C,E,PA,20
2019,C,E,PB,19
2019,C,E,PE,28
2019,C,E,PI,6
2019,C,E,PR,61
2019,C,E,RJ,104
2019,C,E,RN,14
2019,C,E,RO,4
2019,C,E,RR,2
2019,C,E,RS,81
2019,C,E,SC,22
2019,C,E,SE,6
2019,C,E,SP,223
2019,C,E,TO,1
2019,D,A,AC,4198
2019,D,A,AL,8825
2019,D,A,AM,12892
2019,D,A,AP,4770
2019,D,A,BA,38716
2019,D,A,CE,26557
2019,D,A,DF,6700
2019,D,A,ES,9571
2019,D,A,GO,18442
2019,D,A,MA,24088
2019,D,A,MG,44588
2019,D,A,MS,6748
2019,D,A,MT,8892
2019,D,A,PA,28915
2019,D,A,PB,13261
2019,D,A,PE,29400
2019,D,A,PI,12838
2019,D,A,PR,17006
2019,D,A,RJ,27300
2019,D,A,RN,12015
2019,D,A,RO,5661
2019,D,A,RR,1335
2019,D,A,RS,15983
2019,D,A,SC,7997
2019,D,A,SE,8410
2019,D,A,SP,65812
2019,D,A,TO,5571
2019,D,B,AC,3264
2019,D,B,AL,9610
2019,D,B,AM,10493
2019,D,B,AP,3352
2019,D,B,BA,49227
2019,D,B,CE,26495
2019,D,B,DF,14107
2019,D,B,ES,18022
2019,D,B,GO,27124
2019,D,B,MA,17002
2019,D,B,MG,98675
2019,D,B,MS,9980
2019,D,B,MT,13425
2019,D,B,PA,22290
2019,D,B,PB,16862
2019,D,B,PE,33986
2019,D,B,PI,11760
2019,D,B,PR,39232
2019,D,B,RJ,56104
2019,D,B,RN,15636
2019,D,B,RO,7010
2019,D,B,RR,1411
2019,D,B,RS,39701
2019,D,B,SC,21672
2019,D,B,SE,8501
2019,D,B,SP,154076
2019,D,B,TO,5283
2019,D,C,AC,470
2019,D,C,AL,1278
2019,D,C,AM,1619
2019,D,C,AP,547
2019,D,C,BA,6342
2019,D,C,CE,4358
2019,D,C,DF,3826
2019,D,C,ES,3338
2019,D,C,GO,4348
2019,D,C,MA,2096
2019,D,C,MG,17828
2019,D,C,MS,1952
2019,D,C,MT,2279
2019,D,C,PA,3101
2019,D,C,PB,2653
2019,D,C,PE,4922
2019,D,C,PI,1514
2019,D,C,PR,9550
2019,D,C,RJ,13433
2019,D,C,RN,2628
2019,D,C,RO,1125
2019,D,C,RR,336
2019,D,C,RS,9910
2019,D,C,SC,5915
2019,D,C,SE,1202
2019,D,C,SP,35948
2019,D,C,TO,750
2019,D,D,AC,95
2019,D,D,AL,253
2019,D,D,AM,368
2019,D,D,AP,130
2019,D,D,BA,1458
2019,D,D,CE,934
2019,D,D,DF,1400
2019,D,D,ES,838
2019,D,D,GO,929
2019,D,D,MA,409
2019,D,D,MG,4309
2019,D,D,MS,477
2019,D,D,MT,529
2019,D,D,PA,594
2019,D,D,PB,589
2019,D,D,PE,1181
2019,D,D,PI,306
2019,D,D,PR,2590
2019,D,D,RJ,3877
2019,D,D,RN,610
2019,D,D,RO,219
2019,D,D,RR,90
2019,D,D,RS,2553
2019,D,D,SC,1575
2019,D,D,SE,287
2019,D,D,SP,9909
2019,D,D,TO,178
2019,D,E,AC,14
2019,D,E,AL,27
2019,D,E,AM,52
2019,D,E,AP,18
2019,D,E,BA,166
2019,D,E,CE,108
2019,D,E,DF,236
2019,D,E,ES,100
2019,D,E,GO,117
2019,D,E,MA,35
2019,D,E,MG,658
2019,D,E,MS,57
2019,D,E,MT,56
2019,D,E,PA,69
2019,D,E,PB,71
2019,D,E,PE,161
2019,D,E,PI,30
2019,D,E,PR,361
2019,D,E,RJ,602
2019,D,E,RN,60
2019,D,E,RO,23
2019,D,E,RR,11
2019,D,E,RS,404
2019,D,E,SC,218
2019,D,E,SE,28
2019,D,E,SP,1777
2019,D,E,TO,17
2019,E,A,AC,1456
2019,E,A,AL,3286
2019,E,A,AM,5714
2019,E,A,AP,1814
2019,E,A,BA,13173
2019,E,A,CE,10828
2019,E,A,DF,3381
2019,E,A,ES,4322
2019,E,A,GO,8034
2019,E,A,MA,8468
2019,E,A,MG,20300
2019,E,A,MS,2526
2019,E,A,MT,3770
2019,E,A,PA,11197
2019,E,A,PB,4766
2019,E,A,PE,12157
2019,E,A,PI,4742
2019,E,A,PR,7484
2019,E,A,RJ,12365
2019,E,A,RN,4575
2019,E,A,RO,2300
2019,E,A,RR,678
2019,E,A,RS,5864
2019,E,A,SC,3667
2019,E,A,SE,2862
2019,E,A,SP,34903
2019,E,A,TO,2298
2019,E,B,AC,1792
2019,E,B,AL,5881
2019,E,B,AM,6360
2019,E,B,AP,1971
2019,E,B,BA,24703
2019,E,B,CE,15346
2019,E,B,DF,10807
2019,E,B,ES,10695
2019,E,B,GO,18051
2019,E,B,MA,9916
2019,E,B,MG,62099
2019,E,B,MS,5848
2019,E,B,MT,7983
2019,E,B,PA,13710
2019,E,B,PB,9572
2019,E,B,PE,20523
2019,E,B,PI,7389
2019,E,B,PR,22884
2019,E,B,RJ,32860
2019,E,B,RN,8727
2019,E,B,RO,3917
2019,E,B,RR,1013
2019,E,B,RS,17321
2019,E,B,SC,11359
2019,E,B,SE,4754
2019,E,B,SP,105434
2019,E,B,TO,3521
2019,E,C,AC,455
2019,E,C,AL,1803
2019,E,C,AM,2049
2019,E,C,AP,669
2019,E,C,BA,6771
2019,E,C,CE,5786
2019,E,C,DF,5524
2019,E,C,ES,3695
2019,E,C,GO,5834
2019,E,C,MA,2707
2019,E,C,MG,21301
2019,E,C,MS,2202
2019,E,C,MT,2614
2019,E,C,PA,4099
2019,E,C,PB,3523
2019,E,C,PE,6635
2019,E,C,PI,2364
2019,E,C,PR,10819
2019,E,C,RJ,13881
2019,E,C,RN,3073
2019,E,C,RO,1106
2019,E,C,RR,396
2019,E,C,RS,8459
2019,E,C,SC,5673
2019,E,C,SE,1612
2019,E,C,SP,42567
2019,E,C,TO,1028
2019,E,D,AC,180
2019,E,D,AL,731
2019,E,D,AM,777
2019,E,D,AP,275
2019,E,D,BA,2705
2019,E,D,CE,2387
2019,E,D,DF,3008
2019,E,D,ES,1473
2019,E,D,GO,2087
2019,E,D,MA,975
2019,E,D,MG,8473
2019,E,D,MS,893
2019,E,D,MT,1011
2019,E,D,PA,1486
2019,E,D,PB,1480
2019,E,D,PE,2968
2019,E,D,PI,907
2019,E,D,PR,4667
2019,E,D,RJ,6546
2019,E,D,RN,1320
2019,E,D,RO,391
2019,E,D,RR,192
2019,E,D,RS,3702
2019,E,D,SC,2442
2019,E,D,SE,686
2019,E,D,SP,18614
2019,E,D,TO,381
2019,E,E,AC,63
2019,E,E,AL,347
2019,E,E,AM,399
2019,E,E,AP,115
2019,E,E,BA,1285
2019,E,E,CE,1229
2019,E,E,DF,2173
2019,E,E,ES,747
2019,E,E,GO,1029
2019,E,E,MA,409
2019,E,E,MG,4759
2019,E,E,MS,411
2019,E,E,MT,497
2019,E,E,PA,659
2019,E,E,PB,774
2019,E,E,PE,1593
2019,E,E,PI,389
2019,E,E,PR,2593
2019,E,E,RJ,4283
2019,E,E,RN,719
2019,E,E,RO,155
2019,E,E,RR,115
2019,E,E,RS,2157
2019,E,E,SC,1331
2019,E,E,SE,334
2019,E,E,SP,11698
2019,E,E,TO,177
2020,A,A,AC,1176
2020,A,A,AL,2106
2020,A,A,AM,5716
2020,A,A,AP,1268
2020,A,A,BA,9076
2020,A,A,CE,9243
2020,A,A,DF,1236
2020,A,A,ES,854
2020,A,A,GO,2756
2020,A,A,MA,7337
2020,A,A,MG,4205
2020,A,A,MS,1296
2020,A,A,MT,1434
2020,A,A,PA,8552
2020,A,A,PB,2252
2020,A,A,PE,5515
2020,A,A,PI,2535
2020,A,A,PR,1379
2020,A,A,RJ,4066
2020,A,A,RN,1478
2020,A,A,RO,972
2020,A,A,RR,388
2020,A,A,RS,2021
2020,A,A,SC,775
2020,A,A,SE,1432
2020,A,A,SP,6420
2020,A,A,TO,1250
2020,A,B,AC,214
2020,A,B,AL,428
2020,A,B,AM,884
2020,A,B,AP,179
2020,A,B,BA,2032
2020,A,B,CE,936
2020,A,B,DF,756
2020,A,B,ES,548
2020,A,B,GO,1119
2020,A,B,MA,671
2020,A,B,MG,2263
2020,A,B,MS,523
2020,A,B,MT,652
2020,A,B,PA,1025
2020,A,B,PB,510
2020,A,B,PE,1372
2020,A,B,PI,288
2020,A,B,PR,884
2020,A,B,RJ,2206
2020,A,B,RN,446
2020,A,B,RO,376
2020,A,B,RR,122
2020,A,B,RS,1283
2020,A,B,SC,514
2020,A,B,SE,314
2020,A,B,SP,4203
2020,A,B,TO,266
2020,A,C,AC,11
2020,A,C,AL,27
2020,A,C,AM,72
2020,A,C,AP,17
2020,A,C,BA,95
2020,A,C,CE,61
2020,A,C,DF,77
2020,A,C,ES,47
2020,A,C,GO,79
2020,A,C,MA,30
2020,A,C,MG,175
2020,A,C,MS,38
2020,A,C,MT,44
2020,A,C,PA,82
2020,A,C,PB,32
2020,A,C,PE,104
2020,A,C,PI,16
2020,A,C,PR,125
2020,A,C,RJ,176
2020,A,C,RN,44
2020,A,C,RO,19
2020,A,C,RR,7
2020,A,C,RS,135
2020,A,C,SC,61
2020,A,C,SE,16
2020,A,C,SP,459
2020,A,C,TO,20
2020,A,D,AC,1
2020,A,D,AL,10
2020,A,D,AM,13
2020,A,D,AP,2
2020,A,D,BA,16
2020,A,D,CE,31
2020,A,D,DF,25
2020,A,D,ES,12
2020,A,D,GO,10
2020,A,D,MA,10
2020,A,D,MG,32
2020,A,D,MS,4
2020,A,D,MT,14
2020,A,D,PA,18
2020,A,D,PB,11
2020,A,D,PE,39
2020,A,D,PI,4
2020,A,D,PR,24
2020,A,D,RJ,54
2020,A,D,RN,12
2020,A,D,RO,5
2020,A,D,RR,2
2020,A,D,RS,26
2020,A,D,SC,12
2020,A,D,SE,8
2020,A,D,SP,130
2020,A,D,TO,3
2020,A,E,AL,2
2020,A,E,AM,4
2020,A,E,AP,2
2020,A,E,BA,4
2020,A,E,CE,5
2020,A,E,DF,15
2020,A,E,ES,4
2020,A,E,GO,4
2020,A,E,MA,3
2020,A,E,MG,15
2020,A,E,MS,3
2020,A,E,MT,3
2020,A,E,PA,6
2020,A,E,PB,5
2020,A,E,PE,12
2020,A,E,PR,11
2020,A,E,RJ,21
2020,A,E,RN,2
2020,A,E,RO,3
2020,A,E,RR,2
2020,A,E,RS,4
2020,A,E,SC,7
2020,A,E,SE,4
2020,A,E,SP,58
2020,B,A,AC,10578
2020,B,A,AL,23447
2020,B,A,AM,40418
2020,B,A,AP,12639
2020,B,A,BA,97436
2020,B,A,CE,87378
2020,B,A,DF,13570
2020,B,A,ES,11781
2020,B,A,GO,29572
2020,B,A,MA,67132
2020,B,A,MG,59903
2020,B,A,MS,13937
2020,B,A,MT,15382
2020,B,A,PA,96366
2020,B,A,PB,34185
2020,B,A,PE,61185
2020,B,A,PI,33526
2020,B,A,PR,22470
2020,B,A,RJ,49917
2020,B,A,RN,22222
2020,B,A,RO,13342
2020,B,A,RR,3125
2020,B,A,RS,29153
2020,B,A,SC,11411
2020,B,A,SE,20009
2020,B,A,SP,81937
2020,B,A,TO,11821
2020,B,B,AC,1991
2020,B,B,AL,5008
2020,B,B,AM,7633
2020,B,B,AP,1938
2020,B,B,BA,27975
2020,B,B,CE,15074
2020,B,B,DF,8603
2020,B,B,ES,7109
2020,B,B,GO,12181
2020,B,B,MA,8685
2020,B,B,MG,37465
2020,B,B,MS,5641
2020,B,B,MT,7288
2020,B,B,PA,12908
2020,B,B,PB,9110
2020,B,B,PE,15753
2020,B,B,PI,5750
2020,B,B,PR,16706
2020,B,B,RJ,30222
2020,B,B,RN,7432
2020,B,B,RO,4878
2020,B,B,RR,911
2020,B,B,RS,21261
2020,B,B,SC,9091
2020,B,B,SE,4149
2020,B,B,SP,58410
2020,B,B,TO,2848
2020,B,C,AC,26
2020,B,C,AL,87
2020,B,C,AM,147
2020,B,C,AP,25
2020,B,C,BA,351
2020,B,C,CE,245
2020,B,C,DF,337
2020,B,C,ES,163
2020,B,C,GO,291
2020,B,C,MA,122
2020,B,C,MG,806
2020,B,C,MS,110
2020,B,C,MT,153
2020,B,C,PA,207
2020,B,C,PB,132
2020,B,C,PE,275
2020,B,C,PI,93
2020,B,C,PR,479
2020,B,C,RJ,845
2020,B,C,RN,129
2020,B,C,RO,75
2020,B,C,RR,15
2020,B,C,RS,470
2020,B,C,SC,271
2020,B,C,SE,65
2020,B,C,SP,1950
2020,B,C,TO,60
2020,B,D,AC,4
2020,B,D,AL,11
2020,B,D,AM,21
2020,B,D,AP,4
2020,B,D,BA,50
2020,B,D,CE,40
2020,B,D,DF,59
2020,B,D,ES,29
2020,B,D,GO,41
2020,B,D,MA,16
2020,B,D,MG,96
2020,B,D,MS,19
2020,B,D,MT,26
2020,B,D,PA,28
2020,B,D,PB,15
2020,B,D,PE,57
2020,B,D,PI,7
2020,B,D,PR,99
2020,B,D,RJ,140
2020,B,D,RN,12
2020,B,D,RO,8
2020,B,D,RR,3
2020,B,D,RS,66
2020,B,D,SC,42
2020,B,D,SE,9
2020,B,D,SP,307
2020,B,D,TO,4
2020,B,E,AC,2
2020,B,E,AL,1
2020,B,E,AM,12
2020,B,E,AP,1
2020,B,E,BA,10
2020,B,E,CE,7
2020,B,E,DF,15
2020,B,E,ES,7
2020,B,E,GO,9
2020,B,E,MA,4
2020,B,E,MG,36
2020,B,E,MS,5
2020,B,E,MT,4
2020,B,E,PA,8
2020,B,E,PB,1
2020,B,E,PE,18
2020,B,E,PR,14
2020,B,E,RJ,40
2020,B,E,RN,2
2020,B,E,RO,1
2020,B,E,RS,19
2020,B,E,SC,11
2020,B,E,SE,3
2020,B,E,SP,133
2020,B,E,TO,2
2020,C,A,AC,9991
2020,C,A,AL,23240
2020,C,A,AM,36724
2020,C,A,AP,11242
2020,C,A,BA,94266
2020,C,A,CE,76690
2020,C,A,DF,13733
2020,C,A,ES,15137
2020,C,A,GO,37077
2020,C,A,MA,59637
2020,C,A,MG,77168
2020,C,A,MS,14526
2020,C,A,MT,16783
2020,C,A,PA,81319
2020,C,A,PB,35426
2020,C,A,PE,67112
2020,C,A,PI,31529
2020,C,A,PR,28031
2020,C,A,RJ,51971
2020,C,A,RN,26015
2020,C,A,RO,13936
2020,C,A,RR,3184
2020,C,A,RS,33156
2020,C,A,SC,12927
2020,C,A,SE,20590
2020,C,A,SP,99630
2020,C,A,TO,12680
2020,C,B,AC,3939
2020,C,B,AL,11675
2020,C,B,AM,15809
2020,C,B,AP,4053
2020,C,B,BA,55973
2020,C,B,CE,33480
2020,C,B,DF,15515
2020,C,B,ES,15729
2020,C,B,GO,26484
2020,C,B,MA,20279
2020,C,B,MG,87422
2020,C,B,MS,11269
2020,C,B,MT,13270
2020,C,B,PA,29110
2020,C,B,PB,21938
2020,C,B,PE,37346
2020,C,B,PI,13589
2020,C,B,PR,35200
2020,C,B,RJ,57381
2020,C,B,RN,18426
2020,C,B,RO,9567
2020,C,B,RR,1898
2020,C,B,RS,41960
2020,C,B,SC,18236
2020,C,B,SE,9680
2020,C,B,SP,123113
2020,C,B,TO,5873
2020,C,C,AC,253
2020,C,C,AL,653
2020,C,C,AM,972
2020,C,C,AP,309
2020,C,C,BA,3324
2020,C,C,CE,2275
2020,C,C,DF,2385
2020,C,C,ES,1464
2020,C,C,GO,1861
2020,C,C,MA,1075
2020,C,C,MG,8468
2020,C,C,MS,965
2020,C,C,MT,1157
2020,C,C,PA,1653
2020,C,C,PB,1566
2020,C,C,PE,2636
2020,C,C,PI,770
2020,C,C,PR,4215
2020,C,C,RJ,6509
2020,C,C,RN,1419
2020,C,C,RO,637
2020,C,C,RR,175
2020,C,C,RS,4919
2020,C,C,SC,2379
2020,C,C,SE,703
2020,C,C,SP,13841
2020,C,C,TO,441
2020,C,D,AC,25
2020,C,D,AL,37
2020,C,D,AM,54
2020,C,D,AP,23
2020,C,D,BA,194
2020,C,D,CE,140
2020,C,D,DF,224
2020,C,D,ES,104
2020,C,D,GO,125
2020,C,D,MA,51
2020,C,D,MG,586
2020,C,D,MS,71
2020,C,D,MT,72
2020,C,D,PA,87
2020,C,D,PB,102
2020,C,D,PE,158
2020,C,D,PI,49
2020,C,D,PR,294
2020,C,D,RJ,598
2020,C,D,RN,80
2020,C,D,RO,35
2020,C,D,RR,15
2020,C,D,RS,337
2020,C,D,SC,179
2020,C,D,SE,43
2020,C,D,SP,1305
2020,C,D,TO,24
2020,C,E,AC,2
2020,C,E,AL,7
2020,C,E,AM,9
2020,C,E,AP,6
2020,C,E,BA,14
2020,C,E,CE,21
2020,C,E,DF,49
2020,C,E,ES,18
2020,C,E,GO,21
2020,C,E,MA,11
2020,C,E,MG,84
2020,C,E,MS,7
2020,C,E,MT,9
2020,C,E,PA,17
2020,C,E,PB,12
2020,C,E,PE,25
2020,C,E,PI,6
2020,C,E,PR,53
2020,C,E,RJ,106
2020,C,E,RN,13
2020,C,E,RO,4
2020,C,E,RR,1
2020,C,E,RS,55
2020,C,E,SC,23
2020,C,E,SE,6
2020,C,E,SP,223
2020,C,E,TO,3
2020,D,A,AC,4529
2020,D,A,AL,10819
2020,D,A,AM,17937
2020,D,A,AP,5449
2020,D,A,BA,47217
2020,D,A,CE,31793
2020,D,A,DF,8640
2020,D,A,ES,10482
2020,D,A,GO,24331
2020,D,A,MA,27745
2020,D,A,MG,51608
2020,D,A,MS,8005
2020,D,A,MT,10173
2020,D,A,PA,36846
2020,D,A,PB,16046
2020,D,A,PE,36095
2020,D,A,PI,15080
2020,D,A,PR,19330
2020,D,A,RJ,31759
2020,D,A,RN,13831
2020,D,A,RO,7064
2020,D,A,RR,1979
2020,D,A,RS,18798
2020,D,A,SC,8642
2020,D,A,SE,9951
2020,D,A,SP,73878
2020,D,A,TO,7529
2020,D,B,AC,3220
2020,D,B,AL,9433
2020,D,B,AM,12702
2020,D,B,AP,3367
2020,D,B,BA,48535
2020,D,B,CE,26250
2020,D,B,DF,15364
2020,D,B,ES,16510
2020,D,B,GO,29071
2020,D,B,MA,17395
2020,D,B,MG,96362
2020,D,B,MS,10641
