NU_ANO,TP_ESCOLA,Q022,SG_UF_PROVA,QTD
2021,3,A,AC,10
2021,3,A,AL,66
2021,3,A,AM,30
2021,3,A,AP,8
2021,3,A,BA,145
2021,3,A,CE,85
2021,3,A,DF,62
2021,3,A,ES,26
2021,3,A,GO,89
2021,3,A,MA,62
2021,3,A,MG,148
2021,3,A,MS,34
2021,3,A,MT,41
2021,3,A,PA,111
2021,3,A,PB,46
2021,3,A,PE,141
2021,3,A,PI,43
2021,3,A,PR,118
2021,3,A,RJ,275
2021,3,A,RN,54
2021,3,A,RO,7
2021,3,A,RR,2
2021,3,A,RS,61
2021,3,A,SC,58
2021,3,A,SE,51
2021,3,A,SP,476
2021,3,A,TO,17
2021,3,B,AC,8
2021,3,B,AL,180
2021,3,B,AM,79
2021,3,B,AP,22
2021,3,B,BA,562
2021,3,B,CE,325
2021,3,B,DF,185
2021,3,B,ES,57
2021,3,B,GO,238
2021,3,B,MA,171
2021,3,B,MG,354
2021,3,B,MS,72
2021,3,B,MT,83
2021,3,B,PA,340
2021,3,B,PB,220
2021,3,B,PE,350
2021,3,B,PI,156
2021,3,B,PR,256
2021,3,B,RJ,1032
2021,3,B,RN,137
2021,3,B,RO,15
2021,3,B,RR,8
2021,3,B,RS,245
2021,3,B,SC,186
2021,3,B,SE,138
2021,3,B,SP,1578
2021,3,B,TO,31
2021,3,C,AC,48
2021,3,C,AL,653
2021,3,C,AM,214
2021,3,C,AP,82
2021,3,C,BA,2189
2021,3,C,CE,1185
2021,3,C,DF,720
2021,3,C,ES,333
2021,3,C,GO,766
2021,3,C,MA,518
2021,3,C,MG,1999
2021,3,C,MS,228
2021,3,C,MT,277
2021,3,C,PA,1109
2021,3,C,PB,817
2021,3,C,PE,1357
2021,3,C,PI,590
2021,3,C,PR,1219
2021,3,C,RJ,3712
2021,3,C,RN,596
2021,3,C,RO,76
2021,3,C,RR,21
2021,3,C,RS,1224
2021,3,C,SC,780
2021,3,C,SE,570
2021,3,C,SP,6523
2021,3,C,TO,77
2021,3,D,AC,118
2021,3,D,AL,1225
2021,3,D,AM,507
2021,3,D,AP,165
2021,3,D,BA,4690
2021,3,D,CE,2606
2021,3,D,DF,1693
2021,3,D,ES,1092
2021,3,D,GO,2140
2021,3,D,MA,997
2021,3,D,MG,5634
2021,3,D,MS,666
2021,3,D,MT,882
2021,3,D,PA,2080
2021,3,D,PB,1711
2021,3,D,PE,3001
2021,3,D,PI,1197
2021,3,D,PR,3923
2021,3,D,RJ,8985
2021,3,D,RN,1397
2021,3,D,RO,197
2021,3,D,RR,65
2021,3,D,RS,3121
2021,3,D,SC,2449
2021,3,D,SE,1091
2021,3,D,SP,19627
2021,3,D,TO,219
2021,3,E,AC,105
2021,3,E,AL,1335
2021,3,E,AM,662
2021,3,E,AP,232
2021,3,E,BA,4454
2021,3,E,CE,3363
2021,3,E,DF,2980
2021,3,E,ES,1282
2021,3,E,GO,2911
2021,3,E,MA,1266
2021,3,E,MG,7244
2021,3,E,MS,864
2021,3,E,MT,931
2021,3,E,PA,2373
2021,3,E,PB,1932
2021,3,E,PE,3815
2021,3,E,PI,1434
2021,3,E,PR,4984
2021,3,E,RJ,9157
2021,3,E,RN,1470
2021,3,E,RO,213
2021,3,E,RR,69
2021,3,E,RS,2901
2021,3,E,SC,2335
2021,3,E,SE,1182
2021,3,E,SP,23728
2021,3,E,TO,367
2022,1,A,AC,539
2022,1,A,AL,1118
2022,1,A,AM,1649
2022,1,A,AP,496
2022,1,A,BA,4282
2022,1,A,CE,2544
2022,1,A,DF,816
2022,1,A,ES,538
2022,1,A,GO,1513
2022,1,A,MA,2617
2022,1,A,MG,2684
2022,1,A,MS,581
2022,1,A,MT,906
2022,1,A,PA,4538
2022,1,A,PB,1218
2022,1,A,PE,2608
2022,1,A,PI,1069
2022,1,A,PR,1042
2022,1,A,RJ,3193
2022,1,A,RN,1073
2022,1,A,RO,425
2022,1,A,RR,167
2022,1,A,RS,1523
2022,1,A,SC,607
2022,1,A,SE,823
2022,1,A,SP,4239
2022,1,A,TO,420
2022,1,B,AC,3971
2022,1,B,AL,9305
2022,1,B,AM,10435
2022,1,B,AP,3878
2022,1,B,BA,41147
2022,1,B,CE,25064
2022,1,B,DF,6205
2022,1,B,ES,5428
2022,1,B,GO,10194
2022,1,B,MA,21708
2022,1,B,MG,27428
2022,1,B,MS,4936
2022,1,B,MT,6232
2022,1,B,PA,40597
2022,1,B,PB,15847
2022,1,B,PE,24018
2022,1,B,PI,13239
2022,1,B,PR,10500
2022,1,B,RJ,26953
2022,1,B,RN,12504
2022,1,B,RO,3679
2022,1,B,RR,896
2022,1,B,RS,16436
2022,1,B,SC,6341
2022,1,B,SE,8965
2022,1,B,SP,37413
2022,1,B,TO,3229
2022,1,C,AC,5257
2022,1,C,AL,13809
2022,1,C,AM,13724
2022,1,C,AP,5172
2022,1,C,BA,59665
2022,1,C,CE,36161
2022,1,C,DF,10086
2022,1,C,ES,10555
2022,1,C,GO,18371
2022,1,C,MA,29501
2022,1,C,MG,55350
2022,1,C,MS,7373
2022,1,C,MT,9926
2022,1,C,PA,46182
2022,1,C,PB,24152
2022,1,C,PE,39369
2022,1,C,PI,19300
2022,1,C,PR,20479
2022,1,C,RJ,43389
2022,1,C,RN,21095
2022,1,C,RO,5845
2022,1,C,RR,1508
2022,1,C,RS,28397
2022,1,C,SC,10630
2022,1,C,SE,13190
2022,1,C,SP,71113
2022,1,C,TO,4845
2022,1,D,AC,3855
2022,1,D,AL,10932
2022,1,D,AM,10437
2022,1,D,AP,3984
2022,1,D,BA,50904
2022,1,D,CE,29263
2022,1,D,DF,11746
2022,1,D,ES,12042
2022,1,D,GO,22530
2022,1,D,MA,22787
2022,1,D,MG,68893
2022,1,D,MS,7648
2022,1,D,MT,10725
2022,1,D,PA,33373
2022,1,D,PB,18552
2022,1,D,PE,34406
2022,1,D,PI,15622
2022,1,D,PR,26990
2022,1,D,RJ,48473
2022,1,D,RN,17387
2022,1,D,RO,5239
2022,1,D,RR,1524
2022,1,D,RS,30423
2022,1,D,SC,14241
2022,1,D,SE,10790
2022,1,D,SP,102585
2022,1,D,TO,5142
2022,1,E,AC,2346
2022,1,E,AL,7391
2022,1,E,AM,7110
2022,1,E,AP,2729
2022,1,E,BA,28673
2022,1,E,CE,19306
2022,1,E,DF,12127
2022,1,E,ES,9093
2022,1,E,GO,19274
2022,1,E,MA,14067
2022,1,E,MG,55221
2022,1,E,MS,5702
2022,1,E,MT,8354
2022,1,E,PA,21710
2022,1,E,PB,11786
2022,1,E,PE,22818
2022,1,E,PI,10402
2022,1,E,PR,22494
2022,1,E,RJ,35910
2022,1,E,RN,11378
2022,1,E,RO,3536
2022,1,E,RR,1405
2022,1,E,RS,18379
2022,1,E,SC,10421
2022,1,E,SE,6420
2022,1,E,SP,91688
2022,1,E,TO,4092
2022,2,A,AC,281
2022,2,A,AL,632
2022,2,A,AM,2089
2022,2,A,AP,254
2022,2,A,BA,2319
2022,2,A,CE,4653
2022,2,A,DF,567
2022,2,A,ES,423
2022,2,A,GO,2174
2022,2,A,MA,1621
2022,2,A,MG,1405
2022,2,A,MS,541
2022,2,A,MT,712
2022,2,A,PA,2024
2022,2,A,PB,765
2022,2,A,PE,1631
2022,2,A,PI,512
2022,2,A,PR,1019
2022,2,A,RJ,2125
2022,2,A,RN,476
2022,2,A,RO,406
2022,2,A,RR,133
2022,2,A,RS,1238
2022,2,A,SC,576
2022,2,A,SE,475
2022,2,A,SP,3288
2022,2,A,TO,407
2022,2,B,AC,1265
2022,2,B,AL,3824
2022,2,B,AM,9228
2022,2,B,AP,1344
2022,2,B,BA,15025
2022,2,B,CE,32439
2022,2,B,DF,2205
2022,2,B,ES,2147
2022,2,B,GO,8817
2022,2,B,MA,10281
2022,2,B,MG,8055
2022,2,B,MS,2172
2022,2,B,MT,2412
2022,2,B,PA,13350
2022,2,B,PB,6350
2022,2,B,PE,11509
2022,2,B,PI,5115
2022,2,B,PR,5053
2022,2,B,RJ,10724
2022,2,B,RN,3457
2022,2,B,RO,1728
2022,2,B,RR,351
2022,2,B,RS,5246
2022,2,B,SC,2657
2022,2,B,SE,3654
2022,2,B,SP,14909
2022,2,B,TO,1774
2022,2,C,AC,1821
2022,2,C,AL,5394
2022,2,C,AM,9546
2022,2,C,AP,1697
2022,2,C,BA,20585
2022,2,C,CE,32192
2022,2,C,DF,3899
2022,2,C,ES,5392
2022,2,C,GO,14316
2022,2,C,MA,11836
2022,2,C,MG,19242
2022,2,C,MS,3965
2022,2,C,MT,4747
2022,2,C,PA,14654
2022,2,C,PB,8497
2022,2,C,PE,17941
2022,2,C,PI,6579
2022,2,C,PR,12057
2022,2,C,RJ,17319
2022,2,C,RN,6213
2022,2,C,RO,3219
2022,2,C,RR,667
2022,2,C,RS,12279
2022,2,C,SC,7003
2022,2,C,SE,5008
2022,2,C,SP,36450
2022,2,C,TO,2823
2022,2,D,AC,1720
2022,2,D,AL,4753
2022,2,D,AM,8418
2022,2,D,AP,1518
2022,2,D,BA,19529
2022,2,D,CE,22468
2022,2,D,DF,5868
2022,2,D,ES,8509
2022,2,D,GO,20027
2022,2,D,MA,9543
2022,2,D,MG,30227
2022,2,D,MS,5430
2022,2,D,MT,7181
2022,2,D,PA,12018
2022,2,D,PB,6923
2022,2,D,PE,16098
2022,2,D,PI,5591
2022,2,D,PR,21896
2022,2,D,RJ,21850
2022,2,D,RN,6438
2022,2,D,RO,4149
2022,2,D,RR,821
2022,2,D,RS,18631
2022,2,D,SC,13679
2022,2,D,SE,3871
2022,2,D,SP,66129
2022,2,D,TO,3261
2022,2,E,AC,1161
2022,2,E,AL,3110
2022,2,E,AM,6635
2022,2,E,AP,1037
2022,2,E,BA,10545
2022,2,E,CE,14317
2022,2,E,DF,5729
2022,2,E,ES,6311
2022,2,E,GO,17113
2022,2,E,MA,5637
2022,2,E,MG,24334
2022,2,E,MS,4144
2022,2,E,MT,5426
2022,2,E,PA,7551
2022,2,E,PB,4050
2022,2,E,PE,10193
2022,2,E,PI,3361
2022,2,E,PR,17047
2022,2,E,RJ,15855
2022,2,E,RN,3795
2022,2,E,RO,3119
2022,2,E,RR,726
2022,2,E,RS,11179
2022,2,E,SC,9767
2022,2,E,SE,1999
2022,2,E,SP,58856
2022,2,E,TO,2634
2022,3,A,AC,7
2022,3,A,AL,87
2022,3,A,AM,64
2022,3,A,AP,13
2022,3,A,BA,242
2022,3,A,CE,130
2022,3,A,DF,99
2022,3,A,ES,43
2022,3,A,GO,141
2022,3,A,MA,79
2022,3,A,MG,218
2022,3,A,MS,52
2022,3,A,MT,54
2022,3,A,PA,147
2022,3,A,PB,85
2022,3,A,PE,198
2022,3,A,PI,50
2022,3,A,PR,144
2022,3,A,RJ,427
2022,3,A,RN,72
2022,3,A,RO,11
2022,3,A,RR,11
2022,3,A,RS,125
2022,3,A,SC,92
2022,3,A,SE,58
2022,3,A,SP,769
2022,3,A,TO,14
2022,3,B,AC,24
2022,3,B,AL,202
2022,3,B,AM,91
2022,3,B,AP,27
2022,3,B,BA,674
2022,3,B,CE,357
2022,3,B,DF,240
2022,3,B,ES,118
2022,3,B,GO,303
2022,3,B,MA,181
2022,3,B,MG,465
2022,3,B,MS,99
2022,3,B,MT,122
2022,3,B,PA,437
2022,3,B,PB,269
2022,3,B,PE,477
2022,3,B,PI,161
2022,3,B,PR,360
2022,3,B,RJ,1270
2022,3,B,RN,161
2022,3,B,RO,30
2022,3,B,RR,9
2022,3,B,RS,334
2022,3,B,SC,226
2022,3,B,SE,169
2022,3,B,SP,2057
2022,3,B,TO,34
2022,3,C,AC,65
2022,3,C,AL,605
2022,3,C,AM,275
2022,3,C,AP,81
2022,3,C,BA,2379
2022,3,C,CE,1272
2022,3,C,DF,712
2022,3,C,ES,389
2022,3,C,GO,946
2022,3,C,MA,564
2022,3,C,MG,2328
2022,3,C,MS,297
2022,3,C,MT,378
2022,3,C,PA,1162
2022,3,C,PB,897
2022,3,C,PE,1405
2022,3,C,PI,587
2022,3,C,PR,1423
2022,3,C,RJ,4047
2022,3,C,RN,699
2022,3,C,RO,102
2022,3,C,RR,31
2022,3,C,RS,1386
2022,3,C,SC,868
2022,3,C,SE,543
2022,3,C,SP,7348
2022,3,C,TO,103
2022,3,D,AC,142
2022,3,D,AL,1373
2022,3,D,AM,559
2022,3,D,AP,187
2022,3,D,BA,4821
2022,3,D,CE,2745
2022,3,D,DF,1985
2022,3,D,ES,1206
2022,3,D,GO,2596
2022,3,D,MA,1078
2022,3,D,MG,6440
2022,3,D,MS,791
2022,3,D,MT,1040
2022,3,D,PA,2327
2022,3,D,PB,1808
2022,3,D,PE,3169
2022,3,D,PI,1262
2022,3,D,PR,4545
2022,3,D,RJ,9891
2022,3,D,RN,1614
2022,3,D,RO,234
2022,3,D,RR,75
2022,3,D,RS,3593
2022,3,D,SC,2827
2022,3,D,SE,1130
2022,3,D,SP,22104
2022,3,D,TO,294
2022,3,E,AC,147
2022,3,E,AL,1410
2022,3,E,AM,726
2022,3,E,AP,257
2022,3,E,BA,4376
2022,3,E,CE,3466
2022,3,E,DF,3117
2022,3,E,ES,1506
2022,3,E,GO,3307
2022,3,E,MA,1416
2022,3,E,MG,7491
2022,3,E,MS,952
2022,3,E,MT,1166
2022,3,E,PA,2551
2022,3,E,PB,2039
2022,3,E,PE,3755
2022,3,E,PI,1550
2022,3,E,PR,5347
2022,3,E,RJ,9464
2022,3,E,RN,1687
2022,3,E,RO,247
2022,3,E,RR,110
2022,3,E,RS,3126
2022,3,E,SC,2856
2022,3,E,SE,1217
2022,3,E,SP,25494
2022,3,E,TO,368
2023,1,A,AC,711
2023,1,A,AL,1646
2023,1,A,AM,2090
2023,1,A,AP,816
2023,1,A,BA,6152
2023,1,A,CE,3389
2023,1,A,DF,1116
2023,1,A,ES,708
2023,1,A,GO,1736
2023,1,A,MA,3316
2023,1,A,MG,3615
2023,1,A,MS,712
2023,1,A,MT,984
2023,1,A,PA,5185
2023,1,A,PB,1930
2023,1,A,PE,3422
2023,1,A,PI,1362
2023,1,A,PR,1228
2023,1,A,RJ,4527
2023,1,A,RN,1446
2023,1,A,RO,500
2023,1,A,RR,204
2023,1,A,RS,1941
2023,1,A,SC,848
2023,1,A,SE,1064
2023,1,A,SP,5431
2023,1,A,TO,566
2023,1,B,AC,4741
2023,1,B,AL,13552
2023,1,B,AM,15570
2023,1,B,AP,5556
2023,1,B,BA,63105
2023,1,B,CE,33324
2023,1,B,DF,8583
2023,1,B,ES,7588
2023,1,B,GO,12812
2023,1,B,MA,30379
2023,1,B,MG,37112
2023,1,B,MS,5973
2023,1,B,MT,7028
2023,1,B,PA,51450
2023,1,B,PB,23130
2023,1,B,PE,34480
2023,1,B,PI,17201
2023,1,B,PR,12471
2023,1,B,RJ,39690
2023,1,B,RN,16481
2023,1,B,RO,4816
2023,1,B,RR,1200
2023,1,B,RS,19233
2023,1,B,SC,7988
2023,1,B,SE,11893
2023,1,B,SP,47290
2023,1,B,TO,4101
2023,1,C,AC,5452
2023,1,C,AL,17169
2023,1,C,AM,17614
2023,1,C,AP,6842
2023,1,C,BA,77052
2023,1,C,CE,42854
2023,1,C,DF,12167
2023,1,C,ES,12883
2023,1,C,GO,20984
2023,1,C,MA,37563
2023,1,C,MG,67470
2023,1,C,MS,8353
2023,1,C,MT,10586
2023,1,C,PA,53696
2023,1,C,PB,30053
2023,1,C,PE,48126
2023,1,C,PI,22800
2023,1,C,PR,21735
2023,1,C,RJ,52329
2023,1,C,RN,24937
2023,1,C,RO,6839
2023,1,C,RR,1770
2023,1,C,RS,30405
2023,1,C,SC,12329
2023,1,C,SE,15688
2023,1,C,SP,79534
2023,1,C,TO,5753
2023,1,D,AC,4036
2023,1,D,AL,12614
2023,1,D,AM,12275
2023,1,D,AP,4825
2023,1,D,BA,59373
2023,1,D,CE,32581
2023,1,D,DF,12450
2023,1,D,ES,13911
2023,1,D,GO,23890
2023,1,D,MA,27244
2023,1,D,MG,79482
2023,1,D,MS,8415
2023,1,D,MT,11355
2023,1,D,PA,36115
2023,1,D,PB,21151
2023,1,D,PE,38286
2023,1,D,PI,17503
2023,1,D,PR,28404
2023,1,D,RJ,53795
2023,1,D,RN,19922
2023,1,D,RO,5749
2023,1,D,RR,1706
2023,1,D,RS,30788
2023,1,D,SC,15923
2023,1,D,SE,11814
2023,1,D,SP,109351
2023,1,D,TO,5565
2023,1,E,AC,2367
2023,1,E,AL,8355
2023,1,E,AM,7877
2023,1,E,AP,3300
2023,1,E,BA,31661
2023,1,E,CE,20854
2023,1,E,DF,12610
2023,1,E,ES,10210
2023,1,E,GO,20020
2023,1,E,MA,16011
2023,1,E,MG,61426
2023,1,E,MS,6145
2023,1,E,MT,8858
2023,1,E,PA,22344
2023,1,E,PB,12835
2023,1,E,PE,24760
2023,1,E,PI,11077
2023,1,E,PR,23571
2023,1,E,RJ,38842
2023,1,E,RN,12209
2023,1,E,RO,3804
2023,1,E,RR,1545
2023,1,E,RS,18952
2023,1,E,SC,11469
2023,1,E,SE,6710
2023,1,E,SP,95873
2023,1,E,TO,4213
2023,2,A,AC,376
2023,2,A,AL,1058
2023,2,A,AM,2139
2023,2,A,AP,295
2023,2,A,BA,2574
2023,2,A,CE,5649
2023,2,A,DF,710
2023,2,A,ES,565
2023,2,A,GO,2691
2023,2,A,MA,1993
2023,2,A,MG,2131
2023,2,A,MS,538
2023,2,A,MT,956
2023,2,A,PA,1980
2023,2,A,PB,933
2023,2,A,PE,2017
2023,2,A,PI,678
2023,2,A,PR,1630
2023,2,A,RJ,2447
2023,2,A,RN,575
2023,2,A,RO,446
2023,2,A,RR,127
2023,2,A,RS,1524
2023,2,A,SC,822
2023,2,A,SE,577
2023,2,A,SP,4779
2023,2,A,TO,446
2023,2,B,AC,1423
2023,2,B,AL,6792
2023,2,B,AM,9275
2023,2,B,AP,1672
2023,2,B,BA,17802
2023,2,B,CE,32058
2023,2,B,DF,2755
2023,2,B,ES,2713
2023,2,B,GO,9867
2023,2,B,MA,14181
2023,2,B,MG,11149
2023,2,B,MS,2127
2023,2,B,MT,3050
2023,2,B,PA,14637
2023,2,B,PB,8633
2023,2,B,PE,13790
2023,2,B,PI,6814
2023,2,B,PR,6867
2023,2,B,RJ,11635
2023,2,B,RN,4171
2023,2,B,RO,2052
2023,2,B,RR,443
2023,2,B,RS,5872
2023,2,B,SC,3234
2023,2,B,SE,3843
2023,2,B,SP,18824
2023,2,B,TO,2058
2023,2,C,AC,1868
2023,2,C,AL,7521
2023,2,C,AM,9310
2023,2,C,AP,2008
2023,2,C,BA,22921
2023,2,C,CE,30426
2023,2,C,DF,4410
2023,2,C,ES,5961
2023,2,C,GO,14783
2023,2,C,MA,14435
2023,2,C,MG,22261
2023,2,C,MS,3859
2023,2,C,MT,5041
2023,2,C,PA,16313
2023,2,C,PB,10001
2023,2,C,PE,19278
2023,2,C,PI,8481
2023,2,C,PR,14619
2023,2,C,RJ,17686
2023,2,C,RN,6707
2023,2,C,RO,3326
2023,2,C,RR,762
2023,2,C,RS,12238
2023,2,C,SC,7386
2023,2,C,SE,5252
2023,2,C,SP,39878
2023,2,C,TO,3036
2023,2,D,AC,1697
2023,2,D,AL,6191
2023,2,D,AM,8122
2023,2,D,AP,1651
2023,2,D,BA,19473
2023,2,D,CE,20503
2023,2,D,DF,6015
2023,2,D,ES,9025
2023,2,D,GO,18858
2023,2,D,MA,10661
2023,2,D,MG,31565
2023,2,D,MS,5182
2023,2,D,MT,7449
2023,2,D,PA,12397
2023,2,D,PB,6816
2023,2,D,PE,16117
2023,2,D,PI,6281
2023,2,D,PR,24341
2023,2,D,RJ,20468
2023,2,D,RN,6125
2023,2,D,RO,4453
2023,2,D,RR,840
2023,2,D,RS,18215
2023,2,D,SC,13232
2023,2,D,SE,3803
2023,2,D,SP,68135
2023,2,D,TO,3462
2023,2,E,AC,1175
2023,2,E,AL,3708
2023,2,E,AM,6591
2023,2,E,AP,1194
2023,2,E,BA,9761
2023,2,E,CE,12340
2023,2,E,DF,5411
2023,2,E,ES,6566
2023,2,E,GO,15351
2023,2,E,MA,6139
2023,2,E,MG,23486
2023,2,E,MS,3699
2023,2,E,MT,5501
2023,2,E,PA,7258
2023,2,E,PB,3683
2023,2,E,PE,9297
2023,2,E,PI,3482
2023,2,E,PR,18854
2023,2,E,RJ,13741
2023,2,E,RN,3452
2023,2,E,RO,3284
2023,2,E,RR,747
2023,2,E,RS,10767
2023,2,E,SC,9762
2023,2,E,SE,1791
2023,2,E,SP,57787
2023,2,E,TO,2476
2023,3,A,AC,14
2023,3,A,AL,106
2023,3,A,AM,72
2023,3,A,AP,15
2023,3,A,BA,307
2023,3,A,CE,126
2023,3,A,DF,148
2023,3,A,ES,39
2023,3,A,GO,172
2023,3,A,MA,100
2023,3,A,MG,233
2023,3,A,MS,62
2023,3,A,MT,95
2023,3,A,PA,188
2023,3,A,PB,82
2023,3,A,PE,204
2023,3,A,PI,62
2023,3,A,PR,176
2023,3,A,RJ,567
2023,3,A,RN,85
2023,3,A,RO,29
2023,3,A,RR,11
2023,3,A,RS,180
2023,3,A,SC,136
2023,3,A,SE,53
2023,3,A,SP,992
2023,3,A,TO,29
2023,3,B,AC,17
2023,3,B,AL,253
2023,3,B,AM,125
2023,3,B,AP,50
2023,3,B,BA,932
2023,3,B,CE,441
2023,3,B,DF,226
2023,3,B,ES,117
2023,3,B,GO,376
2023,3,B,MA,296
2023,3,B,MG,560
2023,3,B,MS,116
2023,3,B,MT,149
2023,3,B,PA,552
2023,3,B,PB,344
2023,3,B,PE,494
2023,3,B,PI,207
2023,3,B,PR,382
2023,3,B,RJ,1440
2023,3,B,RN,193
2023,3,B,RO,45
2023,3,B,RR,14
2023,3,B,RS,377
2023,3,B,SC,273
2023,3,B,SE,199
2023,3,B,SP,2159
2023,3,B,TO,40
2023,3,C,AC,63
2023,3,C,AL,715
2023,3,C,AM,364
2023,3,C,AP,115
2023,3,C,BA,2666
2023,3,C,CE,1287
2023,3,C,DF,828
2023,3,C,ES,449
2023,3,C,GO,1128
2023,3,C,MA,759
2023,3,C,MG,2640
2023,3,C,MS,330
2023,3,C,MT,403
2023,3,C,PA,1474
2023,3,C,PB,925
2023,3,C,PE,1483
2023,3,C,PI,768
2023,3,C,PR,1560
2023,3,C,RJ,4548
2023,3,C,RN,767
2023,3,C,RO,121
2023,3,C,RR,45
2023,3,C,RS,1657
2023,3,C,SC,1060
2023,3,C,SE,557
2023,3,C,SP,8154
2023,3,C,TO,137
2023,3,D,AC,134
2023,3,D,AL,1504
2023,3,D,AM,730
2023,3,D,AP,228
2023,3,D,BA,5615
2023,3,D,CE,2816
2023,3,D,DF,2168
2023,3,D,ES,1365
2023,3,D,GO,2839
2023,3,D,MA,1257
2023,3,D,MG,7250
2023,3,D,MS,899
2023,3,D,MT,1176
2023,3,D,PA,2681
2023,3,D,PB,1984
2023,3,D,PE,3313
2023,3,D,PI,1326
2023,3,D,PR,4813
2023,3,D,RJ,10512
2023,3,D,RN,1748
2023,3,D,RO,275
2023,3,D,RR,102
2023,3,D,RS,4138
2023,3,D,SC,3566
2023,3,D,SE,1151
2023,3,D,SP,24869
2023,3,D,TO,309
2023,3,E,AC,200
2023,3,E,AL,1576
2023,3,E,AM,762
2023,3,E,AP,240
2023,3,E,BA,4874
2023,3,E,CE,3312
2023,3,E,DF,3378
2023,3,E,ES,1624
2023,3,E,GO,3603
2023,3,E,MA,1422
2023,3,E,MG,8195
2023,3,E,MS,1045
2023,3,E,MT,1281
2023,3,E,PA,2892
2023,3,E,PB,2011
2023,3,E,PE,3792
2023,3,E,PI,1597
2023,3,E,PR,5855
2023,3,E,RJ,10069
2023,3,E,RN,1888
2023,3,E,RO,299
2023,3,E,RR,123
2023,3,E,RS,3632
2023,3,E,SC,3235
2023,3,E,SE,1145
2023,3,E,SP,27711
2023,3,E,TO,427
