NU_ANO,TP_ESTADO_CIVIL,Q022,SG_UF_PROVA,QTD
2019,0,E,PR,1235
2019,0,E,RJ,1442
2019,0,E,RN,552
2019,0,E,RO,250
2019,0,E,RR,93
2019,0,E,RS,1238
2019,0,E,SC,806
2019,0,E,SE,377
2019,0,E,SP,5263
2019,0,E,TO,204
2019,1,A,AC,1112
2019,1,A,AL,1906
2019,1,A,AM,3901
2019,1,A,AP,1349
2019,1,A,BA,9056
2019,1,A,CE,11576
2019,1,A,DF,1625
2019,1,A,ES,1336
2019,1,A,GO,2667
2019,1,A,MA,7864
2019,1,A,MG,6250
2019,1,A,MS,1311
2019,1,A,MT,1614
2019,1,A,PA,8316
2019,1,A,PB,2395
2019,1,A,PE,5625
2019,1,A,PI,2760
2019,1,A,PR,2211
2019,1,A,RJ,5540
2019,1,A,RN,1736
2019,1,A,RO,1074
2019,1,A,RR,326
2019,1,A,RS,2792
2019,1,A,SC,1192
2019,1,A,SE,1265
2019,1,A,SP,10434
2019,1,A,TO,1060
2019,1,B,AC,8958
2019,1,B,AL,19496
2019,1,B,AM,27393
2019,1,B,AP,10552
2019,1,B,BA,87861
2019,1,B,CE,81393
2019,1,B,DF,13338
2019,1,B,ES,12810
2019,1,B,GO,23885
2019,1,B,MA,60661
2019,1,B,MG,69123
2019,1,B,MS,11689
2019,1,B,MT,14497
2019,1,B,PA,74851
2019,1,B,PB,31128
2019,1,B,PE,53042
2019,1,B,PI,30101
2019,1,B,PR,25505
2019,1,B,RJ,50416
2019,1,B,RN,21326
2019,1,B,RO,10803
2019,1,B,RR,2400
2019,1,B,RS,31844
2019,1,B,SC,14092
2019,1,B,SE,17339
2019,1,B,SP,92059
2019,1,B,TO,8948
2019,1,C,AC,9938
2019,1,C,AL,24582
2019,1,C,AM,32106
2019,1,C,AP,11910
2019,1,C,BA,110884
2019,1,C,CE,82350
2019,1,C,DF,19328
2019,1,C,ES,23042
2019,1,C,GO,40291
2019,1,C,MA,61827
2019,1,C,MG,127430
2019,1,C,MS,16290
2019,1,C,MT,19985
2019,1,C,PA,75262
2019,1,C,PB,41289
2019,1,C,PE,76146
2019,1,C,PI,34668
2019,1,C,PR,46112
2019,1,C,RJ,79747
2019,1,C,RN,32311
2019,1,C,RO,13918
2019,1,C,RR,3236
2019,1,C,RS,55311
2019,1,C,SC,24217
2019,1,C,SE,23213
2019,1,C,SP,169873
2019,1,C,TO,12050
2019,1,D,AC,6889
2019,1,D,AL,17960
2019,1,D,AM,22553
2019,1,D,AP,7650
2019,1,D,BA,87143
2019,1,D,CE,53643
2019,1,D,DF,23478
2019,1,D,ES,29118
2019,1,D,GO,46905
2019,1,D,MA,39535
2019,1,D,MG,153810
2019,1,D,MS,17194
2019,1,D,MT,22663
2019,1,D,PA,48916
2019,1,D,PB,30030
2019,1,D,PE,63662
2019,1,D,PI,23974
2019,1,D,PR,63663
2019,1,D,RJ,93261
2019,1,D,RN,27706
2019,1,D,RO,12264
2019,1,D,RR,2862
2019,1,D,RS,62824
2019,1,D,SC,34837
2019,1,D,SE,16866
2019,1,D,SP,249603
2019,1,D,TO,10833
2019,1,E,AC,3458
2019,1,E,AL,11023
2019,1,E,AM,13791
2019,1,E,AP,4301
2019,1,E,BA,44819
2019,1,E,CE,33030
2019,1,E,DF,22900
2019,1,E,ES,19531
2019,1,E,GO,32825
2019,1,E,MA,20480
2019,1,E,MG,110187
2019,1,E,MS,10934
2019,1,E,MT,14627
2019,1,E,PA,28145
2019,1,E,PB,18448
2019,1,E,PE,40640
2019,1,E,PI,14489
2019,1,E,PR,45672
2019,1,E,RJ,65634
2019,1,E,RN,16878
2019,1,E,RO,7093
2019,1,E,RR,2187
2019,1,E,RS,34984
2019,1,E,SC,23050
2019,1,E,SE,9467
2019,1,E,SP,201911
2019,1,E,TO,6931
2019,2,A,AC,117
2019,2,A,AL,142
2019,2,A,AM,161
2019,2,A,AP,63
2019,2,A,BA,498
2019,2,A,CE,356
2019,2,A,DF,102
2019,2,A,ES,95
2019,2,A,GO,134
2019,2,A,MA,364
2019,2,A,MG,338
2019,2,A,MS,99
2019,2,A,MT,95
2019,2,A,PA,496
2019,2,A,PB,171
2019,2,A,PE,291
2019,2,A,PI,165
2019,2,A,PR,133
2019,2,A,RJ,251
2019,2,A,RN,114
2019,2,A,RO,133
2019,2,A,RR,18
2019,2,A,RS,100
2019,2,A,SC,36
2019,2,A,SE,64
2019,2,A,SP,396
2019,2,A,TO,51
2019,2,B,AC,1651
2019,2,B,AL,2899
2019,2,B,AM,3055
2019,2,B,AP,1009
2019,2,B,BA,9063
2019,2,B,CE,5176
2019,2,B,DF,1600
2019,2,B,ES,1985
2019,2,B,GO,2704
2019,2,B,MA,4674
2019,2,B,MG,7563
2019,2,B,MS,1677
2019,2,B,MT,1675
2019,2,B,PA,7879
2019,2,B,PB,3951
2019,2,B,PE,5221
2019,2,B,PI,2837
2019,2,B,PR,2713
2019,2,B,RJ,6246
2019,2,B,RN,2677
2019,2,B,RO,2263
2019,2,B,RR,247
2019,2,B,RS,2560
2019,2,B,SC,1061
2019,2,B,SE,1374
2019,2,B,SP,9897
2019,2,B,TO,859
2019,2,C,AC,2337
2019,2,C,AL,4890
2019,2,C,AM,4827
2019,2,C,AP,1397
2019,2,C,BA,16611
2019,2,C,CE,8832
2019,2,C,DF,4606
2019,2,C,ES,6169
2019,2,C,GO,7599
2019,2,C,MA,7869
2019,2,C,MG,23613
2019,2,C,MS,4098
2019,2,C,MT,4480
2019,2,C,PA,11263
2019,2,C,PB,8191
2019,2,C,PE,11664
2019,2,C,PI,4520
2019,2,C,PR,8608
2019,2,C,RJ,14267
2019,2,C,RN,6360
2019,2,C,RO,4688
2019,2,C,RR,518
2019,2,C,RS,7750
2019,2,C,SC,3183
2019,2,C,SE,3079
2019,2,C,SP,26569
2019,2,C,TO,1952
2019,2,D,AC,633
2019,2,D,AL,1113
2019,2,D,AM,1517
2019,2,D,AP,491
2019,2,D,BA,4442
2019,2,D,CE,2319
2019,2,D,DF,1485
2019,2,D,ES,1656
2019,2,D,GO,1906
2019,2,D,MA,2044
2019,2,D,MG,6587
2019,2,D,MS,1012
2019,2,D,MT,1255
2019,2,D,PA,3077
2019,2,D,PB,1892
2019,2,D,PE,3184
2019,2,D,PI,1311
2019,2,D,PR,2393
2019,2,D,RJ,4624
2019,2,D,RN,1780
2019,2,D,RO,1013
2019,2,D,RR,140
2019,2,D,RS,2411
2019,2,D,SC,961
2019,2,D,SE,726
2019,2,D,SP,8171
2019,2,D,TO,449
2019,2,E,AC,242
2019,2,E,AL,574
2019,2,E,AM,712
2019,2,E,AP,225
2019,2,E,BA,1779
2019,2,E,CE,1060
2019,2,E,DF,932
2019,2,E,ES,713
2019,2,E,GO,909
2019,2,E,MA,949
2019,2,E,MG,3314
2019,2,E,MS,455
2019,2,E,MT,564
2019,2,E,PA,1347
2019,2,E,PB,891
2019,2,E,PE,1585
2019,2,E,PI,659
2019,2,E,PR,1157
2019,2,E,RJ,2248
2019,2,E,RN,790
2019,2,E,RO,419
2019,2,E,RR,66
2019,2,E,RS,956
2019,2,E,SC,427
2019,2,E,SE,318
2019,2,E,SP,4327
2019,2,E,TO,202
2019,3,A,AC,19
2019,3,A,AL,31
2019,3,A,AM,55
2019,3,A,AP,22
2019,3,A,BA,126
2019,3,A,CE,82
2019,3,A,DF,30
2019,3,A,ES,30
2019,3,A,GO,40
2019,3,A,MA,82
2019,3,A,MG,95
2019,3,A,MS,25
2019,3,A,MT,30
2019,3,A,PA,89
2019,3,A,PB,35
2019,3,A,PE,82
2019,3,A,PI,32
2019,3,A,PR,41
2019,3,A,RJ,120
2019,3,A,RN,21
2019,3,A,RO,33
2019,3,A,RR,5
2019,3,A,RS,57
2019,3,A,SC,16
2019,3,A,SE,12
2019,3,A,SP,188
2019,3,A,TO,11
2019,3,B,AC,395
2019,3,B,AL,691
2019,3,B,AM,692
2019,3,B,AP,250
2019,3,B,BA,2413
2019,3,B,CE,1258
2019,3,B,DF,730
2019,3,B,ES,865
2019,3,B,GO,1196
2019,3,B,MA,1158
2019,3,B,MG,3408
2019,3,B,MS,680
2019,3,B,MT,702
2019,3,B,PA,1673
2019,3,B,PB,1170
2019,3,B,PE,1706
2019,3,B,PI,680
2019,3,B,PR,1271
2019,3,B,RJ,2553
2019,3,B,RN,787
2019,3,B,RO,728
2019,3,B,RR,100
2019,3,B,RS,1674
2019,3,B,SC,549
2019,3,B,SE,532
2019,3,B,SP,5026
2019,3,B,TO,285
2019,3,C,AC,316
2019,3,C,AL,611
2019,3,C,AM,661
2019,3,C,AP,177
2019,3,C,BA,1987
2019,3,C,CE,1196
2019,3,C,DF,670
2019,3,C,ES,772
2019,3,C,GO,1049
2019,3,C,MA,1034
2019,3,C,MG,3174
2019,3,C,MS,577
2019,3,C,MT,656
2019,3,C,PA,1326
2019,3,C,PB,1031
2019,3,C,PE,1555
2019,3,C,PI,565
2019,3,C,PR,1162
2019,3,C,RJ,2100
2019,3,C,RN,719
2019,3,C,RO,539
2019,3,C,RR,78
2019,3,C,RS,1462
2019,3,C,SC,510
2019,3,C,SE,492
2019,3,C,SP,4168
2019,3,C,TO,238
2019,3,D,AC,142
2019,3,D,AL,305
2019,3,D,AM,374
2019,3,D,AP,140
2019,3,D,BA,1049
2019,3,D,CE,565
2019,3,D,DF,429
2019,3,D,ES,357
2019,3,D,GO,669
2019,3,D,MA,546
2019,3,D,MG,2010
2019,3,D,MS,310
2019,3,D,MT,376
2019,3,D,PA,624
2019,3,D,PB,506
2019,3,D,PE,819
2019,3,D,PI,325
2019,3,D,PR,739
2019,3,D,RJ,1189
2019,3,D,RN,427
2019,3,D,RO,216
2019,3,D,RR,48
2019,3,D,RS,743
2019,3,D,SC,328
2019,3,D,SE,216
2019,3,D,SP,3046
2019,3,D,TO,132
2019,3,E,AC,52
2019,3,E,AL,126
2019,3,E,AM,167
2019,3,E,AP,50
2019,3,E,BA,394
2019,3,E,CE,265
2019,3,E,DF,303
2019,3,E,ES,196
2019,3,E,GO,309
2019,3,E,MA,245
2019,3,E,MG,951
2019,3,E,MS,101
2019,3,E,MT,154
2019,3,E,PA,256
2019,3,E,PB,195
2019,3,E,PE,375
2019,3,E,PI,143
2019,3,E,PR,370
2019,3,E,RJ,570
2019,3,E,RN,186
2019,3,E,RO,103
2019,3,E,RR,47
2019,3,E,RS,311
2019,3,E,SC,184
2019,3,E,SE,81
2019,3,E,SP,1655
2019,3,E,TO,67
2019,4,A,AC,1
2019,4,A,AM,3
2019,4,A,AP,1
2019,4,A,BA,9
2019,4,A,CE,7
2019,4,A,ES,3
2019,4,A,GO,1
2019,4,A,MA,8
2019,4,A,MG,15
2019,4,A,MS,3
2019,4,A,MT,2
2019,4,A,PA,13
2019,4,A,PB,3
2019,4,A,PE,8
2019,4,A,PI,4
2019,4,A,PR,2
2019,4,A,RJ,11
2019,4,A,RN,3
2019,4,A,RO,1
2019,4,A,RS,2
2019,4,A,SE,1
2019,4,A,SP,17
2019,4,A,TO,1
2019,4,B,AC,22
2019,4,B,AL,55
2019,4,B,AM,62
2019,4,B,AP,20
2019,4,B,BA,200
2019,4,B,CE,111
2019,4,B,DF,45
2019,4,B,ES,50
2019,4,B,GO,61
2019,4,B,MA,99
2019,4,B,MG,252
2019,4,B,MS,36
2019,4,B,MT,60
2019,4,B,PA,147
2019,4,B,PB,79
2019,4,B,PE,134
2019,4,B,PI,51
2019,4,B,PR,93
2019,4,B,RJ,253
2019,4,B,RN,68
2019,4,B,RO,48
2019,4,B,RR,9
2019,4,B,RS,118
2019,4,B,SC,36
2019,4,B,SE,39
2019,4,B,SP,373
2019,4,B,TO,12
2019,4,C,AC,16
2019,4,C,AL,57
2019,4,C,AM,54
2019,4,C,AP,11
2019,4,C,BA,155
2019,4,C,CE,85
2019,4,C,DF,44
2019,4,C,ES,52
2019,4,C,GO,69
2019,4,C,MA,67
2019,4,C,MG,254
2019,4,C,MS,42
2019,4,C,MT,37
2019,4,C,PA,116
2019,4,C,PB,69
2019,4,C,PE,96
2019,4,C,PI,63
2019,4,C,PR,62
2019,4,C,RJ,195
2019,4,C,RN,59
2019,4,C,RO,26
2019,4,C,RR,4
2019,4,C,RS,119
2019,4,C,SC,27
2019,4,C,SE,36
2019,4,C,SP,268
2019,4,C,TO,13
2019,4,D,AC,3
2019,4,D,AL,24
2019,4,D,AM,25
2019,4,D,AP,7
2019,4,D,BA,91
2019,4,D,CE,42
2019,4,D,DF,22
2019,4,D,ES,31
2019,4,D,GO,43
2019,4,D,MA,49
2019,4,D,MG,137
2019,4,D,MS,10
2019,4,D,MT,26
2019,4,D,PA,38
2019,4,D,PB,36
2019,4,D,PE,55
2019,4,D,PI,24
2019,4,D,PR,37
2019,4,D,RJ,98
2019,4,D,RN,17
2019,4,D,RO,12
2019,4,D,RR,4
2019,4,D,RS,65
2019,4,D,SC,13
2019,4,D,SE,13
2019,4,D,SP,184
2019,4,D,TO,10
2019,4,E,AC,2
2019,4,E,AL,4
2019,4,E,AM,5
2019,4,E,AP,3
2019,4,E,BA,21
2019,4,E,CE,25
2019,4,E,DF,11
2019,4,E,ES,10
2019,4,E,GO,11
2019,4,E,MA,10
2019,4,E,MG,45
2019,4,E,MS,11
2019,4,E,MT,5
2019,4,E,PA,21
2019,4,E,PB,8
2019,4,E,PE,12
2019,4,E,PI,16
2019,4,E,PR,13
2019,4,E,RJ,41
2019,4,E,RN,8
2019,4,E,RO,4
2019,4,E,RR,1
2019,4,E,RS,14
2019,4,E,SC,5
2019,4,E,SE,5
2019,4,E,SP,60
2019,4,E,TO,1
2020,0,A,AC,76
2020,0,A,AL,82
2020,0,A,AM,372
2020,0,A,AP,90
2020,0,A,BA,482
2020,0,A,CE,561
2020,0,A,DF,102
2020,0,A,ES,54
2020,0,A,GO,175
2020,0,A,MA,348
2020,0,A,MG,209
2020,0,A,MS,89
2020,0,A,MT,114
2020,0,A,PA,484
2020,0,A,PB,114
2020,0,A,PE,318
2020,0,A,PI,145
2020,0,A,PR,123
2020,0,A,RJ,208
2020,0,A,RN,99
2020,0,A,RO,69
2020,0,A,RR,32
2020,0,A,RS,157
2020,0,A,SC,74
2020,0,A,SE,122
2020,0,A,SP,473
2020,0,A,TO,82
2020,0,B,AC,778
2020,0,B,AL,1092
2020,0,B,AM,2808
2020,0,B,AP,1012
2020,0,B,BA,5882
2020,0,B,CE,4999
2020,0,B,DF,1043
2020,0,B,ES,841
2020,0,B,GO,2218
2020,0,B,MA,3225
2020,0,B,MG,4005
2020,0,B,MS,1284
2020,0,B,MT,1321
2020,0,B,PA,6747
2020,0,B,PB,1812
2020,0,B,PE,3030
2020,0,B,PI,2031
2020,0,B,PR,2457
2020,0,B,RJ,3190
2020,0,B,RN,1463
2020,0,B,RO,1101
2020,0,B,RR,262
2020,0,B,RS,3045
2020,0,B,SC,1415
2020,0,B,SE,1182
2020,0,B,SP,7022
2020,0,B,TO,807
2020,0,C,AC,1079
2020,0,C,AL,1724
2020,0,C,AM,3635
2020,0,C,AP,1227
2020,0,C,BA,8677
2020,0,C,CE,5697
2020,0,C,DF,2212
2020,0,C,ES,1764
2020,0,C,GO,3846
2020,0,C,MA,3956
2020,0,C,MG,8793
2020,0,C,MS,2233
2020,0,C,MT,2821
2020,0,C,PA,7903
2020,0,C,PB,2943
2020,0,C,PE,4884
2020,0,C,PI,2354
2020,0,C,PR,5924
2020,0,C,RJ,6160
2020,0,C,RN,2928
2020,0,C,RO,1895
2020,0,C,RR,371
2020,0,C,RS,7988
2020,0,C,SC,3529
2020,0,C,SE,1849
2020,0,C,SP,14803
2020,0,C,TO,1303
2020,0,D,AC,374
2020,0,D,AL,621
2020,0,D,AM,1440
2020,0,D,AP,524
2020,0,D,BA,3613
2020,0,D,CE,1982
2020,0,D,DF,959
2020,0,D,ES,799
2020,0,D,GO,1747
2020,0,D,MA,1706
2020,0,D,MG,3898
2020,0,D,MS,772
2020,0,D,MT,1019
2020,0,D,PA,2959
2020,0,D,PB,1022
2020,0,D,PE,2252
2020,0,D,PI,1027
2020,0,D,PR,2229
2020,0,D,RJ,2716
2020,0,D,RN,1079
2020,0,D,RO,639
2020,0,D,RR,194
2020,0,D,RS,2642
2020,0,D,SC,1450
2020,0,D,SE,808
2020,0,D,SP,7276
2020,0,D,TO,480
2020,0,E,AC,210
2020,0,E,AL,360
2020,0,E,AM,836
2020,0,E,AP,297
2020,0,E,BA,1711
2020,0,E,CE,1150
2020,0,E,DF,818
2020,0,E,ES,507
2020,0,E,GO,1150
2020,0,E,MA,889
2020,0,E,MG,2490
2020,0,E,MS,444
2020,0,E,MT,587
2020,0,E,PA,1679
2020,0,E,PB,585
2020,0,E,PE,1369
2020,0,E,PI,573
2020,0,E,PR,1458
2020,0,E,RJ,1786
2020,0,E,RN,599
2020,0,E,RO,319
2020,0,E,RR,139
2020,0,E,RS,1408
2020,0,E,SC,876
2020,0,E,SE,355
2020,0,E,SP,5468
2020,0,E,TO,266
2020,1,A,AC,1182
2020,1,A,AL,2274
2020,1,A,AM,6006
2020,1,A,AP,1296
2020,1,A,BA,10096
2020,1,A,CE,9323
2020,1,A,DF,1832
2020,1,A,ES,1287
2020,1,A,GO,3558
2020,1,A,MA,7312
2020,1,A,MG,5979
2020,1,A,MS,1624
2020,1,A,MT,1868
2020,1,A,PA,8605
2020,1,A,PB,2495
2020,1,A,PE,6275
2020,1,A,PI,2489
2020,1,A,PR,2154
2020,1,A,RJ,5852
2020,1,A,RN,1749
2020,1,A,RO,1170
2020,1,A,RR,463
2020,1,A,RS,3112
2020,1,A,SC,1221
2020,1,A,SE,1565
2020,1,A,SP,9997
2020,1,A,TO,1358
2020,1,B,AC,9667
2020,1,B,AL,22699
2020,1,B,AM,40257
2020,1,B,AP,12151
2020,1,B,BA,104386
2020,1,B,CE,88653
2020,1,B,DF,18012
2020,1,B,ES,14530
2020,1,B,GO,33520
2020,1,B,MA,65433
2020,1,B,MG,78979
2020,1,B,MS,14809
2020,1,B,MT,18180
2020,1,B,PA,89744
2020,1,B,PB,35034
2020,1,B,PE,64200
2020,1,B,PI,32822
2020,1,B,PR,30997
2020,1,B,RJ,63824
2020,1,B,RN,23894
2020,1,B,RO,13422
2020,1,B,RR,3259
2020,1,B,RS,41529
2020,1,B,SC,16739
2020,1,B,SE,20513
2020,1,B,SP,111008
2020,1,B,TO,12124
2020,1,C,AC,10142
2020,1,C,AL,26721
2020,1,C,AM,42224
2020,1,C,AP,12541
2020,1,C,BA,120989
2020,1,C,CE,93426
2020,1,C,DF,22791
2020,1,C,ES,22678
2020,1,C,GO,49241
2020,1,C,MA,66194
2020,1,C,MG,130499
2020,1,C,MS,18288
2020,1,C,MT,21713
2020,1,C,PA,86616
2020,1,C,PB,44496
2020,1,C,PE,84645
2020,1,C,PI,36731
2020,1,C,PR,48479
2020,1,C,RJ,87641
2020,1,C,RN,34149
2020,1,C,RO,15551
2020,1,C,RR,4044
2020,1,C,RS,60355
2020,1,C,SC,24937
2020,1,C,SE,24791
2020,1,C,SP,178024
2020,1,C,TO,14709
2020,1,D,AC,7044
2020,1,D,AL,19527
2020,1,D,AM,29040
2020,1,D,AP,8282
2020,1,D,BA,93302
2020,1,D,CE,57788
2020,1,D,DF,26483
2020,1,D,ES,27859
2020,1,D,GO,53335
2020,1,D,MA,42942
2020,1,D,MG,155922
2020,1,D,MS,18611
2020,1,D,MT,23102
2020,1,D,PA,56443
2020,1,D,PB,32211
2020,1,D,PE,69109
2020,1,D,PI,25851
2020,1,D,PR,65096
2020,1,D,RJ,95041
2020,1,D,RN,29070
2020,1,D,RO,13824
2020,1,D,RR,3642
2020,1,D,RS,64777
2020,1,D,SC,34229
2020,1,D,SE,17759
2020,1,D,SP,250244
2020,1,D,TO,13287
2020,1,E,AC,3622
2020,1,E,AL,10964
2020,1,E,AM,16831
2020,1,E,AP,4610
2020,1,E,BA,45998
2020,1,E,CE,30713
2020,1,E,DF,24132
2020,1,E,ES,18963
2020,1,E,GO,36125
2020,1,E,MA,21758
2020,1,E,MG,111191
2020,1,E,MS,11818
2020,1,E,MT,14900
2020,1,E,PA,30365
2020,1,E,PB,18009
2020,1,E,PE,40855
2020,1,E,PI,14581
2020,1,E,PR,48133
2020,1,E,RJ,65799
2020,1,E,RN,16803
2020,1,E,RO,7680
2020,1,E,RR,2573
2020,1,E,RS,36477
2020,1,E,SC,23105
2020,1,E,SE,9198
2020,1,E,SP,203297
2020,1,E,TO,7737
2020,2,A,AC,109
2020,2,A,AL,165
2020,2,A,AM,223
2020,2,A,AP,59
2020,2,A,BA,491
2020,2,A,CE,308
2020,2,A,DF,128
2020,2,A,ES,87
2020,2,A,GO,163
2020,2,A,MA,297
2020,2,A,MG,350
2020,2,A,MS,116
2020,2,A,MT,127
2020,2,A,PA,474
2020,2,A,PB,151
2020,2,A,PE,329
2020,2,A,PI,173
2020,2,A,PR,102
2020,2,A,RJ,328
2020,2,A,RN,98
2020,2,A,RO,109
2020,2,A,RR,18
2020,2,A,RS,112
2020,2,A,SC,55
2020,2,A,SE,57
2020,2,A,SP,563
2020,2,A,TO,71
2020,2,B,AC,1615
2020,2,B,AL,3535
2020,2,B,AM,3807
2020,2,B,AP,1113
2020,2,B,BA,11339
2020,2,B,CE,6720
2020,2,B,DF,2227
2020,2,B,ES,2326
2020,2,B,GO,4172
2020,2,B,MA,5534
2020,2,B,MG,9686
2020,2,B,MS,2392
2020,2,B,MT,2185
2020,2,B,PA,10186
2020,2,B,PB,4728
2020,2,B,PE,7060
2020,2,B,PI,3395
2020,2,B,PR,3978
2020,2,B,RJ,9417
2020,2,B,RN,3171
2020,2,B,RO,2636
2020,2,B,RR,371
2020,2,B,RS,3533
2020,2,B,SC,1652
2020,2,B,SE,1692
2020,2,B,SP,15315
2020,2,B,TO,1259
2020,2,C,AC,2580
2020,2,C,AL,6243
2020,2,C,AM,6658
2020,2,C,AP,1590
2020,2,C,BA,21117
2020,2,C,CE,11737
2020,2,C,DF,5919
2020,2,C,ES,6982
2020,2,C,GO,10721
2020,2,C,MA,9492
2020,2,C,MG,29689
2020,2,C,MS,5416
2020,2,C,MT,5827
2020,2,C,PA,15499
2020,2,C,PB,10038
2020,2,C,PE,15287
2020,2,C,PI,5939
2020,2,C,PR,11521
2020,2,C,RJ,19428
2020,2,C,RN,7739
2020,2,C,RO,5889
2020,2,C,RR,724
2020,2,C,RS,9924
2020,2,C,SC,4477
2020,2,C,SE,3716
2020,2,C,SP,38342
2020,2,C,TO,2625
2020,2,D,AC,685
2020,2,D,AL,1344
2020,2,D,AM,2091
2020,2,D,AP,595
2020,2,D,BA,5400
2020,2,D,CE,2899
2020,2,D,DF,1911
2020,2,D,ES,1853
2020,2,D,GO,2655
2020,2,D,MA,2392
2020,2,D,MG,8222
2020,2,D,MS,1432
2020,2,D,MT,1565
2020,2,D,PA,4286
2020,2,D,PB,2490
2020,2,D,PE,4189
2020,2,D,PI,1716
2020,2,D,PR,3323
2020,2,D,RJ,6091
2020,2,D,RN,2111
2020,2,D,RO,1332
2020,2,D,RR,231
2020,2,D,RS,3147
2020,2,D,SC,1339
2020,2,D,SE,959
2020,2,D,SP,11567
2020,2,D,TO,613
2020,2,E,AC,256
2020,2,E,AL,578
2020,2,E,AM,998
2020,2,E,AP,277
2020,2,E,BA,2010
2020,2,E,CE,1238
2020,2,E,DF,1212
2020,2,E,ES,821
2020,2,E,GO,1288
2020,2,E,MA,1028
2020,2,E,MG,4157
2020,2,E,MS,571
2020,2,E,MT,748
2020,2,E,PA,1852
2020,2,E,PB,934
2020,2,E,PE,1844
2020,2,E,PI,748
2020,2,E,PR,1546
2020,2,E,RJ,2694
2020,2,E,RN,977
2020,2,E,RO,494
2020,2,E,RR,101
2020,2,E,RS,1289
2020,2,E,SC,597
2020,2,E,SE,380
2020,2,E,SP,5846
2020,2,E,TO,273
2020,3,A,AC,34
2020,3,A,AL,46
2020,3,A,AM,84
2020,3,A,AP,21
2020,3,A,BA,145
2020,3,A,CE,78
2020,3,A,DF,42
2020,3,A,ES,33
2020,3,A,GO,67
2020,3,A,MA,88
2020,3,A,MG,141
2020,3,A,MS,34
2020,3,A,MT,36
2020,3,A,PA,112
2020,3,A,PB,48
2020,3,A,PE,115
2020,3,A,PI,33
2020,3,A,PR,41
2020,3,A,RJ,120
2020,3,A,RN,35
2020,3,A,RO,25
2020,3,A,RR,7
2020,3,A,RS,86
2020,3,A,SC,16
2020,3,A,SE,28
2020,3,A,SP,222
2020,3,A,TO,24
2020,3,B,AC,512
2020,3,B,AL,1140
2020,3,B,AM,1263
