NU_ANO,Q022,TP_ESTADO_CIVIL,SG_UF_PROVA,QTD
2020,D,1,GO,53335
2020,D,1,MA,42942
2020,D,1,MG,155922
2020,D,1,MS,18611
2020,D,1,MT,23102
2020,D,1,PA,56443
2020,D,1,PB,32211
2020,D,1,PE,69109
2020,D,1,PI,25851
2020,D,1,PR,65096
2020,D,1,RJ,95041
2020,D,1,RN,29070
2020,D,1,RO,13824
2020,D,1,RR,3642
2020,D,1,RS,64777
2020,D,1,SC,34229
2020,D,1,SE,17759
2020,D,1,SP,250244
2020,D,1,TO,13287
2020,D,2,AC,685
2020,D,2,AL,1344
2020,D,2,AM,2091
2020,D,2,AP,595
2020,D,2,BA,5400
2020,D,2,CE,2899
2020,D,2,DF,1911
2020,D,2,ES,1853
2020,D,2,GO,2655
2020,D,2,MA,2392
2020,D,2,MG,8222
2020,D,2,MS,1432
2020,D,2,MT,1565
2020,D,2,PA,4286
2020,D,2,PB,2490
2020,D,2,PE,4189
2020,D,2,PI,1716
2020,D,2,PR,3323
2020,D,2,RJ,6091
2020,D,2,RN,2111
2020,D,2,RO,1332
2020,D,2,RR,231
2020,D,2,RS,3147
2020,D,2,SC,1339
2020,D,2,SE,959
2020,D,2,SP,11567
2020,D,2,TO,613
2020,D,3,AC,179
2020,D,3,AL,396
2020,D,3,AM,517
2020,D,3,AP,126
2020,D,3,BA,1312
2020,D,3,CE,787
2020,D,3,DF,645
2020,D,3,ES,499
2020,D,3,GO,918
2020,D,3,MA,710
2020,D,3,MG,2584
2020,D,3,MS,390
2020,D,3,MT,474
2020,D,3,PA,906
2020,D,3,PB,661
2020,D,3,PE,1139
2020,D,3,PI,393
2020,D,3,PR,912
2020,D,3,RJ,1495
2020,D,3,RN,471
2020,D,3,RO,365
2020,D,3,RR,71
2020,D,3,RS,855
2020,D,3,SC,399
2020,D,3,SE,268
2020,D,3,SP,3837
2020,D,3,TO,187
2020,D,4,AC,11
2020,D,4,AL,24
2020,D,4,AM,35
2020,D,4,AP,5
2020,D,4,BA,99
2020,D,4,CE,63
2020,D,4,DF,31
2020,D,4,ES,27
2020,D,4,GO,61
2020,D,4,MA,40
2020,D,4,MG,175
2020,D,4,MS,18
2020,D,4,MT,34
2020,D,4,PA,75
2020,D,4,PB,46
2020,D,4,PE,71
2020,D,4,PI,38
2020,D,4,PR,64
2020,D,4,RJ,112
2020,D,4,RN,28
2020,D,4,RO,17
2020,D,4,RR,5
2020,D,4,RS,70
2020,D,4,SC,19
2020,D,4,SE,22
2020,D,4,SP,245
2020,D,4,TO,11
2020,E,0,AC,210
2020,E,0,AL,360
2020,E,0,AM,836
2020,E,0,AP,297
2020,E,0,BA,1711
2020,E,0,CE,1150
2020,E,0,DF,818
2020,E,0,ES,507
2020,E,0,GO,1150
2020,E,0,MA,889
2020,E,0,MG,2490
2020,E,0,MS,444
2020,E,0,MT,587
2020,E,0,PA,1679
2020,E,0,PB,585
2020,E,0,PE,1369
2020,E,0,PI,573
2020,E,0,PR,1458
2020,E,0,RJ,1786
2020,E,0,RN,599
2020,E,0,RO,319
2020,E,0,RR,139
2020,E,0,RS,1408
2020,E,0,SC,876
2020,E,0,SE,355
2020,E,0,SP,5468
2020,E,0,TO,266
2020,E,1,AC,3622
2020,E,1,AL,10964
2020,E,1,AM,16831
2020,E,1,AP,4610
2020,E,1,BA,45998
2020,E,1,CE,30713
2020,E,1,DF,24132
2020,E,1,ES,18963
2020,E,1,GO,36125
2020,E,1,MA,21758
2020,E,1,MG,111191
2020,E,1,MS,11818
2020,E,1,MT,14900
2020,E,1,PA,30365
2020,E,1,PB,18009
2020,E,1,PE,40855
2020,E,1,PI,14581
2020,E,1,PR,48133
2020,E,1,RJ,65799
2020,E,1,RN,16803
2020,E,1,RO,7680
2020,E,1,RR,2573
2020,E,1,RS,36477
2020,E,1,SC,23105
2020,E,1,SE,9198
2020,E,1,SP,203297
2020,E,1,TO,7737
2020,E,2,AC,256
2020,E,2,AL,578
2020,E,2,AM,998
2020,E,2,AP,277
2020,E,2,BA,2010
2020,E,2,CE,1238
2020,E,2,DF,1212
2020,E,2,ES,821
2020,E,2,GO,1288
2020,E,2,MA,1028
2020,E,2,MG,4157
2020,E,2,MS,571
2020,E,2,MT,748
2020,E,2,PA,1852
2020,E,2,PB,934
2020,E,2,PE,1844
2020,E,2,PI,748
2020,E,2,PR,1546
2020,E,2,RJ,2694
2020,E,2,RN,977
2020,E,2,RO,494
2020,E,2,RR,101
2020,E,2,RS,1289
2020,E,2,SC,597
2020,E,2,SE,380
2020,E,2,SP,5846
2020,E,2,TO,273
2020,E,3,AC,72
2020,E,3,AL,152
2020,E,3,AM,243
2020,E,3,AP,58
2020,E,3,BA,442
2020,E,3,CE,307
2020,E,3,DF,363
2020,E,3,ES,187
2020,E,3,GO,411
2020,E,3,MA,294
2020,E,3,MG,1100
2020,E,3,MS,147
2020,E,3,MT,183
2020,E,3,PA,333
2020,E,3,PB,218
2020,E,3,PE,415
2020,E,3,PI,181
2020,E,3,PR,444
2020,E,3,RJ,661
2020,E,3,RN,214
2020,E,3,RO,107
2020,E,3,RR,31
2020,E,3,RS,321
2020,E,3,SC,220
2020,E,3,SE,107
2020,E,3,SP,1905
2020,E,3,TO,89
2020,E,4,AC,5
2020,E,4,AL,12
2020,E,4,AM,11
2020,E,4,BA,33
2020,E,4,CE,17
2020,E,4,DF,17
2020,E,4,ES,8
2020,E,4,GO,24
2020,E,4,MA,12
2020,E,4,MG,60
2020,E,4,MS,7
2020,E,4,MT,8
2020,E,4,PA,23
2020,E,4,PB,13
2020,E,4,PE,22
2020,E,4,PI,17
2020,E,4,PR,22
2020,E,4,RJ,40
2020,E,4,RN,17
2020,E,4,RO,6
2020,E,4,RR,1
2020,E,4,RS,23
2020,E,4,SC,11
2020,E,4,SE,6
2020,E,4,SP,78
2020,E,4,TO,3
2021,A,0,AC,46
2021,A,0,AL,55
2021,A,0,AM,269
2021,A,0,AP,37
2021,A,0,BA,292
2021,A,0,CE,570
2021,A,0,DF,54
2021,A,0,ES,32
2021,A,0,GO,223
2021,A,0,MA,184
2021,A,0,MG,121
2021,A,0,MS,54
2021,A,0,MT,57
2021,A,0,PA,218
2021,A,0,PB,74
2021,A,0,PE,241
2021,A,0,PI,67
2021,A,0,PR,71
2021,A,0,RJ,129
2021,A,0,RN,44
2021,A,0,RO,35
2021,A,0,RR,11
2021,A,0,RS,110
2021,A,0,SC,58
2021,A,0,SE,43
2021,A,0,SP,216
2021,A,0,TO,36
2021,A,1,AC,603
2021,A,1,AL,1282
2021,A,1,AM,4009
2021,A,1,AP,582
2021,A,1,BA,5436
2021,A,1,CE,6062
2021,A,1,DF,1045
2021,A,1,ES,771
2021,A,1,GO,2655
2021,A,1,MA,3374
2021,A,1,MG,3335
2021,A,1,MS,845
2021,A,1,MT,1082
2021,A,1,PA,4674
2021,A,1,PB,1534
2021,A,1,PE,3923
2021,A,1,PI,1270
2021,A,1,PR,1496
2021,A,1,RJ,3752
2021,A,1,RN,1083
2021,A,1,RO,623
2021,A,1,RR,214
2021,A,1,RS,1935
2021,A,1,SC,866
2021,A,1,SE,1000
2021,A,1,SP,5343
2021,A,1,TO,684
2021,A,2,AC,27
2021,A,2,AL,73
2021,A,2,AM,94
2021,A,2,AP,12
2021,A,2,BA,198
2021,A,2,CE,111
2021,A,2,DF,38
2021,A,2,ES,33
2021,A,2,GO,76
2021,A,2,MA,95
2021,A,2,MG,121
2021,A,2,MS,36
2021,A,2,MT,41
2021,A,2,PA,175
2021,A,2,PB,72
2021,A,2,PE,129
2021,A,2,PI,50
2021,A,2,PR,44
2021,A,2,RJ,147
2021,A,2,RN,42
2021,A,2,RO,34
2021,A,2,RR,5
2021,A,2,RS,36
2021,A,2,SC,17
2021,A,2,SE,34
2021,A,2,SP,171
2021,A,2,TO,21
2021,A,3,AC,14
2021,A,3,AL,20
2021,A,3,AM,38
2021,A,3,AP,4
2021,A,3,BA,81
2021,A,3,CE,48
2021,A,3,DF,21
2021,A,3,ES,13
2021,A,3,GO,33
2021,A,3,MA,28
2021,A,3,MG,51
2021,A,3,MS,17
2021,A,3,MT,18
2021,A,3,PA,54
2021,A,3,PB,20
2021,A,3,PE,54
2021,A,3,PI,12
2021,A,3,PR,19
2021,A,3,RJ,69
2021,A,3,RN,14
2021,A,3,RO,14
2021,A,3,RR,1
2021,A,3,RS,29
2021,A,3,SC,15
2021,A,3,SE,13
2021,A,3,SP,95
2021,A,3,TO,11
2021,A,4,AC,1
2021,A,4,AM,2
2021,A,4,BA,3
2021,A,4,CE,3
2021,A,4,ES,1
2021,A,4,GO,1
2021,A,4,MA,1
2021,A,4,MG,2
2021,A,4,MS,1
2021,A,4,MT,1
2021,A,4,PA,4
2021,A,4,PB,2
2021,A,4,PE,7
2021,A,4,PI,1
2021,A,4,RJ,12
2021,A,4,RN,2
2021,A,4,RS,2
2021,A,4,SP,3
2021,B,0,AC,282
2021,B,0,AL,432
2021,B,0,AM,1123
2021,B,0,AP,322
2021,B,0,BA,2566
2021,B,0,CE,3665
2021,B,0,DF,412
2021,B,0,ES,397
2021,B,0,GO,1353
2021,B,0,MA,1431
2021,B,0,MG,1541
2021,B,0,MS,366
2021,B,0,MT,491
2021,B,0,PA,2915
2021,B,0,PB,904
2021,B,0,PE,1648
2021,B,0,PI,887
2021,B,0,PR,923
2021,B,0,RJ,1424
2021,B,0,RN,683
2021,B,0,RO,338
2021,B,0,RR,63
2021,B,0,RS,1261
2021,B,0,SC,607
2021,B,0,SE,529
2021,B,0,SP,2436
2021,B,0,TO,315
2021,B,1,AC,3814
2021,B,1,AL,9914
2021,B,1,AM,20287
2021,B,1,AP,4196
2021,B,1,BA,48913
2021,B,1,CE,54308
2021,B,1,DF,7751
2021,B,1,ES,6646
2021,B,1,GO,17172
2021,B,1,MA,27956
2021,B,1,MG,33222
2021,B,1,MS,5555
2021,B,1,MT,7442
2021,B,1,PA,42355
2021,B,1,PB,18562
2021,B,1,PE,32552
2021,B,1,PI,15053
2021,B,1,PR,13439
2021,B,1,RJ,30742
2021,B,1,RN,12059
2021,B,1,RO,4686
2021,B,1,RR,1188
2021,B,1,RS,18738
2021,B,1,SC,8104
2021,B,1,SE,10189
2021,B,1,SP,45965
2021,B,1,TO,4763
2021,B,2,AC,462
2021,B,2,AL,1074
2021,B,2,AM,1152
2021,B,2,AP,318
2021,B,2,BA,3534
2021,B,2,CE,2492
2021,B,2,DF,742
2021,B,2,ES,775
2021,B,2,GO,1286
2021,B,2,MA,1632
2021,B,2,MG,2996
2021,B,2,MS,615
2021,B,2,MT,649
2021,B,2,PA,3676
2021,B,2,PB,1811
2021,B,2,PE,2483
2021,B,2,PI,1120
2021,B,2,PR,1129
2021,B,2,RJ,3358
2021,B,2,RN,1198
2021,B,2,RO,676
2021,B,2,RR,103
2021,B,2,RS,1164
2021,B,2,SC,467
2021,B,2,SE,592
2021,B,2,SP,4364
2021,B,2,TO,359
2021,B,3,AC,192
2021,B,3,AL,391
2021,B,3,AM,415
2021,B,3,AP,98
2021,B,3,BA,1502
2021,B,3,CE,814
2021,B,3,DF,467
2021,B,3,ES,437
2021,B,3,GO,713
2021,B,3,MA,563
2021,B,3,MG,1835
2021,B,3,MS,322
2021,B,3,MT,405
2021,B,3,PA,941
2021,B,3,PB,695
2021,B,3,PE,1052
2021,B,3,PI,401
2021,B,3,PR,785
2021,B,3,RJ,1793
2021,B,3,RN,477
2021,B,3,RO,318
2021,B,3,RR,45
2021,B,3,RS,956
2021,B,3,SC,352
2021,B,3,SE,319
2021,B,3,SP,2959
2021,B,3,TO,158
2021,B,4,AC,7
2021,B,4,AL,41
2021,B,4,AM,50
2021,B,4,AP,9
2021,B,4,BA,119
2021,B,4,CE,80
2021,B,4,DF,30
2021,B,4,ES,31
2021,B,4,GO,51
2021,B,4,MA,41
2021,B,4,MG,122
2021,B,4,MS,14
2021,B,4,MT,33
2021,B,4,PA,92
2021,B,4,PB,44
2021,B,4,PE,79
2021,B,4,PI,29
2021,B,4,PR,47
2021,B,4,RJ,168
2021,B,4,RN,28
2021,B,4,RO,18
2021,B,4,RR,1
2021,B,4,RS,76
2021,B,4,SC,11
2021,B,4,SE,22
2021,B,4,SP,195
2021,B,4,TO,13
2021,C,0,AC,467
2021,C,0,AL,822
2021,C,0,AM,1547
2021,C,0,AP,487
2021,C,0,BA,4503
2021,C,0,CE,3670
2021,C,0,DF,1109
2021,C,0,ES,937
2021,C,0,GO,2185
2021,C,0,MA,2005
2021,C,0,MG,4034
2021,C,0,MS,836
2021,C,0,MT,1294
2021,C,0,PA,3543
2021,C,0,PB,1701
2021,C,0,PE,2778
2021,C,0,PI,1341
2021,C,0,PR,2780
2021,C,0,RJ,3249
2021,C,0,RN,1611
2021,C,0,RO,743
2021,C,0,RR,120
2021,C,0,RS,3704
2021,C,0,SC,1709
2021,C,0,SE,928
2021,C,0,SP,6358
2021,C,0,TO,533
2021,C,1,AC,4917
2021,C,1,AL,14523
2021,C,1,AM,22751
2021,C,1,AP,5653
2021,C,1,BA,71484
2021,C,1,CE,62852
2021,C,1,DF,12202
2021,C,1,ES,13303
2021,C,1,GO,29651
2021,C,1,MA,35274
2021,C,1,MG,69099
2021,C,1,MS,8850
2021,C,1,MT,11411
2021,C,1,PA,49016
2021,C,1,PB,27912
2021,C,1,PE,51728
2021,C,1,PI,21807
2021,C,1,PR,27238
2021,C,1,RJ,51589
2021,C,1,RN,20656
2021,C,1,RO,7394
2021,C,1,RR,1787
2021,C,1,RS,35259
2021,C,1,SC,15606
2021,C,1,SE,15019
2021,C,1,SP,93336
2021,C,1,TO,7124
2021,C,2,AC,880
2021,C,2,AL,2419
2021,C,2,AM,2130
2021,C,2,AP,610
2021,C,2,BA,8371
2021,C,2,CE,4855
2021,C,2,DF,2358
2021,C,2,ES,2626
2021,C,2,GO,3968
2021,C,2,MA,3216
2021,C,2,MG,10764
2021,C,2,MS,1660
2021,C,2,MT,2037
2021,C,2,PA,6225
2021,C,2,PB,4326
2021,C,2,PE,6145
2021,C,2,PI,2279
2021,C,2,PR,4061
2021,C,2,RJ,8021
2021,C,2,RN,3360
2021,C,2,RO,1942
2021,C,2,RR,228
2021,C,2,RS,3843
2021,C,2,SC,1703
2021,C,2,SE,1496
2021,C,2,SP,12931
2021,C,2,TO,948
2021,C,3,AC,140
2021,C,3,AL,376
2021,C,3,AM,397
2021,C,3,AP,92
2021,C,3,BA,1317
2021,C,3,CE,748
2021,C,3,DF,368
2021,C,3,ES,383
2021,C,3,GO,644
2021,C,3,MA,581
2021,C,3,MG,1864
2021,C,3,MS,275
2021,C,3,MT,349
2021,C,3,PA,921
2021,C,3,PB,643
2021,C,3,PE,1015
2021,C,3,PI,366
2021,C,3,PR,674
2021,C,3,RJ,1448
2021,C,3,RN,465
2021,C,3,RO,284
2021,C,3,RR,41
2021,C,3,RS,867
2021,C,3,SC,313
2021,C,3,SE,319
2021,C,3,SP,2392
2021,C,3,TO,153
2021,C,4,AC,7
2021,C,4,AL,26
2021,C,4,AM,37
2021,C,4,AP,9
2021,C,4,BA,100
2021,C,4,CE,79
2021,C,4,DF,23
2021,C,4,ES,16
2021,C,4,GO,49
2021,C,4,MA,40
2021,C,4,MG,155
2021,C,4,MS,23
2021,C,4,MT,30
2021,C,4,PA,75
2021,C,4,PB,43
2021,C,4,PE,78
2021,C,4,PI,26
2021,C,4,PR,45
2021,C,4,RJ,139
2021,C,4,RN,30
2021,C,4,RO,15
2021,C,4,RS,61
2021,C,4,SC,16
2021,C,4,SE,18
2021,C,4,SP,170
2021,C,4,TO,11
2021,D,0,AC,237
2021,D,0,AL,423
2021,D,0,AM,785
2021,D,0,AP,285
2021,D,0,BA,2612
2021,D,0,CE,1762
2021,D,0,DF,590
2021,D,0,ES,534
2021,D,0,GO,1312
2021,D,0,MA,1190
2021,D,0,MG,2303
2021,D,0,MS,405
2021,D,0,MT,666
2021,D,0,PA,1820
2021,D,0,PB,843
2021,D,0,PE,1719
2021,D,0,PI,736
2021,D,0,PR,1480
2021,D,0,RJ,1745
2021,D,0,RN,719
2021,D,0,RO,365
2021,D,0,RR,83
2021,D,0,RS,1740
2021,D,0,SC,1009
2021,D,0,SE,497
2021,D,0,SP,4120
2021,D,0,TO,321
2021,D,1,AC,4602
2021,D,1,AL,13622
2021,D,1,AM,18825
2021,D,1,AP,4823
2021,D,1,BA,68231
2021,D,1,CE,45815
2021,D,1,DF,17826
2021,D,1,ES,19738
2021,D,1,GO,38730
2021,D,1,MA,29167
2021,D,1,MG,101154
2021,D,1,MS,12004
2021,D,1,MT,15852
2021,D,1,PA,38810
2021,D,1,PB,23961
2021,D,1,PE,49050
2021,D,1,PI,19097
2021,D,1,PR,46282
2021,D,1,RJ,68985
2021,D,1,RN,21391
2021,D,1,RO,8373
2021,D,1,RR,2075
2021,D,1,RS,46818
2021,D,1,SC,27208
2021,D,1,SE,13271
2021,D,1,SP,162837
2021,D,1,TO,8286
2021,D,2,AC,281
2021,D,2,AL,638
2021,D,2,AM,750
2021,D,2,AP,221
2021,D,2,BA,2679
2021,D,2,CE,1449
2021,D,2,DF,848
2021,D,2,ES,792
2021,D,2,GO,1210
2021,D,2,MA,1002
2021,D,2,MG,3561
2021,D,2,MS,436
2021,D,2,MT,710
2021,D,2,PA,2040
2021,D,2,PB,1246
2021,D,2,PE,1902
2021,D,2,PI,779
2021,D,2,PR,1301
2021,D,2,RJ,2891
2021,D,2,RN,1179
2021,D,2,RO,409
2021,D,2,RR,77
2021,D,2,RS,1370
2021,D,2,SC,574
2021,D,2,SE,497
2021,D,2,SP,4457
2021,D,2,TO,253
2021,D,3,AC,76
2021,D,3,AL,202
2021,D,3,AM,233
2021,D,3,AP,57
2021,D,3,BA,705
2021,D,3,CE,427
2021,D,3,DF,284
2021,D,3,ES,240
2021,D,3,GO,491
2021,D,3,MA,338
2021,D,3,MG,1247
2021,D,3,MS,157
2021,D,3,MT,203
2021,D,3,PA,444
2021,D,3,PB,378
2021,D,3,PE,537
2021,D,3,PI,196
2021,D,3,PR,446
2021,D,3,RJ,841
2021,D,3,RN,287
2021,D,3,RO,145
2021,D,3,RR,31
2021,D,3,RS,458
2021,D,3,SC,256
2021,D,3,SE,171
2021,D,3,SP,1694
2021,D,3,TO,97
2021,D,4,AC,4
2021,D,4,AL,9
2021,D,4,AM,21
2021,D,4,AP,4
2021,D,4,BA,48
2021,D,4,CE,36
2021,D,4,DF,26
2021,D,4,ES,20
2021,D,4,GO,27
2021,D,4,MA,25
2021,D,4,MG,96
2021,D,4,MS,8
2021,D,4,MT,17
2021,D,4,PA,36
2021,D,4,PB,19
2021,D,4,PE,45
2021,D,4,PI,22
2021,D,4,PR,38
2021,D,4,RJ,84
2021,D,4,RN,21
2021,D,4,RO,10
2021,D,4,RR,1
2021,D,4,RS,36
2021,D,4,SC,6
2021,D,4,SE,5
2021,D,4,SP,79
2021,D,4,TO,7
2021,E,0,AC,143
2021,E,0,AL,289
2021,E,0,AM,541
2021,E,0,AP,210
2021,E,0,BA,1539
2021,E,0,CE,1134
2021,E,0,DF,570
2021,E,0,ES,379
2021,E,0,GO,1080
2021,E,0,MA,786
2021,E,0,MG,1756
2021,E,0,MS,278
2021,E,0,MT,452
2021,E,0,PA,1168
2021,E,0,PB,519
2021,E,0,PE,1122
2021,E,0,PI,508
2021,E,0,PR,1140
2021,E,0,RJ,1353
2021,E,0,RN,465
2021,E,0,RO,228
2021,E,0,RR,64
2021,E,0,RS,1035
2021,E,0,SC,727
2021,E,0,SE,301
2021,E,0,SP,3676
2021,E,0,TO,211
2021,E,1,AC,2950
2021,E,1,AL,9513
2021,E,1,AM,13791
2021,E,1,AP,3573
2021,E,1,BA,40548
2021,E,1,CE,28628
2021,E,1,DF,19902
2021,E,1,ES,15551
2021,E,1,GO,33080
2021,E,1,MA,18314
2021,E,1,MG,85788
2021,E,1,MS,9399
2021,E,1,MT,12374
2021,E,1,PA,25639
2021,E,1,PB,15938
2021,E,1,PE,34049
2021,E,1,PI,13400
2021,E,1,PR,39833
2021,E,1,RJ,54438
2021,E,1,RN,14295
2021,E,1,RO,5862
2021,E,1,RR,1849
2021,E,1,RS,30132
2021,E,1,SC,20708
2021,E,1,SE,8234
2021,E,1,SP,152426
2021,E,1,TO,6377
2021,E,2,AC,131
2021,E,2,AL,324
2021,E,2,AM,396
2021,E,2,AP,126
2021,E,2,BA,1095
2021,E,2,CE,712
2021,E,2,DF,618
2021,E,2,ES,404
2021,E,2,GO,655
2021,E,2,MA,496
2021,E,2,MG,1923
2021,E,2,MS,252
2021,E,2,MT,334
2021,E,2,PA,905
2021,E,2,PB,578
2021,E,2,PE,973
2021,E,2,PI,411
2021,E,2,PR,725
2021,E,2,RJ,1513
2021,E,2,RN,581
2021,E,2,RO,223
2021,E,2,RR,43
2021,E,2,RS,621
2021,E,2,SC,271
2021,E,2,SE,235
2021,E,2,SP,2501
2021,E,2,TO,125
2021,E,3,AC,48
2021,E,3,AL,104
2021,E,3,AM,129
2021,E,3,AP,44
2021,E,3,BA,298
2021,E,3,CE,190
2021,E,3,DF,213
2021,E,3,ES,116
2021,E,3,GO,249
2021,E,3,MA,157
2021,E,3,MG,701
2021,E,3,MS,79
2021,E,3,MT,131
2021,E,3,PA,224
2021,E,3,PB,165
2021,E,3,PE,296
2021,E,3,PI,106
2021,E,3,PR,282
2021,E,3,RJ,428
2021,E,3,RN,120
2021,E,3,RO,65
2021,E,3,RR,26
2021,E,3,RS,217
2021,E,3,SC,157
2021,E,3,SE,62
2021,E,3,SP,1181
2021,E,3,TO,66
2021,E,4,AC,5
2021,E,4,AL,12
2021,E,4,AM,6
2021,E,4,AP,2
2021,E,4,BA,20
2021,E,4,CE,7
2021,E,4,DF,4
2021,E,4,ES,6
2021,E,4,GO,21
2021,E,4,MA,9
2021,E,4,MG,38
2021,E,4,MS,3
2021,E,4,MT,6
2021,E,4,PA,8
2021,E,4,PB,12
2021,E,4,PE,11
2021,E,4,PI,5
2021,E,4,PR,4
2021,E,4,RJ,29
2021,E,4,RN,9
2021,E,4,RO,1
2021,E,4,RS,16
2021,E,4,SC,5
2021,E,4,SE,2
2021,E,4,SP,48
2021,E,4,TO,1
2022,A,0,AC,42
2022,A,0,AL,67
2022,A,0,AM,157
2022,A,0,AP,26
2022,A,0,BA,271
2022,A,0,CE,376
2022,A,0,DF,54
2022,A,0,ES,41
2022,A,0,GO,210
2022,A,0,MA,198
2022,A,0,MG,178
2022,A,0,MS,59
2022,A,0,MT,63
2022,A,0,PA,286
2022,A,0,PB,70
2022,A,0,PE,153
2022,A,0,PI,62
2022,A,0,PR,112
2022,A,0,RJ,166
2022,A,0,RN,62
2022,A,0,RO,50
2022,A,0,RR,12
2022,A,0,RS,130
2022,A,0,SC,71
2022,A,0,SE,65
2022,A,0,SP,347
2022,A,0,TO,43
2022,A,1,AC,740
2022,A,1,AL,1683
2022,A,1,AM,3500
2022,A,1,AP,708
2022,A,1,BA,6319
2022,A,1,CE,6762
2022,A,1,DF,1366
2022,A,1,ES,907
2022,A,1,GO,3488
2022,A,1,MA,3958
2022,A,1,MG,3967
2022,A,1,MS,1070
2022,A,1,MT,1524
2022,A,1,PA,6148
2022,A,1,PB,1898
2022,A,1,PE,4061
2022,A,1,PI,1480
2022,A,1,PR,2026
2022,A,1,RJ,5314
2022,A,1,RN,1484
2022,A,1,RO,756
2022,A,1,RR,291
2022,A,1,RS,2669
2022,A,1,SC,1163
2022,A,1,SE,1232
2022,A,1,SP,7657
2022,A,1,TO,773
2022,A,2,AC,35
2022,A,2,AL,64
2022,A,2,AM,109
2022,A,2,AP,23
2022,A,2,BA,172
2022,A,2,CE,132
2022,A,2,DF,40
2022,A,2,ES,39
2022,A,2,GO,75
2022,A,2,MA,98
2022,A,2,MG,119
2022,A,2,MS,35
2022,A,2,MT,53
2022,A,2,PA,205
2022,A,2,PB,72
2022,A,2,PE,139
2022,A,2,PI,55
2022,A,2,PR,44
2022,A,2,RJ,162
2022,A,2,RN,54
2022,A,2,RO,27
2022,A,2,RR,3
2022,A,2,RS,48
2022,A,2,SC,23
2022,A,2,SE,38
2022,A,2,SP,171
2022,A,2,TO,17
2022,A,3,AC,8
2022,A,3,AL,23
2022,A,3,AM,33
2022,A,3,AP,6
2022,A,3,BA,79
2022,A,3,CE,54
2022,A,3,DF,20
2022,A,3,ES,16
2022,A,3,GO,50
2022,A,3,MA,62
2022,A,3,MG,40
2022,A,3,MS,9
2022,A,3,MT,32
2022,A,3,PA,64
2022,A,3,PB,25
2022,A,3,PE,75
2022,A,3,PI,31
2022,A,3,PR,21
2022,A,3,RJ,94
2022,A,3,RN,20
2022,A,3,RO,8
2022,A,3,RR,5
2022,A,3,RS,36
2022,A,3,SC,18
2022,A,3,SE,21
2022,A,3,SP,114
2022,A,3,TO,8
2022,A,4,AC,2
2022,A,4,AM,3
2022,A,4,BA,2
2022,A,4,CE,3
2022,A,4,DF,2
2022,A,4,ES,1
2022,A,4,GO,5
2022,A,4,MA,1
2022,A,4,MG,3
2022,A,4,MS,1
2022,A,4,PA,6
2022,A,4,PB,3
2022,A,4,PE,9
2022,A,4,PI,3
2022,A,4,PR,2
2022,A,4,RJ,9
2022,A,4,RN,1
2022,A,4,RO,1
2022,A,4,RS,3
2022,A,4,SP,7
2022,B,0,AC,306
2022,B,0,AL,493
2022,B,0,AM,1031
2022,B,0,AP,274
2022,B,0,BA,2274
2022,B,0,CE,3195
2022,B,0,DF,348
2022,B,0,ES,299
2022,B,0,GO,979
2022,B,0,MA,1323
2022,B,0,MG,1234
2022,B,0,MS,361
2022,B,0,MT,433
2022,B,0,PA,2753
2022,B,0,PB,881
2022,B,0,PE,1225
2022,B,0,PI,811
2022,B,0,PR,820
2022,B,0,RJ,1228
2022,B,0,RN,691
2022,B,0,RO,260
2022,B,0,RR,44
2022,B,0,RS,1091
2022,B,0,SC,503
2022,B,0,SE,517
2022,B,0,SP,2195
2022,B,0,TO,243
2022,B,1,AC,4304
2022,B,1,AL,11324
2022,B,1,AM,17353
2022,B,1,AP,4551
2022,B,1,BA,49862
2022,B,1,CE,51752
2022,B,1,DF,7339
2022,B,1,ES,6327
2022,B,1,GO,16474
2022,B,1,MA,28876
2022,B,1,MG,30779
2022,B,1,MS,5993
2022,B,1,MT,7437
2022,B,1,PA,47067
2022,B,1,PB,19355
2022,B,1,PE,31545
2022,B,1,PI,16337
2022,B,1,PR,13493
2022,B,1,RJ,33053
2022,B,1,RN,13609
2022,B,1,RO,4365
2022,B,1,RR,1083
2022,B,1,RS,19037
2022,B,1,SC,7978
2022,B,1,SE,11351
2022,B,1,SP,46473
2022,B,1,TO,4409
2022,B,2,AC,461
2022,B,2,AL,1080
2022,B,2,AM,1002
2022,B,2,AP,309
2022,B,2,BA,3309
2022,B,2,CE,2095
2022,B,2,DF,546
2022,B,2,ES,646
2022,B,2,GO,1148
2022,B,2,MA,1368
2022,B,2,MG,2215
2022,B,2,MS,505
2022,B,2,MT,517
2022,B,2,PA,3494
2022,B,2,PB,1571
2022,B,2,PE,2170
2022,B,2,PI,1011
2022,B,2,PR,895
2022,B,2,RJ,2900
2022,B,2,RN,1232
2022,B,2,RO,551
2022,B,2,RR,77
2022,B,2,RS,975
2022,B,2,SC,414
2022,B,2,SE,599
2022,B,2,SP,3154
2022,B,2,TO,249
2022,B,3,AC,180
2022,B,3,AL,400
2022,B,3,AM,336
2022,B,3,AP,101
2022,B,3,BA,1293
2022,B,3,CE,754
2022,B,3,DF,400
2022,B,3,ES,395
2022,B,3,GO,663
2022,B,3,MA,567
2022,B,3,MG,1606
2022,B,3,MS,323
2022,B,3,MT,356
2022,B,3,PA,968
2022,B,3,PB,612
2022,B,3,PE,982
2022,B,3,PI,330
