NU_ANO,TP_ESCOLA,Q025,SG_UF_PROVA,QTD
2020,1,A,AM,44088
2020,1,A,AP,15600
2020,1,A,BA,65964
2020,1,A,CE,38178
2020,1,A,DF,12313
2020,1,A,ES,8900
2020,1,A,GO,21316
2020,1,A,MA,71342
2020,1,A,MG,56415
2020,1,A,MS,12356
2020,1,A,MT,15582
2020,1,A,PA,113243
2020,1,A,PB,21901
2020,1,A,PE,32813
2020,1,A,PI,34781
2020,1,A,PR,15237
2020,1,A,RJ,35830
2020,1,A,RN,17385
2020,1,A,RO,11153
2020,1,A,RR,3829
2020,1,A,RS,23304
2020,1,A,SC,6432
2020,1,A,SE,16848
2020,1,A,SP,62561
2020,1,A,TO,11958
2020,1,B,AC,19579
2020,1,B,AL,64281
2020,1,B,AM,73652
2020,1,B,AP,24080
2020,1,B,BA,287621
2020,1,B,CE,166823
2020,1,B,DF,74309
2020,1,B,ES,69922
2020,1,B,GO,120690
2020,1,B,MA,120741
2020,1,B,MG,388384
2020,1,B,MS,50844
2020,1,B,MT,60714
2020,1,B,PA,160282
2020,1,B,PB,107886
2020,1,B,PE,205813
2020,1,B,PI,72693
2020,1,B,PR,147178
2020,1,B,RJ,251450
2020,1,B,RN,88511
2020,1,B,RO,42145
2020,1,B,RR,9275
2020,1,B,RS,165171
2020,1,B,SC,72148
2020,1,B,SE,51729
2020,1,B,SP,585745
2020,1,B,TO,31337
2020,2,A,AC,2643
2020,2,A,AL,4095
2020,2,A,AM,19624
2020,2,A,AP,2393
2020,2,A,BA,17929
2020,2,A,CE,47555
2020,2,A,DF,2109
2020,2,A,ES,2755
2020,2,A,GO,11084
2020,2,A,MA,18269
2020,2,A,MG,13317
2020,2,A,MS,2716
2020,2,A,MT,3690
2020,2,A,PA,22478
2020,2,A,PB,6071
2020,2,A,PE,13909
2020,2,A,PI,8773
2020,2,A,PR,4590
2020,2,A,RJ,8149
2020,2,A,RN,3608
2020,2,A,RO,2869
2020,2,A,RR,967
2020,2,A,RS,4350
2020,2,A,SC,1517
2020,2,A,SE,5760
2020,2,A,SP,13339
2020,2,A,TO,4708
2020,2,B,AC,3512
2020,2,B,AL,12684
2020,2,B,AM,21655
2020,2,B,AP,3871
2020,2,B,BA,61373
2020,2,B,CE,62100
2020,2,B,DF,18351
2020,2,B,ES,20000
2020,2,B,GO,49831
2020,2,B,MA,23507
2020,2,B,MG,95057
2020,2,B,MS,14739
2020,2,B,MT,16751
2020,2,B,PA,27846
2020,2,B,PB,20495
2020,2,B,PE,51293
2020,2,B,PI,13564
2020,2,B,PR,55435
2020,2,B,RJ,61218
2020,2,B,RN,15809
2020,2,B,RO,11998
2020,2,B,RR,2528
2020,2,B,RS,45358
2020,2,B,SC,32591
2020,2,B,SE,9293
2020,2,B,SP,165054
2020,2,B,TO,9497
2020,3,A,AC,10
2020,3,A,AL,97
2020,3,A,AM,57
2020,3,A,AP,15
2020,3,A,BA,217
2020,3,A,CE,169
2020,3,A,DF,81
2020,3,A,ES,28
2020,3,A,GO,85
2020,3,A,MA,151
2020,3,A,MG,97
2020,3,A,MS,24
2020,3,A,MT,39
2020,3,A,PA,480
2020,3,A,PB,103
2020,3,A,PE,146
2020,3,A,PI,164
2020,3,A,PR,53
2020,3,A,RJ,310
2020,3,A,RN,73
2020,3,A,RO,17
2020,3,A,RR,5
2020,3,A,RS,73
2020,3,A,SC,29
2020,3,A,SE,125
2020,3,A,SP,339
2020,3,A,TO,22
2020,3,B,AC,287
2020,3,B,AL,3473
2020,3,B,AM,1454
2020,3,B,AP,523
2020,3,B,BA,11632
2020,3,B,CE,7745
2020,3,B,DF,6007
2020,3,B,ES,2924
2020,3,B,GO,6338
2020,3,B,MA,2824
2020,3,B,MG,15253
2020,3,B,MS,1945
2020,3,B,MT,2135
2020,3,B,PA,5978
2020,3,B,PB,5030
2020,3,B,PE,8898
2020,3,B,PI,3312
2020,3,B,PR,10718
2020,3,B,RJ,23730
2020,3,B,RN,3715
2020,3,B,RO,459
2020,3,B,RR,232
2020,3,B,RS,7618
2020,3,B,SC,5467
2020,3,B,SE,3138
2020,3,B,SP,54844
2020,3,B,TO,719
2021,1,A,AC,4187
2021,1,A,AL,4788
2021,1,A,AM,12539
2021,1,A,AP,3764
2021,1,A,BA,18131
2021,1,A,CE,10648
2021,1,A,DF,2910
2021,1,A,ES,2268
2021,1,A,GO,4864
2021,1,A,MA,21547
2021,1,A,MG,13943
2021,1,A,MS,2485
2021,1,A,MT,3656
2021,1,A,PA,39475
2021,1,A,PB,7703
2021,1,A,PE,10721
2021,1,A,PI,10573
2021,1,A,PR,3209
2021,1,A,RJ,11598
2021,1,A,RN,5205
2021,1,A,RO,2021
2021,1,A,RR,747
2021,1,A,RS,5229
2021,1,A,SC,1658
2021,1,A,SE,5774
2021,1,A,SP,13563
2021,1,A,TO,2790
2021,1,B,AC,11150
2021,1,B,AL,36965
2021,1,B,AM,34979
2021,1,B,AP,13124
2021,1,B,BA,159039
2021,1,B,CE,99248
2021,1,B,DF,43002
2021,1,B,ES,38924
2021,1,B,GO,68836
2021,1,B,MA,72154
2021,1,B,MG,217542
2021,1,B,MS,24596
2021,1,B,MT,34521
2021,1,B,PA,103583
2021,1,B,PB,67522
2021,1,B,PE,121630
2021,1,B,PI,48619
2021,1,B,PR,82601
2021,1,B,RJ,152289
2021,1,B,RN,55755
2021,1,B,RO,19789
2021,1,B,RR,4876
2021,1,B,RS,95671
2021,1,B,SC,44242
2021,1,B,SE,33653
2021,1,B,SP,311110
2021,1,B,TO,17559
2021,2,A,AC,1236
2021,2,A,AL,1404
2021,2,A,AM,15990
2021,2,A,AP,907
2021,2,A,BA,9363
2021,2,A,CE,29978
2021,2,A,DF,760
2021,2,A,ES,1200
2021,2,A,GO,6744
2021,2,A,MA,7956
2021,2,A,MG,4697
2021,2,A,MS,1070
2021,2,A,MT,1421
2021,2,A,PA,10616
2021,2,A,PB,2973
2021,2,A,PE,7208
2021,2,A,PI,3786
2021,2,A,PR,1405
2021,2,A,RJ,3418
2021,2,A,RN,1300
2021,2,A,RO,978
2021,2,A,RR,264
2021,2,A,RS,1529
2021,2,A,SC,587
2021,2,A,SE,2452
2021,2,A,SP,4129
2021,2,A,TO,1591
2021,2,B,AC,3474
2021,2,B,AL,9968
2021,2,B,AM,24778
2021,2,B,AP,3470
2021,2,B,BA,67621
2021,2,B,CE,73079
2021,2,B,DF,15189
2021,2,B,ES,18999
2021,2,B,GO,50327
2021,2,B,MA,23234
2021,2,B,MG,76268
2021,2,B,MS,12475
2021,2,B,MT,14273
2021,2,B,PA,26291
2021,2,B,PB,19078
2021,2,B,PE,45393
2021,2,B,PI,13571
2021,2,B,PR,46567
2021,2,B,RJ,47881
2021,2,B,RN,14905
2021,2,B,RO,9505
2021,2,B,RR,2004
2021,2,B,RS,40503
2021,2,B,SC,28470
2021,2,B,SE,8885
2021,2,B,SP,129219
2021,2,B,TO,8222
2021,3,A,AC,4
2021,3,A,AL,39
2021,3,A,AM,27
2021,3,A,AP,11
2021,3,A,BA,102
2021,3,A,CE,76
2021,3,A,DF,61
2021,3,A,ES,9
2021,3,A,GO,32
2021,3,A,MA,59
2021,3,A,MG,39
2021,3,A,MS,3
2021,3,A,MT,10
2021,3,A,PA,176
2021,3,A,PB,51
2021,3,A,PE,64
2021,3,A,PI,46
2021,3,A,PR,20
2021,3,A,RJ,151
2021,3,A,RN,25
2021,3,A,RO,2
2021,3,A,RR,1
2021,3,A,RS,19
2021,3,A,SC,19
2021,3,A,SE,61
2021,3,A,SP,121
2021,3,A,TO,12
2021,3,B,AC,285
2021,3,B,AL,3420
2021,3,B,AM,1465
2021,3,B,AP,498
2021,3,B,BA,11938
2021,3,B,CE,7488
2021,3,B,DF,5579
2021,3,B,ES,2781
2021,3,B,GO,6112
2021,3,B,MA,2955
2021,3,B,MG,15340
2021,3,B,MS,1861
2021,3,B,MT,2204
2021,3,B,PA,5837
2021,3,B,PB,4675
2021,3,B,PE,8600
2021,3,B,PI,3374
2021,3,B,PR,10480
2021,3,B,RJ,23010
2021,3,B,RN,3629
2021,3,B,RO,506
2021,3,B,RR,164
2021,3,B,RS,7533
2021,3,B,SC,5789
2021,3,B,SE,2971
2021,3,B,SP,51811
2021,3,B,TO,699
2022,1,A,AC,4066
2022,1,A,AL,4381
2022,1,A,AM,10901
2022,1,A,AP,3482
2022,1,A,BA,18960
2022,1,A,CE,11060
2022,1,A,DF,2206
2022,1,A,ES,1793
2022,1,A,GO,4102
2022,1,A,MA,17703
2022,1,A,MG,10709
2022,1,A,MS,2112
2022,1,A,MT,2831
2022,1,A,PA,37035
2022,1,A,PB,6909
2022,1,A,PE,9636
2022,1,A,PI,9361
2022,1,A,PR,2537
2022,1,A,RJ,10274
2022,1,A,RN,5166
2022,1,A,RO,1480
2022,1,A,RR,521
2022,1,A,RS,4224
2022,1,A,SC,1385
2022,1,A,SE,5608
2022,1,A,SP,10468
2022,1,A,TO,2080
2022,1,B,AC,11902
2022,1,B,AL,38174
2022,1,B,AM,32454
2022,1,B,AP,12777
2022,1,B,BA,165711
2022,1,B,CE,101278
2022,1,B,DF,38774
2022,1,B,ES,35863
2022,1,B,GO,67780
2022,1,B,MA,72977
2022,1,B,MG,198867
2022,1,B,MS,24128
2022,1,B,MT,33312
2022,1,B,PA,109365
2022,1,B,PB,64646
2022,1,B,PE,113583
2022,1,B,PI,50271
2022,1,B,PR,78968
2022,1,B,RJ,147644
2022,1,B,RN,58271
2022,1,B,RO,17244
2022,1,B,RR,4979
2022,1,B,RS,90934
2022,1,B,SC,40855
2022,1,B,SE,34580
2022,1,B,SP,296570
2022,1,B,TO,15648
2022,2,A,AC,1578
2022,2,A,AL,2280
2022,2,A,AM,11340
2022,2,A,AP,1244
2022,2,A,BA,8280
2022,2,A,CE,24408
2022,2,A,DF,950
2022,2,A,ES,1283
2022,2,A,GO,4845
2022,2,A,MA,9358
2022,2,A,MG,4655
2022,2,A,MS,1257
2022,2,A,MT,1531
2022,2,A,PA,13379
2022,2,A,PB,3300
2022,2,A,PE,6014
2022,2,A,PI,4123
2022,2,A,PR,1901
2022,2,A,RJ,5453
2022,2,A,RN,1738
2022,2,A,RO,939
2022,2,A,RR,303
2022,2,A,RS,1918
2022,2,A,SC,702
2022,2,A,SE,3030
2022,2,A,SP,6440
2022,2,A,TO,1561
2022,2,B,AC,4670
2022,2,B,AL,15433
2022,2,B,AM,24576
2022,2,B,AP,4606
2022,2,B,BA,59723
2022,2,B,CE,81661
2022,2,B,DF,17318
2022,2,B,ES,21499
2022,2,B,GO,57602
2022,2,B,MA,29560
2022,2,B,MG,78608
2022,2,B,MS,14995
2022,2,B,MT,18947
2022,2,B,PA,36218
2022,2,B,PB,23285
2022,2,B,PE,51358
2022,2,B,PI,17035
2022,2,B,PR,55171
2022,2,B,RJ,62420
2022,2,B,RN,18641
2022,2,B,RO,11682
2022,2,B,RR,2395
2022,2,B,RS,46655
2022,2,B,SC,32980
2022,2,B,SE,11977
2022,2,B,SP,173192
2022,2,B,TO,9338
2022,3,A,AC,6
2022,3,A,AL,42
2022,3,A,AM,35
2022,3,A,AP,16
2022,3,A,BA,136
2022,3,A,CE,78
2022,3,A,DF,18
2022,3,A,ES,9
2022,3,A,GO,40
2022,3,A,MA,69
2022,3,A,MG,51
2022,3,A,MS,13
2022,3,A,MT,16
2022,3,A,PA,224
2022,3,A,PB,74
2022,3,A,PE,88
2022,3,A,PI,46
2022,3,A,PR,27
2022,3,A,RJ,235
2022,3,A,RN,42
2022,3,A,RO,7
2022,3,A,RR,2
2022,3,A,RS,23
2022,3,A,SC,19
2022,3,A,SE,54
2022,3,A,SP,194
2022,3,A,TO,9
2022,3,B,AC,379
2022,3,B,AL,3635
2022,3,B,AM,1680
2022,3,B,AP,549
2022,3,B,BA,12356
2022,3,B,CE,7892
2022,3,B,DF,6135
2022,3,B,ES,3253
2022,3,B,GO,7253
2022,3,B,MA,3249
2022,3,B,MG,16891
2022,3,B,MS,2178
2022,3,B,MT,2744
2022,3,B,PA,6400
2022,3,B,PB,5024
2022,3,B,PE,8916
2022,3,B,PI,3564
2022,3,B,PR,11792
2022,3,B,RJ,24864
2022,3,B,RN,4191
2022,3,B,RO,617
2022,3,B,RR,234
2022,3,B,RS,8541
2022,3,B,SC,6850
2022,3,B,SE,3063
2022,3,B,SP,57578
2022,3,B,TO,804
2023,1,A,AC,3872
2023,1,A,AL,5841
2023,1,A,AM,13493
2023,1,A,AP,4229
2023,1,A,BA,26051
2023,1,A,CE,13850
2023,1,A,DF,2887
2023,1,A,ES,2146
2023,1,A,GO,4732
2023,1,A,MA,21714
2023,1,A,MG,13254
2023,1,A,MS,2135
2023,1,A,MT,2941
2023,1,A,PA,40002
2023,1,A,PB,9416
2023,1,A,PE,12453
2023,1,A,PI,10486
2023,1,A,PR,2914
2023,1,A,RJ,14889
2023,1,A,RN,6238
2023,1,A,RO,1793
2023,1,A,RR,655
2023,1,A,RS,4477
2023,1,A,SC,1689
2023,1,A,SE,6622
2023,1,A,SP,12839
2023,1,A,TO,2221
2023,1,B,AC,13435
2023,1,B,AL,47495
2023,1,B,AM,41933
2023,1,B,AP,17110
2023,1,B,BA,211292
2023,1,B,CE,119152
2023,1,B,DF,44039
2023,1,B,ES,43154
2023,1,B,GO,74710
2023,1,B,MA,92799
2023,1,B,MG,235851
2023,1,B,MS,27463
2023,1,B,MT,35870
2023,1,B,PA,128788
2023,1,B,PB,79683
2023,1,B,PE,136621
2023,1,B,PI,59457
2023,1,B,PR,84495
2023,1,B,RJ,174294
2023,1,B,RN,68757
2023,1,B,RO,19915
2023,1,B,RR,5770
2023,1,B,RS,96842
2023,1,B,SC,46868
2023,1,B,SE,40547
2023,1,B,SP,324640
2023,1,B,TO,17977
2023,2,A,AC,1576
2023,2,A,AL,3643
2023,2,A,AM,10440
2023,2,A,AP,1407
2023,2,A,BA,9706
2023,2,A,CE,20736
2023,2,A,DF,1186
2023,2,A,ES,1311
2023,2,A,GO,4558
2023,2,A,MA,11115
2023,2,A,MG,5904
2023,2,A,MS,1124
2023,2,A,MT,1794
2023,2,A,PA,13141
2023,2,A,PB,4409
2023,2,A,PE,6814
2023,2,A,PI,4925
2023,2,A,PR,2451
2023,2,A,RJ,5558
2023,2,A,RN,2039
2023,2,A,RO,921
2023,2,A,RR,301
2023,2,A,RS,1900
2023,2,A,SC,733
2023,2,A,SE,2899
2023,2,A,SP,7502
2023,2,A,TO,1536
2023,2,B,AC,4963
2023,2,B,AL,21627
2023,2,B,AM,24997
2023,2,B,AP,5413
2023,2,B,BA,62825
2023,2,B,CE,80240
2023,2,B,DF,18115
2023,2,B,ES,23519
2023,2,B,GO,56992
2023,2,B,MA,36294
2023,2,B,MG,84688
2023,2,B,MS,14281
2023,2,B,MT,20203
2023,2,B,PA,39444
2023,2,B,PB,25657
2023,2,B,PE,53685
2023,2,B,PI,20811
2023,2,B,PR,63860
2023,2,B,RJ,60419
2023,2,B,RN,18991
2023,2,B,RO,12640
2023,2,B,RR,2618
2023,2,B,RS,46716
2023,2,B,SC,33703
2023,2,B,SE,12367
2023,2,B,SP,181901
2023,2,B,TO,9942
2023,3,A,AC,8
2023,3,A,AL,72
2023,3,A,AM,51
2023,3,A,AP,18
2023,3,A,BA,182
2023,3,A,CE,102
2023,3,A,DF,33
2023,3,A,ES,16
2023,3,A,GO,46
2023,3,A,MA,112
2023,3,A,MG,71
2023,3,A,MS,17
2023,3,A,MT,28
2023,3,A,PA,256
2023,3,A,PB,88
2023,3,A,PE,103
2023,3,A,PI,65
2023,3,A,PR,38
2023,3,A,RJ,295
2023,3,A,RN,51
2023,3,A,RO,3
2023,3,A,RR,4
2023,3,A,RS,55
2023,3,A,SC,21
2023,3,A,SE,65
2023,3,A,SP,228
2023,3,A,TO,8
2023,3,B,AC,420
2023,3,B,AL,4082
2023,3,B,AM,2002
2023,3,B,AP,630
2023,3,B,BA,14212
2023,3,B,CE,7880
2023,3,B,DF,6715
2023,3,B,ES,3578
2023,3,B,GO,8072
2023,3,B,MA,3722
2023,3,B,MG,18807
2023,3,B,MS,2435
2023,3,B,MT,3076
2023,3,B,PA,7531
2023,3,B,PB,5258
2023,3,B,PE,9183
2023,3,B,PI,3895
2023,3,B,PR,12748
2023,3,B,RJ,26841
2023,3,B,RN,4630
2023,3,B,RO,766
2023,3,B,RR,291
2023,3,B,RS,9929
2023,3,B,SC,8249
2023,3,B,SE,3040
2023,3,B,SP,63657
2023,3,B,TO,934
