NU_ANO,TP_COR_RACA,Q022,SG_UF_PROVA,QTD
2019,1,C,TO,2514
2019,1,D,AC,1424
2019,1,D,AL,4940
2019,1,D,AM,4312
2019,1,D,AP,1614
2019,1,D,BA,16432
2019,1,D,CE,14801
2019,1,D,DF,8856
2019,1,D,ES,11484
2019,1,D,GO,17494
2019,1,D,MA,9173
2019,1,D,MG,66720
2019,1,D,MS,8865
2019,1,D,MT,8178
2019,1,D,PA,10174
2019,1,D,PB,10339
2019,1,D,PE,21325
2019,1,D,PI,5225
2019,1,D,PR,45925
2019,1,D,RJ,45957
2019,1,D,RN,11702
2019,1,D,RO,3671
2019,1,D,RR,596
2019,1,D,RS,54466
2019,1,D,SC,29084
2019,1,D,SE,3398
2019,1,D,SP,155984
2019,1,D,TO,2435
2019,1,E,AC,862
2019,1,E,AL,3923
2019,1,E,AM,3231
2019,1,E,AP,1127
2019,1,E,BA,10810
2019,1,E,CE,11458
2019,1,E,DF,10189
2019,1,E,ES,8502
2019,1,E,GO,14023
2019,1,E,MA,5983
2019,1,E,MG,52626
2019,1,E,MS,6023
2019,1,E,MT,5928
2019,1,E,PA,7439
2019,1,E,PB,7635
2019,1,E,PE,16203
2019,1,E,PI,4009
2019,1,E,PR,34054
2019,1,E,RJ,36135
2019,1,E,RN,8252
2019,1,E,RO,2346
2019,1,E,RR,543
2019,1,E,RS,30417
2019,1,E,SC,19468
2019,1,E,SE,2591
2019,1,E,SP,131809
2019,1,E,TO,1941
2019,2,A,AC,173
2019,2,A,AL,286
2019,2,A,AM,216
2019,2,A,AP,259
2019,2,A,BA,2980
2019,2,A,CE,933
2019,2,A,DF,304
2019,2,A,ES,245
2019,2,A,GO,392
2019,2,A,MA,1357
2019,2,A,MG,1123
2019,2,A,MS,116
2019,2,A,MT,254
2019,2,A,PA,1255
2019,2,A,PB,316
2019,2,A,PE,815
2019,2,A,PI,572
2019,2,A,PR,156
2019,2,A,RJ,1262
2019,2,A,RN,252
2019,2,A,RO,150
2019,2,A,RR,26
2019,2,A,RS,308
2019,2,A,SC,93
2019,2,A,SE,255
2019,2,A,SP,1514
2019,2,A,TO,209
2019,2,B,AC,1434
2019,2,B,AL,2943
2019,2,B,AM,1740
2019,2,B,AP,1717
2019,2,B,BA,31986
2019,2,B,CE,7550
2019,2,B,DF,2812
2019,2,B,ES,2809
2019,2,B,GO,4087
2019,2,B,MA,10546
2019,2,B,MG,14087
2019,2,B,MS,1383
2019,2,B,MT,2775
2019,2,B,PA,11379
2019,2,B,PB,3909
2019,2,B,PE,7890
2019,2,B,PI,5698
2019,2,B,PR,2051
2019,2,B,RJ,13680
2019,2,B,RN,2855
2019,2,B,RO,1783
2019,2,B,RR,216
2019,2,B,RS,3548
2019,2,B,SC,1221
2019,2,B,SE,3444
2019,2,B,SP,15564
2019,2,B,TO,1887
2019,2,C,AC,1448
2019,2,C,AL,3710
2019,2,C,AM,2213
2019,2,C,AP,1958
2019,2,C,BA,40127
2019,2,C,CE,8519
2019,2,C,DF,4100
2019,2,C,ES,5057
2019,2,C,GO,6326
2019,2,C,MA,11142
2019,2,C,MG,24717
2019,2,C,MS,1931
2019,2,C,MT,3919
2019,2,C,PA,11773
2019,2,C,PB,5167
2019,2,C,PE,11781
2019,2,C,PI,6562
2019,2,C,PR,3309
2019,2,C,RJ,19616
2019,2,C,RN,4193
2019,2,C,RO,2320
2019,2,C,RR,316
2019,2,C,RS,5444
2019,2,C,SC,1628
2019,2,C,SE,4749
2019,2,C,SP,24185
2019,2,C,TO,2499
2019,2,D,AC,844
2019,2,D,AL,2169
2019,2,D,AM,1364
2019,2,D,AP,1177
2019,2,D,BA,25549
2019,2,D,CE,4836
2019,2,D,DF,3674
2019,2,D,ES,4392
2019,2,D,GO,5351
2019,2,D,MA,6040
2019,2,D,MG,21733
2019,2,D,MS,1352
2019,2,D,MT,3061
2019,2,D,PA,6516
2019,2,D,PB,2988
2019,2,D,PE,7975
2019,2,D,PI,3813
2019,2,D,PR,3086
2019,2,D,RJ,16241
2019,2,D,RN,2901
2019,2,D,RO,1451
2019,2,D,RR,229
2019,2,D,RS,4103
2019,2,D,SC,1319
2019,2,D,SE,2820
2019,2,D,SP,24504
2019,2,D,TO,1704
2019,2,E,AC,372
2019,2,E,AL,1111
2019,2,E,AM,731
2019,2,E,AP,587
2019,2,E,BA,11573
2019,2,E,CE,2547
2019,2,E,DF,2925
2019,2,E,ES,2634
2019,2,E,GO,3052
2019,2,E,MA,2828
2019,2,E,MG,13488
2019,2,E,MS,763
2019,2,E,MT,1770
2019,2,E,PA,3297
2019,2,E,PB,1521
2019,2,E,PE,4327
2019,2,E,PI,2008
2019,2,E,PR,1783
2019,2,E,RJ,9569
2019,2,E,RN,1421
2019,2,E,RO,753
2019,2,E,RR,161
2019,2,E,RS,2102
2019,2,E,SC,823
2019,2,E,SE,1426
2019,2,E,SP,17111
2019,2,E,TO,899
2019,3,A,AC,836
2019,3,A,AL,1290
2019,3,A,AM,2859
2019,3,A,AP,980
2019,3,A,BA,4988
2019,3,A,CE,8975
2019,3,A,DF,900
2019,3,A,ES,712
2019,3,A,GO,1425
2019,3,A,MA,5670
2019,3,A,MG,3142
2019,3,A,MS,640
2019,3,A,MT,935
2019,3,A,PA,6602
2019,3,A,PB,1520
2019,3,A,PE,3343
2019,3,A,PI,1984
2019,3,A,PR,723
2019,3,A,RJ,2275
2019,3,A,RN,1017
2019,3,A,RO,754
2019,3,A,RR,231
2019,3,A,RS,489
2019,3,A,SC,306
2019,3,A,SE,834
2019,3,A,SP,3918
2019,3,A,TO,661
2019,3,B,AC,8229
2019,3,B,AL,15100
2019,3,B,AM,25090
2019,3,B,AP,8945
2019,3,B,BA,53782
2019,3,B,CE,65109
2019,3,B,DF,8685
2019,3,B,ES,8204
2019,3,B,GO,15413
2019,3,B,MA,45780
2019,3,B,MG,39662
2019,3,B,MS,7100
2019,3,B,MT,9783
2019,3,B,PA,64676
2019,3,B,PB,22424
2019,3,B,PE,34905
2019,3,B,PI,22838
2019,3,B,PR,9645
2019,3,B,RJ,24927
2019,3,B,RN,13841
2019,3,B,RO,9145
2019,3,B,RR,2077
2019,3,B,RS,5640
2019,3,B,SC,3885
2019,3,B,SE,12944
2019,3,B,SP,40504
2019,3,B,TO,6526
2019,3,C,AC,9378
2019,3,C,AL,19398
2019,3,C,AM,30194
2019,3,C,AP,9954
2019,3,C,BA,71033
2019,3,C,CE,64423
2019,3,C,DF,13540
2019,3,C,ES,15609
2019,3,C,GO,26583
2019,3,C,MA,47413
2019,3,C,MG,73493
2019,3,C,MS,10602
2019,3,C,MT,14835
2019,3,C,PA,65240
2019,3,C,PB,30772
2019,3,C,PE,50814
2019,3,C,PI,26310
2019,3,C,PR,17348
2019,3,C,RJ,38822
2019,3,C,RN,21672
2019,3,C,RO,12739
2019,3,C,RR,2874
2019,3,C,RS,9862
2019,3,C,SC,6178
2019,3,C,SE,18070
2019,3,C,SP,70688
2019,3,C,TO,9358
2019,3,D,AC,5287
2019,3,D,AL,11535
2019,3,D,AM,18300
2019,3,D,AP,5662
2019,3,D,BA,48610
2019,3,D,CE,35674
2019,3,D,DF,12240
2019,3,D,ES,14820
2019,3,D,GO,24310
2019,3,D,MA,26831
2019,3,D,MG,70249
2019,3,D,MS,8010
2019,3,D,MT,12717
2019,3,D,PA,35909
2019,3,D,PB,18142
2019,3,D,PE,36139
2019,3,D,PI,16014
2019,3,D,PR,17094
2019,3,D,RJ,35102
2019,3,D,RN,15065
2019,3,D,RO,8201
2019,3,D,RR,2172
2019,3,D,RS,8260
2019,3,D,SC,5826
2019,3,D,SE,11137
2019,3,D,SP,76549
2019,3,D,TO,6958
2019,3,E,AC,2481
2019,3,E,AL,6273
2019,3,E,AM,10439
2019,3,E,AP,2933
2019,3,E,BA,23713
2019,3,E,CE,19640
2019,3,E,DF,10366
2019,3,E,ES,9044
2019,3,E,GO,15469
2019,3,E,MA,12926
2019,3,E,MG,45914
2019,3,E,MS,4458
2019,3,E,MT,7409
2019,3,E,PA,19013
2019,3,E,PB,9821
2019,3,E,PE,20712
2019,3,E,PI,8962
2019,3,E,PR,10399
2019,3,E,RJ,21515
2019,3,E,RN,7992
2019,3,E,RO,4349
2019,3,E,RR,1561
2019,3,E,RS,4045
2019,3,E,SC,3476
2019,3,E,SE,5576
2019,3,E,SP,54489
2019,3,E,TO,4153
2019,4,A,AC,55
2019,4,A,AL,99
2019,4,A,AM,82
2019,4,A,AP,19
2019,4,A,BA,313
2019,4,A,CE,262
2019,4,A,DF,63
2019,4,A,ES,40
2019,4,A,GO,138
2019,4,A,MA,139
2019,4,A,MG,195
2019,4,A,MS,43
2019,4,A,MT,55
2019,4,A,PA,167
2019,4,A,PB,90
2019,4,A,PE,197
2019,4,A,PI,87
2019,4,A,PR,75
2019,4,A,RJ,132
2019,4,A,RN,66
2019,4,A,RO,46
2019,4,A,RR,11
2019,4,A,RS,29
2019,4,A,SC,15
2019,4,A,SE,49
2019,4,A,SP,374
2019,4,A,TO,43
2019,4,B,AC,372
2019,4,B,AL,956
2019,4,B,AM,538
2019,4,B,AP,163
2019,4,B,BA,2665
2019,4,B,CE,1753
2019,4,B,DF,511
2019,4,B,ES,325
2019,4,B,GO,1321
2019,4,B,MA,1178
2019,4,B,MG,2189
2019,4,B,MS,297
2019,4,B,MT,472
2019,4,B,PA,1645
2019,4,B,PB,1188
2019,4,B,PE,1786
2019,4,B,PI,1018
2019,4,B,PR,609
2019,4,B,RJ,1197
2019,4,B,RN,693
2019,4,B,RO,431
2019,4,B,RR,31
2019,4,B,RS,251
2019,4,B,SC,264
2019,4,B,SE,608
2019,4,B,SP,2470
2019,4,B,TO,362
2019,4,C,AC,428
2019,4,C,AL,1295
2019,4,C,AM,732
2019,4,C,AP,212
2019,4,C,BA,3428
2019,4,C,CE,2254
2019,4,C,DF,763
2019,4,C,ES,578
2019,4,C,GO,2264
2019,4,C,MA,1311
2019,4,C,MG,3821
2019,4,C,MS,505
2019,4,C,MT,639
2019,4,C,PA,1943
2019,4,C,PB,1700
2019,4,C,PE,2827
2019,4,C,PI,1200
2019,4,C,PR,1163
2019,4,C,RJ,1741
2019,4,C,RN,960
2019,4,C,RO,582
2019,4,C,RR,41
2019,4,C,RS,351
2019,4,C,SC,378
2019,4,C,SE,838
2019,4,C,SP,4306
2019,4,C,TO,514
2019,4,D,AC,270
2019,4,D,AL,740
2019,4,D,AM,533
2019,4,D,AP,164
2019,4,D,BA,2472
2019,4,D,CE,1472
2019,4,D,DF,696
2019,4,D,ES,526
2019,4,D,GO,2051
2019,4,D,MA,762
2019,4,D,MG,3505
2019,4,D,MS,440
2019,4,D,MT,606
2019,4,D,PA,1194
2019,4,D,PB,1052
2019,4,D,PE,1918
2019,4,D,PI,843
2019,4,D,PR,1420
2019,4,D,RJ,1484
2019,4,D,RN,646
2019,4,D,RO,375
2019,4,D,RR,40
2019,4,D,RS,277
2019,4,D,SC,297
2019,4,D,SE,557
2019,4,D,SP,5640
2019,4,D,TO,436
2019,4,E,AC,127
2019,4,E,AL,386
2019,4,E,AM,331
2019,4,E,AP,71
2019,4,E,BA,1075
2019,4,E,CE,839
2019,4,E,DF,635
2019,4,E,ES,295
2019,4,E,GO,1258
2019,4,E,MA,349
2019,4,E,MG,2078
2019,4,E,MS,348
2019,4,E,MT,344
2019,4,E,PA,670
2019,4,E,PB,574
2019,4,E,PE,1142
2019,4,E,PI,437
2019,4,E,PR,1322
2019,4,E,RJ,961
2019,4,E,RN,359
2019,4,E,RO,227
2019,4,E,RR,27
2019,4,E,RS,167
2019,4,E,SC,197
2019,4,E,SE,330
2019,4,E,SP,5991
2019,4,E,TO,250
2019,5,A,AC,19
2019,5,A,AL,18
2019,5,A,AM,584
2019,5,A,AP,32
2019,5,A,BA,130
2019,5,A,CE,104
2019,5,A,DF,18
2019,5,A,ES,10
2019,5,A,GO,41
2019,5,A,MA,64
2019,5,A,MG,62
2019,5,A,MS,132
2019,5,A,MT,48
2019,5,A,PA,96
2019,5,A,PB,63
2019,5,A,PE,184
2019,5,A,PI,14
2019,5,A,PR,29
2019,5,A,RJ,31
2019,5,A,RN,12
2019,5,A,RO,76
2019,5,A,RR,31
2019,5,A,RS,19
2019,5,A,SC,6
2019,5,A,SE,13
2019,5,A,SP,88
2019,5,A,TO,44
2019,5,B,AC,137
2019,5,B,AL,280
2019,5,B,AM,1527
2019,5,B,AP,75
2019,5,B,BA,919
2019,5,B,CE,612
2019,5,B,DF,117
2019,5,B,ES,116
2019,5,B,GO,183
2019,5,B,MA,369
2019,5,B,MG,538
2019,5,B,MS,839
2019,5,B,MT,192
2019,5,B,PA,605
2019,5,B,PB,622
2019,5,B,PE,1301
2019,5,B,PI,178
2019,5,B,PR,133
2019,5,B,RJ,295
2019,5,B,RN,148
2019,5,B,RO,179
2019,5,B,RR,205
2019,5,B,RS,138
2019,5,B,SC,95
2019,5,B,SE,168
2019,5,B,SP,688
2019,5,B,TO,104
2019,5,C,AC,78
2019,5,C,AL,214
2019,5,C,AM,839
2019,5,C,AP,64
2019,5,C,BA,947
2019,5,C,CE,568
2019,5,C,DF,133
2019,5,C,ES,188
2019,5,C,GO,203
2019,5,C,MA,233
2019,5,C,MG,662
2019,5,C,MS,373
2019,5,C,MT,160
2019,5,C,PA,579
2019,5,C,PB,484
2019,5,C,PE,1162
2019,5,C,PI,224
2019,5,C,PR,117
2019,5,C,RJ,355
2019,5,C,RN,177
2019,5,C,RO,155
2019,5,C,RR,160
2019,5,C,RS,108
2019,5,C,SC,105
2019,5,C,SE,197
2019,5,C,SP,878
2019,5,C,TO,74
2019,5,D,AC,51
2019,5,D,AL,119
2019,5,D,AM,396
2019,5,D,AP,38
2019,5,D,BA,563
2019,5,D,CE,326
2019,5,D,DF,111
2019,5,D,ES,170
2019,5,D,GO,176
2019,5,D,MA,141
2019,5,D,MG,554
2019,5,D,MS,185
2019,5,D,MT,124
2019,5,D,PA,277
2019,5,D,PB,222
2019,5,D,PE,729
2019,5,D,PI,114
2019,5,D,PR,105
2019,5,D,RJ,306
2019,5,D,RN,94
2019,5,D,RO,79
2019,5,D,RR,98
2019,5,D,RS,86
2019,5,D,SC,86
2019,5,D,SE,97
2019,5,D,SP,912
2019,5,D,TO,58
2019,5,E,AC,23
2019,5,E,AL,53
2019,5,E,AM,197
2019,5,E,AP,21
2019,5,E,BA,236
2019,5,E,CE,166
2019,5,E,DF,79
2019,5,E,ES,113
2019,5,E,GO,93
2019,5,E,MA,52
2019,5,E,MG,323
2019,5,E,MS,71
2019,5,E,MT,62
2019,5,E,PA,159
2019,5,E,PB,112
2019,5,E,PE,312
2019,5,E,PI,64
2019,5,E,PR,61
2019,5,E,RJ,188
2019,5,E,RN,54
2019,5,E,RO,35
2019,5,E,RR,62
2019,5,E,RS,38
2019,5,E,SC,46
2019,5,E,SE,49
2019,5,E,SP,680
2019,5,E,TO,22
2020,0,A,AC,23
2020,0,A,AL,60
2020,0,A,AM,223
2020,0,A,AP,32
2020,0,A,BA,358
2020,0,A,CE,411
2020,0,A,DF,49
2020,0,A,ES,39
2020,0,A,GO,166
2020,0,A,MA,153
2020,0,A,MG,179
2020,0,A,MS,45
2020,0,A,MT,51
2020,0,A,PA,157
2020,0,A,PB,67
2020,0,A,PE,339
2020,0,A,PI,61
2020,0,A,PR,52
2020,0,A,RJ,204
2020,0,A,RN,41
2020,0,A,RO,27
2020,0,A,RR,9
2020,0,A,RS,84
2020,0,A,SC,42
2020,0,A,SE,90
2020,0,A,SP,284
2020,0,A,TO,19
2020,0,B,AC,215
2020,0,B,AL,721
2020,0,B,AM,937
2020,0,B,AP,253
2020,0,B,BA,3248
2020,0,B,CE,3093
2020,0,B,DF,590
2020,0,B,ES,301
2020,0,B,GO,1446
2020,0,B,MA,1226
2020,0,B,MG,2053
2020,0,B,MS,336
2020,0,B,MT,445
2020,0,B,PA,1629
2020,0,B,PB,812
2020,0,B,PE,2257
2020,0,B,PI,764
2020,0,B,PR,788
2020,0,B,RJ,1838
2020,0,B,RN,576
2020,0,B,RO,344
2020,0,B,RR,65
2020,0,B,RS,1114
2020,0,B,SC,497
2020,0,B,SE,626
2020,0,B,SP,2547
2020,0,B,TO,223
2020,0,C,AC,247
2020,0,C,AL,721
2020,0,C,AM,1051
2020,0,C,AP,247
2020,0,C,BA,3429
2020,0,C,CE,3103
2020,0,C,DF,721
2020,0,C,ES,503
2020,0,C,GO,1785
2020,0,C,MA,1175
2020,0,C,MG,3312
2020,0,C,MS,400
2020,0,C,MT,583
2020,0,C,PA,1678
2020,0,C,PB,1108
2020,0,C,PE,2685
2020,0,C,PI,787
2020,0,C,PR,1200
2020,0,C,RJ,2548
2020,0,C,RN,776
2020,0,C,RO,402
2020,0,C,RR,88
2020,0,C,RS,1519
2020,0,C,SC,644
2020,0,C,SE,722
2020,0,C,SP,3626
2020,0,C,TO,298
2020,0,D,AC,150
2020,0,D,AL,504
2020,0,D,AM,629
2020,0,D,AP,173
2020,0,D,BA,2556
2020,0,D,CE,1518
2020,0,D,DF,668
2020,0,D,ES,464
2020,0,D,GO,1685
2020,0,D,MA,706
2020,0,D,MG,3438
2020,0,D,MS,368
2020,0,D,MT,544
2020,0,D,PA,988
2020,0,D,PB,705
2020,0,D,PE,1828
2020,0,D,PI,533
2020,0,D,PR,1224
2020,0,D,RJ,2282
2020,0,D,RN,552
2020,0,D,RO,299
2020,0,D,RR,70
2020,0,D,RS,1238
2020,0,D,SC,654
2020,0,D,SE,552
2020,0,D,SP,3955
2020,0,D,TO,291
2020,0,E,AC,102
2020,0,E,AL,296
2020,0,E,AM,438
2020,0,E,AP,127
2020,0,E,BA,1323
2020,0,E,CE,806
2020,0,E,DF,695
2020,0,E,ES,314
2020,0,E,GO,1127
2020,0,E,MA,371
2020,0,E,MG,2491
2020,0,E,MS,222
2020,0,E,MT,362
2020,0,E,PA,662
2020,0,E,PB,423
2020,0,E,PE,1047
2020,0,E,PI,321
2020,0,E,PR,855
2020,0,E,RJ,1553
2020,0,E,RN,317
2020,0,E,RO,170
2020,0,E,RR,59
2020,0,E,RS,701
2020,0,E,SC,464
2020,0,E,SE,247
2020,0,E,SP,3142
2020,0,E,TO,158
2020,1,A,AC,203
2020,1,A,AL,470
2020,1,A,AM,651
2020,1,A,AP,206
2020,1,A,BA,1374
2020,1,A,CE,1295
2020,1,A,DF,509
2020,1,A,ES,398
2020,1,A,GO,980
2020,1,A,MA,1115
2020,1,A,MG,2038
2020,1,A,MS,563
2020,1,A,MT,518
2020,1,A,PA,1176
2020,1,A,PB,665
2020,1,A,PE,1625
2020,1,A,PI,361
2020,1,A,PR,1320
2020,1,A,RJ,2128
2020,1,A,RN,551
2020,1,A,RO,276
2020,1,A,RR,79
2020,1,A,RS,2291
2020,1,A,SC,794
2020,1,A,SE,250
2020,1,A,SP,4886
2020,1,A,TO,187
2020,1,B,AC,1556
2020,1,B,AL,5141
2020,1,B,AM,4882
2020,1,B,AP,1916
2020,1,B,BA,14452
2020,1,B,CE,15648
2020,1,B,DF,5087
2020,1,B,ES,5081
2020,1,B,GO,9696
2020,1,B,MA,10755
2020,1,B,MG,28759
2020,1,B,MS,6407
2020,1,B,MT,5185
2020,1,B,PA,12393
2020,1,B,PB,10486
2020,1,B,PE,18175
2020,1,B,PI,5261
2020,1,B,PR,21937
2020,1,B,RJ,24543
2020,1,B,RN,9421
2020,1,B,RO,3433
2020,1,B,RR,494
2020,1,B,RS,35447
2020,1,B,SC,12026
2020,1,B,SE,3094
2020,1,B,SP,60549
2020,1,B,TO,2058
2020,1,C,AC,2112
2020,1,C,AL,7268
2020,1,C,AM,6968
2020,1,C,AP,2380
2020,1,C,BA,20816
2020,1,C,CE,21950
2020,1,C,DF,8609
2020,1,C,ES,9600
2020,1,C,GO,17644
2020,1,C,MA,13834
2020,1,C,MG,58431
2020,1,C,MS,10147
2020,1,C,MT,7961
2020,1,C,PA,16205
2020,1,C,PB,15492
2020,1,C,PE,28421
2020,1,C,PI,7477
2020,1,C,PR,40330
2020,1,C,RJ,41923
2020,1,C,RN,15683
2020,1,C,RO,5197
2020,1,C,RR,746
2020,1,C,RS,58976
2020,1,C,SC,22400
2020,1,C,SE,4488
2020,1,C,SP,117287
2020,1,C,TO,3078
2020,1,D,AC,1451
2020,1,D,AL,5495
2020,1,D,AM,5433
2020,1,D,AP,1767
2020,1,D,BA,18206
2020,1,D,CE,16329
2020,1,D,DF,9904
2020,1,D,ES,11205
2020,1,D,GO,19162
2020,1,D,MA,9646
2020,1,D,MG,68200
2020,1,D,MS,9435
2020,1,D,MT,8114
2020,1,D,PA,11672
2020,1,D,PB,11258
2020,1,D,PE,23670
2020,1,D,PI,5774
2020,1,D,PR,46709
2020,1,D,RJ,46509
2020,1,D,RN,12449
2020,1,D,RO,4063
2020,1,D,RR,759
2020,1,D,RS,55965
2020,1,D,SC,28281
2020,1,D,SE,3842
2020,1,D,SP,155940
2020,1,D,TO,2878
2020,1,E,AC,945
2020,1,E,AL,3963
2020,1,E,AM,4012
2020,1,E,AP,1239
2020,1,E,BA,11663
2020,1,E,CE,11688
2020,1,E,DF,11045
2020,1,E,ES,8627
2020,1,E,GO,15355
2020,1,E,MA,6381
2020,1,E,MG,54588
2020,1,E,MS,6525
2020,1,E,MT,6174
2020,1,E,PA,8142
2020,1,E,PB,7623
2020,1,E,PE,16701
2020,1,E,PI,4262
2020,1,E,PR,35819
2020,1,E,RJ,36535
2020,1,E,RN,8417
2020,1,E,RO,2501
2020,1,E,RR,657
2020,1,E,RS,31735
2020,1,E,SC,19323
2020,1,E,SE,2634
2020,1,E,SP,133891
2020,1,E,TO,2181
2020,2,A,AC,185
2020,2,A,AL,330
2020,2,A,AM,328
2020,2,A,AP,221
2020,2,A,BA,3474
2020,2,A,CE,713
2020,2,A,DF,398
2020,2,A,ES,288
2020,2,A,GO,568
2020,2,A,MA,1322
2020,2,A,MG,1142
2020,2,A,MS,172
2020,2,A,MT,320
2020,2,A,PA,1417
2020,2,A,PB,325
2020,2,A,PE,929
2020,2,A,PI,495
2020,2,A,PR,179
2020,2,A,RJ,1547
2020,2,A,RN,227
2020,2,A,RO,140
2020,2,A,RR,42
2020,2,A,RS,422
2020,2,A,SC,124
2020,2,A,SE,308
2020,2,A,SP,1628
2020,2,A,TO,306
2020,2,B,AC,1522
2020,2,B,AL,3525
