NU_ANO,Q025,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2021,A,1.0,RJ,2027
2021,A,1.0,RN,633
2021,A,1.0,RO,578
2021,A,1.0,RR,128
2021,A,1.0,RS,825
2021,A,1.0,SC,342
2021,A,1.0,SE,1261
2021,A,1.0,SP,2462
2021,A,1.0,TO,782
2021,A,2.0,AC,84
2021,A,2.0,AL,49
2021,A,2.0,AM,1634
2021,A,2.0,AP,42
2021,A,2.0,BA,271
2021,A,2.0,CE,2043
2021,A,2.0,DF,76
2021,A,2.0,ES,36
2021,A,2.0,GO,177
2021,A,2.0,MA,543
2021,A,2.0,MG,158
2021,A,2.0,MS,83
2021,A,2.0,MT,75
2021,A,2.0,PA,408
2021,A,2.0,PB,101
2021,A,2.0,PE,367
2021,A,2.0,PI,127
2021,A,2.0,PR,73
2021,A,2.0,RJ,54
2021,A,2.0,RN,23
2021,A,2.0,RO,52
2021,A,2.0,RR,25
2021,A,2.0,RS,60
2021,A,2.0,SC,26
2021,A,2.0,SE,116
2021,A,2.0,SP,141
2021,A,2.0,TO,93
2021,B,1.0,AC,2304
2021,B,1.0,AL,9329
2021,B,1.0,AM,19482
2021,B,1.0,AP,2370
2021,B,1.0,BA,42203
2021,B,1.0,CE,63143
2021,B,1.0,DF,16273
2021,B,1.0,ES,16148
2021,B,1.0,GO,38634
2021,B,1.0,MA,15663
2021,B,1.0,MG,60189
2021,B,1.0,MS,9730
2021,B,1.0,MT,11128
2021,B,1.0,PA,20293
2021,B,1.0,PB,14951
2021,B,1.0,PE,34445
2021,B,1.0,PI,10982
2021,B,1.0,PR,40470
2021,B,1.0,RJ,51470
2021,B,1.0,RN,12148
2021,B,1.0,RO,6682
2021,B,1.0,RR,1538
2021,B,1.0,RS,33752
2021,B,1.0,SC,25716
2021,B,1.0,SE,7112
2021,B,1.0,SP,136055
2021,B,1.0,TO,5256
2021,B,2.0,AC,95
2021,B,2.0,AL,297
2021,B,2.0,AM,673
2021,B,2.0,AP,77
2021,B,2.0,BA,1813
2021,B,2.0,CE,3316
2021,B,2.0,DF,300
2021,B,2.0,ES,626
2021,B,2.0,GO,784
2021,B,2.0,MA,1043
2021,B,2.0,MG,1777
2021,B,2.0,MS,437
2021,B,2.0,MT,803
2021,B,2.0,PA,682
2021,B,2.0,PB,475
2021,B,2.0,PE,1418
2021,B,2.0,PI,284
2021,B,2.0,PR,1006
2021,B,2.0,RJ,975
2021,B,2.0,RN,394
2021,B,2.0,RO,343
2021,B,2.0,RR,95
2021,B,2.0,RS,1158
2021,B,2.0,SC,657
2021,B,2.0,SE,265
2021,B,2.0,SP,1344
2021,B,2.0,TO,301
2022,A,1.0,AC,913
2022,A,1.0,AL,1402
2022,A,1.0,AM,7524
2022,A,1.0,AP,580
2022,A,1.0,BA,3420
2022,A,1.0,CE,20970
2022,A,1.0,DF,562
2022,A,1.0,ES,836
2022,A,1.0,GO,3178
2022,A,1.0,MA,5031
2022,A,1.0,MG,2288
2022,A,1.0,MS,657
2022,A,1.0,MT,869
2022,A,1.0,PA,6896
2022,A,1.0,PB,1868
2022,A,1.0,PE,3534
2022,A,1.0,PI,2348
2022,A,1.0,PR,1066
2022,A,1.0,RJ,3637
2022,A,1.0,RN,994
2022,A,1.0,RO,596
2022,A,1.0,RR,151
2022,A,1.0,RS,1087
2022,A,1.0,SC,458
2022,A,1.0,SE,1520
2022,A,1.0,SP,4320
2022,A,1.0,TO,833
2022,A,2.0,AC,127
2022,A,2.0,AL,113
2022,A,2.0,AM,1047
2022,A,2.0,AP,113
2022,A,2.0,BA,329
2022,A,2.0,CE,1650
2022,A,2.0,DF,76
2022,A,2.0,ES,29
2022,A,2.0,GO,105
2022,A,2.0,MA,751
2022,A,2.0,MG,167
2022,A,2.0,MS,133
2022,A,2.0,MT,101
2022,A,2.0,PA,592
2022,A,2.0,PB,110
2022,A,2.0,PE,239
2022,A,2.0,PI,150
2022,A,2.0,PR,122
2022,A,2.0,RJ,91
2022,A,2.0,RN,36
2022,A,2.0,RO,34
2022,A,2.0,RR,45
2022,A,2.0,RS,86
2022,A,2.0,SC,15
2022,A,2.0,SE,129
2022,A,2.0,SP,161
2022,A,2.0,TO,132
2022,B,1.0,AC,3135
2022,B,1.0,AL,13249
2022,B,1.0,AM,18432
2022,B,1.0,AP,3110
2022,B,1.0,BA,38788
2022,B,1.0,CE,75882
2022,B,1.0,DF,18380
2022,B,1.0,ES,18303
2022,B,1.0,GO,43479
2022,B,1.0,MA,20033
2022,B,1.0,MG,64375
2022,B,1.0,MS,11806
2022,B,1.0,MT,14966
2022,B,1.0,PA,26076
2022,B,1.0,PB,18578
2022,B,1.0,PE,38740
2022,B,1.0,PI,13344
2022,B,1.0,PR,47566
2022,B,1.0,RJ,63379
2022,B,1.0,RN,15606
2022,B,1.0,RO,8578
2022,B,1.0,RR,1882
2022,B,1.0,RS,39414
2022,B,1.0,SC,30278
2022,B,1.0,SE,9162
2022,B,1.0,SP,178101
2022,B,1.0,TO,6229
2022,B,2.0,AC,197
2022,B,2.0,AL,567
2022,B,2.0,AM,705
2022,B,2.0,AP,130
2022,B,2.0,BA,1859
2022,B,2.0,CE,3871
2022,B,2.0,DF,334
2022,B,2.0,ES,706
2022,B,2.0,GO,753
2022,B,2.0,MA,1869
2022,B,2.0,MG,1839
2022,B,2.0,MS,569
2022,B,2.0,MT,944
2022,B,2.0,PA,1061
2022,B,2.0,PB,521
2022,B,2.0,PE,1658
2022,B,2.0,PI,464
2022,B,2.0,PR,1374
2022,B,2.0,RJ,1370
2022,B,2.0,RN,468
2022,B,2.0,RO,470
2022,B,2.0,RR,143
2022,B,2.0,RS,1304
2022,B,2.0,SC,811
2022,B,2.0,SE,336
2022,B,2.0,SP,2151
2022,B,2.0,TO,378
2023,A,1.0,AC,741
2023,A,1.0,AL,2173
2023,A,1.0,AM,6515
2023,A,1.0,AP,597
2023,A,1.0,BA,3458
2023,A,1.0,CE,17575
2023,A,1.0,DF,665
2023,A,1.0,ES,780
2023,A,1.0,GO,2603
2023,A,1.0,MA,5648
2023,A,1.0,MG,2382
2023,A,1.0,MS,520
2023,A,1.0,MT,869
2023,A,1.0,PA,6055
2023,A,1.0,PB,2837
2023,A,1.0,PE,3855
2023,A,1.0,PI,2678
2023,A,1.0,PR,1173
2023,A,1.0,RJ,3121
2023,A,1.0,RN,1091
2023,A,1.0,RO,567
2023,A,1.0,RR,146
2023,A,1.0,RS,967
2023,A,1.0,SC,455
2023,A,1.0,SE,1296
2023,A,1.0,SP,4498
2023,A,1.0,TO,680
2023,A,2.0,AC,183
2023,A,2.0,AL,200
2023,A,2.0,AM,825
2023,A,2.0,AP,122
2023,A,2.0,BA,322
2023,A,2.0,CE,1519
2023,A,2.0,DF,102
2023,A,2.0,ES,53
2023,A,2.0,GO,112
2023,A,2.0,MA,820
2023,A,2.0,MG,135
2023,A,2.0,MS,89
2023,A,2.0,MT,90
2023,A,2.0,PA,627
2023,A,2.0,PB,140
2023,A,2.0,PE,205
2023,A,2.0,PI,164
2023,A,2.0,PR,151
2023,A,2.0,RJ,96
2023,A,2.0,RN,40
2023,A,2.0,RO,19
2023,A,2.0,RR,54
2023,A,2.0,RS,50
2023,A,2.0,SC,19
2023,A,2.0,SE,78
2023,A,2.0,SP,174
2023,A,2.0,TO,118
2023,B,1.0,AC,2986
2023,B,1.0,AL,17256
2023,B,1.0,AM,18437
2023,B,1.0,AP,3480
2023,B,1.0,BA,37634
2023,B,1.0,CE,74926
2023,B,1.0,DF,18979
2023,B,1.0,ES,18898
2023,B,1.0,GO,42384
2023,B,1.0,MA,22956
2023,B,1.0,MG,62447
2023,B,1.0,MS,10772
2023,B,1.0,MT,14781
2023,B,1.0,PA,27054
2023,B,1.0,PB,20805
2023,B,1.0,PE,39687
2023,B,1.0,PI,14878
2023,B,1.0,PR,51307
2023,B,1.0,RJ,59267
2023,B,1.0,RN,15485
2023,B,1.0,RO,9198
2023,B,1.0,RR,1917
2023,B,1.0,RS,37494
2023,B,1.0,SC,30547
2023,B,1.0,SE,8890
2023,B,1.0,SP,180433
2023,B,1.0,TO,6013
2023,B,2.0,AC,287
2023,B,2.0,AL,848
2023,B,2.0,AM,744
2023,B,2.0,AP,130
2023,B,2.0,BA,2009
2023,B,2.0,CE,4114
2023,B,2.0,DF,287
2023,B,2.0,ES,807
2023,B,2.0,GO,796
2023,B,2.0,MA,2436
2023,B,2.0,MG,1908
2023,B,2.0,MS,543
2023,B,2.0,MT,1017
2023,B,2.0,PA,1266
2023,B,2.0,PB,682
2023,B,2.0,PE,1814
2023,B,2.0,PI,646
2023,B,2.0,PR,1480
2023,B,2.0,RJ,1329
2023,B,2.0,RN,485
2023,B,2.0,RO,408
2023,B,2.0,RR,166
2023,B,2.0,RS,1143
2023,B,2.0,SC,744
2023,B,2.0,SE,394
2023,B,2.0,SP,2254
2023,B,2.0,TO,406
