NU_ANO,Q024,TP_COR_RACA,SG_UF_PROVA,QTD
2019,C,4,MA,103
2019,C,4,MG,710
2019,C,4,MS,159
2019,C,4,MT,146
2019,C,4,PA,203
2019,C,4,PB,191
2019,C,4,PE,305
2019,C,4,PI,129
2019,C,4,PR,697
2019,C,4,RJ,336
2019,C,4,RN,116
2019,C,4,RO,71
2019,C,4,RR,11
2019,C,4,RS,91
2019,C,4,SC,103
2019,C,4,SE,102
2019,C,4,SP,3128
2019,C,4,TO,80
2019,C,5,AC,5
2019,C,5,AL,6
2019,C,5,AM,58
2019,C,5,AP,4
2019,C,5,BA,62
2019,C,5,CE,32
2019,C,5,DF,25
2019,C,5,ES,32
2019,C,5,GO,17
2019,C,5,MA,11
2019,C,5,MG,81
2019,C,5,MS,17
2019,C,5,MT,28
2019,C,5,PA,35
2019,C,5,PB,33
2019,C,5,PE,55
2019,C,5,PI,8
2019,C,5,PR,30
2019,C,5,RJ,67
2019,C,5,RN,13
2019,C,5,RO,12
2019,C,5,RR,18
2019,C,5,RS,18
2019,C,5,SC,17
2019,C,5,SE,11
2019,C,5,SP,226
2019,C,5,TO,2
2019,D,0,AC,12
2019,D,0,AL,44
2019,D,0,AM,34
2019,D,0,AP,17
2019,D,0,BA,169
2019,D,0,CE,117
2019,D,0,DF,174
2019,D,0,ES,60
2019,D,0,GO,147
2019,D,0,MA,30
2019,D,0,MG,445
2019,D,0,MS,30
2019,D,0,MT,45
2019,D,0,PA,58
2019,D,0,PB,68
2019,D,0,PE,151
2019,D,0,PI,36
2019,D,0,PR,136
2019,D,0,RJ,289
2019,D,0,RN,45
2019,D,0,RO,7
2019,D,0,RR,6
2019,D,0,RS,118
2019,D,0,SC,79
2019,D,0,SE,38
2019,D,0,SP,541
2019,D,0,TO,16
2019,D,1,AC,126
2019,D,1,AL,513
2019,D,1,AM,486
2019,D,1,AP,167
2019,D,1,BA,1893
2019,D,1,CE,1800
2019,D,1,DF,2691
2019,D,1,ES,1520
2019,D,1,GO,1839
2019,D,1,MA,671
2019,D,1,MG,8817
2019,D,1,MS,980
2019,D,1,MT,896
2019,D,1,PA,920
2019,D,1,PB,1236
2019,D,1,PE,2614
2019,D,1,PI,561
2019,D,1,PR,6255
2019,D,1,RJ,8011
2019,D,1,RN,1289
2019,D,1,RO,316
2019,D,1,RR,104
2019,D,1,RS,5993
2019,D,1,SC,3710
2019,D,1,SE,430
2019,D,1,SP,23660
2019,D,1,TO,273
2019,D,2,AC,23
2019,D,2,AL,50
2019,D,2,AM,41
2019,D,2,AP,44
2019,D,2,BA,548
2019,D,2,CE,130
2019,D,2,DF,322
2019,D,2,ES,121
2019,D,2,GO,176
2019,D,2,MA,126
2019,D,2,MG,678
2019,D,2,MS,58
2019,D,2,MT,116
2019,D,2,PA,150
2019,D,2,PB,78
2019,D,2,PE,192
2019,D,2,PI,91
2019,D,2,PR,147
2019,D,2,RJ,656
2019,D,2,RN,69
2019,D,2,RO,39
2019,D,2,RR,19
2019,D,2,RS,163
2019,D,2,SC,79
2019,D,2,SE,85
2019,D,2,SP,942
2019,D,2,TO,33
2019,D,3,AC,133
2019,D,3,AL,429
2019,D,3,AM,650
2019,D,3,AP,208
2019,D,3,BA,1767
2019,D,3,CE,1438
2019,D,3,DF,1451
2019,D,3,ES,752
2019,D,3,GO,975
2019,D,3,MA,627
2019,D,3,MG,3460
2019,D,3,MS,347
2019,D,3,MT,568
2019,D,3,PA,1057
2019,D,3,PB,765
2019,D,3,PE,1358
2019,D,3,PI,567
2019,D,3,PR,913
2019,D,3,RJ,2149
2019,D,3,RN,611
2019,D,3,RO,292
2019,D,3,RR,163
2019,D,3,RS,418
2019,D,3,SC,326
2019,D,3,SE,443
2019,D,3,SP,3811
2019,D,3,TO,260
2019,D,4,AC,4
2019,D,4,AL,20
2019,D,4,AM,20
2019,D,4,AP,4
2019,D,4,BA,75
2019,D,4,CE,59
2019,D,4,DF,98
2019,D,4,ES,22
2019,D,4,GO,71
2019,D,4,MA,21
2019,D,4,MG,157
2019,D,4,MS,55
2019,D,4,MT,36
2019,D,4,PA,51
2019,D,4,PB,41
2019,D,4,PE,74
2019,D,4,PI,30
2019,D,4,PR,288
2019,D,4,RJ,96
2019,D,4,RN,24
2019,D,4,RO,9
2019,D,4,RR,1
2019,D,4,RS,27
2019,D,4,SC,37
2019,D,4,SE,31
2019,D,4,SP,1286
2019,D,4,TO,14
2019,D,5,AL,3
2019,D,5,AM,7
2019,D,5,AP,2
2019,D,5,BA,12
2019,D,5,CE,7
2019,D,5,DF,11
2019,D,5,ES,8
2019,D,5,GO,5
2019,D,5,MA,1
2019,D,5,MG,20
2019,D,5,MS,5
2019,D,5,MT,5
2019,D,5,PA,3
2019,D,5,PB,5
2019,D,5,PE,12
2019,D,5,PI,1
2019,D,5,PR,7
2019,D,5,RJ,26
2019,D,5,RN,2
2019,D,5,RO,1
2019,D,5,RR,7
2019,D,5,RS,7
2019,D,5,SC,4
2019,D,5,SE,5
2019,D,5,SP,36
2019,D,5,TO,3
2019,E,0,AL,8
2019,E,0,AM,16
2019,E,0,AP,2
2019,E,0,BA,47
2019,E,0,CE,47
2019,E,0,DF,99
2019,E,0,ES,19
2019,E,0,GO,41
2019,E,0,MA,15
2019,E,0,MG,206
2019,E,0,MS,6
2019,E,0,MT,21
2019,E,0,PA,25
2019,E,0,PB,32
2019,E,0,PE,65
2019,E,0,PI,11
2019,E,0,PR,61
2019,E,0,RJ,141
2019,E,0,RN,34
2019,E,0,RO,1
2019,E,0,RR,5
2019,E,0,RS,60
2019,E,0,SC,32
2019,E,0,SE,16
2019,E,0,SP,247
2019,E,0,TO,6
2019,E,1,AC,32
2019,E,1,AL,235
2019,E,1,AM,230
2019,E,1,AP,73
2019,E,1,BA,742
2019,E,1,CE,791
2019,E,1,DF,1607
2019,E,1,ES,594
2019,E,1,GO,793
2019,E,1,MA,255
2019,E,1,MG,3932
2019,E,1,MS,351
2019,E,1,MT,334
2019,E,1,PA,375
2019,E,1,PB,548
2019,E,1,PE,1175
2019,E,1,PI,208
2019,E,1,PR,2522
2019,E,1,RJ,3962
2019,E,1,RN,547
2019,E,1,RO,107
2019,E,1,RR,58
2019,E,1,RS,2404
2019,E,1,SC,1438
2019,E,1,SE,187
2019,E,1,SP,11401
2019,E,1,TO,106
2019,E,2,AC,4
2019,E,2,AL,10
2019,E,2,AM,21
2019,E,2,AP,12
2019,E,2,BA,131
2019,E,2,CE,33
2019,E,2,DF,109
2019,E,2,ES,41
2019,E,2,GO,40
2019,E,2,MA,34
2019,E,2,MG,215
2019,E,2,MS,9
2019,E,2,MT,29
2019,E,2,PA,36
2019,E,2,PB,29
2019,E,2,PE,73
2019,E,2,PI,25
2019,E,2,PR,43
2019,E,2,RJ,207
2019,E,2,RN,19
2019,E,2,RO,10
2019,E,2,RR,7
2019,E,2,RS,65
2019,E,2,SC,17
2019,E,2,SE,29
2019,E,2,SP,276
2019,E,2,TO,11
2019,E,3,AC,45
2019,E,3,AL,126
2019,E,3,AM,199
2019,E,3,AP,52
2019,E,3,BA,563
2019,E,3,CE,526
2019,E,3,DF,612
2019,E,3,ES,210
2019,E,3,GO,280
2019,E,3,MA,169
2019,E,3,MG,1165
2019,E,3,MS,105
2019,E,3,MT,168
2019,E,3,PA,319
2019,E,3,PB,252
2019,E,3,PE,468
2019,E,3,PI,174
2019,E,3,PR,297
2019,E,3,RJ,706
2019,E,3,RN,201
2019,E,3,RO,62
2019,E,3,RR,59
2019,E,3,RS,142
2019,E,3,SC,86
2019,E,3,SE,132
2019,E,3,SP,1217
2019,E,3,TO,81
2019,E,4,AL,8
2019,E,4,AM,13
2019,E,4,AP,1
2019,E,4,BA,24
2019,E,4,CE,28
2019,E,4,DF,59
2019,E,4,ES,9
2019,E,4,GO,29
2019,E,4,MA,8
2019,E,4,MG,55
2019,E,4,MS,16
2019,E,4,MT,12
2019,E,4,PA,23
2019,E,4,PB,19
2019,E,4,PE,36
2019,E,4,PI,12
2019,E,4,PR,123
2019,E,4,RJ,33
2019,E,4,RN,5
2019,E,4,RO,4
2019,E,4,RR,2
2019,E,4,RS,12
2019,E,4,SC,14
2019,E,4,SE,10
2019,E,4,SP,712
2019,E,4,TO,2
2019,E,5,AL,3
2019,E,5,AM,3
2019,E,5,AP,1
2019,E,5,BA,4
2019,E,5,CE,2
2019,E,5,DF,6
2019,E,5,ES,3
2019,E,5,MA,1
2019,E,5,MG,4
2019,E,5,PA,1
2019,E,5,PB,2
2019,E,5,PE,4
2019,E,5,PI,1
2019,E,5,PR,3
2019,E,5,RJ,6
2019,E,5,RS,1
2019,E,5,SC,1
2019,E,5,SP,21
2020,A,0,AC,492
2020,A,0,AL,1414
2020,A,0,AM,2194
2020,A,0,AP,567
2020,A,0,BA,6721
2020,A,0,CE,6632
2020,A,0,DF,873
2020,A,0,ES,642
2020,A,0,GO,3205
2020,A,0,MA,2698
2020,A,0,MG,3724
2020,A,0,MS,661
2020,A,0,MT,967
2020,A,0,PA,3435
2020,A,0,PB,1709
2020,A,0,PE,5138
2020,A,0,PI,1525
2020,A,0,PR,1547
2020,A,0,RJ,3093
2020,A,0,RN,1177
2020,A,0,RO,682
2020,A,0,RR,147
2020,A,0,RS,1856
2020,A,0,SC,873
2020,A,0,SE,1541
2020,A,0,SP,4739
2020,A,0,TO,616
2020,A,1,AC,3510
2020,A,1,AL,11355
2020,A,1,AM,11451
2020,A,1,AP,4441
2020,A,1,BA,30206
2020,A,1,CE,33576
2020,A,1,DF,8344
2020,A,1,ES,10055
2020,A,1,GO,23593
2020,A,1,MA,25342
2020,A,1,MG,58627
2020,A,1,MS,12901
2020,A,1,MT,9918
2020,A,1,PA,29283
2020,A,1,PB,21359
2020,A,1,PE,42216
2020,A,1,PI,12205
2020,A,1,PR,42256
2020,A,1,RJ,42683
2020,A,1,RN,20678
2020,A,1,RO,6954
2020,A,1,RR,1101
2020,A,1,RS,60088
2020,A,1,SC,21089
2020,A,1,SE,6835
2020,A,1,SP,123605
2020,A,1,TO,4873
2020,A,2,AC,3366
2020,A,2,AL,7865
2020,A,2,AM,6267
2020,A,2,AP,4668
2020,A,2,BA,82272
2020,A,2,CE,17668
2020,A,2,DF,7903
2020,A,2,ES,8849
2020,A,2,GO,14791
2020,A,2,MA,26721
2020,A,2,MG,40735
2020,A,2,MS,4147
2020,A,2,MT,8084
2020,A,2,PA,32109
2020,A,2,PB,10065
2020,A,2,PE,24639
2020,A,2,PI,14507
2020,A,2,PR,5994
2020,A,2,RJ,37794
2020,A,2,RN,7810
2020,A,2,RO,4638
2020,A,2,RR,779
2020,A,2,RS,11041
2020,A,2,SC,3455
2020,A,2,SE,9744
2020,A,2,SP,46084
2020,A,2,TO,6761
2020,A,3,AC,19302
2020,A,3,AL,39276
2020,A,3,AM,82640
2020,A,3,AP,22120
2020,A,3,BA,135124
2020,A,3,CE,151893
2020,A,3,DF,22451
2020,A,3,ES,22181
2020,A,3,GO,57350
2020,A,3,MA,113194
2020,A,3,MG,105918
2020,A,3,MS,20763
2020,A,3,MT,27292
2020,A,3,PA,165448
2020,A,3,PB,55766
2020,A,3,PE,103142
2020,A,3,PI,56690
2020,A,3,PR,28369
2020,A,3,RJ,64490
2020,A,3,RN,36895
2020,A,3,RO,24266
2020,A,3,RR,6842
2020,A,3,RS,16272
2020,A,3,SC,11533
2020,A,3,SE,34850
2020,A,3,SP,118752
2020,A,3,TO,22067
2020,A,4,AC,985
2020,A,4,AL,2741
2020,A,4,AM,1791
2020,A,4,AP,545
2020,A,4,BA,6948
2020,A,4,CE,4294
2020,A,4,DF,1362
2020,A,4,ES,858
2020,A,4,GO,4599
2020,A,4,MA,2897
2020,A,4,MG,5874
2020,A,4,MS,780
2020,A,4,MT,1131
2020,A,4,PA,4637
2020,A,4,PB,3076
2020,A,4,PE,5658
2020,A,4,PI,2563
2020,A,4,PR,1367
2020,A,4,RJ,2949
2020,A,4,RN,1761
2020,A,4,RO,1163
2020,A,4,RR,113
2020,A,4,RS,513
2020,A,4,SC,593
2020,A,4,SE,1672
2020,A,4,SP,5303
2020,A,4,TO,1390
2020,A,5,AC,285
2020,A,5,AL,639
2020,A,5,AM,4187
2020,A,5,AP,255
2020,A,5,BA,2227
2020,A,5,CE,1578
2020,A,5,DF,263
2020,A,5,ES,317
2020,A,5,GO,618
2020,A,5,MA,655
2020,A,5,MG,1208
2020,A,5,MS,1691
2020,A,5,MT,647
2020,A,5,PA,1664
2020,A,5,PB,1238
2020,A,5,PE,2985
2020,A,5,PI,490
2020,A,5,PR,371
2020,A,5,RJ,656
2020,A,5,RN,297
2020,A,5,RO,466
2020,A,5,RR,635
2020,A,5,RS,293
2020,A,5,SC,198
2020,A,5,SE,411
2020,A,5,SP,1673
2020,A,5,TO,418
2020,B,0,AC,193
2020,B,0,AL,729
2020,B,0,AM,878
2020,B,0,AP,205
2020,B,0,BA,3485
2020,B,0,CE,1837
2020,B,0,DF,1194
2020,B,0,ES,742
2020,B,0,GO,2420
2020,B,0,MA,783
2020,B,0,MG,5879
2020,B,0,MS,549
2020,B,0,MT,828
2020,B,0,PA,1354
2020,B,0,PB,1134
2020,B,0,PE,2416
2020,B,0,PI,780
2020,B,0,PR,1950
2020,B,0,RJ,3984
2020,B,0,RN,856
2020,B,0,RO,485
2020,B,0,RR,114
2020,B,0,RS,2248
2020,B,0,SC,1087
2020,B,0,SE,554
2020,B,0,SP,6548
2020,B,0,TO,304
2020,B,1,AC,2206
2020,B,1,AL,8382
2020,B,1,AM,7908
2020,B,1,AP,2339
2020,B,1,BA,27553
2020,B,1,CE,24706
2020,B,1,DF,15655
2020,B,1,ES,18092
2020,B,1,GO,29928
2020,B,1,MA,13025
2020,B,1,MG,111792
2020,B,1,MS,15391
2020,B,1,MT,13516
2020,B,1,PA,15717
2020,B,1,PB,18461
2020,B,1,PE,34755
2020,B,1,PI,8384
2020,B,1,PR,74930
2020,B,1,RJ,74496
2020,B,1,RN,19808
2020,B,1,RO,6928
2020,B,1,RR,1139
2020,B,1,RS,94364
2020,B,1,SC,44008
2020,B,1,SE,5439
2020,B,1,SP,239744
2020,B,1,TO,4205
2020,B,2,AC,1086
2020,B,2,AL,3317
2020,B,2,AM,2537
2020,B,2,AP,1499
2020,B,2,BA,41302
2020,B,2,CE,7149
2020,B,2,DF,7745
2020,B,2,ES,6903
2020,B,2,GO,9461
2020,B,2,MA,7855
2020,B,2,MG,38804
2020,B,2,MS,2631
2020,B,2,MT,5440
2020,B,2,PA,9352
2020,B,2,PB,5033
2020,B,2,PE,12095
2020,B,2,PI,5323
2020,B,2,PR,5923
2020,B,2,RJ,30925
2020,B,2,RN,4375
2020,B,2,RO,2716
2020,B,2,RR,435
2020,B,2,RS,8286
2020,B,2,SC,2837
2020,B,2,SE,4014
2020,B,2,SP,46047
2020,B,2,TO,2652
2020,B,3,AC,7226
2020,B,3,AL,18221
2020,B,3,AM,31227
2020,B,3,AP,7362
2020,B,3,BA,81226
2020,B,3,CE,52882
2020,B,3,DF,24883
2020,B,3,ES,23008
2020,B,3,GO,42368
2020,B,3,MA,33995
2020,B,3,MG,120241
2020,B,3,MS,14340
2020,B,3,MT,21153
2020,B,3,PA,52498
2020,B,3,PB,30723
2020,B,3,PE,54643
2020,B,3,PI,23065
2020,B,3,PR,30706
2020,B,3,RJ,64380
2020,B,3,RN,23888
2020,B,3,RO,15570
2020,B,3,RR,3791
2020,B,3,RS,15831
2020,B,3,SC,11026
2020,B,3,SE,15905
2020,B,3,SP,132503
2020,B,3,TO,10801
2020,B,4,AC,337
2020,B,4,AL,1114
2020,B,4,AM,827
2020,B,4,AP,176
2020,B,4,BA,3535
2020,B,4,CE,2149
2020,B,4,DF,1416
2020,B,4,ES,707
2020,B,4,GO,3438
2020,B,4,MA,999
2020,B,4,MG,5656
2020,B,4,MS,757
2020,B,4,MT,1000
2020,B,4,PA,1627
2020,B,4,PB,1637
2020,B,4,PE,2736
2020,B,4,PI,1047
2020,B,4,PR,2203
2020,B,4,RJ,2592
2020,B,4,RN,947
2020,B,4,RO,702
2020,B,4,RR,61
2020,B,4,RS,529
2020,B,4,SC,540
2020,B,4,SE,783
2020,B,4,SP,8530
2020,B,4,TO,609
2020,B,5,AC,54
2020,B,5,AL,145
2020,B,5,AM,938
2020,B,5,AP,59
2020,B,5,BA,774
2020,B,5,CE,385
2020,B,5,DF,206
2020,B,5,ES,193
2020,B,5,GO,268
2020,B,5,MA,146
2020,B,5,MG,856
2020,B,5,MS,392
2020,B,5,MT,152
2020,B,5,PA,402
2020,B,5,PB,364
2020,B,5,PE,1038
