NU_ANO,TP_COR_RACA,Q024,SG_UF_PROVA,QTD
2019,3,C,RN,2734
2019,3,C,RO,1498
2019,3,C,RR,531
2019,3,C,RS,2069
2019,3,C,SC,1531
2019,3,C,SE,1753
2019,3,C,SP,17864
2019,3,C,TO,1134
2019,3,D,AC,133
2019,3,D,AL,429
2019,3,D,AM,650
2019,3,D,AP,208
2019,3,D,BA,1767
2019,3,D,CE,1438
2019,3,D,DF,1451
2019,3,D,ES,752
2019,3,D,GO,975
2019,3,D,MA,627
2019,3,D,MG,3460
2019,3,D,MS,347
2019,3,D,MT,568
2019,3,D,PA,1057
2019,3,D,PB,765
2019,3,D,PE,1358
2019,3,D,PI,567
2019,3,D,PR,913
2019,3,D,RJ,2149
2019,3,D,RN,611
2019,3,D,RO,292
2019,3,D,RR,163
2019,3,D,RS,418
2019,3,D,SC,326
2019,3,D,SE,443
2019,3,D,SP,3811
2019,3,D,TO,260
2019,3,E,AC,45
2019,3,E,AL,126
2019,3,E,AM,199
2019,3,E,AP,52
2019,3,E,BA,563
2019,3,E,CE,526
2019,3,E,DF,612
2019,3,E,ES,210
2019,3,E,GO,280
2019,3,E,MA,169
2019,3,E,MG,1165
2019,3,E,MS,105
2019,3,E,MT,168
2019,3,E,PA,319
2019,3,E,PB,252
2019,3,E,PE,468
2019,3,E,PI,174
2019,3,E,PR,297
2019,3,E,RJ,706
2019,3,E,RN,201
2019,3,E,RO,62
2019,3,E,RR,59
2019,3,E,RS,142
2019,3,E,SC,86
2019,3,E,SE,132
2019,3,E,SP,1217
2019,3,E,TO,81
2019,4,A,AC,894
2019,4,A,AL,2262
2019,4,A,AM,1310
2019,4,A,AP,416
2019,4,A,BA,5831
2019,4,A,CE,3972
2019,4,A,DF,1015
2019,4,A,ES,787
2019,4,A,GO,3426
2019,4,A,MA,2590
2019,4,A,MG,4877
2019,4,A,MS,660
2019,4,A,MT,979
2019,4,A,PA,3819
2019,4,A,PB,2648
2019,4,A,PE,4694
2019,4,A,PI,2382
2019,4,A,PR,1183
2019,4,A,RJ,2451
2019,4,A,RN,1535
2019,4,A,RO,947
2019,4,A,RR,77
2019,4,A,RS,407
2019,4,A,SC,433
2019,4,A,SE,1446
2019,4,A,SP,4632
2019,4,A,TO,945
2019,4,B,AC,321
2019,4,B,AL,1092
2019,4,B,AM,779
2019,4,B,AP,181
2019,4,B,BA,3688
2019,4,B,CE,2268
2019,4,B,DF,1236
2019,4,B,ES,846
2019,4,B,GO,3131
2019,4,B,MA,1017
2019,4,B,MG,5989
2019,4,B,MS,743
2019,4,B,MT,943
2019,4,B,PA,1523
2019,4,B,PB,1705
2019,4,B,PE,2761
2019,4,B,PI,1032
2019,4,B,PR,2298
2019,4,B,RJ,2599
2019,4,B,RN,1044
2019,4,B,RO,630
2019,4,B,RR,59
2019,4,B,RS,538
2019,4,B,SC,564
2019,4,B,SE,793
2019,4,B,SP,9023
2019,4,B,TO,564
2019,4,C,AC,33
2019,4,C,AL,94
2019,4,C,AM,94
2019,4,C,AP,27
2019,4,C,BA,335
2019,4,C,CE,253
2019,4,C,DF,260
2019,4,C,ES,100
2019,4,C,GO,375
2019,4,C,MA,103
2019,4,C,MG,710
2019,4,C,MS,159
2019,4,C,MT,146
2019,4,C,PA,203
2019,4,C,PB,191
2019,4,C,PE,305
2019,4,C,PI,129
2019,4,C,PR,697
2019,4,C,RJ,336
2019,4,C,RN,116
2019,4,C,RO,71
2019,4,C,RR,11
2019,4,C,RS,91
2019,4,C,SC,103
2019,4,C,SE,102
2019,4,C,SP,3128
2019,4,C,TO,80
2019,4,D,AC,4
2019,4,D,AL,20
2019,4,D,AM,20
2019,4,D,AP,4
2019,4,D,BA,75
2019,4,D,CE,59
2019,4,D,DF,98
2019,4,D,ES,22
2019,4,D,GO,71
2019,4,D,MA,21
2019,4,D,MG,157
2019,4,D,MS,55
2019,4,D,MT,36
2019,4,D,PA,51
2019,4,D,PB,41
2019,4,D,PE,74
2019,4,D,PI,30
2019,4,D,PR,288
2019,4,D,RJ,96
2019,4,D,RN,24
2019,4,D,RO,9
2019,4,D,RR,1
2019,4,D,RS,27
2019,4,D,SC,37
2019,4,D,SE,31
2019,4,D,SP,1286
2019,4,D,TO,14
2019,4,E,AL,8
2019,4,E,AM,13
2019,4,E,AP,1
2019,4,E,BA,24
2019,4,E,CE,28
2019,4,E,DF,59
2019,4,E,ES,9
2019,4,E,GO,29
2019,4,E,MA,8
2019,4,E,MG,55
2019,4,E,MS,16
2019,4,E,MT,12
2019,4,E,PA,23
2019,4,E,PB,19
2019,4,E,PE,36
2019,4,E,PI,12
2019,4,E,PR,123
2019,4,E,RJ,33
2019,4,E,RN,5
2019,4,E,RO,4
2019,4,E,RR,2
2019,4,E,RS,12
2019,4,E,SC,14
2019,4,E,SE,10
2019,4,E,SP,712
2019,4,E,TO,2
2019,5,A,AC,238
2019,5,A,AL,506
2019,5,A,AM,2804
2019,5,A,AP,176
2019,5,A,BA,1904
2019,5,A,CE,1327
2019,5,A,DF,217
2019,5,A,ES,303
2019,5,A,GO,404
2019,5,A,MA,677
2019,5,A,MG,1120
2019,5,A,MS,1257
2019,5,A,MT,376
2019,5,A,PA,1344
2019,5,A,PB,1108
2019,5,A,PE,2599
2019,5,A,PI,458
2019,5,A,PR,231
2019,5,A,RJ,562
2019,5,A,RN,316
2019,5,A,RO,381
2019,5,A,RR,346
2019,5,A,RS,216
2019,5,A,SC,165
2019,5,A,SE,354
2019,5,A,SP,1444
2019,5,A,TO,237
2019,5,B,AC,65
2019,5,B,AL,166
2019,5,B,AM,671
2019,5,B,AP,47
2019,5,B,BA,813
2019,5,B,CE,408
2019,5,B,DF,199
2019,5,B,ES,251
2019,5,B,GO,270
2019,5,B,MA,169
2019,5,B,MG,914
2019,5,B,MS,321
2019,5,B,MT,177
2019,5,B,PA,333
2019,5,B,PB,355
2019,5,B,PE,1018
2019,5,B,PI,126
2019,5,B,PR,174
2019,5,B,RJ,514
2019,5,B,RN,154
2019,5,B,RO,130
2019,5,B,RR,185
2019,5,B,RS,147
2019,5,B,SC,151
2019,5,B,SE,154
2019,5,B,SP,1519
2019,5,B,TO,60
2019,5,C,AC,5
2019,5,C,AL,6
2019,5,C,AM,58
2019,5,C,AP,4
2019,5,C,BA,62
2019,5,C,CE,32
2019,5,C,DF,25
2019,5,C,ES,32
2019,5,C,GO,17
2019,5,C,MA,11
2019,5,C,MG,81
2019,5,C,MS,17
2019,5,C,MT,28
2019,5,C,PA,35
2019,5,C,PB,33
2019,5,C,PE,55
2019,5,C,PI,8
2019,5,C,PR,30
2019,5,C,RJ,67
2019,5,C,RN,13
2019,5,C,RO,12
2019,5,C,RR,18
2019,5,C,RS,18
2019,5,C,SC,17
2019,5,C,SE,11
2019,5,C,SP,226
2019,5,C,TO,2
2019,5,D,AL,3
2019,5,D,AM,7
2019,5,D,AP,2
2019,5,D,BA,12
2019,5,D,CE,7
2019,5,D,DF,11
2019,5,D,ES,8
2019,5,D,GO,5
2019,5,D,MA,1
2019,5,D,MG,20
2019,5,D,MS,5
2019,5,D,MT,5
2019,5,D,PA,3
2019,5,D,PB,5
2019,5,D,PE,12
2019,5,D,PI,1
2019,5,D,PR,7
2019,5,D,RJ,26
2019,5,D,RN,2
2019,5,D,RO,1
2019,5,D,RR,7
2019,5,D,RS,7
2019,5,D,SC,4
2019,5,D,SE,5
2019,5,D,SP,36
2019,5,D,TO,3
2019,5,E,AL,3
2019,5,E,AM,3
2019,5,E,AP,1
2019,5,E,BA,4
2019,5,E,CE,2
2019,5,E,DF,6
2019,5,E,ES,3
2019,5,E,MA,1
2019,5,E,MG,4
2019,5,E,PA,1
2019,5,E,PB,2
2019,5,E,PE,4
2019,5,E,PI,1
2019,5,E,PR,3
2019,5,E,RJ,6
2019,5,E,RS,1
2019,5,E,SC,1
2019,5,E,SP,21
2020,0,A,AC,492
2020,0,A,AL,1414
2020,0,A,AM,2194
2020,0,A,AP,567
2020,0,A,BA,6721
2020,0,A,CE,6632
2020,0,A,DF,873
2020,0,A,ES,642
2020,0,A,GO,3205
2020,0,A,MA,2698
2020,0,A,MG,3724
2020,0,A,MS,661
2020,0,A,MT,967
2020,0,A,PA,3435
2020,0,A,PB,1709
2020,0,A,PE,5138
2020,0,A,PI,1525
2020,0,A,PR,1547
2020,0,A,RJ,3093
2020,0,A,RN,1177
2020,0,A,RO,682
2020,0,A,RR,147
2020,0,A,RS,1856
2020,0,A,SC,873
2020,0,A,SE,1541
2020,0,A,SP,4739
2020,0,A,TO,616
2020,0,B,AC,193
2020,0,B,AL,729
2020,0,B,AM,878
2020,0,B,AP,205
2020,0,B,BA,3485
2020,0,B,CE,1837
2020,0,B,DF,1194
2020,0,B,ES,742
2020,0,B,GO,2420
2020,0,B,MA,783
2020,0,B,MG,5879
2020,0,B,MS,549
2020,0,B,MT,828
2020,0,B,PA,1354
2020,0,B,PB,1134
2020,0,B,PE,2416
2020,0,B,PI,780
2020,0,B,PR,1950
2020,0,B,RJ,3984
2020,0,B,RN,856
2020,0,B,RO,485
2020,0,B,RR,114
2020,0,B,RS,2248
2020,0,B,SC,1087
2020,0,B,SE,554
2020,0,B,SP,6548
2020,0,B,TO,304
2020,0,C,AC,39
2020,0,C,AL,104
2020,0,C,AM,151
2020,0,C,AP,43
2020,0,C,BA,500
2020,0,C,CE,318
2020,0,C,DF,373
2020,0,C,ES,162
2020,0,C,GO,416
2020,0,C,MA,109
2020,0,C,MG,1287
2020,0,C,MS,111
2020,0,C,MT,137
2020,0,C,PA,249
2020,0,C,PB,196
2020,0,C,PE,402
2020,0,C,PI,112
2020,0,C,PR,439
2020,0,C,RJ,902
2020,0,C,RN,159
2020,0,C,RO,57
2020,0,C,RR,20
2020,0,C,RS,384
2020,0,C,SC,231
2020,0,C,SE,97
2020,0,C,SP,1468
2020,0,C,TO,47
2020,0,D,AC,7
2020,0,D,AL,44
2020,0,D,AM,37
2020,0,D,AP,12
2020,0,D,BA,161
2020,0,D,CE,106
2020,0,D,DF,177
2020,0,D,ES,54
2020,0,D,GO,110
2020,0,D,MA,30
2020,0,D,MG,410
2020,0,D,MS,36
2020,0,D,MT,34
2020,0,D,PA,60
2020,0,D,PB,53
2020,0,D,PE,120
2020,0,D,PI,35
2020,0,D,PR,119
2020,0,D,RJ,336
2020,0,D,RN,45
2020,0,D,RO,15
2020,0,D,RR,10
2020,0,D,RS,112
2020,0,D,SC,83
2020,0,D,SE,36
2020,0,D,SP,518
2020,0,D,TO,19
2020,0,E,AC,6
2020,0,E,AL,11
2020,0,E,AM,18
2020,0,E,AP,5
2020,0,E,BA,47
2020,0,E,CE,38
2020,0,E,DF,106
2020,0,E,ES,21
2020,0,E,GO,58
2020,0,E,MA,11
2020,0,E,MG,173
2020,0,E,MS,14
2020,0,E,MT,19
2020,0,E,PA,16
2020,0,E,PB,23
2020,0,E,PE,80
2020,0,E,PI,14
2020,0,E,PR,64
2020,0,E,RJ,110
2020,0,E,RN,25
2020,0,E,RO,3
2020,0,E,RS,56
2020,0,E,SC,27
2020,0,E,SE,9
2020,0,E,SP,281
2020,0,E,TO,3
2020,1,A,AC,3510
2020,1,A,AL,11355
2020,1,A,AM,11451
2020,1,A,AP,4441
2020,1,A,BA,30206
2020,1,A,CE,33576
2020,1,A,DF,8344
2020,1,A,ES,10055
2020,1,A,GO,23593
2020,1,A,MA,25342
2020,1,A,MG,58627
2020,1,A,MS,12901
2020,1,A,MT,9918
2020,1,A,PA,29283
2020,1,A,PB,21359
2020,1,A,PE,42216
2020,1,A,PI,12205
2020,1,A,PR,42256
2020,1,A,RJ,42683
2020,1,A,RN,20678
2020,1,A,RO,6954
2020,1,A,RR,1101
2020,1,A,RS,60088
2020,1,A,SC,21089
2020,1,A,SE,6835
2020,1,A,SP,123605
2020,1,A,TO,4873
2020,1,B,AC,2206
2020,1,B,AL,8382
2020,1,B,AM,7908
2020,1,B,AP,2339
2020,1,B,BA,27553
2020,1,B,CE,24706
2020,1,B,DF,15655
2020,1,B,ES,18092
2020,1,B,GO,29928
2020,1,B,MA,13025
2020,1,B,MG,111792
2020,1,B,MS,15391
2020,1,B,MT,13516
2020,1,B,PA,15717
2020,1,B,PB,18461
2020,1,B,PE,34755
2020,1,B,PI,8384
2020,1,B,PR,74930
2020,1,B,RJ,74496
2020,1,B,RN,19808
2020,1,B,RO,6928
2020,1,B,RR,1139
2020,1,B,RS,94364
2020,1,B,SC,44008
2020,1,B,SE,5439
2020,1,B,SP,239744
2020,1,B,TO,4205
2020,1,C,AC,382
2020,1,C,AL,1717
2020,1,C,AM,1689
2020,1,C,AP,475
2020,1,C,BA,5718
2020,1,C,CE,5580
2020,1,C,DF,5987
2020,1,C,ES,4490
2020,1,C,GO,6288
2020,1,C,MA,2319
2020,1,C,MG,27544
2020,1,C,MS,3244
2020,1,C,MT,3042
2020,1,C,PA,3119
2020,1,C,PB,3756
2020,1,C,PE,7191
2020,1,C,PI,1717
2020,1,C,PR,19251
2020,1,C,RJ,20961
2020,1,C,RN,4021
2020,1,C,RO,1137
2020,1,C,RR,333
2020,1,C,RS,20626
2020,1,C,SC,12099
2020,1,C,SE,1302
2020,1,C,SP,67596
2020,1,C,TO,869
2020,1,D,AC,129
2020,1,D,AL,609
2020,1,D,AM,608
2020,1,D,AP,163
2020,1,D,BA,2071
2020,1,D,CE,2088
2020,1,D,DF,3140
2020,1,D,ES,1569
2020,1,D,GO,2117
2020,1,D,MA,754
2020,1,D,MG,9611
2020,1,D,MS,1114
2020,1,D,MT,1062
2020,1,D,PA,1033
2020,1,D,PB,1332
2020,1,D,PE,2946
2020,1,D,PI,582
2020,1,D,PR,6594
2020,1,D,RJ,8747
2020,1,D,RN,1398
2020,1,D,RO,331
2020,1,D,RR,109
2020,1,D,RS,6521
2020,1,D,SC,3952
2020,1,D,SE,518
2020,1,D,SP,26574
2020,1,D,TO,309
2020,1,E,AC,40
2020,1,E,AL,274
2020,1,E,AM,290
2020,1,E,AP,90
2020,1,E,BA,963
2020,1,E,CE,960
2020,1,E,DF,2028
2020,1,E,ES,705
2020,1,E,GO,911
2020,1,E,MA,291
2020,1,E,MG,4442
2020,1,E,MS,427
2020,1,E,MT,414
2020,1,E,PA,436
2020,1,E,PB,616
2020,1,E,PE,1484
2020,1,E,PI,247
2020,1,E,PR,3084
2020,1,E,RJ,4751
2020,1,E,RN,616
2020,1,E,RO,120
2020,1,E,RR,53
2020,1,E,RS,2815
2020,1,E,SC,1676
2020,1,E,SE,214
2020,1,E,SP,15034
2020,1,E,TO,126
2020,2,A,AC,3366
2020,2,A,AL,7865
2020,2,A,AM,6267
2020,2,A,AP,4668
2020,2,A,BA,82272
2020,2,A,CE,17668
2020,2,A,DF,7903
2020,2,A,ES,8849
2020,2,A,GO,14791
2020,2,A,MA,26721
2020,2,A,MG,40735
2020,2,A,MS,4147
2020,2,A,MT,8084
2020,2,A,PA,32109
2020,2,A,PB,10065
2020,2,A,PE,24639
2020,2,A,PI,14507
2020,2,A,PR,5994
2020,2,A,RJ,37794
2020,2,A,RN,7810
2020,2,A,RO,4638
2020,2,A,RR,779
2020,2,A,RS,11041
2020,2,A,SC,3455
2020,2,A,SE,9744
2020,2,A,SP,46084
2020,2,A,TO,6761
2020,2,B,AC,1086
2020,2,B,AL,3317
2020,2,B,AM,2537
2020,2,B,AP,1499
2020,2,B,BA,41302
2020,2,B,CE,7149
2020,2,B,DF,7745
2020,2,B,ES,6903
2020,2,B,GO,9461
2020,2,B,MA,7855
2020,2,B,MG,38804
2020,2,B,MS,2631
2020,2,B,MT,5440
2020,2,B,PA,9352
2020,2,B,PB,5033
2020,2,B,PE,12095
2020,2,B,PI,5323
2020,2,B,PR,5923
2020,2,B,RJ,30925
2020,2,B,RN,4375
2020,2,B,RO,2716
