SG_UF_PROVA,NO_MUNICIPIO_PROVA,PRESENCA,NU_ANO
CE,Aratuba,0.5642458100558659,2020
CE,Assaré,0.43116490166414523,2020
CE,Aurora,0.5881126173096975,2020
CE,Banabuiú,0.46078431372549017,2020
CE,Barbalha,0.4788285109386027,2020
CE,Barreira,0.4419753086419753,2020
CE,Barro,0.5927367055771725,2020
CE,Barroquinha,0.5669291338582677,2020
CE,Baturité,0.4635036496350365,2020
CE,Beberibe,0.4626334519572954,2020
CE,Bela Cruz,0.5601131541725601,2020
CE,Boa Viagem,0.5098171970209885,2020
CE,Brejo Santo,0.5089760638297872,2020
CE,Camocim,0.47758825862752874,2020
CE,Campos Sales,0.5465587044534413,2020
CE,Canindé,0.5176897490172362,2020
CE,Caridade,0.52516010978957,2020
CE,Caririaçu,0.5341018251681076,2020
CE,Cariré,0.4962121212121212,2020
CE,Cascavel,0.48224151539068666,2020
CE,Caucaia,0.4427597344338776,2020
CE,Cedro,0.518640350877193,2020
CE,Chaval,0.527306967984934,2020
CE,Coreaú,0.5,2020
CE,Crateús,0.5098963242224317,2020
CE,Crato,0.47856664434025453,2020
CE,Cruz,0.45121951219512196,2020
CE,Eusébio,0.3703056768558952,2020
CE,Farias Brito,0.48159057437407954,2020
CE,Forquilha,0.39638783269961975,2020
CE,Fortaleza,0.4813009179046706,2020
CE,Granja,0.5318527177089422,2020
CE,Guaraciaba do Norte,0.4806451612903226,2020
CE,Hidrolândia,0.5390334572490706,2020
CE,Horizonte,0.39215039577836414,2020
CE,Ibiapina,0.5619369369369369,2020
CE,Icapuí,0.4900924702774108,2020
CE,Icó,0.49910313901345293,2020
CE,Iguatu,0.4799583550234253,2020
CE,Independência,0.5302857142857142,2020
CE,Ipu,0.5851502651738362,2020
CE,Ipueiras,0.5423883318140383,2020
CE,Iracema,0.46678023850085176,2020
CE,Irauçuba,0.3845278725824801,2020
CE,Itaitinga,0.42109375,2020
CE,Itapajé,0.6120818771842237,2020
CE,Itapipoca,0.4984018751331771,2020
CE,Itarema,0.49292452830188677,2020
CE,Itatira,0.4449612403100775,2020
CE,Jaguaretama,0.5348258706467661,2020
CE,Jaguaribe,0.5009759271307742,2020
CE,Jaguaruana,0.565764631843927,2020
CE,Jardim,0.5423216444981862,2020
CE,Jijoca de Jericoacoara,0.5189003436426117,2020
CE,Juazeiro do Norte,0.4764714245095252,2020
CE,Jucás,0.45694799658994034,2020
CE,Lavras da Mangabeira,0.5222816399286988,2020
CE,Limoeiro do Norte,0.4975798644724105,2020
CE,Madalena,0.38127090301003347,2020
CE,Maracanaú,0.39631176061238693,2020
CE,Maranguape,0.4011676396997498,2020
CE,Marco,0.577536231884058,2020
CE,Massapê,0.44035346097201766,2020
CE,Mauriti,0.6086708499714775,2020
CE,Milagres,0.5407665505226481,2020
CE,Missão Velha,0.5601851851851852,2020
CE,Mombaça,0.4599221789883268,2020
CE,Monsenhor Tabosa,0.4330935251798561,2020
CE,Morada Nova,0.48957828405235093,2020
CE,Mulungu,0.576036866359447,2020
CE,Nova Olinda,0.4913294797687861,2020
CE,Nova Russas,0.5127462340672074,2020
CE,Novo Oriente,0.5738798856053384,2020
CE,Ocara,0.4984126984126984,2020
CE,Orós,0.5321285140562249,2020
CE,Pacajus,0.4348395546823838,2020
CE,Pacatuba,0.3930592229347416,2020
CE,Pacoti,0.557347670250896,2020
CE,Paracuru,0.526463963963964,2020
CE,Paraipaba,0.4768060836501901,2020
CE,Parambu,0.45938375350140054,2020
CE,Pedra Branca,0.5426214482126489,2020
CE,Pentecoste,0.5673624288425048,2020
CE,Pindoretama,0.4813979706877114,2020
CE,Porteiras,0.5203562340966921,2020
CE,Quiterianópolis,0.5921501706484642,2020
CE,Quixadá,0.3922710428798306,2020
CE,Quixeramobim,0.4671647660243807,2020
CE,Redenção,0.49176954732510286,2020
CE,Russas,0.44882914137033825,2020
CE,Santa Quitéria,0.6164383561643836,2020
CE,Santana do Acaraú,0.6130952380952381,2020
CE,Santana do Cariri,0.5078740157480315,2020
CE,Senador Pompeu,0.5011764705882353,2020
CE,Sobral,0.48808378753874104,2020
CE,Solonópole,0.44157608695652173,2020
CE,São Benedito,0.5628342245989305,2020
CE,São Gonçalo do Amarante,0.48504711183941007,2020
CE,Tabuleiro do Norte,0.4847605224963715,2020
CE,Tamboril,0.45911330049261084,2020
CE,Tauá,0.47128129602356406,2020
CE,Tejuçuoca,0.42784380305602715,2020
CE,Tianguá,0.49759384023099135,2020
CE,Trairi,0.5578747628083491,2020
CE,Ubajara,0.5094488188976378,2020
CE,Uruburetama,0.5997295469912103,2020
CE,Uruoca,0.462478184991274,2020
CE,Varjota,0.6552995391705069,2020
CE,Viçosa do Ceará,0.46879334257975036,2020
CE,Várzea Alegre,0.5661310259579728,2020
DF,Brasília,0.45112544042691477,2020
ES,Afonso Cláudio,0.562082777036048,2020
ES,Alegre,0.4650602409638554,2020
ES,Anchieta,0.4370607028753994,2020
ES,Aracruz,0.42967781908302355,2020
ES,Baixo Guandu,0.44871794871794873,2020
ES,Barra de São Francisco,0.45388127853881277,2020
ES,Brejetuba,0.5,2020
ES,Cachoeiro de Itapemirim,0.451400899342788,2020
ES,Cariacica,0.41865554976550284,2020
ES,Castelo,0.49158249158249157,2020
ES,Colatina,0.4850356294536817,2020
ES,Conceição da Barra,0.3778501628664495,2020
ES,Domingos Martins,0.5319148936170213,2020
ES,Ecoporanga,0.5283018867924528,2020
ES,Guarapari,0.42266824085005905,2020
ES,Guaçuí,0.511500547645126,2020
ES,Itapemirim,0.39659367396593675,2020
ES,Iúna,0.4786112833230006,2020
ES,Jaguaré,0.38661710037174724,2020
ES,João Neiva,0.46534653465346537,2020
ES,Linhares,0.4229212656364974,2020
ES,Marataízes,0.4558011049723757,2020
ES,Mimoso do Sul,0.4097222222222222,2020
ES,Montanha,0.4106925880923451,2020
ES,Nova Venécia,0.4571070757670632,2020
ES,Pedro Canário,0.386685552407932,2020
ES,Pinheiros,0.40863787375415284,2020
ES,Santa Maria de Jetibá,0.47425742574257423,2020
ES,Santa Teresa,0.5104740904079382,2020
ES,Serra,0.39285227117719274,2020
ES,Sooretama,0.36813186813186816,2020
ES,São Gabriel da Palha,0.4762357414448669,2020
ES,São Mateus,0.40390355912743975,2020
ES,Venda Nova do Imigrante,0.5080527086383602,2020
ES,Viana,0.36233766233766235,2020
ES,Vila Velha,0.445419036524361,2020
ES,Vitória,0.4652690240827971,2020
ES,Água Doce do Norte,0.41379310344827586,2020
GO,Acreúna,0.2994475138121547,2020
GO,Alexânia,0.3899280575539568,2020
GO,Alvorada do Norte,0.48366013071895425,2020
GO,Anápolis,0.42380645623076374,2020
GO,Aparecida de Goiânia,0.4226165328826926,2020
GO,Aragarças,0.3656207366984993,2020
GO,Bom Jesus de Goiás,0.4397163120567376,2020
GO,Caldas Novas,0.418945963975984,2020
GO,Campos Belos,0.407483341875961,2020
GO,Catalão,0.4074,2020
GO,Ceres,0.4618991793669402,2020
GO,Cidade Ocidental,0.39422259983007646,2020
GO,Cristalina,0.3979763912310287,2020
GO,Formosa,0.3994772380744936,2020
GO,Goianira,0.3745471014492754,2020
GO,Goianésia,0.445859872611465,2020
GO,Goiatuba,0.39470899470899473,2020
GO,Goiás,0.30045011252813203,2020
GO,Goiânia,0.45639582447069604,2020
GO,Inhumas,0.4632014719411224,2020
GO,Ipameri,0.49022556390977445,2020
GO,Iporá,0.4900060569351908,2020
GO,Itaberaí,0.4214929214929215,2020
GO,Itapaci,0.41126005361930296,2020
GO,Itapuranga,0.5,2020
GO,Itumbiara,0.40029433406916853,2020
GO,Jaraguá,0.4763757643135075,2020
GO,Jataí,0.46473029045643155,2020
GO,Jussara,0.44894894894894893,2020
GO,Luziânia,0.3836244541484716,2020
GO,Mambaí,0.5235602094240838,2020
GO,Minaçu,0.4776315789473684,2020
GO,Mineiros,0.35909281814363714,2020
GO,Morrinhos,0.4476744186046512,2020
GO,Nerópolis,0.40949759119064005,2020
GO,Niquelândia,0.4898785425101215,2020
GO,Novo Gama,0.3811492352211658,2020
GO,Padre Bernardo,0.41762452107279696,2020
GO,Piracanjuba,0.43745261561789234,2020
GO,Pirenópolis,0.40399239543726234,2020
GO,Pires do Rio,0.4954427083333333,2020
GO,Planaltina,0.3438995215311005,2020
GO,Porangatu,0.4219961240310077,2020
GO,Posse,0.42764378478664195,2020
GO,Quirinópolis,0.4322250639386189,2020
GO,Rio Verde,0.36023968981318294,2020
GO,Rubiataba,0.5107066381156317,2020
GO,Santa Helena de Goiás,0.3640032284100081,2020
GO,Santo Antônio do Descoberto,0.397397989355411,2020
GO,Senador Canedo,0.37582625118035884,2020
GO,Silvânia,0.46499567847882456,2020
GO,São Luís de Montes Belos,0.41301518438177875,2020
GO,São Miguel do Araguaia,0.44104410441044106,2020
GO,Trindade,0.38330296504886535,2020
GO,Uruaçu,0.4373681990721215,2020
GO,Valparaíso de Goiás,0.4015689757252812,2020
GO,Águas Lindas de Goiás,0.36152847338156185,2020
MA,Alcântara,0.44469525959367945,2020
MA,Amarante do Maranhão,0.5215869311551925,2020
MA,Anajatuba,0.45714285714285713,2020
MA,Araioses,0.41154562383612664,2020
MA,Arame,0.4645030425963489,2020
MA,Arari,0.5015673981191222,2020
MA,Açailândia,0.46528835690968445,2020
MA,Bacabal,0.4888262532715925,2020
MA,Bacuri,0.4973958333333333,2020
MA,Balsas,0.4742724995182116,2020
MA,Barra do Corda,0.42318181818181816,2020
MA,Barreirinhas,0.4513329200247985,2020
MA,Barão de Grajaú,0.49658314350797267,2020
MA,Bequimão,0.46368715083798884,2020
MA,Bom Jardim,0.4818181818181818,2020
MA,Brejo,0.5569007263922519,2020
MA,Buriti Bravo,0.5512367491166078,2020
MA,Buriticupu,0.5062466051059207,2020
MA,Carolina,0.4158767772511848,2020
MA,Carutapera,0.44723247232472324,2020
MA,Caxias,0.4795664091701969,2020
MA,Chapadinha,0.5265716137394686,2020
MA,Codó,0.4832146490335707,2020
MA,Coelho Neto,0.5099875156054932,2020
MA,Colinas,0.47818648417450815,2020
MA,Coroatá,0.4403518416712479,2020
MA,Cururupu,0.48774193548387096,2020
MA,Dom Pedro,0.521259842519685,2020
MA,Esperantinópolis,0.47748976807639837,2020
MA,Estreito,0.5046257359125316,2020
MA,Formosa da Serra Negra,0.5814506539833532,2020
MA,Governador Nunes Freire,0.43566176470588236,2020
MA,Grajaú,0.4352895452778857,2020
MA,Humberto de Campos,0.4140786749482402,2020
MA,Icatu,0.5239591516103692,2020
MA,Imperatriz,0.4670248897450195,2020
MA,Itapecuru Mirim,0.4021516393442623,2020
MA,Itinga do Maranhão,0.5212464589235127,2020
MA,João Lisboa,0.5292829775588396,2020
MA,Lago da Pedra,0.4806022003474233,2020
MA,Maracaçumé,0.4898785425101215,2020
MA,Matinha,0.5481481481481482,2020
MA,Mirinzal,0.4501953125,2020
MA,Montes Altos,0.46184738955823296,2020
MA,Parnarama,0.5208526413345691,2020
MA,Paço do Lumiar,0.46357615894039733,2020
MA,Pedreiras,0.4974402730375427,2020
MA,Penalva,0.4782608695652174,2020
MA,Pindaré-Mirim,0.4527098831030818,2020
MA,Pinheiro,0.4792607802874743,2020
MA,Pio XII,0.5053763440860215,2020
MA,Porto Franco,0.529891304347826,2020
MA,Presidente Dutra,0.5077086656034024,2020
MA,Raposa,0.47774480712166173,2020
MA,Rosário,0.49015544041450776,2020
MA,Santa Helena,0.3979871912168344,2020
MA,Santa Inês,0.4887373424261211,2020
MA,Santa Luzia,0.484447900466563,2020
MA,Santa Luzia do Paruá,0.49517966695880805,2020
MA,Santa Rita,0.4305555555555556,2020
MA,São Bento,0.43447293447293445,2020
MA,São Bernardo,0.5012701100762066,2020
MA,São Domingos do Maranhão,0.5171232876712328,2020
MA,São José de Ribamar,0.41074523396880414,2020
MA,São João dos Patos,0.48066058235549763,2020
MA,São Luís,0.4719748941760327,2020
MA,São Mateus do Maranhão,0.4516971279373368,2020
MA,São Raimundo das Mangabeiras,0.5250212044105174,2020
MA,São Vicente Ferrer,0.47,2020
MA,Timbiras,0.5253333333333333,2020
MA,Timon,0.4711735041570124,2020
MA,Tuntum,0.530241935483871,2020
MA,Turiaçu,0.4190283400809717,2020
MA,Tutóia,0.4450651769087523,2020
MA,Urbano Santos,0.5220657276995305,2020
MA,Vargem Grande,0.5518867924528302,2020
MA,Viana,0.4846211552888222,2020
MA,Vitorino Freire,0.528478731074261,2020
MA,Zé Doca,0.4248985115020298,2020
MG,Abaeté,0.47982456140350876,2020
MG,Aimorés,0.43306010928961747,2020
MG,Alfenas,0.4388185654008439,2020
MG,Almenara,0.4496385542168675,2020
MG,Alpinópolis,0.5106022052586938,2020
MG,Alvinópolis,0.5224719101123596,2020
MG,Além Paraíba,0.46731707317073173,2020
MG,Andradas,0.503037667071689,2020
MG,Andrelândia,0.43743743743743746,2020
MG,Araguari,0.43782462572563396,2020
MG,Araxá,0.45526315789473687,2020
MG,Araçuaí,0.4272536687631027,2020
MG,Arcos,0.4720168954593453,2020
MG,Areado,0.4014401440144014,2020
MG,Arinos,0.4177215189873418,2020
MG,Baependi,0.4750830564784053,2020
MG,Bambuí,0.4787363304981774,2020
MG,Barbacena,0.443562874251497,2020
MG,Barão de Cocais,0.46105919003115264,2020
MG,Belo Horizonte,0.4215457860615883,2020
MG,Belo Oriente,0.4273927392739274,2020
MG,Betim,0.382851445663011,2020
MG,Boa Esperança,0.4352881698685541,2020
MG,Bocaiúva,0.4799809342230696,2020
MG,Bom Despacho,0.4472140762463343,2020
MG,Bom Sucesso,0.5247410817031071,2020
MG,Brasilândia de Minas,0.48341836734693877,2020
MG,Brasília de Minas,0.4889815366289458,2020
MG,Brumadinho,0.43431952662721895,2020
MG,Buritis,0.46367239101717306,2020
MG,Caeté,0.4707259953161593,2020
MG,Cambuí,0.33358605003790753,2020
MG,Campo Belo,0.46587993842996406,2020
MG,Campos Altos,0.45695364238410596,2020
MG,Campos Gerais,0.5361596009975063,2020
MG,Capelinha,0.4816455696202532,2020
MG,Carangola,0.45815542271562765,2020
MG,Caratinga,0.4945945945945946,2020
MG,Carlos Chagas,0.44490644490644493,2020
MG,Carmo do Paranaíba,0.571611253196931,2020
MG,Carmésia,0.39,2020
MG,Cataguases,0.45246690734055356,2020
MG,Caxambu,0.48624595469255666,2020
MG,Cláudio,0.5112847222222222,2020
MG,Conceição do Mato Dentro,0.4845238095238095,2020
MG,Congonhas,0.4718162839248434,2020
MG,Conselheiro Lafaiete,0.46116504854368934,2020
MG,Conselheiro Pena,0.4781297134238311,2020
MG,Contagem,0.4135623119227976,2020
MG,Coração de Jesus,0.44291091593475534,2020
MG,Corinto,0.41823899371069184,2020
MG,Coromandel,0.4884353741496599,2020
MG,Coronel Fabriciano,0.45289122523251113,2020
MG,Curvelo,0.4706095791001451,2020
MG,Diamantina,0.4415481832543444,2020
MG,Divinópolis,0.49212988442487615,2020
MG,Engenheiro Caldas,0.42190305206463197,2020
MG,Entre Rios de Minas,0.5032437442075997,2020
MG,Ervália,0.5430183356840621,2020
MG,Esmeraldas,0.3667334669338677,2020
MG,Espinosa,0.5,2020
MG,Extrema,0.33299180327868855,2020
MG,Formiga,0.5042961004626569,2020
MG,Francisco Sá,0.464524765729585,2020
MG,Frutal,0.4670563230605739,2020
MG,Governador Valadares,0.42121619351587436,2020
MG,Guanhães,0.44280205655526994,2020
MG,Guaxupé,0.45118898623279097,2020
MG,Ibirité,0.37792310741181134,2020
MG,Igarapé,0.41566746602717825,2020
MG,Inconfidentes,0.4656679151061174,2020
MG,Inhapim,0.4982876712328767,2020
MG,Ipatinga,0.4479886002411487,2020
MG,Itabira,0.44961571306575576,2020
MG,Itabirito,0.4380952380952381,2020
MG,Itacarambi,0.4444444444444444,2020
MG,Itajubá,0.4742454364720766,2020
MG,Itamarandiba,0.48744113029827313,2020
MG,Itaobim,0.4232238349885409,2020
MG,Itaúna,0.46814279258924535,2020
MG,Ituiutaba,0.43535564853556485,2020
MG,Iturama,0.4540540540540541,2020
MG,Jacinto,0.4139433551198257,2020
MG,Janaúba,0.48994899489948995,2020
MG,Januária,0.45009185548071035,2020
MG,Jaíba,0.40755873340143,2020
MG,Jequitinhonha,0.4292237442922374,2020
MG,João Monlevade,0.4635345534007102,2020
MG,João Pinheiro,0.463436928702011,2020
MG,Juatuba,0.3870636550308008,2020
MG,Juiz de Fora,0.44154488517745305,2020
MG,Ladainha,0.4198473282442748,2020
MG,Lagoa Santa,0.45569620253164556,2020
MG,Lagoa da Prata,0.49627791563275436,2020
MG,Lambari,0.44545454545454544,2020
MG,Lavras,0.47862423657987785,2020
MG,Leopoldina,0.48811096433289297,2020
MG,Lima Duarte,0.5393258426966292,2020
MG,Lontra,0.4748134328358209,2020
MG,Luz,0.49325337331334335,2020
MG,Machacalis,0.4899135446685879,2020
MG,Machado,0.5743190661478599,2020
MG,Malacacheta,0.4682080924855491,2020
MG,Manga,0.46798029556650245,2020
MG,Manhuaçu,0.4247518736074539,2020
MG,Manhumirim,0.4116809116809117,2020
MG,Mantena,0.4412094064949608,2020
MG,Mariana,0.42512234910277324,2020
MG,Mateus Leme,0.375,2020
MG,Matozinhos,0.43993371996686,2020
MG,Minas Novas,0.4598168870803662,2020
MG,Monte Azul,0.5699052132701422,2020
MG,Monte Carmelo,0.4984577421344849,2020
MG,Monte Sião,0.4517766497461929,2020
MG,Montes Claros,0.4544182793191886,2020
MG,Muriaé,0.46160794941282746,2020
MG,Mutum,0.5378486055776892,2020
MG,Muzambinho,0.4832684824902724,2020
MG,Nanuque,0.4201362604087812,2020
MG,Nepomuceno,0.4748427672955975,2020
MG,Nova Era,0.4887525562372188,2020
MG,Nova Lima,0.4111304347826087,2020
MG,Nova Serrana,0.34881516587677724,2020
MG,Novo Cruzeiro,0.46186895810955964,2020
MG,Oliveira,0.49777777777777776,2020
MG,Ouro Branco,0.4581447963800905,2020
MG,Ouro Fino,0.4379001280409731,2020
MG,Ouro Preto,0.43907301270869675,2020
MG,Padre Paraíso,0.4406294706723891,2020
MG,Paracatu,0.44668158090976884,2020
MG,Paraopeba,0.5141800246609125,2020
MG,Pará de Minas,0.43178934010152287,2020
MG,Passos,0.4728994559742091,2020
MG,Patos de Minas,0.489727463312369,2020
MG,Patrocínio,0.4500402900886382,2020
MG,Pedro Leopoldo,0.4500587544065805,2020
MG,Piranga,0.5014409221902018,2020
MG,Pirapora,0.47658282740676494,2020
MG,Pitangui,0.5302631578947369,2020
MG,Piumhi,0.481371087928465,2020
MG,Pompéu,0.4521193092621664,2020
MG,Ponte Nova,0.4471938775510204,2020
MG,Porteirinha,0.4869727047146402,2020
MG,Pouso Alegre,0.4137585238668271,2020
MG,Poços de Caldas,0.4356589147286822,2020
MG,Ribeirão das Neves,0.36637318943481967,2020
MG,Rio Pardo de Minas,0.5159235668789809,2020
MG,Sabará,0.415,2020
MG,Salinas,0.49976733364355513,2020
MG,Santa Bárbara,0.49869451697127937,2020
MG,Santa Luzia,0.4113564668769716,2020
MG,Santa Maria do Suaçuí,0.4538341158059468,2020
MG,Santa Rita do Sapucaí,0.36867862969004894,2020
MG,Santos Dumont,0.4546979865771812,2020
MG,Serro,0.4779874213836478,2020
MG,Sete Lagoas,0.4352324987225345,2020
MG,São Francisco,0.4865725989986345,2020
MG,São Gonçalo do Sapucaí,0.48359486447931527,2020
MG,São Gotardo,0.4583850931677019,2020
MG,São Joaquim de Bicas,0.37154989384288745,2020
MG,São José da Lapa,0.4267379679144385,2020
MG,São João Evangelista,0.4935064935064935,2020
MG,São João Nepomuceno,0.5155339805825243,2020
MG,São João del Rei,0.4592710904602875,2020
MG,São João do Paraíso,0.48853211009174313,2020
MG,São Lourenço,0.4754033844942936,2020
MG,São Romão,0.4444444444444444,2020
MG,São Sebastião do Paraíso,0.4479820627802691,2020
MG,Taiobeiras,0.5137096774193548,2020
MG,Teófilo Otoni,0.44080642716386237,2020
MG,Timóteo,0.5023904382470119,2020
MG,Três Corações,0.3957131079967024,2020
MG,Três Marias,0.45610034207525657,2020
MG,Três Pontas,0.45844686648501365,2020
MG,Tupaciguara,0.45419103313840153,2020
MG,Turmalina,0.5322033898305085,2020
MG,Uberaba,0.42875182127246236,2020
MG,Uberlândia,0.4569667272583577,2020
MG,Ubá,0.47776033490319203,2020
MG,Unaí,0.42563783447417547,2020
MG,Varginha,0.432896305125149,2020
MG,Vazante,0.4953271028037383,2020
MG,Vespasiano,0.40752972258916775,2020
MG,Virginópolis,0.4160475482912333,2020
MG,Visconde do Rio Branco,0.5307212822796082,2020
MG,Viçosa,0.5199692780337941,2020
MG,Várzea da Palma,0.46924829157175396,2020
MG,Águas Formosas,0.4426470588235294,2020
MS,Amambai,0.39546191247974066,2020
MS,Anastácio,0.37626628075253254,2020
MS,Aparecida do Taboado,0.4088050314465409,2020
MS,Aquidauana,0.3931888544891641,2020
MS,Bataguassu,0.43066666666666664,2020
MS,Bela Vista,0.38492063492063494,2020
MS,Bodoquena,0.3972602739726027,2020
MS,Bonito,0.3143507972665148,2020
MS,Caarapó,0.31958762886597936,2020
MS,Camapuã,0.4860557768924303,2020
MS,Campo Grande,0.3854253026032167,2020
MS,Cassilândia,0.4318734793187348,2020
MS,Chapadão do Sul,0.3946886446886447,2020
MS,Corumbá,0.3376870102113512,2020
MS,Costa Rica,0.38785834738617203,2020
MS,Coxim,0.37629810629199756,2020
MS,Dois Irmãos do Buriti,0.3771626297577855,2020
MS,Dourados,0.3965120503814945,2020
MS,Fátima do Sul,0.4594953519256308,2020
MS,Itaporã,0.4573002754820937,2020
MS,Itaquiraí,0.31323529411764706,2020
MS,Ivinhema,0.3797348484848485,2020
MS,Jardim,0.33008763388510226,2020
MS,Jateí,0.5124223602484472,2020
MS,Ladário,0.35704323570432356,2020
MS,Maracaju,0.4251893939393939,2020
MS,Miranda,0.3627287853577371,2020
MS,Naviraí,0.38465447154471544,2020
MS,Nioaque,0.43278688524590164,2020
MS,Nova Andradina,0.37758830694275275,2020
MS,Paranaíba,0.4513389941214892,2020
MS,Ponta Porã,0.3312826822516149,2020
MS,Porto Murtinho,0.36875,2020
MS,Ribas do Rio Pardo,0.35106382978723405,2020
MS,Rio Brilhante,0.4070872947277442,2020
MS,Rio Verde de Mato Grosso,0.38858695652173914,2020
MS,Sete Quedas,0.43897216274089934,2020
MS,Sidrolândia,0.3831494483450351,2020
MS,São Gabriel do Oeste,0.44021739130434784,2020
MS,Três Lagoas,0.3514228987425546,2020
MS,Água Clara,0.3192488262910798,2020
MT,Alta Floresta,0.38967136150234744,2020
MT,Araputanga,0.3793103448275862,2020
MT,Arenápolis,0.4575569358178054,2020
MT,Aripuanã,0.24313725490196078,2020
MT,Barra do Bugres,0.41325966850828727,2020
MT,Barra do Garças,0.34416775884665796,2020
MT,Brasnorte,0.2753623188405797,2020
MT,Campo Novo do Parecis,0.39805825242718446,2020
MT,Campo Verde,0.41655076495132126,2020
MT,Canarana,0.41834451901565994,2020
MT,Carlinda,0.3508771929824561,2020
MT,Chapada dos Guimarães,0.3927855711422846,2020
MT,Colniza,0.3115727002967359,2020
MT,Colíder,0.4213075060532688,2020
MT,Comodoro,0.425,2020
MT,Confresa,0.32967032967032966,2020
MT,Cuiabá,0.4039369807287896,2020
MT,Cáceres,0.44759972954699123,2020
MT,Diamantino,0.43351800554016623,2020
MT,Feliz Natal,0.36,2020
MT,Guarantã do Norte,0.33001422475106684,2020
MT,Guiratinga,0.5182724252491694,2020
MT,Itiquira,0.42276422764227645,2020
MT,Jaciara,0.4535637149028078,2020
MT,Juara,0.3862857142857143,2020
MT,Juruena,0.36328125,2020
MT,Juína,0.39950576606260296,2020
MT,Lucas do Rio Verde,0.35514018691588783,2020
MT,Marcelândia,0.4032258064516129,2020
MT,Mirassol d'Oeste,0.451693851944793,2020
MT,Nossa Senhora do Livramento,0.4228571428571429,2020
MT,Nova Mutum,0.36850152905198774,2020
MT,Nova Olímpia,0.4601226993865031,2020
MT,Nova Xavantina,0.4100609756097561,2020
MT,Paranatinga,0.43103448275862066,2020
MT,Pedra Preta,0.3917995444191344,2020
MT,Peixoto de Azevedo,0.32038834951456313,2020
MT,Poconé,0.44357976653696496,2020
MT,Pontes e Lacerda,0.39383155397390274,2020
MT,Porto Esperidião,0.42857142857142855,2020
MT,Poxoréu,0.4407894736842105,2020
MT,Primavera do Leste,0.39318413021363174,2020
MT,Querência,0.3670668953687822,2020
MT,Rondonópolis,0.39431991550287526,2020
MT,Rosário Oeste,0.4298957126303592,2020
MT,Santo Antônio do Leverger,0.43187066974595845,2020
MT,Sapezal,0.3874488403819918,2020
MT,Sinop,0.3790942751352891,2020
MT,Sorriso,0.37012987012987014,2020
MT,São Félix do Araguaia,0.34085778781038373,2020
MT,São José do Rio Claro,0.4598337950138504,2020
MT,São José dos Quatro Marcos,0.42696629213483145,2020
MT,Tangará da Serra,0.4279215240261587,2020
MT,Terra Nova do Norte,0.3786008230452675,2020
MT,Vila Rica,0.3910761154855643,2020
MT,Várzea Grande,0.34881747799342455,2020
MT,Água Boa,0.3785594639865997,2020
PA,Abaetetuba,0.5159723065711163,2020
PA,Acará,0.5755813953488372,2020
PA,Alenquer,0.47038123167155427,2020
PA,Almeirim,0.30952380952380953,2020
PA,Altamira,0.4371535387392033,2020
PA,Anajás,0.4314606741573034,2020
PA,Ananindeua,0.4676086654631301,2020
PA,Augusto Corrêa,0.43412526997840173,2020
PA,Aurora do Pará,0.4760705289672544,2020
PA,Baião,0.4924039320822163,2020
PA,Barcarena,0.4525828835774865,2020
PA,Belém,0.48849194171366894,2020
PA,Benevides,0.44122001776724906,2020
PA,Bragança,0.46778805719091676,2020
PA,Breu Branco,0.36938435940099834,2020
PA,Breves,0.4984037558685446,2020
PA,Bujaru,0.5443037974683544,2020
PA,Cametá,0.5497602789481331,2020
PA,Canaã dos Carajás,0.3872962338392355,2020
PA,Capanema,0.4715312327252626,2020
PA,Capitão Poço,0.5028991109393119,2020
PA,Castanhal,0.47264284272158286,2020
PA,Conceição do Araguaia,0.48289665211062593,2020
PA,Concórdia do Pará,0.5294117647058824,2020
PA,Curralinho,0.42455242966751916,2020
PA,Curuçá,0.4474379292128896,2020
PA,Dom Eliseu,0.46277372262773725,2020
PA,Eldorado do Carajás,0.4293537787513691,2020
PA,Floresta do Araguaia,0.41651376146788993,2020
PA,Goianésia do Pará,0.33454545454545453,2020
PA,Igarapé-Açu,0.4784924211388775,2020
PA,Igarapé-Miri,0.5022443890274314,2020
PA,Itaituba,0.3578688019710502,2020
PA,Itupiranga,0.4315270935960591,2020
PA,Jacundá,0.5319573901464714,2020
PA,Juruti,0.3907087552114354,2020
PA,Limoeiro do Ajuru,0.5009398496240601,2020
PA,Marabá,0.46982977642276424,2020
PA,Marituba,0.448047419804742,2020
PA,Mocajuba,0.5078014184397163,2020
PA,Moju,0.4542141230068337,2020
PA,Monte Alegre,0.43280632411067194,2020
PA,Mãe do Rio,0.4740213523131673,2020
PA,Novo Progresso,0.3619631901840491,2020
PA,Novo Repartimento,0.3953488372093023,2020
PA,Oeiras do Pará,0.5190184049079755,2020
PA,Oriximiná,0.3818646232439336,2020
PA,Ourém,0.5971943887775552,2020
PA,Pacajá,0.39415041782729804,2020
PA,Paragominas,0.45532407407407405,2020
PA,Parauapebas,0.3818200020022024,2020
PA,Ponta de Pedras,0.51125,2020
PA,Portel,0.44250513347022585,2020
PA,Porto de Moz,0.37722419928825623,2020
PA,Prainha,0.39646017699115044,2020
PA,Redenção,0.4082533091097846,2020
PA,Rondon do Pará,0.5336689741976086,2020
PA,Rurópolis,0.32451499118165783,2020
PA,Salinópolis,0.4223421926910299,2020
PA,Salvaterra,0.44983818770226536,2020
PA,Santa Izabel do Pará,0.4769475357710652,2020
